time,tollgate_id,direction,time_window,volume,day,hour,minute,week,weekend,am_pm,volume_anterior,volume_anterior_2,avg_vol_dia_semana,desvio_padrao,media_volume_hora_dia,desvio_padrao_hora_dia,min_volume_hora_dia,max_volume_hora_dia,mediana_volume_hora_dia,date,media_volume_weekday,min_volume_weekday,max_volume_weekday,desvio_padrao_weekday,mediana_volume_weekday,min_volume_dia_am_pm,max_volume_dia_am_pm,mediana_volume_dia_am_pm,media_volume_dia_am_pm,desvio_padrao_am_pm,window_n
2016-09-25 21:40:00,1,1,"[21:40:00,22:00:00)",33,25,21,40,6,1,0,33.0,33.0,24.0,12.668859459319927,33.0,0.0,33,33,33.0,2016-09-25,33.0,33,33,33.0,33.0,10,120,62.0,67.33333333333333,35.41686274455527,65
2016-09-25 21:40:00,2,0,"[21:40:00,22:00:00)",21,25,21,40,6,1,0,31.0,29.0,16.6,8.763560920082657,27.0,5.291502622129181,21,31,29.0,2016-09-25,21.0,21,21,21.0,21.0,12,103,56.0,54.63636363636363,28.504186295413465,65
2016-09-25 21:40:00,3,0,"[21:40:00,22:00:00)",33,25,21,40,6,1,0,46.0,46.0,34.4,7.021395872616782,41.666666666666664,7.505553499465134,33,46,46.0,2016-09-25,33.0,33,33,33.0,33.0,15,158,85.0,87.06060606060606,44.91167679035388,65
2016-09-25 21:40:00,3,1,"[21:40:00,22:00:00)",27,25,21,40,6,1,0,39.0,30.0,25.4,12.739701723352866,32.0,6.244997998398398,27,39,30.0,2016-09-25,27.0,27,27,27.0,27.0,9,158,75.0,77.6969696969697,43.385974727212286,65
2016-09-25 22:00:00,1,0,"[22:00:00,22:20:00)",16,25,22,0,6,1,0,18.0,19.0,22.0,20.3100960115899,15.333333333333334,2.081665999466133,13,17,16.0,2016-09-25,16.0,16,16,16.0,16.0,9,85,42.0,41.878787878787875,21.801315292542526,66
2016-09-25 22:00:00,1,1,"[22:00:00,22:20:00)",10,25,22,0,6,1,0,33.0,33.0,15.25,6.020797289396148,14.666666666666666,4.041451884327381,10,17,17.0,2016-09-25,10.0,10,10,10.0,10.0,10,120,62.0,67.33333333333333,35.41686274455527,66
2016-09-25 22:00:00,2,0,"[22:00:00,22:20:00)",18,25,22,0,6,1,0,21.0,31.0,12.8,6.833739825307955,18.333333333333332,0.5773502691896263,18,19,18.0,2016-09-25,18.0,18,18,18.0,18.0,12,103,56.0,54.63636363636363,28.504186295413465,66
2016-09-25 22:00:00,3,0,"[22:00:00,22:20:00)",33,25,22,0,6,1,0,33.0,46.0,29.6,5.458937625582472,26.0,9.643650760992955,15,33,30.0,2016-09-25,33.0,33,33,33.0,33.0,15,158,85.0,87.06060606060606,44.91167679035388,66
2016-09-25 22:00:00,3,1,"[22:00:00,22:20:00)",21,25,22,0,6,1,0,27.0,39.0,17.6,8.61974477580398,22.0,3.605551275463989,19,26,21.0,2016-09-25,21.0,21,21,21.0,21.0,9,158,75.0,77.6969696969697,43.385974727212286,66
2016-09-25 22:20:00,1,0,"[22:20:00,22:40:00)",17,25,22,20,6,1,0,16.0,18.0,13.4,8.734987120768983,15.333333333333334,2.081665999466133,13,17,16.0,2016-09-25,17.0,17,17,17.0,17.0,9,85,42.0,41.878787878787875,21.801315292542526,67
2016-09-25 22:20:00,1,1,"[22:20:00,22:40:00)",17,25,22,20,6,1,0,10.0,33.0,17.0,8.455767262643883,14.666666666666666,4.041451884327381,10,17,17.0,2016-09-25,17.0,17,17,17.0,17.0,10,120,62.0,67.33333333333333,35.41686274455527,67
2016-09-25 22:20:00,2,0,"[22:20:00,22:40:00)",18,25,22,20,6,1,0,18.0,21.0,13.0,7.968688725254613,18.333333333333332,0.5773502691896263,18,19,18.0,2016-09-25,18.0,18,18,18.0,18.0,12,103,56.0,54.63636363636363,28.504186295413465,67
2016-09-25 22:20:00,3,0,"[22:20:00,22:40:00)",30,25,22,20,6,1,0,33.0,33.0,24.0,5.291502622129181,26.0,9.643650760992955,15,33,30.0,2016-09-25,30.0,30,30,30.0,30.0,15,158,85.0,87.06060606060606,44.91167679035388,67
2016-09-25 22:20:00,3,1,"[22:20:00,22:40:00)",19,25,22,20,6,1,0,21.0,27.0,18.4,4.8270073544588685,22.0,3.605551275463989,19,26,21.0,2016-09-25,19.0,19,19,19.0,19.0,9,158,75.0,77.6969696969697,43.385974727212286,67
2016-09-25 22:40:00,1,0,"[22:40:00,23:00:00)",13,25,22,40,6,1,0,17.0,16.0,12.6,10.968135666557009,15.333333333333334,2.081665999466133,13,17,16.0,2016-09-25,13.0,13,13,13.0,13.0,9,85,42.0,41.878787878787875,21.801315292542526,68
2016-09-25 22:40:00,1,1,"[22:40:00,23:00:00)",17,25,22,40,6,1,0,17.0,10.0,16.8,7.823042886243178,14.666666666666666,4.041451884327381,10,17,17.0,2016-09-25,17.0,17,17,17.0,17.0,10,120,62.0,67.33333333333333,35.41686274455527,68
2016-09-25 22:40:00,2,0,"[22:40:00,23:00:00)",19,25,22,40,6,1,0,18.0,18.0,12.0,5.354126134736337,18.333333333333332,0.5773502691896263,18,19,18.0,2016-09-25,19.0,19,19,19.0,19.0,12,103,56.0,54.63636363636363,28.504186295413465,68
2016-09-25 22:40:00,3,0,"[22:40:00,23:00:00)",15,25,22,40,6,1,0,30.0,33.0,18.4,2.8809720581775866,26.0,9.643650760992955,15,33,30.0,2016-09-25,15.0,15,15,15.0,15.0,15,158,85.0,87.06060606060606,44.91167679035388,68
2016-09-25 22:40:00,3,1,"[22:40:00,23:00:00)",26,25,22,40,6,1,0,19.0,21.0,21.6,12.421755109484328,22.0,3.605551275463989,19,26,21.0,2016-09-25,26.0,26,26,26.0,26.0,9,158,75.0,77.6969696969697,43.385974727212286,68
2016-09-25 23:00:00,1,0,"[23:00:00,23:20:00)",10,25,23,0,6,1,0,13.0,17.0,9.333333333333334,0.5773502691896258,10.666666666666666,2.0816659994661326,9,13,10.0,2016-09-25,10.0,10,10,10.0,10.0,9,85,42.0,41.878787878787875,21.801315292542526,69
2016-09-25 23:00:00,1,1,"[23:00:00,23:20:00)",17,25,23,0,6,1,0,17.0,17.0,10.2,5.718391382198318,17.666666666666668,3.0550504633038935,15,21,17.0,2016-09-25,17.0,17,17,17.0,17.0,10,120,62.0,67.33333333333333,35.41686274455527,69
2016-09-25 23:00:00,2,0,"[23:00:00,23:20:00)",19,25,23,0,6,1,0,19.0,18.0,14.25,7.32006375199925,16.333333333333332,3.785938897200182,12,19,18.0,2016-09-25,19.0,19,19,19.0,19.0,12,103,56.0,54.63636363636363,28.504186295413465,69
2016-09-25 23:00:00,3,0,"[23:00:00,23:20:00)",22,25,23,0,6,1,0,15.0,30.0,15.0,6.670832032063168,22.333333333333332,4.509249752822893,18,27,22.0,2016-09-25,22.0,22,22,22.0,22.0,15,158,85.0,87.06060606060606,44.91167679035388,69
2016-09-25 23:00:00,3,1,"[23:00:00,23:20:00)",10,25,23,0,6,1,0,26.0,19.0,11.6,5.683308895353129,10.666666666666666,2.081665999466133,9,13,10.0,2016-09-25,10.0,10,10,10.0,10.0,9,158,75.0,77.6969696969697,43.385974727212286,69
2016-09-25 23:20:00,1,0,"[23:20:00,23:40:00)",13,25,23,20,6,1,0,10.0,13.0,8.2,4.604345773288535,10.666666666666666,2.0816659994661326,9,13,10.0,2016-09-25,13.0,13,13,13.0,13.0,9,85,42.0,41.878787878787875,21.801315292542526,70
2016-09-25 23:20:00,1,1,"[23:20:00,23:40:00)",21,25,23,20,6,1,0,17.0,17.0,14.2,7.563068160475615,17.666666666666668,3.0550504633038935,15,21,17.0,2016-09-25,21.0,21,21,21.0,21.0,10,120,62.0,67.33333333333333,35.41686274455527,70
2016-09-25 23:20:00,2,0,"[23:20:00,23:40:00)",18,25,23,20,6,1,0,19.0,19.0,10.75,5.852349955359813,16.333333333333332,3.785938897200182,12,19,18.0,2016-09-25,18.0,18,18,18.0,18.0,12,103,56.0,54.63636363636363,28.504186295413465,70
2016-09-25 23:20:00,3,0,"[23:20:00,23:40:00)",27,25,23,20,6,1,0,22.0,15.0,16.6,8.648699324175862,22.333333333333332,4.509249752822893,18,27,22.0,2016-09-25,27.0,27,27,27.0,27.0,15,158,85.0,87.06060606060606,44.91167679035388,70
2016-09-25 23:20:00,3,1,"[23:20:00,23:40:00)",9,25,23,20,6,1,0,10.0,26.0,9.0,4.58257569495584,10.666666666666666,2.081665999466133,9,13,10.0,2016-09-25,9.0,9,9,9.0,9.0,9,158,75.0,77.6969696969697,43.385974727212286,70
2016-09-25 23:40:00,1,0,"[23:40:00,00:00:00)",9,25,23,40,6,1,0,13.0,10.0,9.0,3.9370039370059056,10.666666666666666,2.0816659994661326,9,13,10.0,2016-09-25,9.0,9,9,9.0,9.0,9,85,42.0,41.878787878787875,21.801315292542526,71
2016-09-25 23:40:00,1,1,"[23:40:00,00:00:00)",15,25,23,40,6,1,0,21.0,17.0,12.4,5.941380311005179,17.666666666666668,3.0550504633038935,15,21,17.0,2016-09-25,15.0,15,15,15.0,15.0,10,120,62.0,67.33333333333333,35.41686274455527,71
2016-09-25 23:40:00,2,0,"[23:40:00,00:00:00)",12,25,23,40,6,1,0,18.0,19.0,6.75,3.7749172176353754,16.333333333333332,3.785938897200182,12,19,18.0,2016-09-25,12.0,12,12,12.0,12.0,12,103,56.0,54.63636363636363,28.504186295413465,71
2016-09-25 23:40:00,3,0,"[23:40:00,00:00:00)",18,25,23,40,6,1,0,27.0,22.0,15.8,3.7013511046643495,22.333333333333332,4.509249752822893,18,27,22.0,2016-09-25,18.0,18,18,18.0,18.0,15,158,85.0,87.06060606060606,44.91167679035388,71
2016-09-25 23:40:00,3,1,"[23:40:00,00:00:00)",13,25,23,40,6,1,0,9.0,10.0,10.6,5.224940191045253,10.666666666666666,2.081665999466133,9,13,10.0,2016-09-25,13.0,13,13,13.0,13.0,9,158,75.0,77.6969696969697,43.385974727212286,71
2016-09-26 00:00:00,1,0,"[00:00:00,00:20:00)",9,26,0,0,0,0,1,9.0,13.0,13.166666666666664,4.750438576243952,8.666666666666666,2.5166114784235836,6,11,9.0,2016-09-26,11.0,9,13,2.8284271247461903,11.0,2,52,23.0,26.333333333333332,19.25088286879514,0
2016-09-26 00:00:00,1,1,"[00:00:00,00:20:00)",113,26,0,0,0,0,1,15.0,21.0,109.83333333333331,45.32732803361198,67.66666666666667,39.31072796748152,43,113,47.0,2016-09-26,126.5,113,140,19.091883092036785,126.5,3,130,66.0,60.58974358974359,41.91389541524257,0
2016-09-26 00:00:00,3,0,"[00:00:00,00:20:00)",15,26,0,0,0,0,1,18.0,27.0,17.0,2.756809750418045,15.666666666666666,0.5773502691896258,15,16,16.0,2016-09-26,2.0,2,2,2.0,2.0,9,180,66.0,69.71794871794872,58.78146356496583,0
2016-09-26 00:00:00,3,1,"[00:00:00,00:20:00)",159,26,0,0,0,0,1,13.0,9.0,126.0,52.68016704605254,109.0,43.485629810317796,80,159,88.0,2016-09-26,16.0,15,17,1.4142135623730951,16.0,3,164,66.0,61.666666666666664,51.72616834087046,0
2016-09-26 00:20:00,1,0,"[00:20:00,00:40:00)",6,26,0,20,0,0,1,9.0,9.0,10.166666666666666,3.816630276391292,8.666666666666666,2.5166114784235836,6,11,9.0,2016-09-26,170.0,159,181,15.556349186104045,170.0,2,52,23.0,26.333333333333332,19.25088286879514,1
2016-09-26 00:20:00,1,1,"[00:20:00,00:40:00)",47,26,0,20,0,0,1,113.0,15.0,51.5,16.428633540255255,67.66666666666667,39.31072796748152,43,113,47.0,2016-09-26,6.0,6,6,0.0,6.0,3,130,66.0,60.58974358974359,41.91389541524257,1
2016-09-26 00:20:00,2,0,"[00:20:00,00:40:00)",1,26,0,20,0,0,1,12.0,18.0,1.6,0.8944271909999159,1.0,1.0,1,1,1.0,2016-09-26,51.5,47,56,6.363961030678928,51.5,1,130,68.0,68.76923076923077,40.728670680303516,1
2016-09-26 00:20:00,3,0,"[00:20:00,00:40:00)",16,26,0,20,0,0,1,15.0,18.0,17.166666666666668,3.4302575219167832,15.666666666666666,0.5773502691896258,15,16,16.0,2016-09-26,16.0,16,16,0.0,16.0,9,180,66.0,69.71794871794872,58.78146356496583,1
2016-09-26 00:20:00,3,1,"[00:20:00,00:40:00)",88,26,0,20,0,0,1,159.0,13.0,83.66666666666667,32.90390047800817,109.0,43.485629810317796,80,159,88.0,2016-09-26,100.0,88,112,16.97056274847714,100.0,3,164,66.0,61.666666666666664,51.72616834087046,1
2016-09-26 00:40:00,1,0,"[00:40:00,01:00:00)",11,26,0,40,0,0,1,6.0,9.0,8.5,2.664582518894845,8.666666666666666,2.5166114784235836,6,11,9.0,2016-09-26,10.0,9,11,1.4142135623730951,10.0,2,52,23.0,26.333333333333332,19.25088286879514,2
2016-09-26 00:40:00,1,1,"[00:40:00,01:00:00)",43,26,0,40,0,0,1,47.0,113.0,32.166666666666664,9.867454923467687,67.66666666666667,39.31072796748152,43,113,47.0,2016-09-26,37.0,31,43,8.48528137423857,37.0,3,130,66.0,60.58974358974359,41.91389541524257,2
2016-09-26 00:40:00,3,0,"[00:40:00,01:00:00)",16,26,0,40,0,0,1,16.0,15.0,15.166666666666664,2.9944392908634283,15.666666666666666,0.5773502691896258,15,16,16.0,2016-09-26,16.0,16,16,0.0,16.0,9,180,66.0,69.71794871794872,58.78146356496583,2
2016-09-26 00:40:00,3,1,"[00:40:00,01:00:00)",80,26,0,40,0,0,1,88.0,159.0,67.83333333333333,25.317319500031328,109.0,43.485629810317796,80,159,88.0,2016-09-26,86.5,80,93,9.192388155425117,86.5,3,164,66.0,61.666666666666664,51.72616834087046,2
2016-09-26 01:00:00,1,0,"[01:00:00,01:20:00)",2,26,1,0,0,0,1,11.0,6.0,6.166666666666668,2.857738033247041,3.6666666666666665,2.8867513459481287,2,7,2.0,2016-09-26,6.0,2,10,5.656854249492381,6.0,2,52,23.0,26.333333333333332,19.25088286879514,3
2016-09-26 01:00:00,1,1,"[01:00:00,01:20:00)",3,26,1,0,0,0,1,43.0,47.0,4.0,1.5491933384829668,7.333333333333333,4.509249752822894,3,12,7.0,2016-09-26,3.5,3,4,0.7071067811865476,3.5,3,130,66.0,60.58974358974359,41.91389541524257,3
2016-09-26 01:00:00,3,0,"[01:00:00,01:20:00)",21,26,1,0,0,0,1,16.0,16.0,19.666666666666668,2.8047578623950167,14.666666666666666,5.507570547286102,11,21,12.0,2016-09-26,1.0,1,1,1.0,1.0,9,180,66.0,69.71794871794872,58.78146356496583,3
2016-09-26 01:00:00,3,1,"[01:00:00,01:20:00)",9,26,1,0,0,0,1,80.0,88.0,8.5,3.9370039370059056,10.333333333333334,1.5275252316519468,9,12,10.0,2016-09-26,19.0,17,21,2.8284271247461903,19.0,3,164,66.0,61.666666666666664,51.72616834087046,3
2016-09-26 01:20:00,1,0,"[01:20:00,01:40:00)",2,26,1,20,0,0,1,2.0,11.0,7.5,4.5934736311423405,3.6666666666666665,2.8867513459481287,2,7,2.0,2016-09-26,6.5,4,9,3.5355339059327378,6.5,2,52,23.0,26.333333333333332,19.25088286879514,4
2016-09-26 01:20:00,1,1,"[01:20:00,01:40:00)",12,26,1,20,0,0,1,3.0,43.0,8.333333333333334,4.88535225614967,7.333333333333333,4.509249752822894,3,12,7.0,2016-09-26,8.0,2,14,8.48528137423857,8.0,3,130,66.0,60.58974358974359,41.91389541524257,4
2016-09-26 01:20:00,2,0,"[01:20:00,01:40:00)",2,26,1,20,0,0,1,1.0,12.0,1.3333333333333333,0.5773502691896257,2.0,2.0,2,2,2.0,2016-09-26,13.0,12,14,1.4142135623730951,13.0,1,130,68.0,68.76923076923077,40.728670680303516,4
2016-09-26 01:20:00,3,0,"[01:20:00,01:40:00)",12,26,1,20,0,0,1,21.0,16.0,19.33333333333333,4.589843860815601,14.666666666666666,5.507570547286102,11,21,12.0,2016-09-26,14.5,12,17,3.5355339059327378,14.5,9,180,66.0,69.71794871794872,58.78146356496583,4
2016-09-26 01:20:00,3,1,"[01:20:00,01:40:00)",12,26,1,20,0,0,1,9.0,80.0,6.166666666666668,3.8686776379877745,10.333333333333334,1.5275252316519468,9,12,10.0,2016-09-26,8.5,5,12,4.949747468305833,8.5,3,164,66.0,61.666666666666664,51.72616834087046,4
2016-09-26 01:40:00,1,0,"[01:40:00,02:00:00)",7,26,1,40,0,0,1,2.0,2.0,7.833333333333332,1.834847859269718,3.6666666666666665,2.8867513459481287,2,7,2.0,2016-09-26,8.5,7,10,2.1213203435596424,8.5,2,52,23.0,26.333333333333332,19.25088286879514,5
2016-09-26 01:40:00,1,1,"[01:40:00,02:00:00)",7,26,1,40,0,0,1,12.0,3.0,6.333333333333332,3.0767948691238205,7.333333333333333,4.509249752822894,3,12,7.0,2016-09-26,7.0,7,7,0.0,7.0,3,130,66.0,60.58974358974359,41.91389541524257,5
2016-09-26 01:40:00,3,0,"[01:40:00,02:00:00)",11,26,1,40,0,0,1,12.0,21.0,13.166666666666664,2.9268868558020253,14.666666666666666,5.507570547286102,11,21,12.0,2016-09-26,2.0,2,2,2.0,2.0,9,180,66.0,69.71794871794872,58.78146356496583,5
2016-09-26 01:40:00,3,1,"[01:40:00,02:00:00)",10,26,1,40,0,0,1,12.0,9.0,4.833333333333333,2.857738033247041,10.333333333333334,1.5275252316519468,9,12,10.0,2016-09-26,11.0,11,11,0.0,11.0,3,164,66.0,61.666666666666664,51.72616834087046,5
2016-09-26 02:00:00,1,0,"[02:00:00,02:20:00)",8,26,2,0,0,0,1,7.0,2.0,6.333333333333332,1.6329931618554518,7.333333333333333,2.0816659994661326,5,9,8.0,2016-09-26,7.0,4,10,4.242640687119285,7.0,2,52,23.0,26.333333333333332,19.25088286879514,6
2016-09-26 02:00:00,1,1,"[02:00:00,02:20:00)",8,26,2,0,0,0,1,7.0,12.0,5.833333333333332,1.4719601443879744,7.0,2.6457513110645907,4,9,8.0,2016-09-26,7.5,7,8,0.7071067811865476,7.5,3,130,66.0,60.58974358974359,41.91389541524257,6
2016-09-26 02:00:00,3,0,"[02:00:00,02:20:00)",9,26,2,0,0,0,1,11.0,12.0,10.666666666666666,1.5055453054181618,14.333333333333334,6.8068592855540455,9,22,12.0,2016-09-26,7.5,7,8,0.7071067811865476,7.5,9,180,66.0,69.71794871794872,58.78146356496583,6
2016-09-26 02:00:00,3,1,"[02:00:00,02:20:00)",9,26,2,0,0,0,1,10.0,12.0,5.0,2.449489742783178,5.333333333333333,3.214550253664318,3,9,4.0,2016-09-26,10.0,9,11,1.4142135623730951,10.0,3,164,66.0,61.666666666666664,51.72616834087046,6
2016-09-26 02:20:00,1,0,"[02:20:00,02:40:00)",9,26,2,20,0,0,1,8.0,7.0,7.0,2.7568097504180438,7.333333333333333,2.0816659994661326,5,9,8.0,2016-09-26,7.0,5,9,2.8284271247461903,7.0,2,52,23.0,26.333333333333332,19.25088286879514,7
2016-09-26 02:20:00,1,1,"[02:20:00,02:40:00)",4,26,2,20,0,0,1,8.0,7.0,6.333333333333332,1.9663841605003496,7.0,2.6457513110645907,4,9,8.0,2016-09-26,9.5,9,10,0.7071067811865476,9.5,3,130,66.0,60.58974358974359,41.91389541524257,7
2016-09-26 02:20:00,3,0,"[02:20:00,02:40:00)",12,26,2,20,0,0,1,9.0,11.0,12.333333333333336,1.6329931618554518,14.333333333333334,6.8068592855540455,9,22,12.0,2016-09-26,5.5,4,7,2.1213203435596424,5.5,9,180,66.0,69.71794871794872,58.78146356496583,7
2016-09-26 02:20:00,3,1,"[02:20:00,02:40:00)",4,26,2,20,0,0,1,9.0,10.0,3.8333333333333335,0.7527726527090809,5.333333333333333,3.214550253664318,3,9,4.0,2016-09-26,13.0,12,14,1.4142135623730951,13.0,3,164,66.0,61.666666666666664,51.72616834087046,7
2016-09-26 02:40:00,1,0,"[02:40:00,03:00:00)",5,26,2,40,0,0,1,9.0,8.0,7.333333333333332,2.7325202042558927,7.333333333333333,2.0816659994661326,5,9,8.0,2016-09-26,4.0,4,4,0.0,4.0,2,52,23.0,26.333333333333332,19.25088286879514,8
2016-09-26 02:40:00,1,1,"[02:40:00,03:00:00)",9,26,2,40,0,0,1,4.0,8.0,6.5,3.0822070014844885,7.0,2.6457513110645907,4,9,8.0,2016-09-26,5.5,5,6,0.7071067811865476,5.5,3,130,66.0,60.58974358974359,41.91389541524257,8
2016-09-26 02:40:00,3,0,"[02:40:00,03:00:00)",22,26,2,40,0,0,1,12.0,9.0,15.833333333333336,3.710345895825168,14.333333333333334,6.8068592855540455,9,22,12.0,2016-09-26,9.5,9,10,0.7071067811865476,9.5,9,180,66.0,69.71794871794872,58.78146356496583,8
2016-09-26 02:40:00,3,1,"[02:40:00,03:00:00)",3,26,2,40,0,0,1,4.0,9.0,3.2,1.7888543819998317,5.333333333333333,3.214550253664318,3,9,4.0,2016-09-26,20.0,18,22,2.8284271247461903,20.0,3,164,66.0,61.666666666666664,51.72616834087046,8
2016-09-26 03:00:00,1,0,"[03:00:00,03:20:00)",9,26,3,0,0,0,1,5.0,9.0,6.833333333333332,2.0412414523193148,7.666666666666667,1.5275252316519465,6,9,8.0,2016-09-26,9.0,9,9,0.0,9.0,2,52,23.0,26.333333333333332,19.25088286879514,9
2016-09-26 03:00:00,1,1,"[03:00:00,03:20:00)",11,26,3,0,0,0,1,9.0,4.0,7.5,2.8809720581775866,13.333333333333334,2.516611478423583,11,16,13.0,2016-09-26,10.5,10,11,0.7071067811865476,10.5,3,130,66.0,60.58974358974359,41.91389541524257,9
2016-09-26 03:00:00,3,0,"[03:00:00,03:20:00)",11,26,3,0,0,0,1,22.0,12.0,14.666666666666664,3.32665998663324,12.666666666666666,3.785938897200183,10,17,11.0,2016-09-26,10.5,10,11,0.7071067811865476,10.5,9,180,66.0,69.71794871794872,58.78146356496583,9
2016-09-26 03:00:00,3,1,"[03:00:00,03:20:00)",4,26,3,0,0,0,1,3.0,4.0,5.0,1.6733200530681511,6.333333333333333,2.516611478423583,4,9,6.0,2016-09-26,4.5,4,5,0.7071067811865476,4.5,3,164,66.0,61.666666666666664,51.72616834087046,9
2016-09-26 03:20:00,1,0,"[03:20:00,03:40:00)",6,26,3,20,0,0,1,9.0,5.0,7.166666666666668,3.1251666622224588,7.666666666666667,1.5275252316519465,6,9,8.0,2016-09-26,5.0,4,6,1.4142135623730951,5.0,2,52,23.0,26.333333333333332,19.25088286879514,10
2016-09-26 03:20:00,1,1,"[03:20:00,03:40:00)",13,26,3,20,0,0,1,11.0,9.0,10.666666666666666,3.5023801430836534,13.333333333333334,2.516611478423583,11,16,13.0,2016-09-26,13.5,13,14,0.7071067811865476,13.5,3,130,66.0,60.58974358974359,41.91389541524257,10
2016-09-26 03:20:00,3,0,"[03:20:00,03:40:00)",10,26,3,20,0,0,1,11.0,22.0,11.833333333333336,2.639444385977221,12.666666666666666,3.785938897200183,10,17,11.0,2016-09-26,10.0,10,10,0.0,10.0,9,180,66.0,69.71794871794872,58.78146356496583,10
2016-09-26 03:20:00,3,1,"[03:20:00,03:40:00)",9,26,3,20,0,0,1,4.0,3.0,4.6,3.286335345030997,6.333333333333333,2.516611478423583,4,9,6.0,2016-09-26,6.0,3,9,4.242640687119285,6.0,3,164,66.0,61.666666666666664,51.72616834087046,10
2016-09-26 03:40:00,1,0,"[03:40:00,04:00:00)",8,26,3,40,0,0,1,6.0,9.0,8.333333333333334,2.6583202716502514,7.666666666666667,1.5275252316519465,6,9,8.0,2016-09-26,8.5,8,9,0.7071067811865476,8.5,2,52,23.0,26.333333333333332,19.25088286879514,11
2016-09-26 03:40:00,1,1,"[03:40:00,04:00:00)",16,26,3,40,0,0,1,13.0,11.0,17.833333333333332,3.8686776379877745,13.333333333333334,2.516611478423583,11,16,13.0,2016-09-26,18.0,16,20,2.8284271247461903,18.0,3,130,66.0,60.58974358974359,41.91389541524257,11
2016-09-26 03:40:00,3,0,"[03:40:00,04:00:00)",17,26,3,40,0,0,1,10.0,11.0,10.0,3.898717737923585,12.666666666666666,3.785938897200183,10,17,11.0,2016-09-26,13.0,9,17,5.656854249492381,13.0,9,180,66.0,69.71794871794872,58.78146356496583,11
2016-09-26 03:40:00,3,1,"[03:40:00,04:00:00)",6,26,3,40,0,0,1,9.0,4.0,5.333333333333333,2.943920288775949,6.333333333333333,2.516611478423583,4,9,6.0,2016-09-26,8.0,6,10,2.8284271247461903,8.0,3,164,66.0,61.666666666666664,51.72616834087046,11
2016-09-26 04:00:00,1,0,"[04:00:00,04:20:00)",7,26,4,0,0,0,1,8.0,6.0,10.333333333333334,5.08592829940284,11.0,3.4641016151377544,7,13,13.0,2016-09-26,8.5,7,10,2.1213203435596424,8.5,2,52,23.0,26.333333333333332,19.25088286879514,12
2016-09-26 04:00:00,1,1,"[04:00:00,04:20:00)",15,26,4,0,0,0,1,16.0,13.0,13.833333333333336,3.3115957885386114,19.666666666666668,4.163331998932265,15,23,21.0,2016-09-26,16.5,15,18,2.1213203435596424,16.5,3,130,66.0,60.58974358974359,41.91389541524257,12
2016-09-26 04:00:00,3,0,"[04:00:00,04:20:00)",18,26,4,0,0,0,1,17.0,10.0,14.166666666666664,3.763863263545405,17.0,1.0,16,18,17.0,2016-09-26,14.5,11,18,4.949747468305833,14.5,9,180,66.0,69.71794871794872,58.78146356496583,12
2016-09-26 04:00:00,3,1,"[04:00:00,04:20:00)",4,26,4,0,0,0,1,6.0,9.0,4.666666666666667,1.5055453054181618,6.0,2.6457513110645907,4,9,5.0,2016-09-26,4.0,4,4,0.0,4.0,3,164,66.0,61.666666666666664,51.72616834087046,12
2016-09-26 04:20:00,1,0,"[04:20:00,04:40:00)",13,26,4,20,0,0,1,7.0,8.0,13.5,1.3784048752090219,11.0,3.4641016151377544,7,13,13.0,2016-09-26,13.0,13,13,0.0,13.0,2,52,23.0,26.333333333333332,19.25088286879514,13
2016-09-26 04:20:00,1,1,"[04:20:00,04:40:00)",21,26,4,20,0,0,1,15.0,16.0,18.0,4.33589667773576,19.666666666666668,4.163331998932265,15,23,21.0,2016-09-26,19.0,17,21,2.8284271247461903,19.0,3,130,66.0,60.58974358974359,41.91389541524257,13
2016-09-26 04:20:00,3,0,"[04:20:00,04:40:00)",16,26,4,20,0,0,1,18.0,17.0,11.333333333333336,3.7237973450050514,17.0,1.0,16,18,17.0,2016-09-26,12.0,8,16,5.656854249492381,12.0,9,180,66.0,69.71794871794872,58.78146356496583,13
2016-09-26 04:20:00,3,1,"[04:20:00,04:40:00)",5,26,4,20,0,0,1,4.0,6.0,6.833333333333332,1.8348478592697175,6.0,2.6457513110645907,4,9,5.0,2016-09-26,6.0,5,7,1.4142135623730951,6.0,3,164,66.0,61.666666666666664,51.72616834087046,13
2016-09-26 04:40:00,1,0,"[04:40:00,05:00:00)",13,26,4,40,0,0,1,13.0,7.0,12.333333333333336,3.32665998663324,11.0,3.4641016151377544,7,13,13.0,2016-09-26,12.5,12,13,0.7071067811865476,12.5,2,52,23.0,26.333333333333332,19.25088286879514,14
2016-09-26 04:40:00,1,1,"[04:40:00,05:00:00)",23,26,4,40,0,0,1,21.0,15.0,22.0,5.176871642217914,19.666666666666668,4.163331998932265,15,23,21.0,2016-09-26,23.0,23,23,0.0,23.0,3,130,66.0,60.58974358974359,41.91389541524257,14
2016-09-26 04:40:00,3,0,"[04:40:00,05:00:00)",17,26,4,40,0,0,1,16.0,18.0,13.0,3.1622776601683795,17.0,1.0,16,18,17.0,2016-09-26,13.5,10,17,4.949747468305833,13.5,9,180,66.0,69.71794871794872,58.78146356496583,14
2016-09-26 04:40:00,3,1,"[04:40:00,05:00:00)",9,26,4,40,0,0,1,5.0,4.0,7.166666666666668,2.3166067138525404,6.0,2.6457513110645907,4,9,5.0,2016-09-26,6.0,3,9,4.242640687119285,6.0,3,164,66.0,61.666666666666664,51.72616834087046,14
