time_start,volume,direction,tollgate_id,time_window,date,weekday,weekend,hour,day,am_pm
2016-10-23 07:50:00,34,0,1,"[07:50:00,08:10:00)",2016-10-23,7,1,7,23,1
2016-10-23 08:10:00,25,0,1,"[08:10:00,08:30:00)",2016-10-23,7,1,8,23,1
2016-10-23 08:30:00,28,0,1,"[08:30:00,08:50:00)",2016-10-23,7,1,8,23,1
2016-10-23 08:50:00,39,0,1,"[08:50:00,09:10:00)",2016-10-23,7,1,8,23,1
2016-10-23 09:10:00,46,0,1,"[09:10:00,09:30:00)",2016-10-23,7,1,9,23,1
2016-10-23 09:30:00,43,0,1,"[09:30:00,09:50:00)",2016-10-23,7,1,9,23,1
2016-10-23 09:50:00,35,0,1,"[09:50:00,10:10:00)",2016-10-23,7,1,9,23,1
2016-10-23 10:10:00,34,0,1,"[10:10:00,10:30:00)",2016-10-23,7,1,10,23,1
2016-10-23 10:30:00,52,0,1,"[10:30:00,10:50:00)",2016-10-23,7,1,10,23,1
2016-10-23 10:50:00,48,0,1,"[10:50:00,11:10:00)",2016-10-23,7,1,10,23,1
2016-10-23 11:10:00,26,0,1,"[11:10:00,11:30:00)",2016-10-23,7,1,11,23,1
2016-10-23 11:30:00,37,0,1,"[11:30:00,11:50:00)",2016-10-23,7,1,11,23,1
2016-10-23 11:50:00,22,0,1,"[11:50:00,12:10:00)",2016-10-23,7,1,11,23,1
2016-10-23 12:10:00,36,0,1,"[12:10:00,12:30:00)",2016-10-23,7,1,12,23,0
2016-10-23 12:30:00,52,0,1,"[12:30:00,12:50:00)",2016-10-23,7,1,12,23,0
2016-10-23 12:50:00,48,0,1,"[12:50:00,13:10:00)",2016-10-23,7,1,12,23,0
2016-10-23 13:10:00,43,0,1,"[13:10:00,13:30:00)",2016-10-23,7,1,13,23,0
2016-10-23 13:30:00,72,0,1,"[13:30:00,13:50:00)",2016-10-23,7,1,13,23,0
2016-10-23 13:50:00,50,0,1,"[13:50:00,14:10:00)",2016-10-23,7,1,13,23,0
2016-10-23 14:10:00,62,0,1,"[14:10:00,14:30:00)",2016-10-23,7,1,14,23,0
2016-10-23 14:30:00,58,0,1,"[14:30:00,14:50:00)",2016-10-23,7,1,14,23,0
2016-10-23 14:50:00,74,0,1,"[14:50:00,15:10:00)",2016-10-23,7,1,14,23,0
2016-10-23 15:10:00,65,0,1,"[15:10:00,15:30:00)",2016-10-23,7,1,15,23,0
2016-10-23 15:30:00,59,0,1,"[15:30:00,15:50:00)",2016-10-23,7,1,15,23,0
2016-10-23 15:50:00,68,0,1,"[15:50:00,16:10:00)",2016-10-23,7,1,15,23,0
2016-10-23 16:10:00,52,0,1,"[16:10:00,16:30:00)",2016-10-23,7,1,16,23,0
2016-10-23 16:30:00,54,0,1,"[16:30:00,16:50:00)",2016-10-23,7,1,16,23,0
2016-10-23 16:50:00,65,0,1,"[16:50:00,17:10:00)",2016-10-23,7,1,16,23,0
2016-10-23 17:10:00,32,0,1,"[17:10:00,17:30:00)",2016-10-23,7,1,17,23,0
2016-10-23 17:30:00,42,0,1,"[17:30:00,17:50:00)",2016-10-23,7,1,17,23,0
2016-10-23 17:50:00,46,0,1,"[17:50:00,18:10:00)",2016-10-23,7,1,17,23,0
2016-10-23 18:10:00,40,0,1,"[18:10:00,18:30:00)",2016-10-23,7,1,18,23,0
2016-10-23 18:30:00,27,0,1,"[18:30:00,18:50:00)",2016-10-23,7,1,18,23,0
2016-10-23 18:50:00,41,0,1,"[18:50:00,19:10:00)",2016-10-23,7,1,18,23,0
2016-10-23 19:10:00,21,0,1,"[19:10:00,19:30:00)",2016-10-23,7,1,19,23,0
2016-10-23 19:30:00,21,0,1,"[19:30:00,19:50:00)",2016-10-23,7,1,19,23,0
2016-10-23 19:50:00,30,0,1,"[19:50:00,20:10:00)",2016-10-23,7,1,19,23,0
2016-10-23 20:10:00,23,0,1,"[20:10:00,20:30:00)",2016-10-23,7,1,20,23,0
2016-10-23 20:30:00,23,0,1,"[20:30:00,20:50:00)",2016-10-23,7,1,20,23,0
2016-10-23 20:50:00,22,0,1,"[20:50:00,21:10:00)",2016-10-23,7,1,20,23,0
2016-10-23 21:10:00,8,0,1,"[21:10:00,21:30:00)",2016-10-23,7,1,21,23,0
2016-10-23 21:30:00,12,0,1,"[21:30:00,21:50:00)",2016-10-23,7,1,21,23,0
2016-10-23 21:50:00,12,0,1,"[21:50:00,22:10:00)",2016-10-23,7,1,21,23,0
2016-10-23 22:10:00,13,0,1,"[22:10:00,22:30:00)",2016-10-23,7,1,22,23,0
2016-10-23 22:30:00,7,0,1,"[22:30:00,22:50:00)",2016-10-23,7,1,22,23,0
2016-10-23 22:50:00,9,0,1,"[22:50:00,23:10:00)",2016-10-23,7,1,22,23,0
2016-10-23 23:10:00,7,0,1,"[23:10:00,23:30:00)",2016-10-23,7,1,23,23,0
2016-10-23 23:30:00,9,0,1,"[23:30:00,23:50:00)",2016-10-23,7,1,23,23,0
2016-10-23 23:50:00,9,0,1,"[23:50:00,00:00:00)",2016-10-23,7,1,23,23,0
2016-10-24 00:10:00,8,0,1,"[00:10:00,00:30:00)",2016-10-24,1,0,0,24,1
2016-10-24 00:30:00,8,0,1,"[00:30:00,00:50:00)",2016-10-24,1,0,0,24,1
2016-10-24 00:50:00,6,0,1,"[00:50:00,01:10:00)",2016-10-24,1,0,0,24,1
2016-10-24 01:10:00,4,0,1,"[01:10:00,01:30:00)",2016-10-24,1,0,1,24,1
2016-10-24 01:30:00,4,0,1,"[01:30:00,01:50:00)",2016-10-24,1,0,1,24,1
2016-10-24 01:50:00,9,0,1,"[01:50:00,02:10:00)",2016-10-24,1,0,1,24,1
2016-10-24 02:10:00,6,0,1,"[02:10:00,02:30:00)",2016-10-24,1,0,2,24,1
2016-10-24 02:30:00,5,0,1,"[02:30:00,02:50:00)",2016-10-24,1,0,2,24,1
2016-10-24 02:50:00,7,0,1,"[02:50:00,03:10:00)",2016-10-24,1,0,2,24,1
2016-10-24 03:10:00,4,0,1,"[03:10:00,03:30:00)",2016-10-24,1,0,3,24,1
2016-10-24 03:30:00,4,0,1,"[03:30:00,03:50:00)",2016-10-24,1,0,3,24,1
2016-10-24 03:50:00,15,0,1,"[03:50:00,04:10:00)",2016-10-24,1,0,3,24,1
2016-10-24 04:10:00,10,0,1,"[04:10:00,04:30:00)",2016-10-24,1,0,4,24,1
2016-10-24 04:30:00,18,0,1,"[04:30:00,04:50:00)",2016-10-24,1,0,4,24,1
2016-10-24 04:50:00,8,0,1,"[04:50:00,05:10:00)",2016-10-24,1,0,4,24,1
2016-10-24 05:10:00,3,0,1,"[05:10:00,05:30:00)",2016-10-24,1,0,5,24,1
2016-10-24 05:30:00,8,0,1,"[05:30:00,05:50:00)",2016-10-24,1,0,5,24,1
2016-10-24 05:50:00,6,0,1,"[05:50:00,06:10:00)",2016-10-24,1,0,5,24,1
2016-10-24 06:10:00,21,0,1,"[06:10:00,06:30:00)",2016-10-24,1,0,6,24,1
2016-10-24 06:30:00,23,0,1,"[06:30:00,06:50:00)",2016-10-24,1,0,6,24,1
2016-10-24 06:50:00,30,0,1,"[06:50:00,07:10:00)",2016-10-24,1,0,6,24,1
2016-10-24 07:10:00,35,0,1,"[07:10:00,07:30:00)",2016-10-24,1,0,7,24,1
2016-10-24 07:30:00,45,0,1,"[07:30:00,07:50:00)",2016-10-24,1,0,7,24,1
2016-10-24 07:50:00,48,0,1,"[07:50:00,08:10:00)",2016-10-24,1,0,7,24,1
2016-10-24 08:10:00,36,0,1,"[08:10:00,08:30:00)",2016-10-24,1,0,8,24,1
2016-10-24 08:30:00,50,0,1,"[08:30:00,08:50:00)",2016-10-24,1,0,8,24,1
2016-10-24 08:50:00,50,0,1,"[08:50:00,09:10:00)",2016-10-24,1,0,8,24,1
2016-10-24 09:10:00,51,0,1,"[09:10:00,09:30:00)",2016-10-24,1,0,9,24,1
2016-10-24 09:30:00,54,0,1,"[09:30:00,09:50:00)",2016-10-24,1,0,9,24,1
2016-10-24 09:50:00,58,0,1,"[09:50:00,10:10:00)",2016-10-24,1,0,9,24,1
2016-10-24 10:10:00,36,0,1,"[10:10:00,10:30:00)",2016-10-24,1,0,10,24,1
2016-10-24 10:30:00,35,0,1,"[10:30:00,10:50:00)",2016-10-24,1,0,10,24,1
2016-10-24 10:50:00,28,0,1,"[10:50:00,11:10:00)",2016-10-24,1,0,10,24,1
2016-10-24 11:10:00,40,0,1,"[11:10:00,11:30:00)",2016-10-24,1,0,11,24,1
2016-10-24 11:30:00,40,0,1,"[11:30:00,11:50:00)",2016-10-24,1,0,11,24,1
2016-10-24 11:50:00,40,0,1,"[11:50:00,12:10:00)",2016-10-24,1,0,11,24,1
2016-10-24 12:10:00,44,0,1,"[12:10:00,12:30:00)",2016-10-24,1,0,12,24,0
2016-10-24 12:30:00,39,0,1,"[12:30:00,12:50:00)",2016-10-24,1,0,12,24,0
2016-10-24 12:50:00,40,0,1,"[12:50:00,13:10:00)",2016-10-24,1,0,12,24,0
2016-10-24 13:10:00,37,0,1,"[13:10:00,13:30:00)",2016-10-24,1,0,13,24,0
2016-10-24 13:30:00,53,0,1,"[13:30:00,13:50:00)",2016-10-24,1,0,13,24,0
2016-10-24 13:50:00,38,0,1,"[13:50:00,14:10:00)",2016-10-24,1,0,13,24,0
2016-10-24 14:10:00,46,0,1,"[14:10:00,14:30:00)",2016-10-24,1,0,14,24,0
2016-10-24 14:30:00,45,0,1,"[14:30:00,14:50:00)",2016-10-24,1,0,14,24,0
2016-10-24 14:50:00,55,0,1,"[14:50:00,15:10:00)",2016-10-24,1,0,14,24,0
2016-10-24 15:10:00,38,0,1,"[15:10:00,15:30:00)",2016-10-24,1,0,15,24,0
2016-10-24 15:30:00,39,0,1,"[15:30:00,15:50:00)",2016-10-24,1,0,15,24,0
2016-10-24 15:50:00,36,0,1,"[15:50:00,16:10:00)",2016-10-24,1,0,15,24,0
2016-10-24 16:10:00,54,0,1,"[16:10:00,16:30:00)",2016-10-24,1,0,16,24,0
2016-10-24 16:30:00,54,0,1,"[16:30:00,16:50:00)",2016-10-24,1,0,16,24,0
2016-10-24 16:50:00,30,0,1,"[16:50:00,17:10:00)",2016-10-24,1,0,16,24,0
2016-10-24 17:10:00,39,0,1,"[17:10:00,17:30:00)",2016-10-24,1,0,17,24,0
2016-10-24 17:30:00,34,0,1,"[17:30:00,17:50:00)",2016-10-24,1,0,17,24,0
2016-10-24 17:50:00,19,0,1,"[17:50:00,18:10:00)",2016-10-24,1,0,17,24,0
2016-10-24 18:10:00,14,0,1,"[18:10:00,18:30:00)",2016-10-24,1,0,18,24,0
2016-10-24 18:30:00,20,0,1,"[18:30:00,18:50:00)",2016-10-24,1,0,18,24,0
2016-10-24 18:50:00,26,0,1,"[18:50:00,19:10:00)",2016-10-24,1,0,18,24,0
2016-10-24 19:10:00,16,0,1,"[19:10:00,19:30:00)",2016-10-24,1,0,19,24,0
2016-10-24 19:30:00,13,0,1,"[19:30:00,19:50:00)",2016-10-24,1,0,19,24,0
2016-10-24 19:50:00,12,0,1,"[19:50:00,20:10:00)",2016-10-24,1,0,19,24,0
2016-10-24 20:10:00,23,0,1,"[20:10:00,20:30:00)",2016-10-24,1,0,20,24,0
2016-10-24 20:30:00,16,0,1,"[20:30:00,20:50:00)",2016-10-24,1,0,20,24,0
2016-10-24 20:50:00,14,0,1,"[20:50:00,21:10:00)",2016-10-24,1,0,20,24,0
2016-10-24 21:10:00,20,0,1,"[21:10:00,21:30:00)",2016-10-24,1,0,21,24,0
2016-10-24 21:30:00,15,0,1,"[21:30:00,21:50:00)",2016-10-24,1,0,21,24,0
2016-10-24 21:50:00,13,0,1,"[21:50:00,22:10:00)",2016-10-24,1,0,21,24,0
2016-10-24 22:10:00,8,0,1,"[22:10:00,22:30:00)",2016-10-24,1,0,22,24,0
2016-10-24 22:30:00,6,0,1,"[22:30:00,22:50:00)",2016-10-24,1,0,22,24,0
2016-10-24 22:50:00,11,0,1,"[22:50:00,23:10:00)",2016-10-24,1,0,22,24,0
2016-10-24 23:10:00,10,0,1,"[23:10:00,23:30:00)",2016-10-24,1,0,23,24,0
2016-10-24 23:30:00,3,0,1,"[23:30:00,23:50:00)",2016-10-24,1,0,23,24,0
2016-09-19 00:10:00,0,0,2,"[00:10:00,00:30:00)",2016-09-19,1,0,0,19,1
2016-09-19 00:30:00,0,0,2,"[00:30:00,00:50:00)",2016-09-19,1,0,0,19,1
2016-09-19 00:50:00,1,0,2,"[00:50:00,01:10:00)",2016-09-19,1,0,0,19,1
2016-09-19 01:10:00,0,0,2,"[01:10:00,01:30:00)",2016-09-19,1,0,1,19,1
2016-09-19 01:30:00,1,0,2,"[01:30:00,01:50:00)",2016-09-19,1,0,1,19,1
2016-09-19 01:50:00,1,0,2,"[01:50:00,02:10:00)",2016-09-19,1,0,1,19,1
2016-09-19 02:10:00,0,0,2,"[02:10:00,02:30:00)",2016-09-19,1,0,2,19,1
2016-09-19 02:30:00,0,0,2,"[02:30:00,02:50:00)",2016-09-19,1,0,2,19,1
2016-09-19 02:50:00,0,0,2,"[02:50:00,03:10:00)",2016-09-19,1,0,2,19,1
2016-09-19 03:10:00,0,0,2,"[03:10:00,03:30:00)",2016-09-19,1,0,3,19,1
2016-09-19 03:30:00,0,0,2,"[03:30:00,03:50:00)",2016-09-19,1,0,3,19,1
2016-09-19 03:50:00,0,0,2,"[03:50:00,04:10:00)",2016-09-19,1,0,3,19,1
2016-09-19 04:10:00,0,0,2,"[04:10:00,04:30:00)",2016-09-19,1,0,4,19,1
2016-09-19 04:30:00,0,0,2,"[04:30:00,04:50:00)",2016-09-19,1,0,4,19,1
2016-09-19 04:50:00,7,0,2,"[04:50:00,05:10:00)",2016-09-19,1,0,4,19,1
2016-09-19 05:10:00,13,0,2,"[05:10:00,05:30:00)",2016-09-19,1,0,5,19,1
2016-09-19 05:30:00,13,0,2,"[05:30:00,05:50:00)",2016-09-19,1,0,5,19,1
2016-09-19 05:50:00,24,0,2,"[05:50:00,06:10:00)",2016-09-19,1,0,5,19,1
2016-09-19 06:10:00,41,0,2,"[06:10:00,06:30:00)",2016-09-19,1,0,6,19,1
2016-09-19 06:30:00,34,0,2,"[06:30:00,06:50:00)",2016-09-19,1,0,6,19,1
2016-09-19 06:50:00,52,0,2,"[06:50:00,07:10:00)",2016-09-19,1,0,6,19,1
2016-09-19 07:10:00,81,0,2,"[07:10:00,07:30:00)",2016-09-19,1,0,7,19,1
2016-09-19 07:30:00,96,0,2,"[07:30:00,07:50:00)",2016-09-19,1,0,7,19,1
2016-09-19 07:50:00,106,0,2,"[07:50:00,08:10:00)",2016-09-19,1,0,7,19,1
2016-09-19 08:10:00,136,0,2,"[08:10:00,08:30:00)",2016-09-19,1,0,8,19,1
2016-09-19 08:30:00,98,0,2,"[08:30:00,08:50:00)",2016-09-19,1,0,8,19,1
2016-09-19 08:50:00,99,0,2,"[08:50:00,09:10:00)",2016-09-19,1,0,8,19,1
2016-09-19 09:10:00,93,0,2,"[09:10:00,09:30:00)",2016-09-19,1,0,9,19,1
2016-09-19 09:30:00,64,0,2,"[09:30:00,09:50:00)",2016-09-19,1,0,9,19,1
2016-09-19 09:50:00,70,0,2,"[09:50:00,10:10:00)",2016-09-19,1,0,9,19,1
2016-09-19 10:10:00,83,0,2,"[10:10:00,10:30:00)",2016-09-19,1,0,10,19,1
2016-09-19 10:30:00,67,0,2,"[10:30:00,10:50:00)",2016-09-19,1,0,10,19,1
2016-09-19 10:50:00,52,0,2,"[10:50:00,11:10:00)",2016-09-19,1,0,10,19,1
2016-09-19 11:10:00,66,0,2,"[11:10:00,11:30:00)",2016-09-19,1,0,11,19,1
2016-09-19 11:30:00,48,0,2,"[11:30:00,11:50:00)",2016-09-19,1,0,11,19,1
2016-09-19 11:50:00,64,0,2,"[11:50:00,12:10:00)",2016-09-19,1,0,11,19,1
2016-09-19 12:10:00,79,0,2,"[12:10:00,12:30:00)",2016-09-19,1,0,12,19,0
2016-09-19 12:30:00,67,0,2,"[12:30:00,12:50:00)",2016-09-19,1,0,12,19,0
2016-09-19 12:50:00,66,0,2,"[12:50:00,13:10:00)",2016-09-19,1,0,12,19,0
2016-09-19 13:10:00,100,0,2,"[13:10:00,13:30:00)",2016-09-19,1,0,13,19,0
2016-09-19 13:30:00,79,0,2,"[13:30:00,13:50:00)",2016-09-19,1,0,13,19,0
2016-09-19 13:50:00,59,0,2,"[13:50:00,14:10:00)",2016-09-19,1,0,13,19,0
2016-09-19 14:10:00,73,0,2,"[14:10:00,14:30:00)",2016-09-19,1,0,14,19,0
2016-09-19 14:30:00,73,0,2,"[14:30:00,14:50:00)",2016-09-19,1,0,14,19,0
2016-09-19 14:50:00,78,0,2,"[14:50:00,15:10:00)",2016-09-19,1,0,14,19,0
2016-09-19 15:10:00,66,0,2,"[15:10:00,15:30:00)",2016-09-19,1,0,15,19,0
2016-09-19 15:30:00,76,0,2,"[15:30:00,15:50:00)",2016-09-19,1,0,15,19,0
2016-09-19 15:50:00,68,0,2,"[15:50:00,16:10:00)",2016-09-19,1,0,15,19,0
2016-09-19 16:10:00,69,0,2,"[16:10:00,16:30:00)",2016-09-19,1,0,16,19,0
2016-09-19 16:30:00,113,0,2,"[16:30:00,16:50:00)",2016-09-19,1,0,16,19,0
2016-09-19 16:50:00,92,0,2,"[16:50:00,17:10:00)",2016-09-19,1,0,16,19,0
2016-09-19 17:10:00,74,0,2,"[17:10:00,17:30:00)",2016-09-19,1,0,17,19,0
2016-09-19 17:30:00,63,0,2,"[17:30:00,17:50:00)",2016-09-19,1,0,17,19,0
2016-09-19 17:50:00,49,0,2,"[17:50:00,18:10:00)",2016-09-19,1,0,17,19,0
2016-09-19 18:10:00,55,0,2,"[18:10:00,18:30:00)",2016-09-19,1,0,18,19,0
2016-09-19 18:30:00,46,0,2,"[18:30:00,18:50:00)",2016-09-19,1,0,18,19,0
2016-09-19 18:50:00,57,0,2,"[18:50:00,19:10:00)",2016-09-19,1,0,18,19,0
2016-09-19 19:10:00,41,0,2,"[19:10:00,19:30:00)",2016-09-19,1,0,19,19,0
2016-09-19 19:30:00,46,0,2,"[19:30:00,19:50:00)",2016-09-19,1,0,19,19,0
2016-09-19 19:50:00,47,0,2,"[19:50:00,20:10:00)",2016-09-19,1,0,19,19,0
2016-09-19 20:10:00,37,0,2,"[20:10:00,20:30:00)",2016-09-19,1,0,20,19,0
2016-09-19 20:30:00,35,0,2,"[20:30:00,20:50:00)",2016-09-19,1,0,20,19,0
2016-09-19 20:50:00,21,0,2,"[20:50:00,21:10:00)",2016-09-19,1,0,20,19,0
2016-09-19 21:10:00,31,0,2,"[21:10:00,21:30:00)",2016-09-19,1,0,21,19,0
2016-09-19 21:30:00,22,0,2,"[21:30:00,21:50:00)",2016-09-19,1,0,21,19,0
2016-09-19 21:50:00,21,0,2,"[21:50:00,22:10:00)",2016-09-19,1,0,21,19,0
2016-09-19 22:10:00,19,0,2,"[22:10:00,22:30:00)",2016-09-19,1,0,22,19,0
2016-09-19 22:30:00,17,0,2,"[22:30:00,22:50:00)",2016-09-19,1,0,22,19,0
2016-09-19 22:50:00,23,0,2,"[22:50:00,23:10:00)",2016-09-19,1,0,22,19,0
2016-09-19 23:10:00,9,0,2,"[23:10:00,23:30:00)",2016-09-19,1,0,23,19,0
2016-09-19 23:30:00,8,0,2,"[23:30:00,23:50:00)",2016-09-19,1,0,23,19,0
2016-09-19 23:50:00,6,0,2,"[23:50:00,00:00:00)",2016-09-19,1,0,23,19,0
2016-09-20 00:10:00,1,0,2,"[00:10:00,00:30:00)",2016-09-20,2,0,0,20,1
2016-09-20 00:30:00,2,0,2,"[00:30:00,00:50:00)",2016-09-20,2,0,0,20,1
2016-09-20 00:50:00,1,0,2,"[00:50:00,01:10:00)",2016-09-20,2,0,0,20,1
2016-09-20 01:10:00,1,0,2,"[01:10:00,01:30:00)",2016-09-20,2,0,1,20,1
2016-09-20 01:30:00,0,0,2,"[01:30:00,01:50:00)",2016-09-20,2,0,1,20,1
2016-09-20 01:50:00,0,0,2,"[01:50:00,02:10:00)",2016-09-20,2,0,1,20,1
2016-09-20 02:10:00,0,0,2,"[02:10:00,02:30:00)",2016-09-20,2,0,2,20,1
2016-09-20 02:30:00,0,0,2,"[02:30:00,02:50:00)",2016-09-20,2,0,2,20,1
2016-09-20 02:50:00,0,0,2,"[02:50:00,03:10:00)",2016-09-20,2,0,2,20,1
2016-09-20 03:10:00,0,0,2,"[03:10:00,03:30:00)",2016-09-20,2,0,3,20,1
2016-09-20 03:30:00,0,0,2,"[03:30:00,03:50:00)",2016-09-20,2,0,3,20,1
2016-09-20 03:50:00,0,0,2,"[03:50:00,04:10:00)",2016-09-20,2,0,3,20,1
2016-09-20 04:10:00,0,0,2,"[04:10:00,04:30:00)",2016-09-20,2,0,4,20,1
2016-09-20 04:30:00,0,0,2,"[04:30:00,04:50:00)",2016-09-20,2,0,4,20,1
2016-09-20 04:50:00,1,0,2,"[04:50:00,05:10:00)",2016-09-20,2,0,4,20,1
2016-09-20 05:10:00,12,0,2,"[05:10:00,05:30:00)",2016-09-20,2,0,5,20,1
2016-09-20 05:30:00,22,0,2,"[05:30:00,05:50:00)",2016-09-20,2,0,5,20,1
2016-09-20 05:50:00,30,0,2,"[05:50:00,06:10:00)",2016-09-20,2,0,5,20,1
2016-09-20 06:10:00,25,0,2,"[06:10:00,06:30:00)",2016-09-20,2,0,6,20,1
2016-09-20 06:30:00,34,0,2,"[06:30:00,06:50:00)",2016-09-20,2,0,6,20,1
2016-09-20 06:50:00,74,0,2,"[06:50:00,07:10:00)",2016-09-20,2,0,6,20,1
2016-09-20 07:10:00,85,0,2,"[07:10:00,07:30:00)",2016-09-20,2,0,7,20,1
2016-09-20 07:30:00,88,0,2,"[07:30:00,07:50:00)",2016-09-20,2,0,7,20,1
2016-09-20 07:50:00,107,0,2,"[07:50:00,08:10:00)",2016-09-20,2,0,7,20,1
2016-09-20 08:10:00,106,0,2,"[08:10:00,08:30:00)",2016-09-20,2,0,8,20,1
2016-09-20 08:30:00,119,0,2,"[08:30:00,08:50:00)",2016-09-20,2,0,8,20,1
2016-09-20 08:50:00,97,0,2,"[08:50:00,09:10:00)",2016-09-20,2,0,8,20,1
2016-09-20 09:10:00,115,0,2,"[09:10:00,09:30:00)",2016-09-20,2,0,9,20,1
2016-09-20 09:30:00,86,0,2,"[09:30:00,09:50:00)",2016-09-20,2,0,9,20,1
2016-09-20 09:50:00,86,0,2,"[09:50:00,10:10:00)",2016-09-20,2,0,9,20,1
2016-09-20 10:10:00,83,0,2,"[10:10:00,10:30:00)",2016-09-20,2,0,10,20,1
2016-09-20 10:30:00,76,0,2,"[10:30:00,10:50:00)",2016-09-20,2,0,10,20,1
2016-09-20 10:50:00,71,0,2,"[10:50:00,11:10:00)",2016-09-20,2,0,10,20,1
2016-09-20 11:10:00,54,0,2,"[11:10:00,11:30:00)",2016-09-20,2,0,11,20,1
2016-09-20 11:30:00,55,0,2,"[11:30:00,11:50:00)",2016-09-20,2,0,11,20,1
2016-09-20 11:50:00,59,0,2,"[11:50:00,12:10:00)",2016-09-20,2,0,11,20,1
2016-09-20 12:10:00,86,0,2,"[12:10:00,12:30:00)",2016-09-20,2,0,12,20,0
2016-09-20 12:30:00,79,0,2,"[12:30:00,12:50:00)",2016-09-20,2,0,12,20,0
2016-09-20 12:50:00,76,0,2,"[12:50:00,13:10:00)",2016-09-20,2,0,12,20,0
2016-09-20 13:10:00,94,0,2,"[13:10:00,13:30:00)",2016-09-20,2,0,13,20,0
2016-09-20 13:30:00,76,0,2,"[13:30:00,13:50:00)",2016-09-20,2,0,13,20,0
2016-09-20 13:50:00,81,0,2,"[13:50:00,14:10:00)",2016-09-20,2,0,13,20,0
2016-09-20 14:10:00,66,0,2,"[14:10:00,14:30:00)",2016-09-20,2,0,14,20,0
2016-09-20 14:30:00,73,0,2,"[14:30:00,14:50:00)",2016-09-20,2,0,14,20,0
2016-09-20 14:50:00,69,0,2,"[14:50:00,15:10:00)",2016-09-20,2,0,14,20,0
2016-09-20 15:10:00,71,0,2,"[15:10:00,15:30:00)",2016-09-20,2,0,15,20,0
2016-09-20 15:30:00,64,0,2,"[15:30:00,15:50:00)",2016-09-20,2,0,15,20,0
2016-09-20 15:50:00,77,0,2,"[15:50:00,16:10:00)",2016-09-20,2,0,15,20,0
2016-09-20 16:10:00,86,0,2,"[16:10:00,16:30:00)",2016-09-20,2,0,16,20,0
2016-09-20 16:30:00,58,0,2,"[16:30:00,16:50:00)",2016-09-20,2,0,16,20,0
2016-09-20 16:50:00,68,0,2,"[16:50:00,17:10:00)",2016-09-20,2,0,16,20,0
2016-09-20 17:10:00,91,0,2,"[17:10:00,17:30:00)",2016-09-20,2,0,17,20,0
2016-09-20 17:30:00,92,0,2,"[17:30:00,17:50:00)",2016-09-20,2,0,17,20,0
2016-09-20 17:50:00,76,0,2,"[17:50:00,18:10:00)",2016-09-20,2,0,17,20,0
2016-09-20 18:10:00,76,0,2,"[18:10:00,18:30:00)",2016-09-20,2,0,18,20,0
2016-09-20 18:30:00,50,0,2,"[18:30:00,18:50:00)",2016-09-20,2,0,18,20,0
2016-09-20 18:50:00,55,0,2,"[18:50:00,19:10:00)",2016-09-20,2,0,18,20,0
2016-09-20 19:10:00,48,0,2,"[19:10:00,19:30:00)",2016-09-20,2,0,19,20,0
2016-09-20 19:30:00,33,0,2,"[19:30:00,19:50:00)",2016-09-20,2,0,19,20,0
2016-09-20 19:50:00,40,0,2,"[19:50:00,20:10:00)",2016-09-20,2,0,19,20,0
2016-09-20 20:10:00,30,0,2,"[20:10:00,20:30:00)",2016-09-20,2,0,20,20,0
2016-09-20 20:30:00,32,0,2,"[20:30:00,20:50:00)",2016-09-20,2,0,20,20,0
2016-09-20 20:50:00,36,0,2,"[20:50:00,21:10:00)",2016-09-20,2,0,20,20,0
2016-09-20 21:10:00,23,0,2,"[21:10:00,21:30:00)",2016-09-20,2,0,21,20,0
2016-09-20 21:30:00,7,0,2,"[21:30:00,21:50:00)",2016-09-20,2,0,21,20,0
2016-09-20 21:50:00,5,0,2,"[21:50:00,22:10:00)",2016-09-20,2,0,21,20,0
2016-09-20 22:10:00,8,0,2,"[22:10:00,22:30:00)",2016-09-20,2,0,22,20,0
2016-09-20 22:30:00,0,0,2,"[22:30:00,22:50:00)",2016-09-20,2,0,22,20,0
2016-09-20 22:50:00,0,0,2,"[22:50:00,23:10:00)",2016-09-20,2,0,22,20,0
2016-09-20 23:10:00,8,0,2,"[23:10:00,23:30:00)",2016-09-20,2,0,23,20,0
2016-09-20 23:30:00,8,0,2,"[23:30:00,23:50:00)",2016-09-20,2,0,23,20,0
2016-09-20 23:50:00,2,0,2,"[23:50:00,00:00:00)",2016-09-20,2,0,23,20,0
2016-09-21 00:10:00,1,0,2,"[00:10:00,00:30:00)",2016-09-21,3,0,0,21,1
2016-09-21 00:30:00,4,0,2,"[00:30:00,00:50:00)",2016-09-21,3,0,0,21,1
2016-09-21 00:50:00,0,0,2,"[00:50:00,01:10:00)",2016-09-21,3,0,0,21,1
2016-09-21 01:10:00,1,0,2,"[01:10:00,01:30:00)",2016-09-21,3,0,1,21,1
2016-09-21 01:30:00,0,0,2,"[01:30:00,01:50:00)",2016-09-21,3,0,1,21,1
2016-09-21 01:50:00,1,0,2,"[01:50:00,02:10:00)",2016-09-21,3,0,1,21,1
2016-09-21 02:10:00,0,0,2,"[02:10:00,02:30:00)",2016-09-21,3,0,2,21,1
2016-09-21 02:30:00,0,0,2,"[02:30:00,02:50:00)",2016-09-21,3,0,2,21,1
2016-09-21 02:50:00,0,0,2,"[02:50:00,03:10:00)",2016-09-21,3,0,2,21,1
