time_start,volume,direction,tollgate_id,time_window,date,weekday,weekend,hour,minute,day,am_pm
2016-10-20 20:20:00,20,0,1,"[20:20:00,20:40:00)",2016-10-20,4,0,20,20,20,0
2016-10-20 20:40:00,16,0,1,"[20:40:00,21:00:00)",2016-10-20,4,0,20,40,20,0
2016-10-20 21:00:00,13,0,1,"[21:00:00,21:20:00)",2016-10-20,4,0,21,0,20,0
2016-10-20 21:20:00,9,0,1,"[21:20:00,21:40:00)",2016-10-20,4,0,21,20,20,0
2016-10-20 21:40:00,9,0,1,"[21:40:00,22:00:00)",2016-10-20,4,0,21,40,20,0
2016-10-20 22:00:00,20,0,1,"[22:00:00,22:20:00)",2016-10-20,4,0,22,0,20,0
2016-10-20 22:20:00,16,0,1,"[22:20:00,22:40:00)",2016-10-20,4,0,22,20,20,0
2016-10-20 22:40:00,16,0,1,"[22:40:00,23:00:00)",2016-10-20,4,0,22,40,20,0
2016-10-20 23:00:00,8,0,1,"[23:00:00,23:20:00)",2016-10-20,4,0,23,0,20,0
2016-10-20 23:20:00,8,0,1,"[23:20:00,23:40:00)",2016-10-20,4,0,23,20,20,0
2016-10-20 23:40:00,8,0,1,"[23:40:00,00:00:00)",2016-10-20,4,0,23,40,20,0
2016-10-21 00:00:00,13,0,1,"[00:00:00,00:20:00)",2016-10-21,5,0,0,0,21,1
2016-10-21 00:20:00,8,0,1,"[00:20:00,00:40:00)",2016-10-21,5,0,0,20,21,1
2016-10-21 00:40:00,9,0,1,"[00:40:00,01:00:00)",2016-10-21,5,0,0,40,21,1
2016-10-21 01:00:00,7,0,1,"[01:00:00,01:20:00)",2016-10-21,5,0,1,0,21,1
2016-10-21 01:20:00,8,0,1,"[01:20:00,01:40:00)",2016-10-21,5,0,1,20,21,1
2016-10-21 01:40:00,7,0,1,"[01:40:00,02:00:00)",2016-10-21,5,0,1,40,21,1
2016-10-21 02:00:00,4,0,1,"[02:00:00,02:20:00)",2016-10-21,5,0,2,0,21,1
2016-10-21 02:20:00,3,0,1,"[02:20:00,02:40:00)",2016-10-21,5,0,2,20,21,1
2016-10-21 02:40:00,8,0,1,"[02:40:00,03:00:00)",2016-10-21,5,0,2,40,21,1
2016-10-21 03:00:00,5,0,1,"[03:00:00,03:20:00)",2016-10-21,5,0,3,0,21,1
2016-10-21 03:20:00,4,0,1,"[03:20:00,03:40:00)",2016-10-21,5,0,3,20,21,1
2016-10-21 03:40:00,6,0,1,"[03:40:00,04:00:00)",2016-10-21,5,0,3,40,21,1
2016-10-21 04:00:00,15,0,1,"[04:00:00,04:20:00)",2016-10-21,5,0,4,0,21,1
2016-10-21 04:20:00,9,0,1,"[04:20:00,04:40:00)",2016-10-21,5,0,4,20,21,1
2016-10-21 04:40:00,8,0,1,"[04:40:00,05:00:00)",2016-10-21,5,0,4,40,21,1
2016-10-21 05:00:00,5,0,1,"[05:00:00,05:20:00)",2016-10-21,5,0,5,0,21,1
2016-10-21 05:20:00,5,0,1,"[05:20:00,05:40:00)",2016-10-21,5,0,5,20,21,1
2016-10-21 05:40:00,2,0,1,"[05:40:00,06:00:00)",2016-10-21,5,0,5,40,21,1
2016-10-21 06:00:00,8,0,1,"[06:00:00,06:20:00)",2016-10-21,5,0,6,0,21,1
2016-10-21 06:20:00,13,0,1,"[06:20:00,06:40:00)",2016-10-21,5,0,6,20,21,1
2016-10-21 06:40:00,21,0,1,"[06:40:00,07:00:00)",2016-10-21,5,0,6,40,21,1
2016-10-21 07:00:00,32,0,1,"[07:00:00,07:20:00)",2016-10-21,5,0,7,0,21,1
2016-10-21 07:20:00,41,0,1,"[07:20:00,07:40:00)",2016-10-21,5,0,7,20,21,1
2016-10-21 07:40:00,38,0,1,"[07:40:00,08:00:00)",2016-10-21,5,0,7,40,21,1
2016-10-21 08:00:00,37,0,1,"[08:00:00,08:20:00)",2016-10-21,5,0,8,0,21,1
2016-10-21 08:20:00,46,0,1,"[08:20:00,08:40:00)",2016-10-21,5,0,8,20,21,1
2016-10-21 08:40:00,46,0,1,"[08:40:00,09:00:00)",2016-10-21,5,0,8,40,21,1
2016-10-21 09:00:00,38,0,1,"[09:00:00,09:20:00)",2016-10-21,5,0,9,0,21,1
2016-10-21 09:20:00,45,0,1,"[09:20:00,09:40:00)",2016-10-21,5,0,9,20,21,1
2016-10-21 09:40:00,44,0,1,"[09:40:00,10:00:00)",2016-10-21,5,0,9,40,21,1
2016-10-21 10:00:00,45,0,1,"[10:00:00,10:20:00)",2016-10-21,5,0,10,0,21,1
2016-10-21 10:20:00,57,0,1,"[10:20:00,10:40:00)",2016-10-21,5,0,10,20,21,1
2016-10-21 10:40:00,45,0,1,"[10:40:00,11:00:00)",2016-10-21,5,0,10,40,21,1
2016-10-21 11:00:00,46,0,1,"[11:00:00,11:20:00)",2016-10-21,5,0,11,0,21,1
2016-10-21 11:20:00,42,0,1,"[11:20:00,11:40:00)",2016-10-21,5,0,11,20,21,1
2016-10-21 11:40:00,40,0,1,"[11:40:00,12:00:00)",2016-10-21,5,0,11,40,21,1
2016-10-21 12:00:00,38,0,1,"[12:00:00,12:20:00)",2016-10-21,5,0,12,0,21,0
2016-10-21 12:20:00,48,0,1,"[12:20:00,12:40:00)",2016-10-21,5,0,12,20,21,0
2016-10-21 12:40:00,41,0,1,"[12:40:00,13:00:00)",2016-10-21,5,0,12,40,21,0
2016-10-21 13:00:00,47,0,1,"[13:00:00,13:20:00)",2016-10-21,5,0,13,0,21,0
2016-10-21 13:20:00,60,0,1,"[13:20:00,13:40:00)",2016-10-21,5,0,13,20,21,0
2016-10-21 13:40:00,89,0,1,"[13:40:00,14:00:00)",2016-10-21,5,0,13,40,21,0
2016-10-21 14:00:00,57,0,1,"[14:00:00,14:20:00)",2016-10-21,5,0,14,0,21,0
2016-10-21 14:20:00,53,0,1,"[14:20:00,14:40:00)",2016-10-21,5,0,14,20,21,0
2016-10-21 14:40:00,51,0,1,"[14:40:00,15:00:00)",2016-10-21,5,0,14,40,21,0
2016-10-21 15:00:00,47,0,1,"[15:00:00,15:20:00)",2016-10-21,5,0,15,0,21,0
2016-10-21 15:20:00,49,0,1,"[15:20:00,15:40:00)",2016-10-21,5,0,15,20,21,0
2016-10-21 15:40:00,55,0,1,"[15:40:00,16:00:00)",2016-10-21,5,0,15,40,21,0
2016-10-21 16:00:00,59,0,1,"[16:00:00,16:20:00)",2016-10-21,5,0,16,0,21,0
2016-10-21 16:20:00,65,0,1,"[16:20:00,16:40:00)",2016-10-21,5,0,16,20,21,0
2016-10-21 16:40:00,68,0,1,"[16:40:00,17:00:00)",2016-10-21,5,0,16,40,21,0
2016-10-21 17:00:00,56,0,1,"[17:00:00,17:20:00)",2016-10-21,5,0,17,0,21,0
2016-10-21 17:20:00,40,0,1,"[17:20:00,17:40:00)",2016-10-21,5,0,17,20,21,0
2016-10-21 17:40:00,54,0,1,"[17:40:00,18:00:00)",2016-10-21,5,0,17,40,21,0
2016-10-21 18:00:00,38,0,1,"[18:00:00,18:20:00)",2016-10-21,5,0,18,0,21,0
2016-10-21 18:20:00,41,0,1,"[18:20:00,18:40:00)",2016-10-21,5,0,18,20,21,0
2016-10-21 18:40:00,40,0,1,"[18:40:00,19:00:00)",2016-10-21,5,0,18,40,21,0
2016-10-21 19:00:00,38,0,1,"[19:00:00,19:20:00)",2016-10-21,5,0,19,0,21,0
2016-10-21 19:20:00,29,0,1,"[19:20:00,19:40:00)",2016-10-21,5,0,19,20,21,0
2016-10-21 19:40:00,29,0,1,"[19:40:00,20:00:00)",2016-10-21,5,0,19,40,21,0
2016-10-21 20:00:00,33,0,1,"[20:00:00,20:20:00)",2016-10-21,5,0,20,0,21,0
2016-10-21 20:20:00,29,0,1,"[20:20:00,20:40:00)",2016-10-21,5,0,20,20,21,0
2016-10-21 20:40:00,22,0,1,"[20:40:00,21:00:00)",2016-10-21,5,0,20,40,21,0
2016-10-21 21:00:00,19,0,1,"[21:00:00,21:20:00)",2016-10-21,5,0,21,0,21,0
2016-10-21 21:20:00,24,0,1,"[21:20:00,21:40:00)",2016-10-21,5,0,21,20,21,0
2016-10-21 21:40:00,15,0,1,"[21:40:00,22:00:00)",2016-10-21,5,0,21,40,21,0
2016-10-21 22:00:00,17,0,1,"[22:00:00,22:20:00)",2016-10-21,5,0,22,0,21,0
2016-10-21 22:20:00,10,0,1,"[22:20:00,22:40:00)",2016-10-21,5,0,22,20,21,0
2016-10-21 22:40:00,20,0,1,"[22:40:00,23:00:00)",2016-10-21,5,0,22,40,21,0
2016-10-21 23:00:00,12,0,1,"[23:00:00,23:20:00)",2016-10-21,5,0,23,0,21,0
2016-10-21 23:20:00,10,0,1,"[23:20:00,23:40:00)",2016-10-21,5,0,23,20,21,0
2016-10-21 23:40:00,7,0,1,"[23:40:00,00:00:00)",2016-10-21,5,0,23,40,21,0
2016-10-22 00:00:00,13,0,1,"[00:00:00,00:20:00)",2016-10-22,6,1,0,0,22,1
2016-10-22 00:20:00,7,0,1,"[00:20:00,00:40:00)",2016-10-22,6,1,0,20,22,1
2016-10-22 00:40:00,10,0,1,"[00:40:00,01:00:00)",2016-10-22,6,1,0,40,22,1
2016-10-22 01:00:00,7,0,1,"[01:00:00,01:20:00)",2016-10-22,6,1,1,0,22,1
2016-10-22 01:20:00,9,0,1,"[01:20:00,01:40:00)",2016-10-22,6,1,1,20,22,1
2016-10-22 01:40:00,7,0,1,"[01:40:00,02:00:00)",2016-10-22,6,1,1,40,22,1
2016-10-22 02:00:00,7,0,1,"[02:00:00,02:20:00)",2016-10-22,6,1,2,0,22,1
2016-10-22 02:20:00,4,0,1,"[02:20:00,02:40:00)",2016-10-22,6,1,2,20,22,1
2016-10-22 02:40:00,6,0,1,"[02:40:00,03:00:00)",2016-10-22,6,1,2,40,22,1
2016-10-22 03:00:00,2,0,1,"[03:00:00,03:20:00)",2016-10-22,6,1,3,0,22,1
2016-10-22 03:20:00,5,0,1,"[03:20:00,03:40:00)",2016-10-22,6,1,3,20,22,1
2016-10-22 03:40:00,3,0,1,"[03:40:00,04:00:00)",2016-10-22,6,1,3,40,22,1
2016-10-22 04:00:00,10,0,1,"[04:00:00,04:20:00)",2016-10-22,6,1,4,0,22,1
2016-10-22 04:20:00,12,0,1,"[04:20:00,04:40:00)",2016-10-22,6,1,4,20,22,1
2016-10-22 04:40:00,8,0,1,"[04:40:00,05:00:00)",2016-10-22,6,1,4,40,22,1
2016-10-22 05:00:00,5,0,1,"[05:00:00,05:20:00)",2016-10-22,6,1,5,0,22,1
2016-10-22 05:20:00,4,0,1,"[05:20:00,05:40:00)",2016-10-22,6,1,5,20,22,1
2016-10-22 05:40:00,7,0,1,"[05:40:00,06:00:00)",2016-10-22,6,1,5,40,22,1
2016-10-22 06:00:00,7,0,1,"[06:00:00,06:20:00)",2016-10-22,6,1,6,0,22,1
2016-10-22 06:20:00,8,0,1,"[06:20:00,06:40:00)",2016-10-22,6,1,6,20,22,1
2016-10-22 06:40:00,22,0,1,"[06:40:00,07:00:00)",2016-10-22,6,1,6,40,22,1
2016-10-22 07:00:00,14,0,1,"[07:00:00,07:20:00)",2016-10-22,6,1,7,0,22,1
2016-10-22 07:20:00,27,0,1,"[07:20:00,07:40:00)",2016-10-22,6,1,7,20,22,1
2016-10-22 07:40:00,34,0,1,"[07:40:00,08:00:00)",2016-10-22,6,1,7,40,22,1
2016-10-22 08:00:00,35,0,1,"[08:00:00,08:20:00)",2016-10-22,6,1,8,0,22,1
2016-10-22 08:20:00,52,0,1,"[08:20:00,08:40:00)",2016-10-22,6,1,8,20,22,1
2016-10-22 08:40:00,39,0,1,"[08:40:00,09:00:00)",2016-10-22,6,1,8,40,22,1
2016-10-22 09:00:00,57,0,1,"[09:00:00,09:20:00)",2016-10-22,6,1,9,0,22,1
2016-10-22 09:20:00,55,0,1,"[09:20:00,09:40:00)",2016-10-22,6,1,9,20,22,1
2016-10-22 09:40:00,41,0,1,"[09:40:00,10:00:00)",2016-10-22,6,1,9,40,22,1
2016-10-22 10:00:00,57,0,1,"[10:00:00,10:20:00)",2016-10-22,6,1,10,0,22,1
2016-10-22 10:20:00,48,0,1,"[10:20:00,10:40:00)",2016-10-22,6,1,10,20,22,1
2016-10-22 10:40:00,49,0,1,"[10:40:00,11:00:00)",2016-10-22,6,1,10,40,22,1
2016-10-22 11:00:00,45,0,1,"[11:00:00,11:20:00)",2016-10-22,6,1,11,0,22,1
2016-10-22 11:20:00,40,0,1,"[11:20:00,11:40:00)",2016-10-22,6,1,11,20,22,1
2016-10-22 11:40:00,44,0,1,"[11:40:00,12:00:00)",2016-10-22,6,1,11,40,22,1
2016-10-22 12:00:00,70,0,1,"[12:00:00,12:20:00)",2016-10-22,6,1,12,0,22,0
2016-10-22 12:20:00,71,0,1,"[12:20:00,12:40:00)",2016-10-22,6,1,12,20,22,0
2016-10-22 12:40:00,70,0,1,"[12:40:00,13:00:00)",2016-10-22,6,1,12,40,22,0
2016-10-22 13:00:00,51,0,1,"[13:00:00,13:20:00)",2016-10-22,6,1,13,0,22,0
2016-10-22 13:20:00,45,0,1,"[13:20:00,13:40:00)",2016-10-22,6,1,13,20,22,0
2016-10-22 13:40:00,59,0,1,"[13:40:00,14:00:00)",2016-10-22,6,1,13,40,22,0
2016-10-22 14:00:00,53,0,1,"[14:00:00,14:20:00)",2016-10-22,6,1,14,0,22,0
2016-10-22 14:20:00,64,0,1,"[14:20:00,14:40:00)",2016-10-22,6,1,14,20,22,0
2016-10-22 14:40:00,51,0,1,"[14:40:00,15:00:00)",2016-10-22,6,1,14,40,22,0
2016-10-22 15:00:00,37,0,1,"[15:00:00,15:20:00)",2016-10-22,6,1,15,0,22,0
2016-10-22 15:20:00,47,0,1,"[15:20:00,15:40:00)",2016-10-22,6,1,15,20,22,0
2016-10-22 15:40:00,52,0,1,"[15:40:00,16:00:00)",2016-10-22,6,1,15,40,22,0
2016-10-22 16:00:00,47,0,1,"[16:00:00,16:20:00)",2016-10-22,6,1,16,0,22,0
2016-10-22 16:20:00,56,0,1,"[16:20:00,16:40:00)",2016-10-22,6,1,16,20,22,0
2016-10-22 16:40:00,54,0,1,"[16:40:00,17:00:00)",2016-10-22,6,1,16,40,22,0
2016-10-22 17:00:00,49,0,1,"[17:00:00,17:20:00)",2016-10-22,6,1,17,0,22,0
2016-10-22 17:20:00,48,0,1,"[17:20:00,17:40:00)",2016-10-22,6,1,17,20,22,0
2016-10-22 17:40:00,30,0,1,"[17:40:00,18:00:00)",2016-10-22,6,1,17,40,22,0
2016-10-22 18:00:00,27,0,1,"[18:00:00,18:20:00)",2016-10-22,6,1,18,0,22,0
2016-10-22 18:20:00,23,0,1,"[18:20:00,18:40:00)",2016-10-22,6,1,18,20,22,0
2016-10-22 18:40:00,14,0,1,"[18:40:00,19:00:00)",2016-10-22,6,1,18,40,22,0
2016-10-22 19:00:00,20,0,1,"[19:00:00,19:20:00)",2016-10-22,6,1,19,0,22,0
2016-10-22 19:20:00,22,0,1,"[19:20:00,19:40:00)",2016-10-22,6,1,19,20,22,0
2016-10-22 19:40:00,33,0,1,"[19:40:00,20:00:00)",2016-10-22,6,1,19,40,22,0
2016-10-22 20:00:00,19,0,1,"[20:00:00,20:20:00)",2016-10-22,6,1,20,0,22,0
2016-10-22 20:20:00,13,0,1,"[20:20:00,20:40:00)",2016-10-22,6,1,20,20,22,0
2016-10-22 20:40:00,11,0,1,"[20:40:00,21:00:00)",2016-10-22,6,1,20,40,22,0
2016-10-22 21:00:00,17,0,1,"[21:00:00,21:20:00)",2016-10-22,6,1,21,0,22,0
2016-10-22 21:20:00,17,0,1,"[21:20:00,21:40:00)",2016-10-22,6,1,21,20,22,0
2016-10-22 21:40:00,17,0,1,"[21:40:00,22:00:00)",2016-10-22,6,1,21,40,22,0
2016-10-22 22:00:00,8,0,1,"[22:00:00,22:20:00)",2016-10-22,6,1,22,0,22,0
2016-10-22 22:20:00,14,0,1,"[22:20:00,22:40:00)",2016-10-22,6,1,22,20,22,0
2016-10-22 22:40:00,7,0,1,"[22:40:00,23:00:00)",2016-10-22,6,1,22,40,22,0
2016-10-22 23:00:00,4,0,1,"[23:00:00,23:20:00)",2016-10-22,6,1,23,0,22,0
2016-10-22 23:20:00,10,0,1,"[23:20:00,23:40:00)",2016-10-22,6,1,23,20,22,0
2016-10-22 23:40:00,7,0,1,"[23:40:00,00:00:00)",2016-10-22,6,1,23,40,22,0
2016-10-23 00:00:00,13,0,1,"[00:00:00,00:20:00)",2016-10-23,7,1,0,0,23,1
2016-10-23 00:20:00,10,0,1,"[00:20:00,00:40:00)",2016-10-23,7,1,0,20,23,1
2016-10-23 00:40:00,7,0,1,"[00:40:00,01:00:00)",2016-10-23,7,1,0,40,23,1
2016-10-23 01:00:00,9,0,1,"[01:00:00,01:20:00)",2016-10-23,7,1,1,0,23,1
2016-10-23 01:20:00,5,0,1,"[01:20:00,01:40:00)",2016-10-23,7,1,1,20,23,1
2016-10-23 01:40:00,9,0,1,"[01:40:00,02:00:00)",2016-10-23,7,1,1,40,23,1
2016-10-23 02:00:00,6,0,1,"[02:00:00,02:20:00)",2016-10-23,7,1,2,0,23,1
2016-10-23 02:20:00,3,0,1,"[02:20:00,02:40:00)",2016-10-23,7,1,2,20,23,1
2016-10-23 02:40:00,3,0,1,"[02:40:00,03:00:00)",2016-10-23,7,1,2,40,23,1
2016-10-23 03:00:00,4,0,1,"[03:00:00,03:20:00)",2016-10-23,7,1,3,0,23,1
2016-10-23 03:20:00,5,0,1,"[03:20:00,03:40:00)",2016-10-23,7,1,3,20,23,1
2016-10-23 03:40:00,6,0,1,"[03:40:00,04:00:00)",2016-10-23,7,1,3,40,23,1
2016-10-23 04:00:00,11,0,1,"[04:00:00,04:20:00)",2016-10-23,7,1,4,0,23,1
2016-10-23 04:20:00,6,0,1,"[04:20:00,04:40:00)",2016-10-23,7,1,4,20,23,1
2016-10-23 04:40:00,8,0,1,"[04:40:00,05:00:00)",2016-10-23,7,1,4,40,23,1
2016-10-23 05:00:00,7,0,1,"[05:00:00,05:20:00)",2016-10-23,7,1,5,0,23,1
2016-10-23 05:20:00,3,0,1,"[05:20:00,05:40:00)",2016-10-23,7,1,5,20,23,1
2016-10-23 05:40:00,4,0,1,"[05:40:00,06:00:00)",2016-10-23,7,1,5,40,23,1
2016-10-23 06:00:00,13,0,1,"[06:00:00,06:20:00)",2016-10-23,7,1,6,0,23,1
2016-10-23 06:20:00,10,0,1,"[06:20:00,06:40:00)",2016-10-23,7,1,6,20,23,1
2016-10-23 06:40:00,8,0,1,"[06:40:00,07:00:00)",2016-10-23,7,1,6,40,23,1
2016-10-23 07:00:00,17,0,1,"[07:00:00,07:20:00)",2016-10-23,7,1,7,0,23,1
2016-10-23 07:20:00,24,0,1,"[07:20:00,07:40:00)",2016-10-23,7,1,7,20,23,1
2016-10-23 07:40:00,30,0,1,"[07:40:00,08:00:00)",2016-10-23,7,1,7,40,23,1
2016-10-23 08:00:00,30,0,1,"[08:00:00,08:20:00)",2016-10-23,7,1,8,0,23,1
2016-10-23 08:20:00,28,0,1,"[08:20:00,08:40:00)",2016-10-23,7,1,8,20,23,1
2016-10-23 08:40:00,37,0,1,"[08:40:00,09:00:00)",2016-10-23,7,1,8,40,23,1
2016-10-23 09:00:00,45,0,1,"[09:00:00,09:20:00)",2016-10-23,7,1,9,0,23,1
2016-10-23 09:20:00,35,0,1,"[09:20:00,09:40:00)",2016-10-23,7,1,9,20,23,1
2016-10-23 09:40:00,42,0,1,"[09:40:00,10:00:00)",2016-10-23,7,1,9,40,23,1
2016-10-23 10:00:00,34,0,1,"[10:00:00,10:20:00)",2016-10-23,7,1,10,0,23,1
2016-10-23 10:20:00,51,0,1,"[10:20:00,10:40:00)",2016-10-23,7,1,10,20,23,1
2016-10-23 10:40:00,42,0,1,"[10:40:00,11:00:00)",2016-10-23,7,1,10,40,23,1
2016-10-23 11:00:00,34,0,1,"[11:00:00,11:20:00)",2016-10-23,7,1,11,0,23,1
2016-10-23 11:20:00,40,0,1,"[11:20:00,11:40:00)",2016-10-23,7,1,11,20,23,1
2016-10-23 11:40:00,23,0,1,"[11:40:00,12:00:00)",2016-10-23,7,1,11,40,23,1
2016-10-23 12:00:00,33,0,1,"[12:00:00,12:20:00)",2016-10-23,7,1,12,0,23,0
2016-10-23 12:20:00,46,0,1,"[12:20:00,12:40:00)",2016-10-23,7,1,12,20,23,0
2016-10-23 12:40:00,44,0,1,"[12:40:00,13:00:00)",2016-10-23,7,1,12,40,23,0
2016-10-23 13:00:00,50,0,1,"[13:00:00,13:20:00)",2016-10-23,7,1,13,0,23,0
2016-10-23 13:20:00,56,0,1,"[13:20:00,13:40:00)",2016-10-23,7,1,13,20,23,0
2016-10-23 13:40:00,62,0,1,"[13:40:00,14:00:00)",2016-10-23,7,1,13,40,23,0
2016-10-23 14:00:00,52,0,1,"[14:00:00,14:20:00)",2016-10-23,7,1,14,0,23,0
2016-10-23 14:20:00,64,0,1,"[14:20:00,14:40:00)",2016-10-23,7,1,14,20,23,0
2016-10-23 14:40:00,71,0,1,"[14:40:00,15:00:00)",2016-10-23,7,1,14,40,23,0
2016-10-23 15:00:00,61,0,1,"[15:00:00,15:20:00)",2016-10-23,7,1,15,0,23,0
2016-10-23 15:20:00,65,0,1,"[15:20:00,15:40:00)",2016-10-23,7,1,15,20,23,0
2016-10-23 15:40:00,61,0,1,"[15:40:00,16:00:00)",2016-10-23,7,1,15,40,23,0
2016-10-23 16:00:00,60,0,1,"[16:00:00,16:20:00)",2016-10-23,7,1,16,0,23,0
2016-10-23 16:20:00,58,0,1,"[16:20:00,16:40:00)",2016-10-23,7,1,16,20,23,0
2016-10-23 16:40:00,62,0,1,"[16:40:00,17:00:00)",2016-10-23,7,1,16,40,23,0
2016-10-23 17:00:00,43,0,1,"[17:00:00,17:20:00)",2016-10-23,7,1,17,0,23,0
2016-10-23 17:20:00,37,0,1,"[17:20:00,17:40:00)",2016-10-23,7,1,17,20,23,0
2016-10-23 17:40:00,46,0,1,"[17:40:00,18:00:00)",2016-10-23,7,1,17,40,23,0
2016-10-23 18:00:00,44,0,1,"[18:00:00,18:20:00)",2016-10-23,7,1,18,0,23,0
2016-10-23 18:20:00,30,0,1,"[18:20:00,18:40:00)",2016-10-23,7,1,18,20,23,0
2016-10-23 18:40:00,22,0,1,"[18:40:00,19:00:00)",2016-10-23,7,1,18,40,23,0
2016-10-23 19:00:00,40,0,1,"[19:00:00,19:20:00)",2016-10-23,7,1,19,0,23,0
2016-10-23 19:20:00,26,0,1,"[19:20:00,19:40:00)",2016-10-23,7,1,19,20,23,0
2016-10-23 19:40:00,23,0,1,"[19:40:00,20:00:00)",2016-10-23,7,1,19,40,23,0
2016-10-23 20:00:00,23,0,1,"[20:00:00,20:20:00)",2016-10-23,7,1,20,0,23,0
2016-10-23 20:20:00,25,0,1,"[20:20:00,20:40:00)",2016-10-23,7,1,20,20,23,0
2016-10-23 20:40:00,24,0,1,"[20:40:00,21:00:00)",2016-10-23,7,1,20,40,23,0
2016-10-23 21:00:00,17,0,1,"[21:00:00,21:20:00)",2016-10-23,7,1,21,0,23,0
2016-10-23 21:20:00,8,0,1,"[21:20:00,21:40:00)",2016-10-23,7,1,21,20,23,0
2016-10-23 21:40:00,11,0,1,"[21:40:00,22:00:00)",2016-10-23,7,1,21,40,23,0
2016-10-23 22:00:00,15,0,1,"[22:00:00,22:20:00)",2016-10-23,7,1,22,0,23,0
2016-10-23 22:20:00,10,0,1,"[22:20:00,22:40:00)",2016-10-23,7,1,22,20,23,0
2016-10-23 22:40:00,6,0,1,"[22:40:00,23:00:00)",2016-10-23,7,1,22,40,23,0
2016-10-23 23:00:00,9,0,1,"[23:00:00,23:20:00)",2016-10-23,7,1,23,0,23,0
2016-10-23 23:20:00,7,0,1,"[23:20:00,23:40:00)",2016-10-23,7,1,23,20,23,0
2016-10-23 23:40:00,10,0,1,"[23:40:00,00:00:00)",2016-10-23,7,1,23,40,23,0
2016-10-24 00:00:00,9,0,1,"[00:00:00,00:20:00)",2016-10-24,1,0,0,0,24,1
2016-10-24 00:20:00,10,0,1,"[00:20:00,00:40:00)",2016-10-24,1,0,0,20,24,1
2016-10-24 00:40:00,4,0,1,"[00:40:00,01:00:00)",2016-10-24,1,0,0,40,24,1
2016-10-24 01:00:00,4,0,1,"[01:00:00,01:20:00)",2016-10-24,1,0,1,0,24,1
2016-10-24 01:20:00,5,0,1,"[01:20:00,01:40:00)",2016-10-24,1,0,1,20,24,1
2016-10-24 01:40:00,9,0,1,"[01:40:00,02:00:00)",2016-10-24,1,0,1,40,24,1
2016-10-24 02:00:00,5,0,1,"[02:00:00,02:20:00)",2016-10-24,1,0,2,0,24,1
2016-10-24 02:20:00,3,0,1,"[02:20:00,02:40:00)",2016-10-24,1,0,2,20,24,1
2016-10-24 02:40:00,9,0,1,"[02:40:00,03:00:00)",2016-10-24,1,0,2,40,24,1
2016-10-24 03:00:00,5,0,1,"[03:00:00,03:20:00)",2016-10-24,1,0,3,0,24,1
2016-10-24 03:20:00,5,0,1,"[03:20:00,03:40:00)",2016-10-24,1,0,3,20,24,1
2016-10-24 03:40:00,5,0,1,"[03:40:00,04:00:00)",2016-10-24,1,0,3,40,24,1
2016-10-24 04:00:00,15,0,1,"[04:00:00,04:20:00)",2016-10-24,1,0,4,0,24,1
2016-10-24 04:20:00,14,0,1,"[04:20:00,04:40:00)",2016-10-24,1,0,4,20,24,1
2016-10-24 04:40:00,14,0,1,"[04:40:00,05:00:00)",2016-10-24,1,0,4,40,24,1
2016-10-24 05:00:00,5,0,1,"[05:00:00,05:20:00)",2016-10-24,1,0,5,0,24,1
2016-10-24 05:20:00,4,0,1,"[05:20:00,05:40:00)",2016-10-24,1,0,5,20,24,1
2016-10-24 05:40:00,6,0,1,"[05:40:00,06:00:00)",2016-10-24,1,0,5,40,24,1
2016-10-24 06:00:00,18,0,1,"[06:00:00,06:20:00)",2016-10-24,1,0,6,0,24,1
2016-10-24 06:20:00,21,0,1,"[06:20:00,06:40:00)",2016-10-24,1,0,6,20,24,1
2016-10-24 06:40:00,24,0,1,"[06:40:00,07:00:00)",2016-10-24,1,0,6,40,24,1
2016-10-24 07:00:00,35,0,1,"[07:00:00,07:20:00)",2016-10-24,1,0,7,0,24,1
2016-10-24 07:20:00,34,0,1,"[07:20:00,07:40:00)",2016-10-24,1,0,7,20,24,1
2016-10-24 07:40:00,43,0,1,"[07:40:00,08:00:00)",2016-10-24,1,0,7,40,24,1
2016-10-24 08:00:00,49,0,1,"[08:00:00,08:20:00)",2016-10-24,1,0,8,0,24,1
2016-10-24 08:20:00,47,0,1,"[08:20:00,08:40:00)",2016-10-24,1,0,8,20,24,1
2016-10-24 08:40:00,50,0,1,"[08:40:00,09:00:00)",2016-10-24,1,0,8,40,24,1
2016-10-24 09:00:00,52,0,1,"[09:00:00,09:20:00)",2016-10-24,1,0,9,0,24,1
2016-10-24 09:20:00,48,0,1,"[09:20:00,09:40:00)",2016-10-24,1,0,9,20,24,1
2016-10-24 09:40:00,58,0,1,"[09:40:00,10:00:00)",2016-10-24,1,0,9,40,24,1
2016-10-24 10:00:00,45,0,1,"[10:00:00,10:20:00)",2016-10-24,1,0,10,0,24,1
2016-10-24 10:20:00,36,0,1,"[10:20:00,10:40:00)",2016-10-24,1,0,10,20,24,1
2016-10-24 10:40:00,28,0,1,"[10:40:00,11:00:00)",2016-10-24,1,0,10,40,24,1
2016-10-24 11:00:00,34,0,1,"[11:00:00,11:20:00)",2016-10-24,1,0,11,0,24,1
2016-10-24 11:20:00,50,0,1,"[11:20:00,11:40:00)",2016-10-24,1,0,11,20,24,1
2016-10-24 11:40:00,35,0,1,"[11:40:00,12:00:00)",2016-10-24,1,0,11,40,24,1
