time_start,volume,direction,tollgate_id,time_window,date,weekday,weekend,hour,day,am_pm,volume_anterior,volume_anterior_2,media_volume,desvio_padrao
2016-09-30 05:10:00,20,0,2,"[05:10:00,05:30:00)",2016-09-30,5,0,5,30,1,3.0,0.0,14.75,3.862210075418823
2016-09-30 05:30:00,17,0,2,"[05:30:00,05:50:00)",2016-09-30,5,0,5,30,1,20.0,3.0,16.5,1.290994448735806
2016-09-30 05:50:00,25,0,2,"[05:50:00,06:10:00)",2016-09-30,5,0,5,30,1,17.0,20.0,22.75,4.573474244670747
2016-09-30 06:10:00,33,0,2,"[06:10:00,06:30:00)",2016-09-30,5,0,6,30,1,25.0,17.0,29.5,8.34665601703261
2016-09-30 06:30:00,46,0,2,"[06:30:00,06:50:00)",2016-09-30,5,0,6,30,1,33.0,25.0,42.0,6.0553007081949835
2016-09-30 06:50:00,57,0,2,"[06:50:00,07:10:00)",2016-09-30,5,0,6,30,1,46.0,33.0,57.25,4.5
2016-09-30 07:10:00,92,0,2,"[07:10:00,07:30:00)",2016-09-30,5,0,7,30,1,57.0,46.0,90.75,11.354147553500733
2016-09-30 07:30:00,91,0,2,"[07:30:00,07:50:00)",2016-09-30,5,0,7,30,1,92.0,57.0,94.5,12.449899597988733
2016-09-30 07:50:00,107,0,2,"[07:50:00,08:10:00)",2016-09-30,5,0,7,30,1,91.0,92.0,104.75,5.560275772537427
2016-09-30 08:10:00,108,0,2,"[08:10:00,08:30:00)",2016-09-30,5,0,8,30,1,107.0,91.0,105.75,9.742518497116988
2016-09-30 08:30:00,117,0,2,"[08:30:00,08:50:00)",2016-09-30,5,0,8,30,1,108.0,107.0,125.5,12.767145334803704
2016-09-30 08:50:00,99,0,2,"[08:50:00,09:10:00)",2016-09-30,5,0,8,30,1,117.0,108.0,105.75,9.604686356149273
2016-09-30 09:10:00,75,0,2,"[09:10:00,09:30:00)",2016-09-30,5,0,9,30,1,99.0,117.0,92.25,14.500000000000002
2016-09-30 09:30:00,90,0,2,"[09:30:00,09:50:00)",2016-09-30,5,0,9,30,1,75.0,99.0,94.0,3.6514837167011094
2016-09-30 09:50:00,78,0,2,"[09:50:00,10:10:00)",2016-09-30,5,0,9,30,1,90.0,75.0,84.75,10.242883708539635
2016-09-30 10:10:00,84,0,2,"[10:10:00,10:30:00)",2016-09-30,5,0,10,30,1,78.0,90.0,76.75,22.75045787085028
2016-09-30 10:30:00,73,0,2,"[10:30:00,10:50:00)",2016-09-30,5,0,10,30,1,84.0,78.0,76.25,11.176612486199325
2016-09-30 10:50:00,80,0,2,"[10:50:00,11:10:00)",2016-09-30,5,0,10,30,1,73.0,84.0,64.0,10.739335795724676
2016-09-30 11:10:00,65,0,2,"[11:10:00,11:30:00)",2016-09-30,5,0,11,30,1,80.0,73.0,65.75,17.05627939108253
2016-09-30 11:30:00,64,0,2,"[11:30:00,11:50:00)",2016-09-30,5,0,11,30,1,65.0,80.0,60.5,4.123105625617661
2016-09-30 11:50:00,63,0,2,"[11:50:00,12:10:00)",2016-09-30,5,0,11,30,1,64.0,65.0,61.75,3.4034296427770223
2016-09-30 12:10:00,100,0,2,"[12:10:00,12:30:00)",2016-09-30,5,0,12,30,0,63.0,64.0,82.0,16.57307052620807
2016-09-30 12:30:00,102,0,2,"[12:30:00,12:50:00)",2016-09-30,5,0,12,30,0,100.0,63.0,87.25,10.372238588334406
2016-09-30 12:50:00,115,0,2,"[12:50:00,13:10:00)",2016-09-30,5,0,12,30,0,102.0,100.0,88.75,17.85823806165285
2016-09-30 13:10:00,104,0,2,"[13:10:00,13:30:00)",2016-09-30,5,0,13,30,0,115.0,102.0,87.25,12.632629707758133
2016-09-30 13:30:00,134,0,2,"[13:30:00,13:50:00)",2016-09-30,5,0,13,30,0,104.0,115.0,87.25,32.79608716498561
2016-09-30 13:50:00,95,0,2,"[13:50:00,14:10:00)",2016-09-30,5,0,13,30,0,134.0,104.0,86.75,18.409689477736084
2016-09-30 14:10:00,120,0,2,"[14:10:00,14:30:00)",2016-09-30,5,0,14,30,0,95.0,134.0,84.25,27.244265451650556
2016-09-30 14:30:00,86,0,2,"[14:30:00,14:50:00)",2016-09-30,5,0,14,30,0,120.0,95.0,90.5,6.855654600401045
2016-09-30 14:50:00,104,0,2,"[14:50:00,15:10:00)",2016-09-30,5,0,14,30,0,86.0,120.0,89.5,12.583057392117913
2016-09-30 15:10:00,130,0,2,"[15:10:00,15:30:00)",2016-09-30,5,0,15,30,0,104.0,86.0,98.0,23.55136231020759
2016-09-30 15:30:00,141,0,2,"[15:30:00,15:50:00)",2016-09-30,5,0,15,30,0,130.0,104.0,106.5,23.444971031474246
2016-09-30 15:50:00,128,0,2,"[15:50:00,16:10:00)",2016-09-30,5,0,15,30,0,141.0,130.0,97.5,20.936411663256276
2016-09-30 16:10:00,133,0,2,"[16:10:00,16:30:00)",2016-09-30,5,0,16,30,0,128.0,141.0,100.0,24.24871130596428
2016-09-30 16:30:00,160,0,2,"[16:30:00,16:50:00)",2016-09-30,5,0,16,30,0,133.0,128.0,108.0,35.223098481914775
2016-09-30 16:50:00,127,0,2,"[16:50:00,17:10:00)",2016-09-30,5,0,16,30,0,160.0,133.0,102.25,20.418537329266922
2016-09-30 17:10:00,128,0,2,"[17:10:00,17:30:00)",2016-09-30,5,0,17,30,0,127.0,160.0,98.75,20.45116133621756
2016-09-30 17:30:00,103,0,2,"[17:30:00,17:50:00)",2016-09-30,5,0,17,30,0,128.0,127.0,90.0,10.0
2016-09-30 17:50:00,28,0,2,"[17:50:00,18:10:00)",2016-09-30,5,0,17,30,0,103.0,128.0,59.75,23.556669260883776
2016-09-30 18:10:00,37,0,2,"[18:10:00,18:30:00)",2016-09-30,5,0,18,30,0,28.0,103.0,70.75,23.257615240317882
2016-09-30 18:30:00,24,0,2,"[18:30:00,18:50:00)",2016-09-30,5,0,18,30,0,37.0,28.0,59.5,25.748786379167463
2016-09-30 18:50:00,25,0,2,"[18:50:00,19:10:00)",2016-09-30,5,0,18,30,0,24.0,37.0,56.0,20.688160865577203
2016-09-30 19:10:00,23,0,2,"[19:10:00,19:30:00)",2016-09-30,5,0,19,30,0,25.0,24.0,46.5,17.897858344878397
2016-09-30 19:30:00,22,0,2,"[19:30:00,19:50:00)",2016-09-30,5,0,19,30,0,23.0,25.0,45.75,17.173137938847013
2016-09-30 19:50:00,16,0,2,"[19:50:00,20:10:00)",2016-09-30,5,0,19,30,0,22.0,23.0,42.75,19.822125684867068
2016-09-30 20:10:00,20,0,2,"[20:10:00,20:30:00)",2016-09-30,5,0,20,30,0,16.0,22.0,34.25,13.275918047351754
2016-09-30 20:30:00,16,0,2,"[20:30:00,20:50:00)",2016-09-30,5,0,20,30,0,20.0,16.0,29.5,9.03696114115064
2016-09-30 20:50:00,11,0,2,"[20:50:00,21:10:00)",2016-09-30,5,0,20,30,0,16.0,20.0,27.25,11.026483271348727
2016-09-30 21:10:00,19,0,2,"[21:10:00,21:30:00)",2016-09-30,5,0,21,30,0,11.0,16.0,22.25,3.593976442141304
2016-09-30 21:30:00,11,0,2,"[21:30:00,21:50:00)",2016-09-30,5,0,21,30,0,19.0,11.0,23.25,9.429563439877091
2016-09-30 21:50:00,7,0,2,"[21:50:00,22:10:00)",2016-09-30,5,0,21,30,0,11.0,19.0,21.75,10.04572877727976
2016-09-30 22:10:00,9,0,2,"[22:10:00,22:30:00)",2016-09-30,5,0,22,30,0,7.0,11.0,19.25,7.04154339142587
2016-09-30 22:30:00,10,0,2,"[22:30:00,22:50:00)",2016-09-30,5,0,22,30,0,9.0,7.0,19.5,13.428824718989125
2016-09-30 22:50:00,11,0,2,"[22:50:00,23:10:00)",2016-09-30,5,0,22,30,0,10.0,9.0,13.75,4.9916597106239795
2016-09-30 23:10:00,7,0,2,"[23:10:00,23:30:00)",2016-09-30,5,0,23,30,0,11.0,10.0,6.75,6.238322424070967
2016-09-30 23:30:00,11,0,2,"[23:30:00,23:50:00)",2016-09-30,5,0,23,30,0,7.0,11.0,10.5,1.9148542155126762
2016-09-30 23:50:00,7,0,2,"[23:50:00,00:00:00)",2016-09-30,5,0,23,30,0,11.0,7.0,5.25,2.362907813126304
2016-10-08 00:10:00,3,0,2,"[00:10:00,00:30:00)",2016-10-08,6,1,0,8,1,7.0,11.0,2.0,1.4142135623730951
2016-10-08 00:30:00,0,0,2,"[00:30:00,00:50:00)",2016-10-08,6,1,0,8,1,3.0,7.0,0.5,0.5773502691896257
2016-10-08 00:50:00,1,0,2,"[00:50:00,01:10:00)",2016-10-08,6,1,0,8,1,0.0,3.0,2.0,1.4142135623730951
2016-10-08 01:10:00,0,0,2,"[01:10:00,01:30:00)",2016-10-08,6,1,1,8,1,1.0,0.0,0.25,0.5
2016-10-08 01:30:00,0,0,2,"[01:30:00,01:50:00)",2016-10-08,6,1,1,8,1,0.0,1.0,1.25,1.2583057392117916
2016-10-08 01:50:00,0,0,2,"[01:50:00,02:10:00)",2016-10-08,6,1,1,8,1,0.0,0.0,0.25,0.5
2016-10-08 02:10:00,0,0,2,"[02:10:00,02:30:00)",2016-10-08,6,1,2,8,1,0.0,0.0,0.25,0.5
2016-10-08 02:30:00,0,0,2,"[02:30:00,02:50:00)",2016-10-08,6,1,2,8,1,0.0,0.0,0.25,0.5
2016-10-08 02:50:00,0,0,2,"[02:50:00,03:10:00)",2016-10-08,6,1,2,8,1,0.0,0.0,0.5,0.5773502691896257
2016-10-08 03:10:00,1,0,2,"[03:10:00,03:30:00)",2016-10-08,6,1,3,8,1,0.0,0.0,0.25,0.5
2016-10-08 03:30:00,0,0,2,"[03:30:00,03:50:00)",2016-10-08,6,1,3,8,1,1.0,0.0,0.25,0.5
2016-10-08 03:50:00,0,0,2,"[03:50:00,04:10:00)",2016-10-08,6,1,3,8,1,0.0,1.0,0.0,0.0
2016-10-08 04:10:00,0,0,2,"[04:10:00,04:30:00)",2016-10-08,6,1,4,8,1,0.0,0.0,0.0,0.0
2016-10-08 04:30:00,0,0,2,"[04:30:00,04:50:00)",2016-10-08,6,1,4,8,1,0.0,0.0,0.25,0.5
2016-10-08 04:50:00,8,0,2,"[04:50:00,05:10:00)",2016-10-08,6,1,4,8,1,0.0,0.0,7.75,3.095695936834452
2016-10-08 05:10:00,9,0,2,"[05:10:00,05:30:00)",2016-10-08,6,1,5,8,1,8.0,0.0,15.5,5.066228051190222
2016-10-08 05:30:00,10,0,2,"[05:30:00,05:50:00)",2016-10-08,6,1,5,8,1,9.0,8.0,11.5,3.415650255319866
2016-10-08 05:50:00,15,0,2,"[05:50:00,06:10:00)",2016-10-08,6,1,5,8,1,10.0,9.0,18.0,2.943920288775949
2016-10-08 06:10:00,32,0,2,"[06:10:00,06:30:00)",2016-10-08,6,1,6,8,1,15.0,10.0,26.25,7.932002689527196
2016-10-08 06:30:00,28,0,2,"[06:30:00,06:50:00)",2016-10-08,6,1,6,8,1,32.0,15.0,26.0,18.036999011291577
2016-10-08 06:50:00,55,0,2,"[06:50:00,07:10:00)",2016-10-08,6,1,6,8,1,28.0,32.0,30.5,23.014488190413157
2016-10-08 07:10:00,70,0,2,"[07:10:00,07:30:00)",2016-10-08,6,1,7,8,1,55.0,28.0,44.25,25.927784324928346
2016-10-08 07:30:00,93,0,2,"[07:30:00,07:50:00)",2016-10-08,6,1,7,8,1,70.0,55.0,73.5,15.968719422671311
2016-10-08 07:50:00,95,0,2,"[07:50:00,08:10:00)",2016-10-08,6,1,7,8,1,93.0,70.0,83.0,15.033296378372908
2016-10-08 08:10:00,105,0,2,"[08:10:00,08:30:00)",2016-10-08,6,1,8,8,1,95.0,93.0,99.0,15.383974345619102
2016-10-08 08:30:00,91,0,2,"[08:30:00,08:50:00)",2016-10-08,6,1,8,8,1,105.0,95.0,91.75,14.522970311429637
2016-10-08 08:50:00,79,0,2,"[08:50:00,09:10:00)",2016-10-08,6,1,8,8,1,91.0,105.0,90.0,11.916375287812984
2016-10-08 09:10:00,87,0,2,"[09:10:00,09:30:00)",2016-10-08,6,1,9,8,1,79.0,91.0,90.0,19.096247449870006
2016-10-08 09:30:00,104,0,2,"[09:30:00,09:50:00)",2016-10-08,6,1,9,8,1,87.0,79.0,103.5,14.059397805975427
2016-10-08 09:50:00,71,0,2,"[09:50:00,10:10:00)",2016-10-08,6,1,9,8,1,104.0,87.0,89.25,15.924300089276556
2016-10-08 10:10:00,63,0,2,"[10:10:00,10:30:00)",2016-10-08,6,1,10,8,1,71.0,104.0,82.25,19.13765920900464
2016-10-08 10:30:00,54,0,2,"[10:30:00,10:50:00)",2016-10-08,6,1,10,8,1,63.0,71.0,77.75,24.281337140555777
2016-10-08 10:50:00,58,0,2,"[10:50:00,11:10:00)",2016-10-08,6,1,10,8,1,54.0,63.0,72.75,11.84271928232701
2016-10-08 11:10:00,46,0,2,"[11:10:00,11:30:00)",2016-10-08,6,1,11,8,1,58.0,54.0,69.75,19.551214796017153
2016-10-08 11:30:00,41,0,2,"[11:30:00,11:50:00)",2016-10-08,6,1,11,8,1,46.0,58.0,52.75,8.65544144839919
2016-10-08 11:50:00,46,0,2,"[11:50:00,12:10:00)",2016-10-08,6,1,11,8,1,41.0,46.0,54.75,9.673847907287634
2016-10-08 12:10:00,48,0,2,"[12:10:00,12:30:00)",2016-10-08,6,1,12,8,0,46.0,41.0,51.75,26.998456746019144
2016-10-08 12:30:00,63,0,2,"[12:30:00,12:50:00)",2016-10-08,6,1,12,8,0,48.0,46.0,58.25,33.240286801811244
2016-10-08 12:50:00,76,0,2,"[12:50:00,13:10:00)",2016-10-08,6,1,12,8,0,63.0,48.0,76.25,9.105858919765158
2016-10-08 13:10:00,78,0,2,"[13:10:00,13:30:00)",2016-10-08,6,1,13,8,0,76.0,63.0,76.0,9.38083151964686
2016-10-08 13:30:00,71,0,2,"[13:30:00,13:50:00)",2016-10-08,6,1,13,8,0,78.0,76.0,81.0,8.981462390204987
2016-10-08 13:50:00,66,0,2,"[13:50:00,14:10:00)",2016-10-08,6,1,13,8,0,71.0,78.0,74.0,19.949937343260004
2016-10-08 14:10:00,66,0,2,"[14:10:00,14:30:00)",2016-10-08,6,1,14,8,0,66.0,71.0,72.0,9.93310961716756
2016-10-08 14:30:00,61,0,2,"[14:30:00,14:50:00)",2016-10-08,6,1,14,8,0,66.0,66.0,73.75,9.287087810503355
2016-10-08 14:50:00,36,0,2,"[14:50:00,15:10:00)",2016-10-08,6,1,14,8,0,61.0,66.0,66.75,24.797513316190933
2016-10-08 15:10:00,92,0,2,"[15:10:00,15:30:00)",2016-10-08,6,1,15,8,0,36.0,61.0,86.25,5.560275772537426
2016-10-08 15:30:00,65,0,2,"[15:30:00,15:50:00)",2016-10-08,6,1,15,8,0,92.0,36.0,76.5,13.771952173409064
2016-10-08 15:50:00,60,0,2,"[15:50:00,16:10:00)",2016-10-08,6,1,15,8,0,65.0,92.0,75.25,15.819292019556375
2016-10-08 16:10:00,68,0,2,"[16:10:00,16:30:00)",2016-10-08,6,1,16,8,0,60.0,65.0,75.75,5.795112883571238
2016-10-08 16:30:00,57,0,2,"[16:30:00,16:50:00)",2016-10-08,6,1,16,8,0,68.0,60.0,74.75,16.00781059358212
2016-10-08 16:50:00,65,0,2,"[16:50:00,17:10:00)",2016-10-08,6,1,16,8,0,57.0,68.0,72.25,8.808140174482542
2016-10-08 17:10:00,62,0,2,"[17:10:00,17:30:00)",2016-10-08,6,1,17,8,0,65.0,57.0,72.75,10.781929326423914
2016-10-08 17:30:00,65,0,2,"[17:30:00,17:50:00)",2016-10-08,6,1,17,8,0,62.0,65.0,68.5,22.412793965352318
2016-10-08 17:50:00,48,0,2,"[17:50:00,18:10:00)",2016-10-08,6,1,17,8,0,65.0,62.0,52.25,6.551081335677848
2016-10-08 18:10:00,50,0,2,"[18:10:00,18:30:00)",2016-10-08,6,1,18,8,0,48.0,65.0,31.5,19.157244060668017
2016-10-08 18:30:00,42,0,2,"[18:30:00,18:50:00)",2016-10-08,6,1,18,8,0,50.0,48.0,27.0,18.457157599876172
2016-10-08 18:50:00,40,0,2,"[18:50:00,19:10:00)",2016-10-08,6,1,18,8,0,42.0,50.0,28.0,18.76166303929372
2016-10-08 19:10:00,37,0,2,"[19:10:00,19:30:00)",2016-10-08,6,1,19,8,0,40.0,42.0,26.5,17.935068069752806
2016-10-08 19:30:00,34,0,2,"[19:30:00,19:50:00)",2016-10-08,6,1,19,8,0,37.0,40.0,31.0,6.97614984548545
2016-10-08 19:50:00,31,0,2,"[19:50:00,20:10:00)",2016-10-08,6,1,19,8,0,34.0,37.0,33.5,4.795831523312719
2016-10-08 20:10:00,31,0,2,"[20:10:00,20:30:00)",2016-10-08,6,1,20,8,0,31.0,34.0,36.25,3.8622100754188233
2016-10-08 20:30:00,28,0,2,"[20:30:00,20:50:00)",2016-10-08,6,1,20,8,0,31.0,31.0,32.5,8.34665601703261
2016-10-08 20:50:00,23,0,2,"[20:50:00,21:10:00)",2016-10-08,6,1,20,8,0,28.0,31.0,27.25,5.057996968497839
2016-10-08 21:10:00,22,0,2,"[21:10:00,21:30:00)",2016-10-08,6,1,21,8,0,23.0,28.0,23.75,2.362907813126304
2016-10-08 21:30:00,23,0,2,"[21:30:00,21:50:00)",2016-10-08,6,1,21,8,0,22.0,23.0,20.0,3.829708431025353
2016-10-08 21:50:00,23,0,2,"[21:50:00,22:10:00)",2016-10-08,6,1,21,8,0,23.0,22.0,21.25,2.753785273643051
2016-10-08 22:10:00,13,0,2,"[22:10:00,22:30:00)",2016-10-08,6,1,22,8,0,23.0,23.0,12.75,3.304037933599835
2016-10-08 22:30:00,12,0,2,"[22:30:00,22:50:00)",2016-10-08,6,1,22,8,0,13.0,23.0,14.5,5.066228051190222
2016-10-08 22:50:00,12,0,2,"[22:50:00,23:10:00)",2016-10-08,6,1,22,8,0,12.0,13.0,8.5,3.3166247903554
2016-10-08 23:10:00,12,0,2,"[23:10:00,23:30:00)",2016-10-08,6,1,23,8,0,12.0,12.0,11.5,4.654746681256314
2016-10-08 23:30:00,0,0,2,"[23:30:00,23:50:00)",2016-10-08,6,1,23,8,0,12.0,12.0,8.0,5.94418483337567
2016-10-08 23:50:00,1,0,2,"[23:50:00,00:00:00)",2016-10-08,6,1,23,8,0,0.0,12.0,4.75,2.9860788111948193
2016-10-09 00:10:00,0,0,2,"[00:10:00,00:30:00)",2016-10-09,7,1,0,9,1,1.0,0.0,0.75,0.5
2016-10-09 00:30:00,3,0,2,"[00:30:00,00:50:00)",2016-10-09,7,1,0,9,1,0.0,1.0,1.0,1.4142135623730951
2016-10-09 00:50:00,0,0,2,"[00:50:00,01:10:00)",2016-10-09,7,1,0,9,1,3.0,0.0,1.25,0.9574271077563381
2016-10-09 01:10:00,1,0,2,"[01:10:00,01:30:00)",2016-10-09,7,1,1,9,1,0.0,3.0,0.5,0.5773502691896257
2016-10-09 01:30:00,2,0,2,"[01:30:00,01:50:00)",2016-10-09,7,1,1,9,1,1.0,0.0,1.5,1.2909944487358056
2016-10-09 01:50:00,1,0,2,"[01:50:00,02:10:00)",2016-10-09,7,1,1,9,1,2.0,1.0,0.75,0.9574271077563381
2016-10-09 02:10:00,1,0,2,"[02:10:00,02:30:00)",2016-10-09,7,1,2,9,1,1.0,2.0,0.25,0.5
2016-10-09 02:30:00,0,0,2,"[02:30:00,02:50:00)",2016-10-09,7,1,2,9,1,1.0,1.0,0.0,0.0
2016-10-09 02:50:00,0,0,2,"[02:50:00,03:10:00)",2016-10-09,7,1,2,9,1,0.0,1.0,0.0,0.0
2016-10-09 03:10:00,0,0,2,"[03:10:00,03:30:00)",2016-10-09,7,1,3,9,1,0.0,0.0,0.0,0.0
2016-10-09 03:30:00,0,0,2,"[03:30:00,03:50:00)",2016-10-09,7,1,3,9,1,0.0,0.0,0.25,0.5
2016-10-09 03:50:00,0,0,2,"[03:50:00,04:10:00)",2016-10-09,7,1,3,9,1,0.0,0.0,0.0,0.0
2016-10-09 04:10:00,0,0,2,"[04:10:00,04:30:00)",2016-10-09,7,1,4,9,1,0.0,0.0,0.25,0.5
2016-10-09 04:30:00,2,0,2,"[04:30:00,04:50:00)",2016-10-09,7,1,4,9,1,0.0,0.0,0.5,1.0
2016-10-09 04:50:00,7,0,2,"[04:50:00,05:10:00)",2016-10-09,7,1,4,9,1,2.0,0.0,5.5,1.2909944487358056
2016-10-09 05:10:00,9,0,2,"[05:10:00,05:30:00)",2016-10-09,7,1,5,9,1,7.0,2.0,11.75,2.9860788111948193
2016-10-09 05:30:00,12,0,2,"[05:30:00,05:50:00)",2016-10-09,7,1,5,9,1,9.0,7.0,14.0,2.160246899469287
2016-10-09 05:50:00,25,0,2,"[05:50:00,06:10:00)",2016-10-09,7,1,5,9,1,12.0,9.0,20.25,7.088723439378913
2016-10-09 06:10:00,29,0,2,"[06:10:00,06:30:00)",2016-10-09,7,1,6,9,1,25.0,12.0,18.25,8.616843969807043
2016-10-09 06:30:00,43,0,2,"[06:30:00,06:50:00)",2016-10-09,7,1,6,9,1,29.0,25.0,29.0,11.460075625114056
2016-10-09 06:50:00,42,0,2,"[06:50:00,07:10:00)",2016-10-09,7,1,6,9,1,43.0,29.0,36.75,6.849574196011505
2016-10-09 07:10:00,80,0,2,"[07:10:00,07:30:00)",2016-10-09,7,1,7,9,1,42.0,43.0,50.75,20.320351046836436
2016-10-09 07:30:00,100,0,2,"[07:30:00,07:50:00)",2016-10-09,7,1,7,9,1,80.0,42.0,61.25,30.081832834231804
2016-10-09 07:50:00,118,0,2,"[07:50:00,08:10:00)",2016-10-09,7,1,7,9,1,100.0,80.0,76.75,29.747548918636415
2016-10-09 08:10:00,113,0,2,"[08:10:00,08:30:00)",2016-10-09,7,1,8,9,1,118.0,100.0,80.25,27.5121185419565
2016-10-09 08:30:00,120,0,2,"[08:30:00,08:50:00)",2016-10-09,7,1,8,9,1,113.0,118.0,89.75,22.081289213570237
2016-10-09 08:50:00,117,0,2,"[08:50:00,09:10:00)",2016-10-09,7,1,8,9,1,120.0,113.0,90.75,26.587904518157625
2016-10-09 09:10:00,122,0,2,"[09:10:00,09:30:00)",2016-10-09,7,1,9,9,1,117.0,120.0,89.25,24.157469514279292
2016-10-09 09:30:00,76,0,2,"[09:30:00,09:50:00)",2016-10-09,7,1,9,9,1,122.0,117.0,88.75,15.945218719101975
2016-10-09 09:50:00,72,0,2,"[09:50:00,10:10:00)",2016-10-09,7,1,9,9,1,76.0,122.0,83.5,11.818065267490557
2016-10-09 10:10:00,72,0,2,"[10:10:00,10:30:00)",2016-10-09,7,1,10,9,1,72.0,76.0,78.5,14.153915830374762
2016-10-09 10:30:00,80,0,2,"[10:30:00,10:50:00)",2016-10-09,7,1,10,9,1,72.0,72.0,78.5,16.299284237863535
2016-10-09 10:50:00,60,0,2,"[10:50:00,11:10:00)",2016-10-09,7,1,10,9,1,80.0,72.0,73.0,9.76387901058454
2016-10-09 11:10:00,55,0,2,"[11:10:00,11:30:00)",2016-10-09,7,1,11,9,1,60.0,80.0,69.0,16.87206764645835
2016-10-09 11:30:00,56,0,2,"[11:30:00,11:50:00)",2016-10-09,7,1,11,9,1,55.0,60.0,61.25,13.149778198382919
2016-10-09 11:50:00,62,0,2,"[11:50:00,12:10:00)",2016-10-09,7,1,11,9,1,56.0,55.0,60.75,9.464847243000454
2016-10-09 12:10:00,69,0,2,"[12:10:00,12:30:00)",2016-10-09,7,1,12,9,0,62.0,56.0,59.5,9.183318209303941
2016-10-09 12:30:00,66,0,2,"[12:30:00,12:50:00)",2016-10-09,7,1,12,9,0,69.0,62.0,67.75,5.678908345800273
2016-10-09 12:50:00,60,0,2,"[12:50:00,13:10:00)",2016-10-09,7,1,12,9,0,66.0,69.0,67.25,9.394147114027968
2016-10-09 13:10:00,69,0,2,"[13:10:00,13:30:00)",2016-10-09,7,1,13,9,0,60.0,66.0,74.0,13.880441875771345
2016-10-09 13:30:00,49,0,2,"[13:30:00,13:50:00)",2016-10-09,7,1,13,9,0,69.0,60.0,71.25,19.259196937221102
2016-10-09 13:50:00,69,0,2,"[13:50:00,14:10:00)",2016-10-09,7,1,13,9,0,49.0,69.0,70.25,6.238322424070967
2016-10-09 14:10:00,48,0,2,"[14:10:00,14:30:00)",2016-10-09,7,1,14,9,0,69.0,49.0,69.75,16.82012683265696
2016-10-09 14:30:00,67,0,2,"[14:30:00,14:50:00)",2016-10-09,7,1,14,9,0,48.0,69.0,76.75,13.524668819112232
2016-10-09 14:50:00,62,0,2,"[14:50:00,15:10:00)",2016-10-09,7,1,14,9,0,67.0,48.0,79.5,12.369316876852983
2016-10-09 15:10:00,69,0,2,"[15:10:00,15:30:00)",2016-10-09,7,1,15,9,0,62.0,67.0,79.5,15.800843859321775
2016-10-09 15:30:00,68,0,2,"[15:30:00,15:50:00)",2016-10-09,7,1,15,9,0,69.0,62.0,81.75,9.464847243000458
2016-10-09 15:50:00,68,0,2,"[15:50:00,16:10:00)",2016-10-09,7,1,15,9,0,68.0,69.0,72.75,8.220908303425684
2016-10-09 16:10:00,49,0,2,"[16:10:00,16:30:00)",2016-10-09,7,1,16,9,0,68.0,68.0,69.0,16.792855623746664
2016-10-09 16:30:00,75,0,2,"[16:30:00,16:50:00)",2016-10-09,7,1,16,9,0,49.0,68.0,81.25,10.594810050208546
2016-10-09 16:50:00,71,0,2,"[16:50:00,17:10:00)",2016-10-09,7,1,16,9,0,75.0,49.0,73.5,4.509249752822895
2016-10-09 17:10:00,74,0,2,"[17:10:00,17:30:00)",2016-10-09,7,1,17,9,0,71.0,75.0,76.25,4.031128874149275
2016-10-09 17:30:00,80,0,2,"[17:30:00,17:50:00)",2016-10-09,7,1,17,9,0,74.0,71.0,68.0,9.83192080250175
2016-10-09 17:50:00,67,0,2,"[17:50:00,18:10:00)",2016-10-09,7,1,17,9,0,80.0,74.0,59.5,8.660254037844387
2016-10-09 18:10:00,64,0,2,"[18:10:00,18:30:00)",2016-10-09,7,1,18,9,0,67.0,80.0,57.25,15.435349040433131
2016-10-09 18:30:00,52,0,2,"[18:30:00,18:50:00)",2016-10-09,7,1,18,9,0,64.0,67.0,48.75,7.274384280931732
2016-10-09 18:50:00,43,0,2,"[18:50:00,19:10:00)",2016-10-09,7,1,18,9,0,52.0,64.0,41.5,5.196152422706631
2016-10-09 19:10:00,46,0,2,"[19:10:00,19:30:00)",2016-10-09,7,1,19,9,0,43.0,52.0,41.0,10.099504938362077
2016-10-09 19:30:00,36,0,2,"[19:30:00,19:50:00)",2016-10-09,7,1,19,9,0,46.0,43.0,34.75,3.9475730941090044
2016-10-09 19:50:00,37,0,2,"[19:50:00,20:10:00)",2016-10-09,7,1,19,9,0,36.0,46.0,35.25,9.03234926989282
2016-10-09 20:10:00,35,0,2,"[20:10:00,20:30:00)",2016-10-09,7,1,20,9,0,37.0,36.0,36.5,2.3804761428476158
2016-10-09 20:30:00,28,0,2,"[20:30:00,20:50:00)",2016-10-09,7,1,20,9,0,35.0,37.0,30.0,8.831760866327848
2016-10-09 20:50:00,24,0,2,"[20:50:00,21:10:00)",2016-10-09,7,1,20,9,0,28.0,35.0,30.25,6.34428877022476
2016-10-09 21:10:00,39,0,2,"[21:10:00,21:30:00)",2016-10-09,7,1,21,9,0,24.0,28.0,29.75,7.04154339142587
2016-10-09 21:30:00,18,0,2,"[21:30:00,21:50:00)",2016-10-09,7,1,21,9,0,39.0,24.0,19.75,4.272001872658765
2016-10-09 21:50:00,18,0,2,"[21:50:00,22:10:00)",2016-10-09,7,1,21,9,0,18.0,39.0,19.0,3.4641016151377553
2016-10-09 22:10:00,16,0,2,"[22:10:00,22:30:00)",2016-10-09,7,1,22,9,0,18.0,18.0,17.0,5.597618541248889
2016-10-09 22:30:00,24,0,2,"[22:30:00,22:50:00)",2016-10-09,7,1,22,9,0,16.0,18.0,15.0,6.683312551921141
