time,tollgate_id,direction,time_window,date,hour,volume,weekday,media_volume,desvio_padrao
2016-09-27 12:20:00,3,1,"[12:20:00,12:40:00)",2016-09-27,12,90,2,71.25,35.78989615333728
2016-09-27 12:40:00,1,0,"[12:40:00,13:00:00)",2016-09-27,12,37,2,82.5,58.47791605954052
2016-09-27 12:40:00,1,1,"[12:40:00,13:00:00)",2016-09-27,12,74,2,61.25,26.424420523447623
2016-09-27 12:40:00,2,0,"[12:40:00,13:00:00)",2016-09-27,12,66,2,55.75,34.3159341025905
2016-09-27 12:40:00,3,0,"[12:40:00,13:00:00)",2016-09-27,12,102,2,115.25,21.468969855739857
2016-09-27 12:40:00,3,1,"[12:40:00,13:00:00)",2016-09-27,12,84,2,73.0,30.84369195367723
2016-09-27 13:00:00,1,0,"[13:00:00,13:20:00)",2016-09-27,13,57,2,88.25,56.25759208023986
2016-09-27 13:00:00,1,1,"[13:00:00,13:20:00)",2016-09-27,13,89,2,83.25,41.70031974297879
2016-09-27 13:00:00,2,0,"[13:00:00,13:20:00)",2016-09-27,13,68,2,52.25,30.313638294778585
2016-09-27 13:00:00,3,0,"[13:00:00,13:20:00)",2016-09-27,13,129,2,122.0,24.8327740429189
2016-09-27 13:00:00,3,1,"[13:00:00,13:20:00)",2016-09-27,13,95,2,79.25,48.999149652485464
2016-09-27 13:20:00,1,0,"[13:20:00,13:40:00)",2016-09-27,13,54,2,86.5,60.57777370180144
2016-09-27 13:20:00,1,1,"[13:20:00,13:40:00)",2016-09-27,13,113,2,84.25,40.1777301499226
2016-09-27 13:20:00,2,0,"[13:20:00,13:40:00)",2016-09-27,13,82,2,61.5,35.45419580247167
2016-09-27 13:20:00,3,0,"[13:20:00,13:40:00)",2016-09-27,13,119,2,123.25,28.941032001871207
2016-09-27 13:20:00,3,1,"[13:20:00,13:40:00)",2016-09-27,13,91,2,88.25,49.84225115301274
2016-09-27 13:40:00,1,0,"[13:40:00,14:00:00)",2016-09-27,13,90,2,87.0,41.71330722922842
2016-09-27 13:40:00,1,1,"[13:40:00,14:00:00)",2016-09-27,13,101,2,79.0,39.02136167109839
2016-09-27 13:40:00,2,0,"[13:40:00,14:00:00)",2016-09-27,13,32,2,43.25,28.651643350193137
2016-09-27 13:40:00,3,0,"[13:40:00,14:00:00)",2016-09-27,13,113,2,120.75,31.930915009334345
2016-09-27 13:40:00,3,1,"[13:40:00,14:00:00)",2016-09-27,13,99,2,76.75,32.56148031032987
2016-09-27 14:00:00,1,0,"[14:00:00,14:20:00)",2016-09-27,14,54,2,92.5,67.50061728112813
2016-09-27 14:00:00,1,1,"[14:00:00,14:20:00)",2016-09-27,14,89,2,73.25,36.040486493201875
2016-09-27 14:00:00,2,0,"[14:00:00,14:20:00)",2016-09-27,14,51,2,54.0,28.77498913987632
2016-09-27 14:00:00,3,0,"[14:00:00,14:20:00)",2016-09-27,14,91,2,117.5,35.85619425798933
2016-09-27 14:00:00,3,1,"[14:00:00,14:20:00)",2016-09-27,14,82,2,69.75,32.75540667838924
2016-09-27 14:20:00,1,0,"[14:20:00,14:40:00)",2016-09-27,14,47,2,88.5,60.84132367615506
2016-09-27 14:20:00,1,1,"[14:20:00,14:40:00)",2016-09-27,14,93,2,75.25,34.85565473013908
2016-09-27 14:20:00,2,0,"[14:20:00,14:40:00)",2016-09-27,14,55,2,53.25,30.236567265481707
2016-09-27 14:20:00,3,0,"[14:20:00,14:40:00)",2016-09-27,14,115,2,131.75,32.69429104089377
2016-09-27 14:20:00,3,1,"[14:20:00,14:40:00)",2016-09-27,14,86,2,77.0,34.76588366008646
2016-09-27 14:40:00,1,0,"[14:40:00,15:00:00)",2016-09-27,14,38,2,87.25,73.4909291454848
2016-09-27 14:40:00,1,1,"[14:40:00,15:00:00)",2016-09-27,14,105,2,82.75,44.76885077819175
2016-09-27 14:40:00,2,0,"[14:40:00,15:00:00)",2016-09-27,14,66,2,56.75,23.90780904502404
2016-09-27 14:40:00,3,0,"[14:40:00,15:00:00)",2016-09-27,14,108,2,119.25,22.14158982548453
2016-09-27 14:40:00,3,1,"[14:40:00,15:00:00)",2016-09-27,14,91,2,78.5,36.78314831549904
2016-09-27 15:00:00,1,0,"[15:00:00,15:20:00)",2016-09-27,15,39,2,88.25,75.84798393277613
2016-09-27 15:00:00,1,1,"[15:00:00,15:20:00)",2016-09-27,15,117,2,75.75,39.050181390957285
2016-09-27 15:00:00,2,0,"[15:00:00,15:20:00)",2016-09-27,15,68,2,56.25,27.74136502289196
2016-09-27 15:00:00,3,0,"[15:00:00,15:20:00)",2016-09-27,15,108,2,123.25,22.647663602823727
2016-09-27 15:00:00,3,1,"[15:00:00,15:20:00)",2016-09-27,15,75,2,63.5,29.760152329359247
2016-09-27 15:20:00,1,0,"[15:20:00,15:40:00)",2016-09-27,15,47,2,95.75,79.80549270987973
2016-09-27 15:20:00,1,1,"[15:20:00,15:40:00)",2016-09-27,15,96,2,71.25,34.88433268197439
2016-09-27 15:20:00,2,0,"[15:20:00,15:40:00)",2016-09-27,15,84,2,63.0,34.899856733230294
2016-09-27 15:20:00,3,0,"[15:20:00,15:40:00)",2016-09-27,15,118,2,126.0,18.88562063228706
2016-09-27 15:20:00,3,1,"[15:20:00,15:40:00)",2016-09-27,15,106,2,67.0,32.218007387174026
2016-09-27 15:40:00,1,0,"[15:40:00,16:00:00)",2016-09-27,15,44,2,86.25,70.12072922229679
2016-09-27 15:40:00,1,1,"[15:40:00,16:00:00)",2016-09-27,15,112,2,73.75,36.058979464205585
2016-09-27 15:40:00,2,0,"[15:40:00,16:00:00)",2016-09-27,15,71,2,58.0,30.309514457784815
2016-09-27 15:40:00,3,0,"[15:40:00,16:00:00)",2016-09-27,15,114,2,120.0,15.427248620541512
2016-09-27 15:40:00,3,1,"[15:40:00,16:00:00)",2016-09-27,15,70,2,68.25,30.966379618332308
2016-09-27 16:00:00,1,0,"[16:00:00,16:20:00)",2016-09-27,16,58,2,89.25,73.28198960181145
2016-09-27 16:00:00,1,1,"[16:00:00,16:20:00)",2016-09-27,16,79,2,70.0,30.83288287959247
2016-09-27 16:00:00,2,0,"[16:00:00,16:20:00)",2016-09-27,16,71,2,58.75,27.62094615806393
2016-09-27 16:00:00,3,0,"[16:00:00,16:20:00)",2016-09-27,16,115,2,120.25,9.63932916061417
2016-09-27 16:00:00,3,1,"[16:00:00,16:20:00)",2016-09-27,16,72,2,64.75,33.11973228555247
2016-09-27 16:20:00,1,0,"[16:20:00,16:40:00)",2016-09-27,16,53,2,94.75,86.31096878921782
2016-09-27 16:20:00,1,1,"[16:20:00,16:40:00)",2016-09-27,16,97,2,75.0,39.42080668885405
2016-09-27 16:20:00,2,0,"[16:20:00,16:40:00)",2016-09-27,16,67,2,58.75,30.923292192132454
2016-09-27 16:20:00,3,0,"[16:20:00,16:40:00)",2016-09-27,16,83,2,114.5,24.365275838099322
2016-09-27 16:20:00,3,1,"[16:20:00,16:40:00)",2016-09-27,16,91,2,74.0,39.41235001028654
2016-09-27 16:40:00,1,0,"[16:40:00,17:00:00)",2016-09-27,16,48,2,88.5,85.04704580407247
2016-09-27 16:40:00,1,1,"[16:40:00,17:00:00)",2016-09-27,16,119,2,84.0,44.467216388406115
2016-09-27 16:40:00,2,0,"[16:40:00,17:00:00)",2016-09-27,16,83,2,58.25,31.79491573611521
2016-09-27 16:40:00,3,0,"[16:40:00,17:00:00)",2016-09-27,16,153,2,141.5,24.11776661854631
2016-09-27 16:40:00,3,1,"[16:40:00,17:00:00)",2016-09-27,16,84,2,71.75,34.87477598494362
2016-09-27 17:00:00,1,0,"[17:00:00,17:20:00)",2016-09-27,17,52,2,83.5,81.25064102311235
2016-09-27 17:00:00,1,1,"[17:00:00,17:20:00)",2016-09-27,17,94,2,73.0,43.243496620879306
2016-09-27 17:00:00,2,0,"[17:00:00,17:20:00)",2016-09-27,17,93,2,72.25,35.95715042473008
2016-09-27 17:00:00,3,0,"[17:00:00,17:20:00)",2016-09-27,17,138,2,126.25,9.810708435174295
2016-09-27 17:00:00,3,1,"[17:00:00,17:20:00)",2016-09-27,17,76,2,66.5,40.04580710469782
2016-09-27 17:20:00,1,0,"[17:20:00,17:40:00)",2016-09-27,17,77,2,85.5,74.38861920123713
2016-09-27 17:20:00,1,1,"[17:20:00,17:40:00)",2016-09-27,17,142,2,90.75,52.582474900547105
2016-09-27 17:20:00,2,0,"[17:20:00,17:40:00)",2016-09-27,17,21,2,47.0,34.55430508634199
2016-09-27 17:20:00,3,0,"[17:20:00,17:40:00)",2016-09-27,17,140,2,117.25,18.39157415774952
2016-09-27 17:20:00,3,1,"[17:20:00,17:40:00)",2016-09-27,17,73,2,63.75,38.465352375005395
2016-09-27 17:40:00,1,0,"[17:40:00,18:00:00)",2016-09-27,17,45,2,70.0,69.21945776538078
2016-09-27 17:40:00,1,1,"[17:40:00,18:00:00)",2016-09-27,17,110,2,91.5,52.84253337353664
2016-09-27 17:40:00,2,0,"[17:40:00,18:00:00)",2016-09-27,17,59,2,57.0,34.39961240091716
2016-09-27 17:40:00,3,0,"[17:40:00,18:00:00)",2016-09-27,17,104,2,105.25,7.588368291888141
2016-09-27 17:40:00,3,1,"[17:40:00,18:00:00)",2016-09-27,17,82,2,81.0,44.58699361921591
2016-09-27 18:00:00,1,0,"[18:00:00,18:20:00)",2016-09-27,18,30,2,53.5,51.69461609619838
2016-09-27 18:00:00,1,1,"[18:00:00,18:20:00)",2016-09-27,18,76,2,58.5,30.127506811328857
2016-09-27 18:00:00,2,0,"[18:00:00,18:20:00)",2016-09-27,18,43,2,45.0,29.60855732160327
2016-09-27 18:00:00,3,0,"[18:00:00,18:20:00)",2016-09-27,18,92,2,97.5,13.771952173409064
2016-09-27 18:00:00,3,1,"[18:00:00,18:20:00)",2016-09-27,18,83,2,66.5,34.684290392049256
2016-09-27 18:20:00,1,0,"[18:20:00,18:40:00)",2016-09-27,18,18,2,46.75,40.66427588600753
2016-09-27 18:20:00,1,1,"[18:20:00,18:40:00)",2016-09-27,18,85,2,59.75,34.42261853297431
2016-09-27 18:20:00,2,0,"[18:20:00,18:40:00)",2016-09-27,18,64,2,47.25,25.708299567779015
2016-09-27 18:20:00,3,0,"[18:20:00,18:40:00)",2016-09-27,18,72,2,82.25,13.32603967176045
2016-09-27 18:20:00,3,1,"[18:20:00,18:40:00)",2016-09-27,18,81,2,63.0,34.82336380458767
2016-09-27 18:40:00,1,0,"[18:40:00,19:00:00)",2016-09-27,18,12,2,42.0,46.31054595517814
2016-09-27 18:40:00,1,1,"[18:40:00,19:00:00)",2016-09-27,18,64,2,47.5,24.79919353527449
2016-09-27 18:40:00,2,0,"[18:40:00,19:00:00)",2016-09-27,18,60,2,43.25,24.513601666557825
2016-09-27 18:40:00,3,0,"[18:40:00,19:00:00)",2016-09-27,18,74,2,72.75,15.392097539538485
2016-09-27 18:40:00,3,1,"[18:40:00,19:00:00)",2016-09-27,18,83,2,63.25,37.88029390945464
2016-09-27 19:00:00,1,0,"[19:00:00,19:20:00)",2016-09-27,19,40,2,52.75,52.391952308218734
2016-09-27 19:00:00,1,1,"[19:00:00,19:20:00)",2016-09-27,19,45,2,40.25,20.99801577927464
2016-09-27 19:00:00,2,0,"[19:00:00,19:20:00)",2016-09-27,19,24,2,34.0,23.50886357667394
2016-09-27 19:00:00,3,0,"[19:00:00,19:20:00)",2016-09-27,19,51,2,65.5,27.525745524266306
2016-09-27 19:00:00,3,1,"[19:00:00,19:20:00)",2016-09-27,19,53,2,48.5,21.855586623714007
2016-09-27 19:20:00,1,0,"[19:20:00,19:40:00)",2016-09-27,19,37,2,52.0,42.2216374228507
2016-09-27 19:20:00,1,1,"[19:20:00,19:40:00)",2016-09-27,19,50,2,41.25,21.56192632087093
2016-09-27 19:20:00,2,0,"[19:20:00,19:40:00)",2016-09-27,19,29,2,22.25,11.528949070347508
2016-09-27 19:20:00,3,0,"[19:20:00,19:40:00)",2016-09-27,19,65,2,65.75,10.436314802968845
2016-09-27 19:20:00,3,1,"[19:20:00,19:40:00)",2016-09-27,19,56,2,43.5,21.06339637063944
2016-09-27 19:40:00,1,0,"[19:40:00,20:00:00)",2016-09-27,19,55,2,54.25,48.8082984747471
2016-09-27 19:40:00,1,1,"[19:40:00,20:00:00)",2016-09-27,19,31,2,32.25,17.153716798408443
2016-09-27 19:40:00,2,0,"[19:40:00,20:00:00)",2016-09-27,19,8,2,21.5,16.11417595369576
2016-09-27 19:40:00,3,0,"[19:40:00,20:00:00)",2016-09-27,19,64,2,68.0,21.228911104120876
2016-09-27 19:40:00,3,1,"[19:40:00,20:00:00)",2016-09-27,19,48,2,41.0,17.378147196982766
2016-09-27 20:00:00,1,0,"[20:00:00,20:20:00)",2016-09-27,20,47,2,44.75,45.988223130130464
2016-09-27 20:00:00,1,1,"[20:00:00,20:20:00)",2016-09-27,20,45,2,29.5,17.710637105046974
2016-09-27 20:00:00,2,0,"[20:00:00,20:20:00)",2016-09-27,20,12,2,23.5,16.421530582338136
2016-09-27 20:00:00,3,0,"[20:00:00,20:20:00)",2016-09-27,20,56,2,54.75,11.586630226256467
2016-09-27 20:00:00,3,1,"[20:00:00,20:20:00)",2016-09-27,20,62,2,44.75,24.998333277774073
2016-09-27 20:20:00,1,0,"[20:20:00,20:40:00)",2016-09-27,20,51,2,53.0,51.17942294842072
2016-09-27 20:20:00,1,1,"[20:20:00,20:40:00)",2016-09-27,20,36,2,31.25,17.03672503740082
2016-09-27 20:20:00,2,0,"[20:20:00,20:40:00)",2016-09-27,20,6,2,16.0,13.638181696985855
2016-09-27 20:20:00,3,0,"[20:20:00,20:40:00)",2016-09-27,20,51,2,56.25,9.5
2016-09-27 20:20:00,3,1,"[20:20:00,20:40:00)",2016-09-27,20,34,2,31.75,16.938614661968867
2016-09-27 20:40:00,1,0,"[20:40:00,21:00:00)",2016-09-27,20,44,2,39.75,33.846467073142705
2016-09-27 20:40:00,1,1,"[20:40:00,21:00:00)",2016-09-27,20,45,2,32.75,14.930394055974098
2016-09-27 20:40:00,2,0,"[20:40:00,21:00:00)",2016-09-27,20,14,2,21.75,14.244882121894399
2016-09-27 20:40:00,3,0,"[20:40:00,21:00:00)",2016-09-27,20,29,2,44.25,15.305227865013967
2016-09-27 20:40:00,3,1,"[20:40:00,21:00:00)",2016-09-27,20,38,2,37.25,19.13765920900464
2016-09-27 21:00:00,1,0,"[21:00:00,21:20:00)",2016-09-27,21,34,2,37.75,29.124731758421397
2016-09-27 21:00:00,1,1,"[21:00:00,21:20:00)",2016-09-27,21,22,2,25.75,15.945218719101975
2016-09-27 21:00:00,2,0,"[21:00:00,21:20:00)",2016-09-27,21,12,2,18.5,14.106735979665885
2016-09-27 21:00:00,3,0,"[21:00:00,21:20:00)",2016-09-27,21,36,2,46.5,16.051998837112677
2016-09-27 21:00:00,3,1,"[21:00:00,21:20:00)",2016-09-27,21,39,2,27.5,15.609825965290794
2016-09-27 21:20:00,1,0,"[21:20:00,21:40:00)",2016-09-27,21,39,2,32.75,17.289206652321173
2016-09-27 21:20:00,1,1,"[21:20:00,21:40:00)",2016-09-27,21,34,2,30.0,13.856406460551018
2016-09-27 21:20:00,2,0,"[21:20:00,21:40:00)",2016-09-27,21,7,2,15.25,11.086778913041726
2016-09-27 21:20:00,3,0,"[21:20:00,21:40:00)",2016-09-27,21,41,2,42.75,9.069178573608527
2016-09-27 21:20:00,3,1,"[21:20:00,21:40:00)",2016-09-27,21,23,2,27.75,16.357974609753292
2016-09-27 21:40:00,1,0,"[21:40:00,22:00:00)",2016-09-27,21,26,2,29.75,16.276260831857748
2016-09-27 21:40:00,1,1,"[21:40:00,22:00:00)",2016-09-27,21,29,2,24.5,13.403979508588733
2016-09-27 21:40:00,2,0,"[21:40:00,22:00:00)",2016-09-27,21,11,2,14.0,10.816653826391969
2016-09-27 21:40:00,3,0,"[21:40:00,22:00:00)",2016-09-27,21,32,2,37.0,7.571877794400364
2016-09-27 21:40:00,3,1,"[21:40:00,22:00:00)",2016-09-27,21,45,2,31.75,14.682756326158021
2016-09-27 22:00:00,1,0,"[22:00:00,22:20:00)",2016-09-27,22,26,2,27.25,15.217862311551295
2016-09-27 22:00:00,1,1,"[22:00:00,22:20:00)",2016-09-27,22,19,2,19.75,10.719919153924002
2016-09-27 22:00:00,2,0,"[22:00:00,22:20:00)",2016-09-27,22,4,2,8.0,9.486832980505138
2016-09-27 22:00:00,3,0,"[22:00:00,22:20:00)",2016-09-27,22,32,2,28.75,3.304037933599835
2016-09-27 22:00:00,3,1,"[22:00:00,22:20:00)",2016-09-27,22,20,2,16.0,8.906926143924924
2016-09-27 22:20:00,1,0,"[22:20:00,22:40:00)",2016-09-27,22,20,2,20.25,14.080127840328723
2016-09-27 22:20:00,1,1,"[22:20:00,22:40:00)",2016-09-27,22,16,2,18.5,9.60902353693305
2016-09-27 22:20:00,2,0,"[22:20:00,22:40:00)",2016-09-27,22,6,2,8.0,7.702813338860896
2016-09-27 22:20:00,3,0,"[22:20:00,22:40:00)",2016-09-27,22,21,2,21.0,0.8164965809277257
2016-09-27 22:20:00,3,1,"[22:20:00,22:40:00)",2016-09-27,22,30,2,21.0,12.987173159185437
2016-09-27 22:40:00,1,0,"[22:40:00,23:00:00)",2016-09-27,22,16,2,17.75,7.455423082115014
2016-09-27 22:40:00,1,1,"[22:40:00,23:00:00)",2016-09-27,22,19,2,18.0,10.424330514074594
2016-09-27 22:40:00,2,0,"[22:40:00,23:00:00)",2016-09-27,22,3,2,7.333333333333333,7.505553499465136
2016-09-27 22:40:00,3,0,"[22:40:00,23:00:00)",2016-09-27,22,24,2,23.5,5.446711546122731
2016-09-27 22:40:00,3,1,"[22:40:00,23:00:00)",2016-09-27,22,20,2,19.0,11.604596790352806
2016-09-27 23:00:00,1,0,"[23:00:00,23:20:00)",2016-09-27,23,12,2,17.75,7.932002689527196
2016-09-27 23:00:00,1,1,"[23:00:00,23:20:00)",2016-09-27,23,11,2,10.25,4.349329450233296
2016-09-27 23:00:00,2,0,"[23:00:00,23:20:00)",2016-09-27,23,8,2,9.25,9.604686356149273
2016-09-27 23:00:00,3,0,"[23:00:00,23:20:00)",2016-09-27,23,4,2,16.5,13.674794331177344
2016-09-27 23:00:00,3,1,"[23:00:00,23:20:00)",2016-09-27,23,17,2,10.75,5.377421934967226
2016-09-27 23:20:00,1,0,"[23:20:00,23:40:00)",2016-09-27,23,4,2,8.5,5.196152422706632
2016-09-27 23:20:00,1,1,"[23:20:00,23:40:00)",2016-09-27,23,17,2,15.75,6.849574196011505
2016-09-27 23:20:00,2,0,"[23:20:00,23:40:00)",2016-09-27,23,12,2,9.0,2.6457513110645907
2016-09-27 23:20:00,3,0,"[23:20:00,23:40:00)",2016-09-27,23,15,2,21.5,10.969655114602888
2016-09-27 23:20:00,3,1,"[23:20:00,23:40:00)",2016-09-27,23,9,2,10.75,6.4485140407177015
2016-09-27 23:40:00,1,0,"[23:40:00,00:00:00)",2016-09-27,23,3,2,10.5,7.724420150837645
2016-09-27 23:40:00,1,1,"[23:40:00,00:00:00)",2016-09-27,23,22,2,12.75,6.994045086119096
2016-09-27 23:40:00,3,0,"[23:40:00,00:00:00)",2016-09-27,23,14,2,16.75,4.193248541803041
2016-09-27 23:40:00,3,1,"[23:40:00,00:00:00)",2016-09-27,23,14,2,10.75,4.573474244670748
2016-09-28 00:00:00,1,0,"[00:00:00,00:20:00)",2016-09-28,0,7,3,14.5,11.210114480533491
2016-09-28 00:00:00,1,1,"[00:00:00,00:20:00)",2016-09-28,0,130,3,97.25,45.49267340279458
2016-09-28 00:00:00,2,0,"[00:00:00,00:20:00)",2016-09-28,0,4,3,2.6666666666666665,1.1547005383792515
2016-09-28 00:00:00,3,0,"[00:00:00,00:20:00)",2016-09-28,0,16,3,17.75,1.2583057392117916
2016-09-28 00:00:00,3,1,"[00:00:00,00:20:00)",2016-09-28,0,132,3,107.25,44.32738055273136
2016-09-28 00:20:00,1,0,"[00:20:00,00:40:00)",2016-09-28,0,5,3,9.0,6.0553007081949835
2016-09-28 00:20:00,1,1,"[00:20:00,00:40:00)",2016-09-28,0,47,3,49.0,25.41653005427767
2016-09-28 00:20:00,2,0,"[00:20:00,00:40:00)",2016-09-28,0,3,3,2.3333333333333335,0.5773502691896258
2016-09-28 00:20:00,3,0,"[00:20:00,00:40:00)",2016-09-28,0,11,3,13.75,2.753785273643051
2016-09-28 00:20:00,3,1,"[00:20:00,00:40:00)",2016-09-28,0,95,3,85.0,32.67006785014891
2016-09-28 00:40:00,1,0,"[00:40:00,01:00:00)",2016-09-28,0,16,3,12.5,4.358898943540674
2016-09-28 00:40:00,1,1,"[00:40:00,01:00:00)",2016-09-28,0,33,3,29.25,10.210288928331067
2016-09-28 00:40:00,2,0,"[00:40:00,01:00:00)",2016-09-28,0,1,3,1.3333333333333333,0.5773502691896257
2016-09-28 00:40:00,3,0,"[00:40:00,01:00:00)",2016-09-28,0,19,3,17.5,3.415650255319866
2016-09-28 00:40:00,3,1,"[00:40:00,01:00:00)",2016-09-28,0,75,3,52.0,26.115129714401192
2016-09-28 01:00:00,1,0,"[01:00:00,01:20:00)",2016-09-28,1,10,3,7.75,1.7078251276599332
2016-09-28 01:00:00,1,1,"[01:00:00,01:20:00)",2016-09-28,1,5,3,6.75,3.304037933599835
2016-09-28 01:00:00,2,0,"[01:00:00,01:20:00)",2016-09-28,1,1,3,1.0,0.0
2016-09-28 01:00:00,3,0,"[01:00:00,01:20:00)",2016-09-28,1,23,3,20.0,2.943920288775949
2016-09-28 01:00:00,3,1,"[01:00:00,01:20:00)",2016-09-28,1,7,3,5.5,3.0
2016-09-28 01:20:00,1,0,"[01:20:00,01:40:00)",2016-09-28,1,9,3,8.0,3.366501646120693
2016-09-28 01:20:00,1,1,"[01:20:00,01:40:00)",2016-09-28,1,6,3,5.5,1.9148542155126762
2016-09-28 01:20:00,2,0,"[01:20:00,01:40:00)",2016-09-28,1,2,3,1.3333333333333333,0.5773502691896257
2016-09-28 01:20:00,3,0,"[01:20:00,01:40:00)",2016-09-28,1,29,3,23.0,6.0553007081949835
2016-09-28 01:20:00,3,1,"[01:20:00,01:40:00)",2016-09-28,1,7,3,6.75,4.645786621588784
2016-09-28 01:40:00,1,0,"[01:40:00,02:00:00)",2016-09-28,1,7,3,6.25,0.9574271077563382
2016-09-28 01:40:00,1,1,"[01:40:00,02:00:00)",2016-09-28,1,9,3,8.75,3.095695936834452
2016-09-28 01:40:00,2,0,"[01:40:00,02:00:00)",2016-09-28,1,1,3,1.0,0.0
2016-09-28 01:40:00,3,0,"[01:40:00,02:00:00)",2016-09-28,1,13,3,17.0,4.320493798938573
2016-09-28 01:40:00,3,1,"[01:40:00,02:00:00)",2016-09-28,1,6,3,8.0,4.83045891539648
2016-09-28 02:00:00,1,0,"[02:00:00,02:20:00)",2016-09-28,2,5,3,7.0,1.8257418583505538
2016-09-28 02:00:00,1,1,"[02:00:00,02:20:00)",2016-09-28,2,7,3,7.75,2.217355782608345
2016-09-28 02:00:00,3,0,"[02:00:00,02:20:00)",2016-09-28,2,14,3,13.75,3.6855573979159972
2016-09-28 02:00:00,3,1,"[02:00:00,02:20:00)",2016-09-28,2,9,3,8.0,2.581988897471611
2016-09-28 02:20:00,1,0,"[02:20:00,02:40:00)",2016-09-28,2,4,3,8.25,4.031128874149275
2016-09-28 02:20:00,1,1,"[02:20:00,02:40:00)",2016-09-28,2,10,3,7.5,1.7320508075688774
2016-09-28 02:20:00,3,0,"[02:20:00,02:40:00)",2016-09-28,2,14,3,15.75,4.349329450233296
2016-09-28 02:20:00,3,1,"[02:20:00,02:40:00)",2016-09-28,2,6,3,5.25,1.707825127659933
2016-09-28 02:40:00,1,0,"[02:40:00,03:00:00)",2016-09-28,2,9,3,7.0,3.1622776601683795
2016-09-28 02:40:00,1,1,"[02:40:00,03:00:00)",2016-09-28,2,14,3,9.75,3.685557397915997
2016-09-28 02:40:00,3,0,"[02:40:00,03:00:00)",2016-09-28,2,16,3,15.75,4.5
2016-09-28 02:40:00,3,1,"[02:40:00,03:00:00)",2016-09-28,2,10,3,5.25,3.593976442141304
2016-09-28 03:00:00,1,0,"[03:00:00,03:20:00)",2016-09-28,3,6,3,7.75,2.753785273643051
2016-09-28 03:00:00,1,1,"[03:00:00,03:20:00)",2016-09-28,3,5,3,7.0,3.366501646120693
2016-09-28 03:00:00,3,0,"[03:00:00,03:20:00)",2016-09-28,3,20,3,15.25,5.5
2016-09-28 03:00:00,3,1,"[03:00:00,03:20:00)",2016-09-28,3,4,3,4.25,0.5
2016-09-28 03:20:00,1,0,"[03:20:00,03:40:00)",2016-09-28,3,12,3,7.75,3.095695936834452
2016-09-28 03:20:00,1,1,"[03:20:00,03:40:00)",2016-09-28,3,12,3,12.25,3.095695936834452
2016-09-28 03:20:00,3,0,"[03:20:00,03:40:00)",2016-09-28,3,7,3,11.75,4.645786621588784
2016-09-28 03:20:00,3,1,"[03:20:00,03:40:00)",2016-09-28,3,8,3,4.75,3.304037933599835
2016-09-28 03:40:00,1,0,"[03:40:00,04:00:00)",2016-09-28,3,13,3,10.0,2.943920288775949
2016-09-28 03:40:00,1,1,"[03:40:00,04:00:00)",2016-09-28,3,19,3,16.75,3.862210075418822
2016-09-28 03:40:00,3,0,"[03:40:00,04:00:00)",2016-09-28,3,13,3,10.25,2.5
2016-09-28 03:40:00,3,1,"[03:40:00,04:00:00)",2016-09-28,3,7,3,6.25,1.707825127659933
2016-09-28 04:00:00,1,0,"[04:00:00,04:20:00)",2016-09-28,4,9,3,11.0,3.366501646120693
2016-09-28 04:00:00,1,1,"[04:00:00,04:20:00)",2016-09-28,4,21,3,15.25,7.04154339142587
2016-09-28 04:00:00,3,0,"[04:00:00,04:20:00)",2016-09-28,4,10,3,13.0,3.1622776601683795
2016-09-28 04:00:00,3,1,"[04:00:00,04:20:00)",2016-09-28,4,10,3,4.75,3.862210075418823
2016-09-28 04:20:00,1,0,"[04:20:00,04:40:00)",2016-09-28,4,7,3,9.75,3.4034296427770228
2016-09-28 04:20:00,1,1,"[04:20:00,04:40:00)",2016-09-28,4,17,3,16.25,6.701989754294367
2016-09-28 04:20:00,3,0,"[04:20:00,04:40:00)",2016-09-28,4,19,3,14.25,3.593976442141304
2016-09-28 04:20:00,3,1,"[04:20:00,04:40:00)",2016-09-28,4,6,3,4.75,2.753785273643051
2016-09-28 04:40:00,1,0,"[04:40:00,05:00:00)",2016-09-28,4,14,3,14.25,5.439056290693573
2016-09-28 04:40:00,1,1,"[04:40:00,05:00:00)",2016-09-28,4,15,3,17.5,4.041451884327381
2016-09-28 04:40:00,3,0,"[04:40:00,05:00:00)",2016-09-28,4,8,3,12.75,3.2015621187164243
2016-09-28 04:40:00,3,1,"[04:40:00,05:00:00)",2016-09-28,4,10,3,8.25,3.947573094109004
2016-09-28 05:00:00,1,0,"[05:00:00,05:20:00)",2016-09-28,5,22,3,15.0,10.295630140987
2016-09-28 05:00:00,1,1,"[05:00:00,05:20:00)",2016-09-28,5,31,3,27.25,8.88350531415762
2016-09-28 05:00:00,2,0,"[05:00:00,05:20:00)",2016-09-28,5,3,3,6.0,7.0
2016-09-28 05:00:00,3,0,"[05:00:00,05:20:00)",2016-09-28,5,14,3,17.0,2.9439202887759492
2016-09-28 05:00:00,3,1,"[05:00:00,05:20:00)",2016-09-28,5,8,3,7.0,1.1547005383792515
2016-09-28 05:20:00,1,0,"[05:20:00,05:40:00)",2016-09-28,5,22,3,16.75,7.088723439378913
2016-09-28 05:20:00,1,1,"[05:20:00,05:40:00)",2016-09-28,5,31,3,26.5,5.802298395176404
2016-09-28 05:20:00,2,0,"[05:20:00,05:40:00)",2016-09-28,5,4,3,7.666666666666667,5.507570547286102
