time,tollgate_id,direction,time_window,date,hour,volume,weekday
2016-09-26 22:00:00,3,0,"[22:00:00,22:20:00)",2016-09-26,22,30,1
2016-09-26 22:00:00,3,1,"[22:00:00,22:20:00)",2016-09-26,22,19,1
2016-09-26 22:20:00,1,0,"[22:20:00,22:40:00)",2016-09-26,22,12,1
2016-09-26 22:20:00,1,1,"[22:20:00,22:40:00)",2016-09-26,22,28,1
2016-09-26 22:20:00,2,0,"[22:20:00,22:40:00)",2016-09-26,22,18,1
2016-09-26 22:20:00,3,0,"[22:20:00,22:40:00)",2016-09-26,22,26,1
2016-09-26 22:20:00,3,1,"[22:20:00,22:40:00)",2016-09-26,22,27,1
2016-09-26 22:40:00,1,0,"[22:40:00,23:00:00)",2016-09-26,22,5,1
2016-09-26 22:40:00,1,1,"[22:40:00,23:00:00)",2016-09-26,22,14,1
2016-09-26 22:40:00,2,0,"[22:40:00,23:00:00)",2016-09-26,22,17,1
2016-09-26 22:40:00,3,0,"[22:40:00,23:00:00)",2016-09-26,22,15,1
2016-09-26 22:40:00,3,1,"[22:40:00,23:00:00)",2016-09-26,22,29,1
2016-09-26 23:00:00,1,0,"[23:00:00,23:20:00)",2016-09-26,23,3,1
2016-09-26 23:00:00,1,1,"[23:00:00,23:20:00)",2016-09-26,23,16,1
2016-09-26 23:00:00,2,0,"[23:00:00,23:20:00)",2016-09-26,23,11,1
2016-09-26 23:00:00,3,0,"[23:00:00,23:20:00)",2016-09-26,23,17,1
2016-09-26 23:00:00,3,1,"[23:00:00,23:20:00)",2016-09-26,23,14,1
2016-09-26 23:20:00,1,0,"[23:20:00,23:40:00)",2016-09-26,23,6,1
2016-09-26 23:20:00,1,1,"[23:20:00,23:40:00)",2016-09-26,23,14,1
2016-09-26 23:20:00,2,0,"[23:20:00,23:40:00)",2016-09-26,23,1,1
2016-09-26 23:20:00,3,0,"[23:20:00,23:40:00)",2016-09-26,23,19,1
2016-09-26 23:20:00,3,1,"[23:20:00,23:40:00)",2016-09-26,23,12,1
2016-09-26 23:40:00,1,0,"[23:40:00,00:00:00)",2016-09-26,23,4,1
2016-09-26 23:40:00,1,1,"[23:40:00,00:00:00)",2016-09-26,23,20,1
2016-09-26 23:40:00,2,0,"[23:40:00,00:00:00)",2016-09-26,23,12,1
2016-09-26 23:40:00,3,0,"[23:40:00,00:00:00)",2016-09-26,23,14,1
2016-09-26 23:40:00,3,1,"[23:40:00,00:00:00)",2016-09-26,23,8,1
2016-09-27 00:00:00,1,0,"[00:00:00,00:20:00)",2016-09-27,0,12,2
2016-09-27 00:00:00,1,1,"[00:00:00,00:20:00)",2016-09-27,0,128,2
2016-09-27 00:00:00,2,0,"[00:00:00,00:20:00)",2016-09-27,0,1,2
2016-09-27 00:00:00,3,0,"[00:00:00,00:20:00)",2016-09-27,0,14,2
2016-09-27 00:00:00,3,1,"[00:00:00,00:20:00)",2016-09-27,0,123,2
2016-09-27 00:20:00,1,0,"[00:20:00,00:40:00)",2016-09-27,0,20,2
2016-09-27 00:20:00,1,1,"[00:20:00,00:40:00)",2016-09-27,0,78,2
2016-09-27 00:20:00,2,0,"[00:20:00,00:40:00)",2016-09-27,0,1,2
2016-09-27 00:20:00,3,0,"[00:20:00,00:40:00)",2016-09-27,0,17,2
2016-09-27 00:20:00,3,1,"[00:20:00,00:40:00)",2016-09-27,0,87,2
2016-09-27 00:40:00,1,0,"[00:40:00,01:00:00)",2016-09-27,0,8,2
2016-09-27 00:40:00,1,1,"[00:40:00,01:00:00)",2016-09-27,0,40,2
2016-09-27 00:40:00,2,0,"[00:40:00,01:00:00)",2016-09-27,0,1,2
2016-09-27 00:40:00,3,0,"[00:40:00,01:00:00)",2016-09-27,0,14,2
2016-09-27 00:40:00,3,1,"[00:40:00,01:00:00)",2016-09-27,0,59,2
2016-09-27 01:00:00,1,0,"[01:00:00,01:20:00)",2016-09-27,1,5,2
2016-09-27 01:00:00,1,1,"[01:00:00,01:20:00)",2016-09-27,1,6,2
2016-09-27 01:00:00,2,0,"[01:00:00,01:20:00)",2016-09-27,1,1,2
2016-09-27 01:00:00,3,0,"[01:00:00,01:20:00)",2016-09-27,1,23,2
2016-09-27 01:00:00,3,1,"[01:00:00,01:20:00)",2016-09-27,1,12,2
2016-09-27 01:20:00,1,0,"[01:20:00,01:40:00)",2016-09-27,1,8,2
2016-09-27 01:20:00,1,1,"[01:20:00,01:40:00)",2016-09-27,1,9,2
2016-09-27 01:20:00,2,0,"[01:20:00,01:40:00)",2016-09-27,1,1,2
2016-09-27 01:20:00,3,0,"[01:20:00,01:40:00)",2016-09-27,1,20,2
2016-09-27 01:20:00,3,1,"[01:20:00,01:40:00)",2016-09-27,1,7,2
2016-09-27 01:40:00,1,0,"[01:40:00,02:00:00)",2016-09-27,1,6,2
2016-09-27 01:40:00,1,1,"[01:40:00,02:00:00)",2016-09-27,1,10,2
2016-09-27 01:40:00,2,0,"[01:40:00,02:00:00)",2016-09-27,1,3,2
2016-09-27 01:40:00,3,0,"[01:40:00,02:00:00)",2016-09-27,1,12,2
2016-09-27 01:40:00,3,1,"[01:40:00,02:00:00)",2016-09-27,1,5,2
2016-09-27 02:00:00,1,0,"[02:00:00,02:20:00)",2016-09-27,2,7,2
2016-09-27 02:00:00,1,1,"[02:00:00,02:20:00)",2016-09-27,2,12,2
2016-09-27 02:00:00,3,0,"[02:00:00,02:20:00)",2016-09-27,2,11,2
2016-09-27 02:00:00,3,1,"[02:00:00,02:20:00)",2016-09-27,2,4,2
2016-09-27 02:20:00,1,0,"[02:20:00,02:40:00)",2016-09-27,2,5,2
2016-09-27 02:20:00,1,1,"[02:20:00,02:40:00)",2016-09-27,2,10,2
2016-09-27 02:20:00,3,0,"[02:20:00,02:40:00)",2016-09-27,2,11,2
2016-09-27 02:20:00,3,1,"[02:20:00,02:40:00)",2016-09-27,2,3,2
2016-09-27 02:40:00,1,0,"[02:40:00,03:00:00)",2016-09-27,2,8,2
2016-09-27 02:40:00,1,1,"[02:40:00,03:00:00)",2016-09-27,2,8,2
2016-09-27 02:40:00,3,0,"[02:40:00,03:00:00)",2016-09-27,2,14,2
2016-09-27 02:40:00,3,1,"[02:40:00,03:00:00)",2016-09-27,2,4,2
2016-09-27 03:00:00,1,0,"[03:00:00,03:20:00)",2016-09-27,3,9,2
2016-09-27 03:00:00,1,1,"[03:00:00,03:20:00)",2016-09-27,3,10,2
2016-09-27 03:00:00,3,0,"[03:00:00,03:20:00)",2016-09-27,3,12,2
2016-09-27 03:00:00,3,1,"[03:00:00,03:20:00)",2016-09-27,3,5,2
2016-09-27 03:20:00,1,0,"[03:20:00,03:40:00)",2016-09-27,3,7,2
2016-09-27 03:20:00,1,1,"[03:20:00,03:40:00)",2016-09-27,3,9,2
2016-09-27 03:20:00,3,0,"[03:20:00,03:40:00)",2016-09-27,3,12,2
2016-09-27 03:20:00,3,1,"[03:20:00,03:40:00)",2016-09-27,3,1,2
2016-09-27 03:40:00,1,0,"[03:40:00,04:00:00)",2016-09-27,3,6,2
2016-09-27 03:40:00,1,1,"[03:40:00,04:00:00)",2016-09-27,3,12,2
2016-09-27 03:40:00,3,0,"[03:40:00,04:00:00)",2016-09-27,3,12,2
2016-09-27 03:40:00,3,1,"[03:40:00,04:00:00)",2016-09-27,3,4,2
2016-09-27 04:00:00,1,0,"[04:00:00,04:20:00)",2016-09-27,4,16,2
2016-09-27 04:00:00,1,1,"[04:00:00,04:20:00)",2016-09-27,4,19,2
2016-09-27 04:00:00,3,0,"[04:00:00,04:20:00)",2016-09-27,4,12,2
2016-09-27 04:00:00,3,1,"[04:00:00,04:20:00)",2016-09-27,4,6,2
2016-09-27 04:20:00,1,0,"[04:20:00,04:40:00)",2016-09-27,4,11,2
2016-09-27 04:20:00,1,1,"[04:20:00,04:40:00)",2016-09-27,4,22,2
2016-09-27 04:20:00,3,0,"[04:20:00,04:40:00)",2016-09-27,4,16,2
2016-09-27 04:20:00,3,1,"[04:20:00,04:40:00)",2016-09-27,4,1,2
2016-09-27 04:40:00,1,0,"[04:40:00,05:00:00)",2016-09-27,4,16,2
2016-09-27 04:40:00,1,1,"[04:40:00,05:00:00)",2016-09-27,4,19,2
2016-09-27 04:40:00,3,0,"[04:40:00,05:00:00)",2016-09-27,4,21,2
2016-09-27 04:40:00,3,1,"[04:40:00,05:00:00)",2016-09-27,4,8,2
2016-09-27 05:00:00,1,0,"[05:00:00,05:20:00)",2016-09-27,5,6,2
2016-09-27 05:00:00,1,1,"[05:00:00,05:20:00)",2016-09-27,5,26,2
2016-09-27 05:00:00,2,0,"[05:00:00,05:20:00)",2016-09-27,5,18,2
2016-09-27 05:00:00,3,0,"[05:00:00,05:20:00)",2016-09-27,5,14,2
2016-09-27 05:00:00,3,1,"[05:00:00,05:20:00)",2016-09-27,5,14,2
2016-09-27 05:20:00,1,0,"[05:20:00,05:40:00)",2016-09-27,5,4,2
2016-09-27 05:20:00,1,1,"[05:20:00,05:40:00)",2016-09-27,5,29,2
2016-09-27 05:20:00,2,0,"[05:20:00,05:40:00)",2016-09-27,5,17,2
2016-09-27 05:20:00,3,0,"[05:20:00,05:40:00)",2016-09-27,5,9,2
2016-09-27 05:20:00,3,1,"[05:20:00,05:40:00)",2016-09-27,5,8,2
2016-09-27 05:40:00,1,0,"[05:40:00,06:00:00)",2016-09-27,5,10,2
2016-09-27 05:40:00,1,1,"[05:40:00,06:00:00)",2016-09-27,5,34,2
2016-09-27 05:40:00,2,0,"[05:40:00,06:00:00)",2016-09-27,5,19,2
2016-09-27 05:40:00,3,0,"[05:40:00,06:00:00)",2016-09-27,5,19,2
2016-09-27 05:40:00,3,1,"[05:40:00,06:00:00)",2016-09-27,5,22,2
2016-09-27 06:00:00,1,0,"[06:00:00,06:20:00)",2016-09-27,6,12,2
2016-09-27 06:00:00,1,1,"[06:00:00,06:20:00)",2016-09-27,6,45,2
2016-09-27 06:00:00,2,0,"[06:00:00,06:20:00)",2016-09-27,6,28,2
2016-09-27 06:00:00,3,0,"[06:00:00,06:20:00)",2016-09-27,6,33,2
2016-09-27 06:00:00,3,1,"[06:00:00,06:20:00)",2016-09-27,6,25,2
2016-09-27 06:20:00,1,0,"[06:20:00,06:40:00)",2016-09-27,6,20,2
2016-09-27 06:20:00,1,1,"[06:20:00,06:40:00)",2016-09-27,6,63,2
2016-09-27 06:20:00,2,0,"[06:20:00,06:40:00)",2016-09-27,6,31,2
2016-09-27 06:20:00,3,0,"[06:20:00,06:40:00)",2016-09-27,6,41,2
2016-09-27 06:20:00,3,1,"[06:20:00,06:40:00)",2016-09-27,6,42,2
2016-09-27 06:40:00,1,0,"[06:40:00,07:00:00)",2016-09-27,6,35,2
2016-09-27 06:40:00,1,1,"[06:40:00,07:00:00)",2016-09-27,6,79,2
2016-09-27 06:40:00,2,0,"[06:40:00,07:00:00)",2016-09-27,6,43,2
2016-09-27 06:40:00,3,0,"[06:40:00,07:00:00)",2016-09-27,6,71,2
2016-09-27 06:40:00,3,1,"[06:40:00,07:00:00)",2016-09-27,6,53,2
2016-09-27 07:00:00,1,0,"[07:00:00,07:20:00)",2016-09-27,7,56,2
2016-09-27 07:00:00,1,1,"[07:00:00,07:20:00)",2016-09-27,7,74,2
2016-09-27 07:00:00,2,0,"[07:00:00,07:20:00)",2016-09-27,7,51,2
2016-09-27 07:00:00,3,0,"[07:00:00,07:20:00)",2016-09-27,7,113,2
2016-09-27 07:00:00,3,1,"[07:00:00,07:20:00)",2016-09-27,7,71,2
2016-09-27 07:20:00,1,0,"[07:20:00,07:40:00)",2016-09-27,7,50,2
2016-09-27 07:20:00,1,1,"[07:20:00,07:40:00)",2016-09-27,7,98,2
2016-09-27 07:20:00,2,0,"[07:20:00,07:40:00)",2016-09-27,7,89,2
2016-09-27 07:20:00,3,0,"[07:20:00,07:40:00)",2016-09-27,7,139,2
2016-09-27 07:20:00,3,1,"[07:20:00,07:40:00)",2016-09-27,7,73,2
2016-09-27 07:40:00,1,0,"[07:40:00,08:00:00)",2016-09-27,7,41,2
2016-09-27 07:40:00,1,1,"[07:40:00,08:00:00)",2016-09-27,7,113,2
2016-09-27 07:40:00,2,0,"[07:40:00,08:00:00)",2016-09-27,7,104,2
2016-09-27 07:40:00,3,0,"[07:40:00,08:00:00)",2016-09-27,7,142,2
2016-09-27 07:40:00,3,1,"[07:40:00,08:00:00)",2016-09-27,7,97,2
2016-09-27 08:00:00,1,0,"[08:00:00,08:20:00)",2016-09-27,8,60,2
2016-09-27 08:00:00,1,1,"[08:00:00,08:20:00)",2016-09-27,8,118,2
2016-09-27 08:00:00,2,0,"[08:00:00,08:20:00)",2016-09-27,8,128,2
2016-09-27 08:00:00,3,0,"[08:00:00,08:20:00)",2016-09-27,8,188,2
2016-09-27 08:00:00,3,1,"[08:00:00,08:20:00)",2016-09-27,8,96,2
2016-09-27 08:20:00,1,0,"[08:20:00,08:40:00)",2016-09-27,8,45,2
2016-09-27 08:20:00,1,1,"[08:20:00,08:40:00)",2016-09-27,8,116,2
2016-09-27 08:20:00,2,0,"[08:20:00,08:40:00)",2016-09-27,8,117,2
2016-09-27 08:20:00,3,0,"[08:20:00,08:40:00)",2016-09-27,8,137,2
2016-09-27 08:20:00,3,1,"[08:20:00,08:40:00)",2016-09-27,8,118,2
2016-09-27 08:40:00,1,0,"[08:40:00,09:00:00)",2016-09-27,8,64,2
2016-09-27 08:40:00,1,1,"[08:40:00,09:00:00)",2016-09-27,8,125,2
2016-09-27 08:40:00,2,0,"[08:40:00,09:00:00)",2016-09-27,8,131,2
2016-09-27 08:40:00,3,0,"[08:40:00,09:00:00)",2016-09-27,8,189,2
2016-09-27 08:40:00,3,1,"[08:40:00,09:00:00)",2016-09-27,8,144,2
2016-09-27 09:00:00,1,0,"[09:00:00,09:20:00)",2016-09-27,9,58,2
2016-09-27 09:00:00,1,1,"[09:00:00,09:20:00)",2016-09-27,9,129,2
2016-09-27 09:00:00,2,0,"[09:00:00,09:20:00)",2016-09-27,9,111,2
2016-09-27 09:00:00,3,0,"[09:00:00,09:20:00)",2016-09-27,9,150,2
2016-09-27 09:00:00,3,1,"[09:00:00,09:20:00)",2016-09-27,9,117,2
2016-09-27 09:20:00,1,0,"[09:20:00,09:40:00)",2016-09-27,9,65,2
2016-09-27 09:20:00,1,1,"[09:20:00,09:40:00)",2016-09-27,9,97,2
2016-09-27 09:20:00,2,0,"[09:20:00,09:40:00)",2016-09-27,9,90,2
2016-09-27 09:20:00,3,0,"[09:20:00,09:40:00)",2016-09-27,9,127,2
2016-09-27 09:20:00,3,1,"[09:20:00,09:40:00)",2016-09-27,9,109,2
2016-09-27 09:40:00,1,0,"[09:40:00,10:00:00)",2016-09-27,9,45,2
2016-09-27 09:40:00,1,1,"[09:40:00,10:00:00)",2016-09-27,9,73,2
2016-09-27 09:40:00,2,0,"[09:40:00,10:00:00)",2016-09-27,9,94,2
2016-09-27 09:40:00,3,0,"[09:40:00,10:00:00)",2016-09-27,9,123,2
2016-09-27 09:40:00,3,1,"[09:40:00,10:00:00)",2016-09-27,9,94,2
2016-09-27 10:00:00,1,0,"[10:00:00,10:20:00)",2016-09-27,10,50,2
2016-09-27 10:00:00,1,1,"[10:00:00,10:20:00)",2016-09-27,10,79,2
2016-09-27 10:00:00,2,0,"[10:00:00,10:20:00)",2016-09-27,10,96,2
2016-09-27 10:00:00,3,0,"[10:00:00,10:20:00)",2016-09-27,10,136,2
2016-09-27 10:00:00,3,1,"[10:00:00,10:20:00)",2016-09-27,10,80,2
2016-09-27 10:20:00,1,0,"[10:20:00,10:40:00)",2016-09-27,10,35,2
2016-09-27 10:20:00,1,1,"[10:20:00,10:40:00)",2016-09-27,10,89,2
2016-09-27 10:20:00,2,0,"[10:20:00,10:40:00)",2016-09-27,10,66,2
2016-09-27 10:20:00,3,0,"[10:20:00,10:40:00)",2016-09-27,10,118,2
2016-09-27 10:20:00,3,1,"[10:20:00,10:40:00)",2016-09-27,10,69,2
2016-09-27 10:40:00,1,0,"[10:40:00,11:00:00)",2016-09-27,10,58,2
2016-09-27 10:40:00,1,1,"[10:40:00,11:00:00)",2016-09-27,10,97,2
2016-09-27 10:40:00,2,0,"[10:40:00,11:00:00)",2016-09-27,10,56,2
2016-09-27 10:40:00,3,0,"[10:40:00,11:00:00)",2016-09-27,10,99,2
2016-09-27 10:40:00,3,1,"[10:40:00,11:00:00)",2016-09-27,10,88,2
2016-09-27 11:00:00,1,0,"[11:00:00,11:20:00)",2016-09-27,11,31,2
2016-09-27 11:00:00,1,1,"[11:00:00,11:20:00)",2016-09-27,11,89,2
2016-09-27 11:00:00,2,0,"[11:00:00,11:20:00)",2016-09-27,11,50,2
2016-09-27 11:00:00,3,0,"[11:00:00,11:20:00)",2016-09-27,11,102,2
2016-09-27 11:00:00,3,1,"[11:00:00,11:20:00)",2016-09-27,11,55,2
2016-09-27 11:20:00,1,0,"[11:20:00,11:40:00)",2016-09-27,11,47,2
2016-09-27 11:20:00,1,1,"[11:20:00,11:40:00)",2016-09-27,11,89,2
2016-09-27 11:20:00,2,0,"[11:20:00,11:40:00)",2016-09-27,11,53,2
2016-09-27 11:20:00,3,0,"[11:20:00,11:40:00)",2016-09-27,11,99,2
2016-09-27 11:20:00,3,1,"[11:20:00,11:40:00)",2016-09-27,11,51,2
2016-09-27 11:40:00,1,0,"[11:40:00,12:00:00)",2016-09-27,11,33,2
2016-09-27 11:40:00,1,1,"[11:40:00,12:00:00)",2016-09-27,11,74,2
2016-09-27 11:40:00,2,0,"[11:40:00,12:00:00)",2016-09-27,11,65,2
2016-09-27 11:40:00,3,0,"[11:40:00,12:00:00)",2016-09-27,11,86,2
2016-09-27 11:40:00,3,1,"[11:40:00,12:00:00)",2016-09-27,11,79,2
2016-09-27 12:00:00,1,0,"[12:00:00,12:20:00)",2016-09-27,12,34,2
2016-09-27 12:00:00,1,1,"[12:00:00,12:20:00)",2016-09-27,12,88,2
2016-09-27 12:00:00,2,0,"[12:00:00,12:20:00)",2016-09-27,12,49,2
2016-09-27 12:00:00,3,0,"[12:00:00,12:20:00)",2016-09-27,12,97,2
2016-09-27 12:00:00,3,1,"[12:00:00,12:20:00)",2016-09-27,12,96,2
2016-09-27 12:20:00,1,0,"[12:20:00,12:40:00)",2016-09-27,12,44,2
2016-09-27 12:20:00,1,1,"[12:20:00,12:40:00)",2016-09-27,12,80,2
2016-09-27 12:20:00,2,0,"[12:20:00,12:40:00)",2016-09-27,12,62,2
2016-09-27 12:20:00,3,0,"[12:20:00,12:40:00)",2016-09-27,12,93,2
2016-09-27 12:20:00,3,1,"[12:20:00,12:40:00)",2016-09-27,12,90,2
2016-09-27 12:40:00,1,0,"[12:40:00,13:00:00)",2016-09-27,12,37,2
2016-09-27 12:40:00,1,1,"[12:40:00,13:00:00)",2016-09-27,12,74,2
2016-09-27 12:40:00,2,0,"[12:40:00,13:00:00)",2016-09-27,12,66,2
2016-09-27 12:40:00,3,0,"[12:40:00,13:00:00)",2016-09-27,12,102,2
2016-09-27 12:40:00,3,1,"[12:40:00,13:00:00)",2016-09-27,12,84,2
2016-09-27 13:00:00,1,0,"[13:00:00,13:20:00)",2016-09-27,13,57,2
2016-09-27 13:00:00,1,1,"[13:00:00,13:20:00)",2016-09-27,13,89,2
2016-09-27 13:00:00,2,0,"[13:00:00,13:20:00)",2016-09-27,13,68,2
2016-09-27 13:00:00,3,0,"[13:00:00,13:20:00)",2016-09-27,13,129,2
2016-09-27 13:00:00,3,1,"[13:00:00,13:20:00)",2016-09-27,13,95,2
2016-09-27 13:20:00,1,0,"[13:20:00,13:40:00)",2016-09-27,13,54,2
2016-09-27 13:20:00,1,1,"[13:20:00,13:40:00)",2016-09-27,13,113,2
2016-09-27 13:20:00,2,0,"[13:20:00,13:40:00)",2016-09-27,13,82,2
2016-09-27 13:20:00,3,0,"[13:20:00,13:40:00)",2016-09-27,13,119,2
2016-09-27 13:20:00,3,1,"[13:20:00,13:40:00)",2016-09-27,13,91,2
2016-09-27 13:40:00,1,0,"[13:40:00,14:00:00)",2016-09-27,13,90,2
2016-09-27 13:40:00,1,1,"[13:40:00,14:00:00)",2016-09-27,13,101,2
2016-09-27 13:40:00,2,0,"[13:40:00,14:00:00)",2016-09-27,13,32,2
2016-09-27 13:40:00,3,0,"[13:40:00,14:00:00)",2016-09-27,13,113,2
2016-09-27 13:40:00,3,1,"[13:40:00,14:00:00)",2016-09-27,13,99,2
2016-09-27 14:00:00,1,0,"[14:00:00,14:20:00)",2016-09-27,14,54,2
2016-09-27 14:00:00,1,1,"[14:00:00,14:20:00)",2016-09-27,14,89,2
2016-09-27 14:00:00,2,0,"[14:00:00,14:20:00)",2016-09-27,14,51,2
2016-09-27 14:00:00,3,0,"[14:00:00,14:20:00)",2016-09-27,14,91,2
2016-09-27 14:00:00,3,1,"[14:00:00,14:20:00)",2016-09-27,14,82,2
2016-09-27 14:20:00,1,0,"[14:20:00,14:40:00)",2016-09-27,14,47,2
2016-09-27 14:20:00,1,1,"[14:20:00,14:40:00)",2016-09-27,14,93,2
2016-09-27 14:20:00,2,0,"[14:20:00,14:40:00)",2016-09-27,14,55,2
2016-09-27 14:20:00,3,0,"[14:20:00,14:40:00)",2016-09-27,14,115,2
2016-09-27 14:20:00,3,1,"[14:20:00,14:40:00)",2016-09-27,14,86,2
2016-09-27 14:40:00,1,0,"[14:40:00,15:00:00)",2016-09-27,14,38,2
2016-09-27 14:40:00,1,1,"[14:40:00,15:00:00)",2016-09-27,14,105,2
2016-09-27 14:40:00,2,0,"[14:40:00,15:00:00)",2016-09-27,14,66,2
2016-09-27 14:40:00,3,0,"[14:40:00,15:00:00)",2016-09-27,14,108,2
2016-09-27 14:40:00,3,1,"[14:40:00,15:00:00)",2016-09-27,14,91,2
2016-09-27 15:00:00,1,0,"[15:00:00,15:20:00)",2016-09-27,15,39,2
2016-09-27 15:00:00,1,1,"[15:00:00,15:20:00)",2016-09-27,15,117,2
2016-09-27 15:00:00,2,0,"[15:00:00,15:20:00)",2016-09-27,15,68,2
2016-09-27 15:00:00,3,0,"[15:00:00,15:20:00)",2016-09-27,15,108,2
2016-09-27 15:00:00,3,1,"[15:00:00,15:20:00)",2016-09-27,15,75,2
2016-09-27 15:20:00,1,0,"[15:20:00,15:40:00)",2016-09-27,15,47,2
2016-09-27 15:20:00,1,1,"[15:20:00,15:40:00)",2016-09-27,15,96,2
2016-09-27 15:20:00,2,0,"[15:20:00,15:40:00)",2016-09-27,15,84,2
2016-09-27 15:20:00,3,0,"[15:20:00,15:40:00)",2016-09-27,15,118,2
2016-09-27 15:20:00,3,1,"[15:20:00,15:40:00)",2016-09-27,15,106,2
2016-09-27 15:40:00,1,0,"[15:40:00,16:00:00)",2016-09-27,15,44,2
2016-09-27 15:40:00,1,1,"[15:40:00,16:00:00)",2016-09-27,15,112,2
2016-09-27 15:40:00,2,0,"[15:40:00,16:00:00)",2016-09-27,15,71,2
2016-09-27 15:40:00,3,0,"[15:40:00,16:00:00)",2016-09-27,15,114,2
2016-09-27 15:40:00,3,1,"[15:40:00,16:00:00)",2016-09-27,15,70,2
2016-09-27 16:00:00,1,0,"[16:00:00,16:20:00)",2016-09-27,16,58,2
2016-09-27 16:00:00,1,1,"[16:00:00,16:20:00)",2016-09-27,16,79,2
2016-09-27 16:00:00,2,0,"[16:00:00,16:20:00)",2016-09-27,16,71,2
2016-09-27 16:00:00,3,0,"[16:00:00,16:20:00)",2016-09-27,16,115,2
2016-09-27 16:00:00,3,1,"[16:00:00,16:20:00)",2016-09-27,16,72,2
2016-09-27 16:20:00,1,0,"[16:20:00,16:40:00)",2016-09-27,16,53,2
2016-09-27 16:20:00,1,1,"[16:20:00,16:40:00)",2016-09-27,16,97,2
2016-09-27 16:20:00,2,0,"[16:20:00,16:40:00)",2016-09-27,16,67,2
2016-09-27 16:20:00,3,0,"[16:20:00,16:40:00)",2016-09-27,16,83,2
2016-09-27 16:20:00,3,1,"[16:20:00,16:40:00)",2016-09-27,16,91,2
2016-09-27 16:40:00,1,0,"[16:40:00,17:00:00)",2016-09-27,16,48,2
2016-09-27 16:40:00,1,1,"[16:40:00,17:00:00)",2016-09-27,16,119,2
2016-09-27 16:40:00,2,0,"[16:40:00,17:00:00)",2016-09-27,16,83,2
2016-09-27 16:40:00,3,0,"[16:40:00,17:00:00)",2016-09-27,16,153,2
2016-09-27 16:40:00,3,1,"[16:40:00,17:00:00)",2016-09-27,16,84,2
2016-09-27 17:00:00,1,0,"[17:00:00,17:20:00)",2016-09-27,17,52,2
2016-09-27 17:00:00,1,1,"[17:00:00,17:20:00)",2016-09-27,17,94,2
2016-09-27 17:00:00,2,0,"[17:00:00,17:20:00)",2016-09-27,17,93,2
2016-09-27 17:00:00,3,0,"[17:00:00,17:20:00)",2016-09-27,17,138,2
2016-09-27 17:00:00,3,1,"[17:00:00,17:20:00)",2016-09-27,17,76,2
2016-09-27 17:20:00,1,0,"[17:20:00,17:40:00)",2016-09-27,17,77,2
2016-09-27 17:20:00,1,1,"[17:20:00,17:40:00)",2016-09-27,17,142,2
2016-09-27 17:20:00,2,0,"[17:20:00,17:40:00)",2016-09-27,17,21,2
2016-09-27 17:20:00,3,0,"[17:20:00,17:40:00)",2016-09-27,17,140,2
2016-09-27 17:20:00,3,1,"[17:20:00,17:40:00)",2016-09-27,17,73,2
2016-09-27 17:40:00,1,0,"[17:40:00,18:00:00)",2016-09-27,17,45,2
2016-09-27 17:40:00,1,1,"[17:40:00,18:00:00)",2016-09-27,17,110,2
2016-09-27 17:40:00,2,0,"[17:40:00,18:00:00)",2016-09-27,17,59,2
2016-09-27 17:40:00,3,0,"[17:40:00,18:00:00)",2016-09-27,17,104,2
2016-09-27 17:40:00,3,1,"[17:40:00,18:00:00)",2016-09-27,17,82,2
2016-09-27 18:00:00,1,0,"[18:00:00,18:20:00)",2016-09-27,18,30,2
2016-09-27 18:00:00,1,1,"[18:00:00,18:20:00)",2016-09-27,18,76,2
2016-09-27 18:00:00,2,0,"[18:00:00,18:20:00)",2016-09-27,18,43,2
2016-09-27 18:00:00,3,0,"[18:00:00,18:20:00)",2016-09-27,18,92,2
2016-09-27 18:00:00,3,1,"[18:00:00,18:20:00)",2016-09-27,18,83,2
2016-09-27 18:20:00,1,0,"[18:20:00,18:40:00)",2016-09-27,18,18,2
2016-09-27 18:20:00,1,1,"[18:20:00,18:40:00)",2016-09-27,18,85,2
2016-09-27 18:20:00,2,0,"[18:20:00,18:40:00)",2016-09-27,18,64,2
2016-09-27 18:20:00,3,0,"[18:20:00,18:40:00)",2016-09-27,18,72,2
2016-09-27 18:20:00,3,1,"[18:20:00,18:40:00)",2016-09-27,18,81,2
2016-09-27 18:40:00,1,0,"[18:40:00,19:00:00)",2016-09-27,18,12,2
2016-09-27 18:40:00,1,1,"[18:40:00,19:00:00)",2016-09-27,18,64,2
2016-09-27 18:40:00,2,0,"[18:40:00,19:00:00)",2016-09-27,18,60,2
2016-09-27 18:40:00,3,0,"[18:40:00,19:00:00)",2016-09-27,18,74,2
2016-09-27 18:40:00,3,1,"[18:40:00,19:00:00)",2016-09-27,18,83,2
2016-09-27 19:00:00,1,0,"[19:00:00,19:20:00)",2016-09-27,19,40,2
2016-09-27 19:00:00,1,1,"[19:00:00,19:20:00)",2016-09-27,19,45,2
2016-09-27 19:00:00,2,0,"[19:00:00,19:20:00)",2016-09-27,19,24,2
2016-09-27 19:00:00,3,0,"[19:00:00,19:20:00)",2016-09-27,19,51,2
2016-09-27 19:00:00,3,1,"[19:00:00,19:20:00)",2016-09-27,19,53,2
2016-09-27 19:20:00,1,0,"[19:20:00,19:40:00)",2016-09-27,19,37,2
2016-09-27 19:20:00,1,1,"[19:20:00,19:40:00)",2016-09-27,19,50,2
