time,tollgate_id,direction,time_window,date,hour,holiday,volume,weekday,volume_anterior,volume_anterior_2,media_weekday,desvio_weekady,media_dia_hora,desvio_dia_hora
2016-10-20 15:40:00,3,0,"[15:40:00,16:00:00)",2016-10-20,15,False,108,4,107.0,92.0,116.85714285714286,21.19299075503165,102.33333333333333,8.962886439832502
2016-10-20 15:40:00,3,1,"[15:40:00,16:00:00)",2016-10-20,15,False,74,4,105.0,100.0,84.14285714285714,10.270160197201912,93.0,16.64331697709324
2016-10-20 16:00:00,1,0,"[16:00:00,16:20:00)",2016-10-20,16,False,46,4,42.0,41.0,51.0,7.852812659593163,39.666666666666664,5.507570547286101
2016-10-20 16:00:00,1,1,"[16:00:00,16:20:00)",2016-10-20,16,False,90,4,120.0,115.0,99.0,9.72967967955095,94.0,23.259406699226016
2016-10-20 16:00:00,2,0,"[16:00:00,16:20:00)",2016-10-20,16,False,66,4,70.0,79.0,67.57142857142857,9.536895771286428,69.33333333333333,4.93288286231625
2016-10-20 16:00:00,3,0,"[16:00:00,16:20:00)",2016-10-20,16,False,121,4,108.0,107.0,120.85714285714286,15.89998502544967,124.66666666666667,20.744477176668813
2016-10-20 16:00:00,3,1,"[16:00:00,16:20:00)",2016-10-20,16,False,92,4,74.0,105.0,89.42857142857143,8.243323416704026,88.0,4.0
2016-10-20 16:20:00,1,0,"[16:20:00,16:40:00)",2016-10-20,16,False,36,4,46.0,42.0,50.0,10.376254944182254,39.666666666666664,5.507570547286101
2016-10-20 16:20:00,1,1,"[16:20:00,16:40:00)",2016-10-20,16,False,73,4,90.0,120.0,95.28571428571429,15.892495983055289,94.0,23.259406699226016
2016-10-20 16:20:00,2,0,"[16:20:00,16:40:00)",2016-10-20,16,False,67,4,66.0,70.0,71.71428571428571,12.147898113312795,69.33333333333333,4.93288286231625
2016-10-20 16:20:00,3,0,"[16:20:00,16:40:00)",2016-10-20,16,False,106,4,121.0,108.0,115.0,17.339742404853272,124.66666666666667,20.744477176668813
2016-10-20 16:20:00,3,1,"[16:20:00,16:40:00)",2016-10-20,16,False,84,4,92.0,74.0,85.71428571428571,7.54352450150206,88.0,4.0
2016-10-20 16:40:00,1,0,"[16:40:00,17:00:00)",2016-10-20,16,False,37,4,36.0,46.0,50.57142857142857,12.190941211368695,39.666666666666664,5.507570547286101
2016-10-20 16:40:00,1,1,"[16:40:00,17:00:00)",2016-10-20,16,False,119,4,73.0,90.0,102.28571428571429,14.795430439996057,94.0,23.259406699226016
2016-10-20 16:40:00,2,0,"[16:40:00,17:00:00)",2016-10-20,16,False,75,4,67.0,66.0,72.85714285714286,8.355209381548963,69.33333333333333,4.93288286231625
2016-10-20 16:40:00,3,0,"[16:40:00,17:00:00)",2016-10-20,16,False,147,4,106.0,121.0,125.42857142857143,24.636403571795558,124.66666666666667,20.744477176668813
2016-10-20 16:40:00,3,1,"[16:40:00,17:00:00)",2016-10-20,16,False,88,4,84.0,92.0,88.85714285714286,11.186726828829652,88.0,4.0
2016-10-21 06:00:00,1,0,"[06:00:00,06:20:00)",2016-10-21,6,False,8,5,37.0,36.0,11.285714285714286,3.9036002917941333,14.0,6.557438524302
2016-10-21 06:00:00,1,1,"[06:00:00,06:20:00)",2016-10-21,6,False,33,5,119.0,73.0,36.0,8.205689083394114,42.0,10.816653826391969
2016-10-21 06:00:00,2,0,"[06:00:00,06:20:00)",2016-10-21,6,False,16,5,75.0,67.0,20.571428571428573,6.6296591882525115,26.333333333333332,11.67618659209133
2016-10-21 06:00:00,3,0,"[06:00:00,06:20:00)",2016-10-21,6,False,22,5,147.0,106.0,28.428571428571427,8.223080178318074,45.666666666666664,22.18858565419016
2016-10-21 06:00:00,3,1,"[06:00:00,06:20:00)",2016-10-21,6,False,21,5,88.0,84.0,18.857142857142858,4.980915960897534,30.333333333333332,10.692676621563628
2016-10-21 06:20:00,1,0,"[06:20:00,06:40:00)",2016-10-21,6,False,13,5,8.0,37.0,14.428571428571429,4.429339411136566,14.0,6.557438524302
2016-10-21 06:20:00,1,1,"[06:20:00,06:40:00)",2016-10-21,6,False,39,5,33.0,119.0,40.57142857142857,11.296860077873305,42.0,10.816653826391969
2016-10-21 06:20:00,2,0,"[06:20:00,06:40:00)",2016-10-21,6,False,24,5,16.0,75.0,28.571428571428573,11.816050423853463,26.333333333333332,11.67618659209133
2016-10-21 06:20:00,3,0,"[06:20:00,06:40:00)",2016-10-21,6,False,49,5,22.0,147.0,44.42857142857143,9.58918041087876,45.666666666666664,22.18858565419016
2016-10-21 06:20:00,3,1,"[06:20:00,06:40:00)",2016-10-21,6,False,28,5,21.0,88.0,30.0,11.313708498984761,30.333333333333332,10.692676621563628
2016-10-21 06:40:00,1,0,"[06:40:00,07:00:00)",2016-10-21,6,False,21,5,13.0,8.0,19.428571428571427,5.50324579550235,14.0,6.557438524302
2016-10-21 06:40:00,1,1,"[06:40:00,07:00:00)",2016-10-21,6,False,54,5,39.0,33.0,55.142857142857146,11.509830167130637,42.0,10.816653826391969
2016-10-21 06:40:00,2,0,"[06:40:00,07:00:00)",2016-10-21,6,False,39,5,24.0,16.0,42.0,8.563488385776752,26.333333333333332,11.67618659209133
2016-10-21 06:40:00,3,0,"[06:40:00,07:00:00)",2016-10-21,6,False,66,5,49.0,22.0,71.14285714285714,20.73988565886652,45.666666666666664,22.18858565419016
2016-10-21 06:40:00,3,1,"[06:40:00,07:00:00)",2016-10-21,6,False,42,5,28.0,21.0,41.42857142857143,11.414276774536104,30.333333333333332,10.692676621563628
2016-10-21 07:00:00,1,0,"[07:00:00,07:20:00)",2016-10-21,7,False,32,5,21.0,13.0,24.714285714285715,8.035634920242991,37.0,4.58257569495584
2016-10-21 07:00:00,1,1,"[07:00:00,07:20:00)",2016-10-21,7,False,65,5,54.0,39.0,63.0,11.532562594670797,84.66666666666667,18.610033136277146
2016-10-21 07:00:00,2,0,"[07:00:00,07:20:00)",2016-10-21,7,False,66,5,39.0,24.0,67.0,30.0,77.66666666666667,12.013880860626731
2016-10-21 07:00:00,3,0,"[07:00:00,07:20:00)",2016-10-21,7,False,116,5,66.0,49.0,105.71428571428571,32.29403601138702,135.33333333333334,19.502136635080095
2016-10-21 07:00:00,3,1,"[07:00:00,07:20:00)",2016-10-21,7,False,54,5,42.0,28.0,51.285714285714285,13.060299712159312,69.66666666666667,13.650396819628845
2016-10-21 07:20:00,1,0,"[07:20:00,07:40:00)",2016-10-21,7,False,41,5,32.0,21.0,32.142857142857146,6.148944934663492,37.0,4.58257569495584
2016-10-21 07:20:00,1,1,"[07:20:00,07:40:00)",2016-10-21,7,False,102,5,65.0,54.0,83.28571428571429,29.170271886027425,84.66666666666667,18.610033136277146
2016-10-21 07:20:00,2,0,"[07:20:00,07:40:00)",2016-10-21,7,False,77,5,66.0,39.0,77.57142857142857,26.67618877611732,77.66666666666667,12.013880860626731
2016-10-21 07:20:00,3,0,"[07:20:00,07:40:00)",2016-10-21,7,False,135,5,116.0,66.0,119.14285714285714,28.239620933649064,135.33333333333334,19.502136635080095
2016-10-21 07:20:00,3,1,"[07:20:00,07:40:00)",2016-10-21,7,False,76,5,54.0,42.0,67.0,19.924858845171276,69.66666666666667,13.650396819628845
2016-10-21 07:40:00,1,0,"[07:40:00,08:00:00)",2016-10-21,7,False,38,5,41.0,32.0,38.57142857142857,5.6820519432432395,37.0,4.58257569495584
2016-10-21 07:40:00,1,1,"[07:40:00,08:00:00)",2016-10-21,7,False,87,5,102.0,65.0,96.0,21.29162589689508,84.66666666666667,18.610033136277146
2016-10-21 07:40:00,2,0,"[07:40:00,08:00:00)",2016-10-21,7,False,90,5,77.0,66.0,88.28571428571429,29.471535904520287,77.66666666666667,12.013880860626731
2016-10-21 07:40:00,3,0,"[07:40:00,08:00:00)",2016-10-21,7,False,155,5,135.0,116.0,129.28571428571428,42.71500238290323,135.33333333333334,19.502136635080095
2016-10-21 07:40:00,3,1,"[07:40:00,08:00:00)",2016-10-21,7,False,79,5,76.0,54.0,85.28571428571429,20.00595149544493,69.66666666666667,13.650396819628845
2016-10-21 15:00:00,1,0,"[15:00:00,15:20:00)",2016-10-21,15,False,47,5,38.0,41.0,46.714285714285715,8.440266301373152,50.333333333333336,4.163331998932264
2016-10-21 15:00:00,1,1,"[15:00:00,15:20:00)",2016-10-21,15,False,113,5,87.0,102.0,92.57142857142857,14.081396034687552,116.0,11.789826122551595
2016-10-21 15:00:00,2,0,"[15:00:00,15:20:00)",2016-10-21,15,False,93,5,90.0,77.0,75.57142857142857,8.423323628614833,87.0,9.539392014169456
2016-10-21 15:00:00,3,0,"[15:00:00,15:20:00)",2016-10-21,15,False,127,5,155.0,135.0,115.85714285714286,16.014874038723832,150.66666666666666,21.22105872319601
2016-10-21 15:00:00,3,1,"[15:00:00,15:20:00)",2016-10-21,15,False,113,5,79.0,76.0,97.57142857142857,22.31484664864137,103.0,8.888194417315589
2016-10-21 15:20:00,1,0,"[15:20:00,15:40:00)",2016-10-21,15,False,49,5,47.0,38.0,45.857142857142854,10.040394604273471,50.333333333333336,4.163331998932264
2016-10-21 15:20:00,1,1,"[15:20:00,15:40:00)",2016-10-21,15,False,106,5,113.0,87.0,103.14285714285714,14.076322571710877,116.0,11.789826122551595
2016-10-21 15:20:00,2,0,"[15:20:00,15:40:00)",2016-10-21,15,False,76,5,93.0,90.0,76.42857142857143,4.466808810815722,87.0,9.539392014169456
2016-10-21 15:20:00,3,0,"[15:20:00,15:40:00)",2016-10-21,15,False,168,5,127.0,155.0,110.14285714285714,26.598424586358316,150.66666666666666,21.22105872319601
2016-10-21 15:20:00,3,1,"[15:20:00,15:40:00)",2016-10-21,15,False,100,5,113.0,79.0,100.71428571428571,11.426785574754984,103.0,8.888194417315589
2016-10-21 15:40:00,1,0,"[15:40:00,16:00:00)",2016-10-21,15,False,55,5,49.0,47.0,45.857142857142854,12.212405870378577,50.333333333333336,4.163331998932264
2016-10-21 15:40:00,1,1,"[15:40:00,16:00:00)",2016-10-21,15,False,129,5,106.0,113.0,109.85714285714286,13.606721028332181,116.0,11.789826122551595
2016-10-21 15:40:00,2,0,"[15:40:00,16:00:00)",2016-10-21,15,False,92,5,76.0,93.0,68.42857142857143,12.895181824453436,87.0,9.539392014169456
2016-10-21 15:40:00,3,0,"[15:40:00,16:00:00)",2016-10-21,15,False,157,5,168.0,127.0,116.85714285714286,21.19299075503165,150.66666666666666,21.22105872319601
2016-10-21 15:40:00,3,1,"[15:40:00,16:00:00)",2016-10-21,15,False,96,5,100.0,113.0,84.14285714285714,10.270160197201912,103.0,8.888194417315589
2016-10-21 16:00:00,1,0,"[16:00:00,16:20:00)",2016-10-21,16,False,59,5,55.0,49.0,51.0,7.852812659593163,64.0,4.58257569495584
2016-10-21 16:00:00,1,1,"[16:00:00,16:20:00)",2016-10-21,16,False,107,5,129.0,106.0,99.0,9.72967967955095,107.66666666666667,1.1547005383792495
2016-10-21 16:00:00,2,0,"[16:00:00,16:20:00)",2016-10-21,16,False,80,5,92.0,76.0,67.57142857142857,9.536895771286428,85.0,10.44030650891055
2016-10-21 16:00:00,3,0,"[16:00:00,16:20:00)",2016-10-21,16,False,155,5,157.0,168.0,120.85714285714286,15.89998502544967,157.33333333333334,6.806859285554042
2016-10-21 16:00:00,3,1,"[16:00:00,16:20:00)",2016-10-21,16,False,78,5,96.0,100.0,89.42857142857143,8.243323416704026,91.33333333333333,13.012814197295425
2016-10-21 16:20:00,1,0,"[16:20:00,16:40:00)",2016-10-21,16,False,65,5,59.0,55.0,50.0,10.376254944182254,64.0,4.58257569495584
2016-10-21 16:20:00,1,1,"[16:20:00,16:40:00)",2016-10-21,16,False,107,5,107.0,129.0,95.28571428571429,15.892495983055289,107.66666666666667,1.1547005383792495
2016-10-21 16:20:00,2,0,"[16:20:00,16:40:00)",2016-10-21,16,False,97,5,80.0,92.0,71.71428571428571,12.147898113312795,85.0,10.44030650891055
2016-10-21 16:20:00,3,0,"[16:20:00,16:40:00)",2016-10-21,16,False,152,5,155.0,157.0,115.0,17.339742404853272,157.33333333333334,6.806859285554042
2016-10-21 16:20:00,3,1,"[16:20:00,16:40:00)",2016-10-21,16,False,92,5,78.0,96.0,85.71428571428571,7.54352450150206,91.33333333333333,13.012814197295425
2016-10-21 16:40:00,1,0,"[16:40:00,17:00:00)",2016-10-21,16,False,68,5,65.0,59.0,50.57142857142857,12.190941211368695,64.0,4.58257569495584
2016-10-21 16:40:00,1,1,"[16:40:00,17:00:00)",2016-10-21,16,False,109,5,107.0,107.0,102.28571428571429,14.795430439996057,107.66666666666667,1.1547005383792495
2016-10-21 16:40:00,2,0,"[16:40:00,17:00:00)",2016-10-21,16,False,78,5,97.0,80.0,72.85714285714286,8.355209381548963,85.0,10.44030650891055
2016-10-21 16:40:00,3,0,"[16:40:00,17:00:00)",2016-10-21,16,False,165,5,152.0,155.0,125.42857142857143,24.636403571795558,157.33333333333334,6.806859285554042
2016-10-21 16:40:00,3,1,"[16:40:00,17:00:00)",2016-10-21,16,False,104,5,92.0,78.0,88.85714285714286,11.186726828829652,91.33333333333333,13.012814197295425
2016-10-22 06:00:00,1,0,"[06:00:00,06:20:00)",2016-10-22,6,False,7,6,68.0,65.0,11.285714285714286,3.9036002917941333,12.333333333333334,8.386497083606084
2016-10-22 06:00:00,1,1,"[06:00:00,06:20:00)",2016-10-22,6,False,31,6,109.0,107.0,36.0,8.205689083394114,41.0,13.228756555322953
2016-10-22 06:00:00,2,0,"[06:00:00,06:20:00)",2016-10-22,6,False,22,6,78.0,97.0,20.571428571428573,6.6296591882525115,29.0,12.12435565298214
2016-10-22 06:00:00,3,0,"[06:00:00,06:20:00)",2016-10-22,6,False,27,6,165.0,152.0,28.428571428571427,8.223080178318074,38.333333333333336,12.055427546683415
2016-10-22 06:00:00,3,1,"[06:00:00,06:20:00)",2016-10-22,6,False,19,6,104.0,92.0,18.857142857142858,4.980915960897534,20.666666666666668,3.785938897200182
2016-10-22 06:20:00,1,0,"[06:20:00,06:40:00)",2016-10-22,6,False,8,6,7.0,68.0,14.428571428571429,4.429339411136566,12.333333333333334,8.386497083606084
2016-10-22 06:20:00,1,1,"[06:20:00,06:40:00)",2016-10-22,6,False,36,6,31.0,109.0,40.57142857142857,11.296860077873305,41.0,13.228756555322953
2016-10-22 06:20:00,2,0,"[06:20:00,06:40:00)",2016-10-22,6,False,22,6,22.0,78.0,28.571428571428573,11.816050423853463,29.0,12.12435565298214
2016-10-22 06:20:00,3,0,"[06:20:00,06:40:00)",2016-10-22,6,False,37,6,27.0,165.0,44.42857142857143,9.58918041087876,38.333333333333336,12.055427546683415
2016-10-22 06:20:00,3,1,"[06:20:00,06:40:00)",2016-10-22,6,False,18,6,19.0,104.0,30.0,11.313708498984761,20.666666666666668,3.785938897200182
2016-10-22 06:40:00,1,0,"[06:40:00,07:00:00)",2016-10-22,6,False,22,6,8.0,7.0,19.428571428571427,5.50324579550235,12.333333333333334,8.386497083606084
2016-10-22 06:40:00,1,1,"[06:40:00,07:00:00)",2016-10-22,6,False,56,6,36.0,31.0,55.142857142857146,11.509830167130637,41.0,13.228756555322953
2016-10-22 06:40:00,2,0,"[06:40:00,07:00:00)",2016-10-22,6,False,43,6,22.0,22.0,42.0,8.563488385776752,29.0,12.12435565298214
2016-10-22 06:40:00,3,0,"[06:40:00,07:00:00)",2016-10-22,6,False,51,6,37.0,27.0,71.14285714285714,20.73988565886652,38.333333333333336,12.055427546683415
2016-10-22 06:40:00,3,1,"[06:40:00,07:00:00)",2016-10-22,6,False,25,6,18.0,19.0,41.42857142857143,11.414276774536104,20.666666666666668,3.785938897200182
2016-10-22 07:00:00,1,0,"[07:00:00,07:20:00)",2016-10-22,7,False,14,6,22.0,8.0,24.714285714285715,8.035634920242991,25.0,10.14889156509222
2016-10-22 07:00:00,1,1,"[07:00:00,07:20:00)",2016-10-22,7,False,49,6,56.0,36.0,63.0,11.532562594670797,55.666666666666664,16.072751268321593
2016-10-22 07:00:00,2,0,"[07:00:00,07:20:00)",2016-10-22,7,False,24,6,43.0,22.0,67.0,30.0,42.666666666666664,16.441816606851365
2016-10-22 07:00:00,3,0,"[07:00:00,07:20:00)",2016-10-22,7,False,76,6,51.0,37.0,105.71428571428571,32.29403601138702,80.66666666666667,7.234178138070236
2016-10-22 07:00:00,3,1,"[07:00:00,07:20:00)",2016-10-22,7,False,38,6,25.0,18.0,51.285714285714285,13.060299712159312,48.666666666666664,17.616280348965084
2016-10-22 07:20:00,1,0,"[07:20:00,07:40:00)",2016-10-22,7,False,27,6,14.0,22.0,32.142857142857146,6.148944934663492,25.0,10.14889156509222
2016-10-22 07:20:00,1,1,"[07:20:00,07:40:00)",2016-10-22,7,False,44,6,49.0,56.0,83.28571428571429,29.170271886027425,55.666666666666664,16.072751268321593
2016-10-22 07:20:00,2,0,"[07:20:00,07:40:00)",2016-10-22,7,False,49,6,24.0,43.0,77.57142857142857,26.67618877611732,42.666666666666664,16.441816606851365
2016-10-22 07:20:00,3,0,"[07:20:00,07:40:00)",2016-10-22,7,False,89,6,76.0,51.0,119.14285714285714,28.239620933649064,80.66666666666667,7.234178138070236
2016-10-22 07:20:00,3,1,"[07:20:00,07:40:00)",2016-10-22,7,False,39,6,38.0,25.0,67.0,19.924858845171276,48.666666666666664,17.616280348965084
2016-10-22 07:40:00,1,0,"[07:40:00,08:00:00)",2016-10-22,7,False,34,6,27.0,14.0,38.57142857142857,5.6820519432432395,25.0,10.14889156509222
2016-10-22 07:40:00,1,1,"[07:40:00,08:00:00)",2016-10-22,7,False,74,6,44.0,49.0,96.0,21.29162589689508,55.666666666666664,16.072751268321593
2016-10-22 07:40:00,2,0,"[07:40:00,08:00:00)",2016-10-22,7,False,55,6,49.0,24.0,88.28571428571429,29.471535904520287,42.666666666666664,16.441816606851365
2016-10-22 07:40:00,3,0,"[07:40:00,08:00:00)",2016-10-22,7,False,77,6,89.0,76.0,129.28571428571428,42.71500238290323,80.66666666666667,7.234178138070236
2016-10-22 07:40:00,3,1,"[07:40:00,08:00:00)",2016-10-22,7,False,69,6,39.0,38.0,85.28571428571429,20.00595149544493,48.666666666666664,17.616280348965084
2016-10-22 15:00:00,1,0,"[15:00:00,15:20:00)",2016-10-22,15,False,37,6,34.0,27.0,46.714285714285715,8.440266301373152,45.333333333333336,7.6376261582597325
2016-10-22 15:00:00,1,1,"[15:00:00,15:20:00)",2016-10-22,15,False,100,6,74.0,44.0,92.57142857142857,14.081396034687552,97.0,2.6457513110645907
2016-10-22 15:00:00,2,0,"[15:00:00,15:20:00)",2016-10-22,15,False,77,6,55.0,49.0,75.57142857142857,8.423323628614833,71.66666666666667,9.237604307034013
2016-10-22 15:00:00,3,0,"[15:00:00,15:20:00)",2016-10-22,15,False,106,6,77.0,89.0,115.85714285714286,16.014874038723832,106.33333333333333,7.505553499465137
2016-10-22 15:00:00,3,1,"[15:00:00,15:20:00)",2016-10-22,15,False,73,6,69.0,39.0,97.57142857142857,22.31484664864137,84.0,12.12435565298214
2016-10-22 15:20:00,1,0,"[15:20:00,15:40:00)",2016-10-22,15,False,47,6,37.0,34.0,45.857142857142854,10.040394604273471,45.333333333333336,7.6376261582597325
2016-10-22 15:20:00,1,1,"[15:20:00,15:40:00)",2016-10-22,15,False,96,6,100.0,74.0,103.14285714285714,14.076322571710877,97.0,2.6457513110645907
2016-10-22 15:20:00,2,0,"[15:20:00,15:40:00)",2016-10-22,15,False,77,6,77.0,55.0,76.42857142857143,4.466808810815722,71.66666666666667,9.237604307034013
2016-10-22 15:20:00,3,0,"[15:20:00,15:40:00)",2016-10-22,15,False,99,6,106.0,77.0,110.14285714285714,26.598424586358316,106.33333333333333,7.505553499465137
2016-10-22 15:20:00,3,1,"[15:20:00,15:40:00)",2016-10-22,15,False,82,6,73.0,69.0,100.71428571428571,11.426785574754984,84.0,12.12435565298214
2016-10-22 15:40:00,1,0,"[15:40:00,16:00:00)",2016-10-22,15,False,52,6,47.0,37.0,45.857142857142854,12.212405870378577,45.333333333333336,7.6376261582597325
2016-10-22 15:40:00,1,1,"[15:40:00,16:00:00)",2016-10-22,15,False,95,6,96.0,100.0,109.85714285714286,13.606721028332181,97.0,2.6457513110645907
2016-10-22 15:40:00,2,0,"[15:40:00,16:00:00)",2016-10-22,15,False,61,6,77.0,77.0,68.42857142857143,12.895181824453436,71.66666666666667,9.237604307034013
2016-10-22 15:40:00,3,0,"[15:40:00,16:00:00)",2016-10-22,15,False,114,6,99.0,106.0,116.85714285714286,21.19299075503165,106.33333333333333,7.505553499465137
2016-10-22 15:40:00,3,1,"[15:40:00,16:00:00)",2016-10-22,15,False,97,6,82.0,73.0,84.14285714285714,10.270160197201912,84.0,12.12435565298214
2016-10-22 16:00:00,1,0,"[16:00:00,16:20:00)",2016-10-22,16,False,47,6,52.0,47.0,51.0,7.852812659593163,52.333333333333336,4.725815626252608
2016-10-22 16:00:00,1,1,"[16:00:00,16:20:00)",2016-10-22,16,False,109,6,95.0,96.0,99.0,9.72967967955095,96.66666666666667,15.695009822658074
2016-10-22 16:00:00,2,0,"[16:00:00,16:20:00)",2016-10-22,16,False,80,6,61.0,77.0,67.57142857142857,9.536895771286428,72.0,7.0
2016-10-22 16:00:00,3,0,"[16:00:00,16:20:00)",2016-10-22,16,False,115,6,114.0,99.0,120.85714285714286,15.89998502544967,110.33333333333333,8.08290376865476
2016-10-22 16:00:00,3,1,"[16:00:00,16:20:00)",2016-10-22,16,False,94,6,97.0,82.0,89.42857142857143,8.243323416704026,84.33333333333333,11.239810200058244
2016-10-22 16:20:00,1,0,"[16:20:00,16:40:00)",2016-10-22,16,False,56,6,47.0,52.0,50.0,10.376254944182254,52.333333333333336,4.725815626252608
2016-10-22 16:20:00,1,1,"[16:20:00,16:40:00)",2016-10-22,16,False,102,6,109.0,95.0,95.28571428571429,15.892495983055289,96.66666666666667,15.695009822658074
2016-10-22 16:20:00,2,0,"[16:20:00,16:40:00)",2016-10-22,16,False,67,6,80.0,61.0,71.71428571428571,12.147898113312795,72.0,7.0
2016-10-22 16:20:00,3,0,"[16:20:00,16:40:00)",2016-10-22,16,False,115,6,115.0,114.0,115.0,17.339742404853272,110.33333333333333,8.08290376865476
2016-10-22 16:20:00,3,1,"[16:20:00,16:40:00)",2016-10-22,16,False,72,6,94.0,97.0,85.71428571428571,7.54352450150206,84.33333333333333,11.239810200058244
2016-10-22 16:40:00,1,0,"[16:40:00,17:00:00)",2016-10-22,16,False,54,6,56.0,47.0,50.57142857142857,12.190941211368695,52.333333333333336,4.725815626252608
2016-10-22 16:40:00,1,1,"[16:40:00,17:00:00)",2016-10-22,16,False,79,6,102.0,109.0,102.28571428571429,14.795430439996057,96.66666666666667,15.695009822658074
2016-10-22 16:40:00,2,0,"[16:40:00,17:00:00)",2016-10-22,16,False,69,6,67.0,80.0,72.85714285714286,8.355209381548963,72.0,7.0
2016-10-22 16:40:00,3,0,"[16:40:00,17:00:00)",2016-10-22,16,False,101,6,115.0,115.0,125.42857142857143,24.636403571795558,110.33333333333333,8.08290376865476
2016-10-22 16:40:00,3,1,"[16:40:00,17:00:00)",2016-10-22,16,False,87,6,72.0,94.0,88.85714285714286,11.186726828829652,84.33333333333333,11.239810200058244
2016-10-23 06:00:00,1,0,"[06:00:00,06:20:00)",2016-10-23,6,False,13,7,54.0,56.0,11.285714285714286,3.9036002917941333,10.333333333333334,2.5166114784235836
2016-10-23 06:00:00,1,1,"[06:00:00,06:20:00)",2016-10-23,6,False,26,7,79.0,102.0,36.0,8.205689083394114,36.333333333333336,12.342339054382412
2016-10-23 06:00:00,2,0,"[06:00:00,06:20:00)",2016-10-23,6,False,8,7,69.0,67.0,20.571428571428573,6.6296591882525115,14.666666666666666,9.073771725877465
2016-10-23 06:00:00,3,0,"[06:00:00,06:20:00)",2016-10-23,6,False,18,7,101.0,115.0,28.428571428571427,8.223080178318074,30.0,12.529964086141668
2016-10-23 06:00:00,3,1,"[06:00:00,06:20:00)",2016-10-23,6,False,9,7,87.0,72.0,18.857142857142858,4.980915960897534,20.333333333333332,12.055427546683417
2016-10-23 06:20:00,1,0,"[06:20:00,06:40:00)",2016-10-23,6,False,10,7,13.0,54.0,14.428571428571429,4.429339411136566,10.333333333333334,2.5166114784235836
2016-10-23 06:20:00,1,1,"[06:20:00,06:40:00)",2016-10-23,6,False,50,7,26.0,79.0,40.57142857142857,11.296860077873305,36.333333333333336,12.342339054382412
2016-10-23 06:20:00,2,0,"[06:20:00,06:40:00)",2016-10-23,6,False,11,7,8.0,69.0,28.571428571428573,11.816050423853463,14.666666666666666,9.073771725877465
2016-10-23 06:20:00,3,0,"[06:20:00,06:40:00)",2016-10-23,6,False,29,7,18.0,101.0,44.42857142857143,9.58918041087876,30.0,12.529964086141668
2016-10-23 06:20:00,3,1,"[06:20:00,06:40:00)",2016-10-23,6,False,19,7,9.0,87.0,30.0,11.313708498984761,20.333333333333332,12.055427546683417
2016-10-23 06:40:00,1,0,"[06:40:00,07:00:00)",2016-10-23,6,False,8,7,10.0,13.0,19.428571428571427,5.50324579550235,10.333333333333334,2.5166114784235836
2016-10-23 06:40:00,1,1,"[06:40:00,07:00:00)",2016-10-23,6,False,33,7,50.0,26.0,55.142857142857146,11.509830167130637,36.333333333333336,12.342339054382412
2016-10-23 06:40:00,2,0,"[06:40:00,07:00:00)",2016-10-23,6,False,25,7,11.0,8.0,42.0,8.563488385776752,14.666666666666666,9.073771725877465
2016-10-23 06:40:00,3,0,"[06:40:00,07:00:00)",2016-10-23,6,False,43,7,29.0,18.0,71.14285714285714,20.73988565886652,30.0,12.529964086141668
2016-10-23 06:40:00,3,1,"[06:40:00,07:00:00)",2016-10-23,6,False,33,7,19.0,9.0,41.42857142857143,11.414276774536104,20.333333333333332,12.055427546683417
2016-10-23 07:00:00,1,0,"[07:00:00,07:20:00)",2016-10-23,7,False,17,7,8.0,10.0,24.714285714285715,8.035634920242991,23.666666666666668,6.506407098647712
2016-10-23 07:00:00,1,1,"[07:00:00,07:20:00)",2016-10-23,7,False,45,7,33.0,50.0,63.0,11.532562594670797,50.666666666666664,13.428824718989127
2016-10-23 07:00:00,2,0,"[07:00:00,07:20:00)",2016-10-23,7,False,29,7,25.0,11.0,67.0,30.0,35.333333333333336,6.506407098647711
2016-10-23 07:00:00,3,0,"[07:00:00,07:20:00)",2016-10-23,7,False,51,7,43.0,29.0,105.71428571428571,32.29403601138702,62.666666666666664,10.408329997330664
2016-10-23 07:00:00,3,1,"[07:00:00,07:20:00)",2016-10-23,7,False,36,7,33.0,19.0,51.285714285714285,13.060299712159312,46.666666666666664,9.29157324317757
2016-10-23 07:20:00,1,0,"[07:20:00,07:40:00)",2016-10-23,7,False,24,7,17.0,8.0,32.142857142857146,6.148944934663492,23.666666666666668,6.506407098647712
2016-10-23 07:20:00,1,1,"[07:20:00,07:40:00)",2016-10-23,7,False,41,7,45.0,33.0,83.28571428571429,29.170271886027425,50.666666666666664,13.428824718989127
2016-10-23 07:20:00,2,0,"[07:20:00,07:40:00)",2016-10-23,7,False,35,7,29.0,25.0,77.57142857142857,26.67618877611732,35.333333333333336,6.506407098647711
2016-10-23 07:20:00,3,0,"[07:20:00,07:40:00)",2016-10-23,7,False,71,7,51.0,43.0,119.14285714285714,28.239620933649064,62.666666666666664,10.408329997330664
2016-10-23 07:20:00,3,1,"[07:20:00,07:40:00)",2016-10-23,7,False,53,7,36.0,33.0,67.0,19.924858845171276,46.666666666666664,9.29157324317757
2016-10-23 07:40:00,1,0,"[07:40:00,08:00:00)",2016-10-23,7,False,30,7,24.0,17.0,38.57142857142857,5.6820519432432395,23.666666666666668,6.506407098647712
2016-10-23 07:40:00,1,1,"[07:40:00,08:00:00)",2016-10-23,7,False,66,7,41.0,45.0,96.0,21.29162589689508,50.666666666666664,13.428824718989127
