time,tollgate_id,direction,time_window,date,hour,volume,weekday,volume_anterior,media_volume,desvio_padrao
2016-09-26 03:20:00,3,0,"[03:20:00,03:40:00)",2016-09-26,3,10,1,11.0,11.2,2.387467277262665
2016-09-26 03:20:00,3,1,"[03:20:00,03:40:00)",2016-09-26,3,9,1,4.0,4.6,3.286335345030997
2016-09-26 03:40:00,1,0,"[03:40:00,04:00:00)",2016-09-26,3,8,1,6.0,9.0,2.345207879911715
2016-09-26 03:40:00,1,1,"[03:40:00,04:00:00)",2016-09-26,3,16,1,13.0,17.2,3.96232255123179
2016-09-26 03:40:00,3,0,"[03:40:00,04:00:00)",2016-09-26,3,17,1,10.0,10.6,4.03732584763727
2016-09-26 03:40:00,3,1,"[03:40:00,04:00:00)",2016-09-26,3,6,1,9.0,5.8,3.03315017762062
2016-09-26 04:00:00,1,0,"[04:00:00,04:20:00)",2016-09-26,4,7,1,8.0,9.4,5.079370039680118
2016-09-26 04:00:00,1,1,"[04:00:00,04:20:00)",2016-09-26,4,15,1,16.0,13.8,3.7013511046643495
2016-09-26 04:00:00,3,0,"[04:00:00,04:20:00)",2016-09-26,4,18,1,17.0,15.0,3.5355339059327378
2016-09-26 04:00:00,3,1,"[04:00:00,04:20:00)",2016-09-26,4,4,1,6.0,4.4,1.51657508881031
2016-09-26 04:20:00,1,0,"[04:20:00,04:40:00)",2016-09-26,4,13,1,7.0,13.4,1.5165750888103102
2016-09-26 04:20:00,1,1,"[04:20:00,04:40:00)",2016-09-26,4,21,1,15.0,18.0,4.847679857416329
2016-09-26 04:20:00,3,0,"[04:20:00,04:40:00)",2016-09-26,4,16,1,18.0,11.2,4.147288270665544
2016-09-26 04:20:00,3,1,"[04:20:00,04:40:00)",2016-09-26,4,5,1,4.0,6.2,1.0954451150103324
2016-09-26 04:40:00,1,0,"[04:40:00,05:00:00)",2016-09-26,4,13,1,13.0,12.0,3.605551275463989
2016-09-26 04:40:00,1,1,"[04:40:00,05:00:00)",2016-09-26,4,23,1,21.0,22.0,5.787918451395113
2016-09-26 04:40:00,3,0,"[04:40:00,05:00:00)",2016-09-26,4,17,1,16.0,13.2,3.492849839314596
2016-09-26 04:40:00,3,1,"[04:40:00,05:00:00)",2016-09-26,4,9,1,5.0,7.0,2.5495097567963922
2016-09-26 05:00:00,1,0,"[05:00:00,05:20:00)",2016-09-26,5,6,1,13.0,7.6,10.430723848324238
2016-09-26 05:00:00,1,1,"[05:00:00,05:20:00)",2016-09-26,5,21,1,23.0,25.0,4.183300132670378
2016-09-26 05:00:00,2,0,"[05:00:00,05:20:00)",2016-09-26,5,11,1,2.0,12.0,2.449489742783178
2016-09-26 05:00:00,3,0,"[05:00:00,05:20:00)",2016-09-26,5,9,1,17.0,11.6,2.408318915758459
2016-09-26 05:00:00,3,1,"[05:00:00,05:20:00)",2016-09-26,5,12,1,9.0,9.6,3.9115214431215892
2016-09-26 05:20:00,1,0,"[05:20:00,05:40:00)",2016-09-26,5,4,1,6.0,7.8,6.534523701081817
2016-09-26 05:20:00,1,1,"[05:20:00,05:40:00)",2016-09-26,5,37,1,21.0,28.4,10.597169433391164
2016-09-26 05:20:00,2,0,"[05:20:00,05:40:00)",2016-09-26,5,13,1,11.0,12.6,6.58027355054484
2016-09-26 05:20:00,3,0,"[05:20:00,05:40:00)",2016-09-26,5,16,1,9.0,14.0,1.5811388300841898
2016-09-26 05:20:00,3,1,"[05:20:00,05:40:00)",2016-09-26,5,9,1,12.0,9.4,4.159326868617084
2016-09-26 05:40:00,1,0,"[05:40:00,06:00:00)",2016-09-26,5,10,1,4.0,15.4,12.817956155331473
2016-09-26 05:40:00,1,1,"[05:40:00,06:00:00)",2016-09-26,5,42,1,37.0,32.8,12.517987058628876
2016-09-26 05:40:00,2,0,"[05:40:00,06:00:00)",2016-09-26,5,27,1,13.0,20.4,11.392980294900891
2016-09-26 05:40:00,3,0,"[05:40:00,06:00:00)",2016-09-26,5,26,1,16.0,26.0,5.244044240850758
2016-09-26 05:40:00,3,1,"[05:40:00,06:00:00)",2016-09-26,5,14,1,9.0,10.6,4.8270073544588685
2016-09-26 06:00:00,1,0,"[06:00:00,06:20:00)",2016-09-26,6,13,1,10.0,16.2,10.183319694480774
2016-09-26 06:00:00,1,1,"[06:00:00,06:20:00)",2016-09-26,6,31,1,42.0,32.6,11.260550608207398
2016-09-26 06:00:00,2,0,"[06:00:00,06:20:00)",2016-09-26,6,25,1,27.0,27.25,3.8622100754188224
2016-09-26 06:00:00,3,0,"[06:00:00,06:20:00)",2016-09-26,6,42,1,26.0,36.4,6.730527468185536
2016-09-26 06:00:00,3,1,"[06:00:00,06:20:00)",2016-09-26,6,22,1,14.0,21.2,10.639548862616309
2016-09-26 06:20:00,1,0,"[06:20:00,06:40:00)",2016-09-26,6,23,1,13.0,27.4,24.17229819442082
2016-09-26 06:20:00,1,1,"[06:20:00,06:40:00)",2016-09-26,6,61,1,31.0,52.6,20.839865642561133
2016-09-26 06:20:00,2,0,"[06:20:00,06:40:00)",2016-09-26,6,40,1,25.0,31.8,16.099689437998485
2016-09-26 06:20:00,3,0,"[06:20:00,06:40:00)",2016-09-26,6,67,1,42.0,60.6,3.646916505762094
2016-09-26 06:20:00,3,1,"[06:20:00,06:40:00)",2016-09-26,6,49,1,22.0,36.6,11.414902540100814
2016-09-26 06:40:00,1,0,"[06:40:00,07:00:00)",2016-09-26,6,39,1,23.0,36.6,23.22283359110167
2016-09-26 06:40:00,1,1,"[06:40:00,07:00:00)",2016-09-26,6,66,1,61.0,58.2,21.53369452741447
2016-09-26 06:40:00,2,0,"[06:40:00,07:00:00)",2016-09-26,6,73,1,40.0,42.6,26.14000765110829
2016-09-26 06:40:00,3,0,"[06:40:00,07:00:00)",2016-09-26,6,92,1,67.0,77.0,15.732132722552274
2016-09-26 06:40:00,3,1,"[06:40:00,07:00:00)",2016-09-26,6,66,1,49.0,48.0,19.685019685029527
2016-09-26 07:00:00,1,0,"[07:00:00,07:20:00)",2016-09-26,7,44,1,39.0,50.6,23.00652081476032
2016-09-26 07:00:00,1,1,"[07:00:00,07:20:00)",2016-09-26,7,91,1,66.0,70.8,33.31215994197915
2016-09-26 07:00:00,2,0,"[07:00:00,07:20:00)",2016-09-26,7,88,1,73.0,68.4,36.066605052319524
2016-09-26 07:00:00,3,0,"[07:00:00,07:20:00)",2016-09-26,7,159,1,92.0,126.0,31.464265445104548
2016-09-26 07:00:00,3,1,"[07:00:00,07:20:00)",2016-09-26,7,83,1,66.0,61.8,30.38420642373271
2016-09-26 07:20:00,1,0,"[07:20:00,07:40:00)",2016-09-26,7,39,1,44.0,52.8,32.321819255728784
2016-09-26 07:20:00,1,1,"[07:20:00,07:40:00)",2016-09-26,7,120,1,91.0,88.6,42.32965863316169
2016-09-26 07:20:00,2,0,"[07:20:00,07:40:00)",2016-09-26,7,114,1,88.0,87.0,50.438080851673966
2016-09-26 07:20:00,3,0,"[07:20:00,07:40:00)",2016-09-26,7,162,1,159.0,137.6,24.845522735495024
2016-09-26 07:20:00,3,1,"[07:20:00,07:40:00)",2016-09-26,7,87,1,83.0,73.2,36.62239751845856
2016-09-26 07:40:00,1,0,"[07:40:00,08:00:00)",2016-09-26,7,46,1,39.0,64.4,42.81705267764235
2016-09-26 07:40:00,1,1,"[07:40:00,08:00:00)",2016-09-26,7,116,1,120.0,104.4,53.01697841258025
2016-09-26 07:40:00,2,0,"[07:40:00,08:00:00)",2016-09-26,7,126,1,114.0,92.8,49.14468435141282
2016-09-26 07:40:00,3,0,"[07:40:00,08:00:00)",2016-09-26,7,151,1,162.0,145.0,23.108440016582687
2016-09-26 07:40:00,3,1,"[07:40:00,08:00:00)",2016-09-26,7,137,1,87.0,88.0,45.0832563153994
2016-09-26 08:00:00,1,0,"[08:00:00,08:20:00)",2016-09-26,8,49,1,46.0,76.2,63.07693714821607
2016-09-26 08:00:00,1,1,"[08:00:00,08:20:00)",2016-09-26,8,125,1,116.0,101.2,48.77704378086068
2016-09-26 08:00:00,2,0,"[08:00:00,08:20:00)",2016-09-26,8,117,1,126.0,102.6,53.1535511513577
2016-09-26 08:00:00,3,0,"[08:00:00,08:20:00)",2016-09-26,8,180,1,151.0,160.0,19.467922333931785
2016-09-26 08:00:00,3,1,"[08:00:00,08:20:00)",2016-09-26,8,138,1,137.0,103.6,50.082931224120664
2016-09-26 08:20:00,1,0,"[08:20:00,08:40:00)",2016-09-26,8,52,1,49.0,78.8,65.69018191480367
2016-09-26 08:20:00,1,1,"[08:20:00,08:40:00)",2016-09-26,8,91,1,125.0,97.0,45.91840589567543
2016-09-26 08:20:00,2,0,"[08:20:00,08:40:00)",2016-09-26,8,130,1,117.0,102.6,53.15825429789808
2016-09-26 08:20:00,3,0,"[08:20:00,08:40:00)",2016-09-26,8,172,1,180.0,161.4,18.32484652050325
2016-09-26 08:20:00,3,1,"[08:20:00,08:40:00)",2016-09-26,8,164,1,138.0,118.8,63.676526287164876
2016-09-26 08:40:00,1,0,"[08:40:00,09:00:00)",2016-09-26,8,45,1,52.0,80.6,69.32748372759536
2016-09-26 08:40:00,1,1,"[08:40:00,09:00:00)",2016-09-26,8,116,1,91.0,98.2,48.504638953403216
2016-09-26 08:40:00,2,0,"[08:40:00,09:00:00)",2016-09-26,8,121,1,130.0,90.2,47.88214698611581
2016-09-26 08:40:00,3,0,"[08:40:00,09:00:00)",2016-09-26,8,170,1,172.0,152.4,20.98332671432249
2016-09-26 08:40:00,3,1,"[08:40:00,09:00:00)",2016-09-26,8,150,1,164.0,123.8,58.59351499952875
2016-09-26 09:00:00,1,0,"[09:00:00,09:20:00)",2016-09-26,9,48,1,45.0,56.4,19.03417978269618
2016-09-26 09:00:00,1,1,"[09:00:00,09:20:00)",2016-09-26,9,120,1,116.0,109.0,56.2272176085568
2016-09-26 09:00:00,2,0,"[09:00:00,09:20:00)",2016-09-26,9,126,1,121.0,112.5,16.421530582338136
2016-09-26 09:00:00,3,0,"[09:00:00,09:20:00)",2016-09-26,9,136,1,170.0,157.8,28.252433523503775
2016-09-26 09:00:00,3,1,"[09:00:00,09:20:00)",2016-09-26,9,145,1,150.0,113.0,53.530365214521
2016-09-26 09:20:00,1,0,"[09:20:00,09:40:00)",2016-09-26,9,52,1,48.0,76.4,59.710133143378606
2016-09-26 09:20:00,1,1,"[09:20:00,09:40:00)",2016-09-26,9,130,1,120.0,108.2,52.39942747778834
2016-09-26 09:20:00,2,0,"[09:20:00,09:40:00)",2016-09-26,9,120,1,126.0,98.0,17.663521732655695
2016-09-26 09:20:00,3,0,"[09:20:00,09:40:00)",2016-09-26,9,148,1,136.0,150.0,4.301162633521313
2016-09-26 09:20:00,3,1,"[09:20:00,09:40:00)",2016-09-26,9,113,1,145.0,101.4,45.17521444332058
2016-09-26 09:40:00,1,0,"[09:40:00,10:00:00)",2016-09-26,9,51,1,52.0,74.4,60.90812753647907
2016-09-26 09:40:00,1,1,"[09:40:00,10:00:00)",2016-09-26,9,102,1,130.0,96.2,44.11008954876424
2016-09-26 09:40:00,2,0,"[09:40:00,10:00:00)",2016-09-26,9,81,1,120.0,80.25,14.863265679744362
2016-09-26 09:40:00,3,0,"[09:40:00,10:00:00)",2016-09-26,9,117,1,148.0,141.0,40.47838929601819
2016-09-26 09:40:00,3,1,"[09:40:00,10:00:00)",2016-09-26,9,104,1,113.0,87.6,40.16590594023742
2016-09-26 10:00:00,1,0,"[10:00:00,10:20:00)",2016-09-26,10,47,1,51.0,68.4,56.993859318351134
2016-09-26 10:00:00,1,1,"[10:00:00,10:20:00)",2016-09-26,10,89,1,102.0,80.8,39.385276436759966
2016-09-26 10:00:00,2,0,"[10:00:00,10:20:00)",2016-09-26,10,78,1,81.0,68.5,7.7674534651540315
2016-09-26 10:00:00,3,0,"[10:00:00,10:20:00)",2016-09-26,10,112,1,117.0,122.8,32.614413991362774
2016-09-26 10:00:00,3,1,"[10:00:00,10:20:00)",2016-09-26,10,85,1,104.0,74.4,37.85234470941001
2016-09-26 10:20:00,1,0,"[10:20:00,10:40:00)",2016-09-26,10,52,1,47.0,66.8,40.812988128780766
2016-09-26 10:20:00,1,1,"[10:20:00,10:40:00)",2016-09-26,10,105,1,89.0,82.4,38.94611662284187
2016-09-26 10:20:00,2,0,"[10:20:00,10:40:00)",2016-09-26,10,57,1,78.0,66.75,14.660036380127666
2016-09-26 10:20:00,3,0,"[10:20:00,10:40:00)",2016-09-26,10,105,1,112.0,119.0,23.054283766797006
2016-09-26 10:20:00,3,1,"[10:20:00,10:40:00)",2016-09-26,10,88,1,85.0,75.6,25.744902408049636
2016-09-26 10:40:00,1,0,"[10:40:00,11:00:00)",2016-09-26,10,36,1,52.0,55.4,35.67632268045573
2016-09-26 10:40:00,1,1,"[10:40:00,11:00:00)",2016-09-26,10,82,1,105.0,74.2,37.6988063471511
2016-09-26 10:40:00,2,0,"[10:40:00,11:00:00)",2016-09-26,10,58,1,57.0,64.25,8.5
2016-09-26 10:40:00,3,0,"[10:40:00,11:00:00)",2016-09-26,10,100,1,105.0,112.6,21.67487024182613
2016-09-26 10:40:00,3,1,"[10:40:00,11:00:00)",2016-09-26,10,93,1,88.0,75.8,29.861346252304166
2016-09-26 11:00:00,1,0,"[11:00:00,11:20:00)",2016-09-26,11,36,1,36.0,48.8,30.53195047814666
2016-09-26 11:00:00,1,1,"[11:00:00,11:20:00)",2016-09-26,11,78,1,82.0,62.8,30.776614498674153
2016-09-26 11:00:00,2,0,"[11:00:00,11:20:00)",2016-09-26,11,65,1,58.0,58.75,6.751543033509698
2016-09-26 11:00:00,3,0,"[11:00:00,11:20:00)",2016-09-26,11,103,1,100.0,105.2,5.495452665613635
2016-09-26 11:00:00,3,1,"[11:00:00,11:20:00)",2016-09-26,11,60,1,93.0,65.0,22.66053838724932
2016-09-26 11:20:00,1,0,"[11:20:00,11:40:00)",2016-09-26,11,35,1,36.0,63.8,70.16195550296472
2016-09-26 11:20:00,1,1,"[11:20:00,11:40:00)",2016-09-26,11,81,1,78.0,64.0,29.782545223670862
2016-09-26 11:20:00,2,0,"[11:20:00,11:40:00)",2016-09-26,11,47,1,65.0,44.8,21.707141681944215
2016-09-26 11:20:00,3,0,"[11:20:00,11:40:00)",2016-09-26,11,74,1,103.0,81.2,10.329569206893384
2016-09-26 11:20:00,3,1,"[11:20:00,11:40:00)",2016-09-26,11,76,1,60.0,66.4,23.35165946993918
2016-09-26 11:40:00,1,0,"[11:40:00,12:00:00)",2016-09-26,11,52,1,35.0,51.6,39.99124904275934
2016-09-26 11:40:00,1,1,"[11:40:00,12:00:00)",2016-09-26,11,72,1,81.0,72.6,36.280848942658444
2016-09-26 11:40:00,2,0,"[11:40:00,12:00:00)",2016-09-26,11,62,1,47.0,43.8,21.95905280288747
2016-09-26 11:40:00,3,0,"[11:40:00,12:00:00)",2016-09-26,11,112,1,74.0,86.8,18.619881847100967
2016-09-26 11:40:00,3,1,"[11:40:00,12:00:00)",2016-09-26,11,54,1,76.0,58.0,21.50581316760657
2016-09-26 12:00:00,1,0,"[12:00:00,12:20:00)",2016-09-26,12,48,1,52.0,59.8,41.360609279844994
2016-09-26 12:00:00,1,1,"[12:00:00,12:20:00)",2016-09-26,12,71,1,72.0,74.2,35.031414473298106
2016-09-26 12:00:00,2,0,"[12:00:00,12:20:00)",2016-09-26,12,63,1,62.0,57.6,30.899838187278586
2016-09-26 12:00:00,3,0,"[12:00:00,12:20:00)",2016-09-26,12,66,1,112.0,85.4,20.659138413786767
2016-09-26 12:00:00,3,1,"[12:00:00,12:20:00)",2016-09-26,12,79,1,54.0,73.0,29.5550334122633
2016-09-26 12:20:00,1,0,"[12:20:00,12:40:00)",2016-09-26,12,37,1,48.0,62.0,51.94708846509109
2016-09-26 12:20:00,1,1,"[12:20:00,12:40:00)",2016-09-26,12,89,1,71.0,67.8,33.70014836762592
2016-09-26 12:20:00,2,0,"[12:20:00,12:40:00)",2016-09-26,12,71,1,63.0,54.8,27.941009287425537
2016-09-26 12:20:00,3,0,"[12:20:00,12:40:00)",2016-09-26,12,82,1,66.0,93.4,14.75804865149861
2016-09-26 12:20:00,3,1,"[12:20:00,12:40:00)",2016-09-26,12,82,1,79.0,70.0,23.822258499143192
2016-09-26 12:40:00,1,0,"[12:40:00,13:00:00)",2016-09-26,12,48,1,37.0,69.2,53.91382012063326
2016-09-26 12:40:00,1,1,"[12:40:00,13:00:00)",2016-09-26,12,82,1,89.0,64.8,31.60221511223541
2016-09-26 12:40:00,2,0,"[12:40:00,13:00:00)",2016-09-26,12,72,1,71.0,56.6,28.36899716239543
2016-09-26 12:40:00,3,0,"[12:40:00,13:00:00)",2016-09-26,12,95,1,82.0,107.0,15.149257407543116
2016-09-26 12:40:00,3,1,"[12:40:00,13:00:00)",2016-09-26,12,84,1,82.0,80.0,29.89147035527025
2016-09-26 13:00:00,1,0,"[13:00:00,13:20:00)",2016-09-26,13,54,1,48.0,70.4,48.0499739854248
2016-09-26 13:00:00,1,1,"[13:00:00,13:20:00)",2016-09-26,13,87,1,82.0,77.0,32.28002478313795
2016-09-26 13:00:00,2,0,"[13:00:00,13:20:00)",2016-09-26,13,61,1,72.0,56.0,28.53068523537421
2016-09-26 13:00:00,3,0,"[13:00:00,13:20:00)",2016-09-26,13,98,1,95.0,105.6,8.264381404557755
2016-09-26 13:00:00,3,1,"[13:00:00,13:20:00)",2016-09-26,13,87,1,84.0,79.0,37.769034936042516
2016-09-26 13:20:00,1,0,"[13:20:00,13:40:00)",2016-09-26,13,49,1,54.0,76.4,57.756384928421554
2016-09-26 13:20:00,1,1,"[13:20:00,13:40:00)",2016-09-26,13,92,1,87.0,79.8,37.7783006499763
2016-09-26 13:20:00,2,0,"[13:20:00,13:40:00)",2016-09-26,13,51,1,61.0,57.2,30.417100453527784
2016-09-26 13:20:00,3,0,"[13:20:00,13:40:00)",2016-09-26,13,117,1,98.0,100.8,11.755849607748479
2016-09-26 13:20:00,3,1,"[13:20:00,13:40:00)",2016-09-26,13,77,1,87.0,82.0,33.91902121229326
2016-09-26 13:40:00,1,0,"[13:40:00,14:00:00)",2016-09-26,13,49,1,49.0,76.6,56.949978050917636
2016-09-26 13:40:00,1,1,"[13:40:00,14:00:00)",2016-09-26,13,93,1,92.0,81.8,36.83340874803743
2016-09-26 13:40:00,2,0,"[13:40:00,14:00:00)",2016-09-26,13,64,1,51.0,58.4,28.342547521350298
2016-09-26 13:40:00,3,0,"[13:40:00,14:00:00)",2016-09-26,13,111,1,117.0,114.6,20.35436071214225
2016-09-26 13:40:00,3,1,"[13:40:00,14:00:00)",2016-09-26,13,89,1,77.0,70.8,29.878085614710994
2016-09-26 14:00:00,1,0,"[14:00:00,14:20:00)",2016-09-26,14,44,1,49.0,71.2,62.99365047367869
2016-09-26 14:00:00,1,1,"[14:00:00,14:20:00)",2016-09-26,14,92,1,93.0,76.8,33.402095742632675
2016-09-26 14:00:00,2,0,"[14:00:00,14:20:00)",2016-09-26,14,52,1,64.0,54.6,28.138940989312303
2016-09-26 14:00:00,3,0,"[14:00:00,14:20:00)",2016-09-26,14,104,1,111.0,110.8,17.020575783445164
2016-09-26 14:00:00,3,1,"[14:00:00,14:20:00)",2016-09-26,14,110,1,89.0,83.0,31.945265689926575
2016-09-26 14:20:00,1,0,"[14:20:00,14:40:00)",2016-09-26,14,29,1,44.0,76.0,73.7360156233031
2016-09-26 14:20:00,1,1,"[14:20:00,14:40:00)",2016-09-26,14,108,1,92.0,82.8,35.13829819442029
2016-09-26 14:20:00,2,0,"[14:20:00,14:40:00)",2016-09-26,14,90,1,52.0,59.0,29.765752132274432
2016-09-26 14:20:00,3,0,"[14:20:00,14:40:00)",2016-09-26,14,146,1,104.0,112.4,23.807561823924768
2016-09-26 14:20:00,3,1,"[14:20:00,14:40:00)",2016-09-26,14,98,1,110.0,77.0,31.709619991415853
2016-09-26 14:40:00,1,0,"[14:40:00,15:00:00)",2016-09-26,14,63,1,29.0,78.8,54.55914222199612
2016-09-26 14:40:00,1,1,"[14:40:00,15:00:00)",2016-09-26,14,87,1,108.0,82.0,36.6742416417845
2016-09-26 14:40:00,2,0,"[14:40:00,15:00:00)",2016-09-26,14,77,1,90.0,58.8,27.151427218472328
2016-09-26 14:40:00,3,0,"[14:40:00,15:00:00)",2016-09-26,14,117,1,146.0,100.2,19.766132651583618
2016-09-26 14:40:00,3,1,"[14:40:00,15:00:00)",2016-09-26,14,77,1,98.0,76.2,28.367234620244535
2016-09-26 15:00:00,1,0,"[15:00:00,15:20:00)",2016-09-26,15,33,1,63.0,69.8,59.667411540974356
2016-09-26 15:00:00,1,1,"[15:00:00,15:20:00)",2016-09-26,15,92,1,87.0,76.2,30.784736477676727
2016-09-26 15:00:00,2,0,"[15:00:00,15:20:00)",2016-09-26,15,76,1,77.0,55.4,29.787581304966672
2016-09-26 15:00:00,3,0,"[15:00:00,15:20:00)",2016-09-26,15,97,1,117.0,110.0,9.38083151964686
2016-09-26 15:00:00,3,1,"[15:00:00,15:20:00)",2016-09-26,15,102,1,77.0,78.4,32.69250678672408
2016-09-26 15:20:00,1,0,"[15:20:00,15:40:00)",2016-09-26,15,51,1,33.0,74.4,60.081611163483295
2016-09-26 15:20:00,1,1,"[15:20:00,15:40:00)",2016-09-26,15,108,1,92.0,86.0,39.15992849840255
2016-09-26 15:20:00,2,0,"[15:20:00,15:40:00)",2016-09-26,15,71,1,76.0,59.8,29.71026758546614
2016-09-26 15:20:00,3,0,"[15:20:00,15:40:00)",2016-09-26,15,116,1,97.0,107.6,6.228964600958974
2016-09-26 15:20:00,3,1,"[15:20:00,15:40:00)",2016-09-26,15,77,1,102.0,83.0,30.894983411550815
2016-09-26 15:40:00,1,0,"[15:40:00,16:00:00)",2016-09-26,15,43,1,51.0,70.2,58.5123918499321
2016-09-26 15:40:00,1,1,"[15:40:00,16:00:00)",2016-09-26,15,83,1,108.0,73.6,36.977019890737544
2016-09-26 15:40:00,2,0,"[15:40:00,16:00:00)",2016-09-26,15,72,1,71.0,59.4,30.492622058458664
2016-09-26 15:40:00,3,0,"[15:40:00,16:00:00)",2016-09-26,15,98,1,116.0,106.6,11.013627921806693
2016-09-26 15:40:00,3,1,"[15:40:00,16:00:00)",2016-09-26,15,93,1,77.0,72.8,28.243583342061967
2016-09-26 16:00:00,1,0,"[16:00:00,16:20:00)",2016-09-26,16,44,1,43.0,67.6,45.25814843760182
2016-09-26 16:00:00,1,1,"[16:00:00,16:20:00)",2016-09-26,16,106,1,83.0,88.8,43.83719881561777
2016-09-26 16:00:00,2,0,"[16:00:00,16:20:00)",2016-09-26,16,64,1,72.0,57.8,30.56468550468007
2016-09-26 16:00:00,3,0,"[16:00:00,16:20:00)",2016-09-26,16,118,1,98.0,114.8,5.805170109479999
2016-09-26 16:00:00,3,1,"[16:00:00,16:20:00)",2016-09-26,16,82,1,93.0,76.4,30.72132809629167
2016-09-26 16:20:00,1,0,"[16:20:00,16:40:00)",2016-09-26,16,56,1,44.0,69.0,41.14608122288197
2016-09-26 16:20:00,1,1,"[16:20:00,16:40:00)",2016-09-26,16,112,1,106.0,86.6,41.349727931390305
2016-09-26 16:20:00,2,0,"[16:20:00,16:40:00)",2016-09-26,16,75,1,64.0,64.6,35.7673035047374
2016-09-26 16:20:00,3,0,"[16:20:00,16:40:00)",2016-09-26,16,121,1,118.0,109.6,10.188228501560022
2016-09-26 16:20:00,3,1,"[16:20:00,16:40:00)",2016-09-26,16,89,1,82.0,75.6,31.769482211707512
2016-09-26 16:40:00,1,0,"[16:40:00,17:00:00)",2016-09-26,16,46,1,56.0,55.2,29.490676492749365
2016-09-26 16:40:00,1,1,"[16:40:00,17:00:00)",2016-09-26,16,103,1,112.0,87.8,42.174636927897794
2016-09-26 16:40:00,2,0,"[16:40:00,17:00:00)",2016-09-26,16,73,1,75.0,66.6,34.500724630071176
2016-09-26 16:40:00,3,0,"[16:40:00,17:00:00)",2016-09-26,16,136,1,121.0,108.0,18.384776310850235
2016-09-26 16:40:00,3,1,"[16:40:00,17:00:00)",2016-09-26,16,78,1,89.0,79.4,34.76780119593415
2016-09-26 17:00:00,1,0,"[17:00:00,17:20:00)",2016-09-26,17,47,1,46.0,64.0,49.90991885387112
2016-09-26 17:00:00,1,1,"[17:00:00,17:20:00)",2016-09-26,17,106,1,103.0,86.8,42.798364454731214
2016-09-26 17:00:00,2,0,"[17:00:00,17:20:00)",2016-09-26,17,71,1,73.0,66.4,34.88266044899672
2016-09-26 17:00:00,3,0,"[17:00:00,17:20:00)",2016-09-26,17,120,1,136.0,115.4,15.993748778819803
2016-09-26 17:00:00,3,1,"[17:00:00,17:20:00)",2016-09-26,17,85,1,78.0,68.8,30.784736477676727
2016-09-26 17:20:00,1,0,"[17:20:00,17:40:00)",2016-09-26,17,42,1,47.0,49.6,37.79947089576784
2016-09-26 17:20:00,1,1,"[17:20:00,17:40:00)",2016-09-26,17,112,1,106.0,98.6,47.0829056027769
2016-09-26 17:20:00,2,0,"[17:20:00,17:40:00)",2016-09-26,17,67,1,71.0,58.8,29.785902705810347
2016-09-26 17:20:00,3,0,"[17:20:00,17:40:00)",2016-09-26,17,106,1,120.0,114.6,13.921206844235885
2016-09-26 17:20:00,3,1,"[17:20:00,17:40:00)",2016-09-26,17,90,1,85.0,72.0,35.51760127035608
2016-09-26 17:40:00,1,0,"[17:40:00,18:00:00)",2016-09-26,17,30,1,42.0,41.2,39.340818496823374
2016-09-26 17:40:00,1,1,"[17:40:00,18:00:00)",2016-09-26,17,102,1,112.0,92.8,47.40464112299554
2016-09-26 17:40:00,2,0,"[17:40:00,18:00:00)",2016-09-26,17,63,1,67.0,46.8,23.66854452643846
2016-09-26 17:40:00,3,0,"[17:40:00,18:00:00)",2016-09-26,17,101,1,106.0,97.8,9.731392500562292
2016-09-26 17:40:00,3,1,"[17:40:00,18:00:00)",2016-09-26,17,82,1,90.0,76.2,41.13028081596332
2016-09-26 18:00:00,1,0,"[18:00:00,18:20:00)",2016-09-26,18,33,1,30.0,43.0,38.37316770869979
2016-09-26 18:00:00,1,1,"[18:00:00,18:20:00)",2016-09-26,18,74,1,102.0,50.6,26.101724080987445
2016-09-26 18:00:00,2,0,"[18:00:00,18:20:00)",2016-09-26,18,63,1,63.0,47.2,24.903814968795444
2016-09-26 18:00:00,3,0,"[18:00:00,18:20:00)",2016-09-26,18,95,1,101.0,85.8,10.425929215182691
2016-09-26 18:00:00,3,1,"[18:00:00,18:20:00)",2016-09-26,18,91,1,82.0,63.6,30.574499178236756
2016-09-26 18:20:00,1,0,"[18:20:00,18:40:00)",2016-09-26,18,22,1,33.0,39.4,31.730111881302907
2016-09-26 18:20:00,1,1,"[18:20:00,18:40:00)",2016-09-26,18,85,1,74.0,70.8,34.332200628564436
2016-09-26 18:20:00,2,0,"[18:20:00,18:40:00)",2016-09-26,18,52,1,63.0,43.4,19.269146322554096
2016-09-26 18:20:00,3,0,"[18:20:00,18:40:00)",2016-09-26,18,88,1,95.0,78.8,14.20211251891774
2016-09-26 18:20:00,3,1,"[18:20:00,18:40:00)",2016-09-26,18,55,1,91.0,60.6,25.6865723676788
2016-09-26 18:40:00,1,0,"[18:40:00,19:00:00)",2016-09-26,18,29,1,22.0,33.6,28.72803508769787
2016-09-26 18:40:00,1,1,"[18:40:00,19:00:00)",2016-09-26,18,54,1,85.0,50.0,23.473389188611005
2016-09-26 18:40:00,2,0,"[18:40:00,19:00:00)",2016-09-26,18,48,1,52.0,39.0,20.037464909513876
2016-09-26 18:40:00,3,0,"[18:40:00,19:00:00)",2016-09-26,18,62,1,88.0,64.8,4.324349662087931
2016-09-26 18:40:00,3,1,"[18:40:00,19:00:00)",2016-09-26,18,70,1,55.0,62.0,28.78367592924851
