time,tollgate_id,direction,time_window,volume,day,hour,minute,week,weekend,am_pm,volume_anterior,volume_anterior_2,avg_vol_dia_semana,desvio_padrao,media_volume_hora_dia,desvio_padrao_hora_dia,min_volume_hora_dia,max_volume_hora_dia,mediana_volume_hora_dia,min_volume_weekday,max_volume_weekday,mediana_volume_weekday,media_volume_weekday,desvio_padrao_weekday,min_volume_dia_am_pm,max_volume_dia_am_pm,mediana_volume_dia_am_pm,media_volume_dia_am_pm,desvio_padrao_am_pm,window_n
2016-10-26 15:20:00,3,1,"[15:20:00,15:40:00)",80,26,15,20,2,0,0,81.0,86.0,97.57142857142857,19.415261547359613,80.0,1.0,79,81,80,80,108,94.0,94.0,19.79898987322333,79,122,82.0,89.66666666666667,16.633299933166196,46
2016-10-26 15:40:00,1,0,"[15:40:00,16:00:00)",44,26,15,40,2,0,0,36.0,38.0,69.14285714285714,39.608200209167855,39.333333333333336,4.163331998932264,36,44,38,44,50,47.0,47.0,4.242640687119285,36,49,44.5,43.0,4.979959839195493,47
2016-10-26 15:40:00,1,1,"[15:40:00,16:00:00)",101,26,15,40,2,0,0,99.0,96.0,102.42857142857143,13.364843718467029,98.66666666666667,2.516611478423582,96,101,99,92,101,96.5,96.5,6.363961030678928,96,113,105.0,104.66666666666667,6.8896056974740345,47
2016-10-26 15:40:00,2,0,"[15:40:00,16:00:00)",74,26,15,40,2,0,0,59.0,72.0,68.57142857142857,35.40177558097496,68.33333333333333,8.144527815247079,59,74,72,58,74,66.0,66.0,11.313708498984761,59,90,73.0,73.83333333333333,10.55304063607578,47
2016-10-26 15:40:00,3,0,"[15:40:00,16:00:00)",114,26,15,40,2,0,0,107.0,120.0,122.85714285714286,27.03348893149983,113.66666666666667,6.506407098647712,107,120,114,95,114,104.5,104.5,13.435028842544403,107,132,123.5,121.83333333333333,9.988326519826366,47
2016-10-26 15:40:00,3,1,"[15:40:00,16:00:00)",79,26,15,40,2,0,0,80.0,81.0,96.14285714285714,24.53180637070013,80.0,1.0,79,81,80,79,79,79.0,79.0,0.0,79,122,82.0,89.66666666666667,16.633299933166196,47
2016-10-26 16:00:00,1,0,"[16:00:00,16:20:00)",49,26,16,0,2,0,0,44.0,36.0,68.14285714285714,26.87891721175149,46.666666666666664,2.0816659994661326,45,49,46,39,49,44.0,44.0,7.0710678118654755,36,49,44.5,43.0,4.979959839195493,48
2016-10-26 16:00:00,1,1,"[16:00:00,16:20:00)",110,26,16,0,2,0,0,101.0,99.0,108.0,13.152946437965904,110.66666666666667,2.081665999466134,109,113,110,82,110,96.0,96.0,19.79898987322333,96,113,105.0,104.66666666666667,6.8896056974740345,48
2016-10-26 16:00:00,2,0,"[16:00:00,16:20:00)",68,26,16,0,2,0,0,74.0,59.0,56.714285714285715,29.227351834165464,79.33333333333333,11.015141094572206,68,90,80,55,68,61.5,61.5,9.192388155425117,59,90,73.0,73.83333333333333,10.55304063607578,48
2016-10-26 16:00:00,3,0,"[16:00:00,16:20:00)",131,26,16,0,2,0,0,114.0,107.0,129.71428571428572,12.257165057144954,130.0,2.6457513110645907,127,132,131,109,131,120.0,120.0,15.556349186104045,107,132,123.5,121.83333333333333,9.988326519826366,48
2016-10-26 16:00:00,3,1,"[16:00:00,16:20:00)",83,26,16,0,2,0,0,79.0,80.0,94.85714285714286,12.62838827706016,99.33333333333333,20.256686138984666,83,122,93,82,83,82.5,82.5,0.7071067811865476,79,122,82.0,89.66666666666667,16.633299933166196,48
2016-10-26 16:20:00,1,0,"[16:20:00,16:40:00)",45,26,16,20,2,0,0,49.0,44.0,65.71428571428571,27.699063075095072,46.666666666666664,2.0816659994661326,45,49,46,40,45,42.5,42.5,3.5355339059327378,36,49,44.5,43.0,4.979959839195493,49
2016-10-26 16:20:00,1,1,"[16:20:00,16:40:00)",113,26,16,20,2,0,0,110.0,101.0,103.57142857142857,8.303757038376117,110.66666666666667,2.081665999466134,109,113,110,80,113,96.5,96.5,23.33452377915607,96,113,105.0,104.66666666666667,6.8896056974740345,49
2016-10-26 16:20:00,2,0,"[16:20:00,16:40:00)",80,26,16,20,2,0,0,68.0,74.0,63.85714285714285,31.189894578365024,79.33333333333333,11.015141094572206,68,90,80,61,80,70.5,70.5,13.435028842544403,59,90,73.0,73.83333333333333,10.55304063607578,49
2016-10-26 16:20:00,3,0,"[16:20:00,16:40:00)",132,26,16,20,2,0,0,131.0,114.0,133.0,15.362291495737214,130.0,2.6457513110645907,127,132,131,105,132,118.5,118.5,19.091883092036785,107,132,123.5,121.83333333333333,9.988326519826366,49
2016-10-26 16:20:00,3,1,"[16:20:00,16:40:00)",93,26,16,20,2,0,0,83.0,79.0,104.85714285714286,16.25247233939677,99.33333333333333,20.256686138984666,83,122,93,89,93,91.0,91.0,2.8284271247461903,79,122,82.0,89.66666666666667,16.633299933166196,49
2016-10-26 16:40:00,1,0,"[16:40:00,17:00:00)",46,26,16,40,2,0,0,45.0,49.0,63.57142857142857,25.37621683688057,46.666666666666664,2.0816659994661326,45,49,46,36,46,41.0,41.0,7.0710678118654755,36,49,44.5,43.0,4.979959839195493,50
2016-10-26 16:40:00,1,1,"[16:40:00,17:00:00)",109,26,16,40,2,0,0,113.0,110.0,110.85714285714286,7.8830740921836515,110.66666666666667,2.081665999466134,109,113,110,85,109,97.0,97.0,16.97056274847714,96,113,105.0,104.66666666666667,6.8896056974740345,50
2016-10-26 16:40:00,2,0,"[16:40:00,17:00:00)",90,26,16,40,2,0,0,80.0,68.0,67.28571428571429,35.817659916649525,79.33333333333333,11.015141094572206,68,90,80,64,90,77.0,77.0,18.384776310850235,59,90,73.0,73.83333333333333,10.55304063607578,50
2016-10-26 16:40:00,3,0,"[16:40:00,17:00:00)",127,26,16,40,2,0,0,132.0,131.0,118.57142857142857,15.946338585572374,130.0,2.6457513110645907,127,132,131,95,127,111.0,111.0,22.627416997969522,107,132,123.5,121.83333333333333,9.988326519826366,50
2016-10-26 16:40:00,3,1,"[16:40:00,17:00:00)",122,26,16,40,2,0,0,93.0,83.0,97.57142857142857,19.552128126772143,99.33333333333333,20.256686138984666,83,122,93,75,122,98.5,98.5,33.23401871576773,79,122,82.0,89.66666666666667,16.633299933166196,50
2016-10-27 06:00:00,1,0,"[06:00:00,06:20:00)",14,27,6,0,3,0,1,46.0,45.0,14.285714285714285,6.447590912226719,17.0,5.196152422706632,14,23,14,8,14,11.0,11.0,4.242640687119285,14,42,21.5,24.833333333333332,11.669047376142865,18
2016-10-27 06:00:00,1,1,"[06:00:00,06:20:00)",37,27,6,0,3,0,1,109.0,113.0,36.57142857142857,2.992052966172382,44.666666666666664,7.0945988845975885,37,51,46,37,46,41.5,41.5,6.363961030678928,37,104,56.5,65.66666666666667,27.237229423468655,18
2016-10-27 06:00:00,2,0,"[06:00:00,06:20:00)",20,27,6,0,3,0,1,90.0,80.0,19.714285714285715,9.655987533033338,35.333333333333336,15.01110699893027,20,50,36,20,21,20.5,20.5,0.7071067811865476,20,114,60.0,61.833333333333336,33.80187371532334,18
2016-10-27 06:00:00,3,0,"[06:00:00,06:20:00)",24,27,6,0,3,0,1,127.0,132.0,24.142857142857146,4.29839394148448,42.333333333333336,19.60442127004348,24,63,40,24,37,30.5,30.5,9.192388155425117,24,134,87.5,82.16666666666667,45.906063506542,18
2016-10-27 06:00:00,3,1,"[06:00:00,06:20:00)",24,27,6,0,3,0,1,122.0,93.0,21.428571428571427,5.1269595556932455,32.666666666666664,14.153915830374764,24,49,25,16,24,20.0,20.0,5.656854249492381,24,90,50.5,54.333333333333336,28.59836825181931,18
2016-10-27 06:20:00,1,0,"[06:20:00,06:40:00)",14,27,6,20,3,0,1,14.0,46.0,22.428571428571423,14.808298831591502,17.0,5.196152422706632,14,23,14,14,16,15.0,15.0,1.4142135623730951,14,42,21.5,24.833333333333332,11.669047376142865,19
2016-10-27 06:20:00,1,1,"[06:20:00,06:40:00)",46,27,6,20,3,0,1,37.0,109.0,47.714285714285715,6.5246784266681335,44.666666666666664,7.0945988845975885,37,51,46,27,46,36.5,36.5,13.435028842544403,37,104,56.5,65.66666666666667,27.237229423468655,19
2016-10-27 06:20:00,2,0,"[06:20:00,06:40:00)",36,27,6,20,3,0,1,20.0,90.0,24.0,13.686976778431873,35.333333333333336,15.01110699893027,20,50,36,23,36,29.5,29.5,9.192388155425117,20,114,60.0,61.833333333333336,33.80187371532334,19
2016-10-27 06:20:00,3,0,"[06:20:00,06:40:00)",40,27,6,20,3,0,1,24.0,127.0,45.42857142857143,6.876460883747853,42.333333333333336,19.60442127004348,24,63,40,40,44,42.0,42.0,2.8284271247461903,24,134,87.5,82.16666666666667,45.906063506542,19
2016-10-27 06:20:00,3,1,"[06:20:00,06:40:00)",25,27,6,20,3,0,1,24.0,122.0,28.857142857142854,5.698788509515902,32.666666666666664,14.153915830374764,24,49,25,25,49,37.0,37.0,16.97056274847714,24,90,50.5,54.333333333333336,28.59836825181931,19
2016-10-27 06:40:00,1,0,"[06:40:00,07:00:00)",23,27,6,40,3,0,1,14.0,14.0,28.714285714285715,14.941154414505437,17.0,5.196152422706632,14,23,14,23,23,23.0,23.0,0.0,14,42,21.5,24.833333333333332,11.669047376142865,20
2016-10-27 06:40:00,1,1,"[06:40:00,07:00:00)",51,27,6,40,3,0,1,46.0,37.0,60.42857142857143,7.2078000077957896,44.666666666666664,7.0945988845975885,37,51,46,51,55,53.0,53.0,2.8284271247461903,37,104,56.5,65.66666666666667,27.237229423468655,20
2016-10-27 06:40:00,2,0,"[06:40:00,07:00:00)",50,27,6,40,3,0,1,36.0,20.0,34.57142857142857,17.77504939380988,35.333333333333336,15.01110699893027,20,50,36,42,50,46.0,46.0,5.656854249492381,20,114,60.0,61.833333333333336,33.80187371532334,20
2016-10-27 06:40:00,3,0,"[06:40:00,07:00:00)",63,27,6,40,3,0,1,40.0,24.0,70.71428571428571,12.802529511966062,42.333333333333336,19.60442127004348,24,63,40,63,73,68.0,68.0,7.0710678118654755,24,134,87.5,82.16666666666667,45.906063506542,20
2016-10-27 06:40:00,3,1,"[06:40:00,07:00:00)",49,27,6,40,3,0,1,25.0,24.0,41.142857142857146,9.58172864411865,32.666666666666664,14.153915830374764,24,49,25,37,49,43.0,43.0,8.48528137423857,24,90,50.5,54.333333333333336,28.59836825181931,20
2016-10-27 07:00:00,1,0,"[07:00:00,07:20:00)",20,27,7,0,3,0,1,23.0,14.0,39.285714285714285,26.20886800120833,32.666666666666664,11.372481406154654,20,42,36,20,22,21.0,21.0,1.4142135623730951,14,42,21.5,24.833333333333332,11.669047376142865,21
2016-10-27 07:00:00,1,1,"[07:00:00,07:20:00)",62,27,7,0,3,0,1,51.0,46.0,70.42857142857143,11.956269524913738,86.66666666666667,21.939310229205777,62,104,94,62,71,66.5,66.5,6.363961030678928,37,104,56.5,65.66666666666667,27.237229423468655,21
2016-10-27 07:00:00,2,0,"[07:00:00,07:20:00)",70,27,7,0,3,0,1,50.0,36.0,52.85714285714285,27.7634566257432,88.33333333333333,22.898325994127465,70,114,81,70,76,73.0,73.0,4.242640687119285,20,114,60.0,61.833333333333336,33.80187371532334,21
2016-10-27 07:00:00,3,0,"[07:00:00,07:20:00)",120,27,7,0,3,0,1,63.0,40.0,111.57142857142857,31.55343162984096,122.0,11.135528725660043,112,134,120,114,120,117.0,117.0,4.242640687119285,24,134,87.5,82.16666666666667,45.906063506542,21
2016-10-27 07:00:00,3,1,"[07:00:00,07:20:00)",52,27,7,0,3,0,1,49.0,25.0,56.85714285714285,6.618876325292972,76.0,20.8806130178211,52,90,86,47,52,49.5,49.5,3.5355339059327378,24,90,50.5,54.333333333333336,28.59836825181931,21
2016-10-27 07:20:00,1,0,"[07:20:00,07:40:00)",36,27,7,20,3,0,1,20.0,23.0,45.42857142857143,23.308490176022005,32.666666666666664,11.372481406154654,20,42,36,33,36,34.5,34.5,2.1213203435596424,14,42,21.5,24.833333333333332,11.669047376142865,22
2016-10-27 07:20:00,1,1,"[07:20:00,07:40:00)",94,27,7,20,3,0,1,62.0,51.0,90.85714285714286,11.922367933546472,86.66666666666667,21.939310229205777,62,104,94,88,94,91.0,91.0,4.242640687119285,37,104,56.5,65.66666666666667,27.237229423468655,22
2016-10-27 07:20:00,2,0,"[07:20:00,07:40:00)",81,27,7,20,3,0,1,70.0,50.0,67.42857142857143,33.11020559111215,88.33333333333333,22.898325994127465,70,114,81,81,89,85.0,85.0,5.656854249492381,20,114,60.0,61.833333333333336,33.80187371532334,22
2016-10-27 07:20:00,3,0,"[07:20:00,07:40:00)",112,27,7,20,3,0,1,120.0,63.0,112.85714285714286,30.899992294651533,122.0,11.135528725660043,112,134,120,112,123,117.5,117.5,7.7781745930520225,24,134,87.5,82.16666666666667,45.906063506542,22
2016-10-27 07:20:00,3,1,"[07:20:00,07:40:00)",90,27,7,20,3,0,1,52.0,49.0,75.57142857142857,14.931590034299125,76.0,20.8806130178211,52,90,86,60,90,75.0,75.0,21.213203435596427,24,90,50.5,54.333333333333336,28.59836825181931,22
2016-10-27 07:40:00,1,0,"[07:40:00,08:00:00)",42,27,7,40,3,0,1,36.0,20.0,54.42857142857143,27.054618477302185,32.666666666666664,11.372481406154654,20,42,36,37,42,39.5,39.5,3.5355339059327378,14,42,21.5,24.833333333333332,11.669047376142865,23
2016-10-27 07:40:00,1,1,"[07:40:00,08:00:00)",104,27,7,40,3,0,1,94.0,62.0,104.14285714285714,21.698145630664477,86.66666666666667,21.939310229205777,62,104,94,104,111,107.5,107.5,4.949747468305833,37,104,56.5,65.66666666666667,27.237229423468655,23
2016-10-27 07:40:00,2,0,"[07:40:00,08:00:00)",114,27,7,40,3,0,1,81.0,70.0,76.85714285714286,33.78080604637576,88.33333333333333,22.898325994127465,70,114,81,112,114,113.0,113.0,1.4142135623730951,20,114,60.0,61.833333333333336,33.80187371532334,23
2016-10-27 07:40:00,3,0,"[07:40:00,08:00:00)",134,27,7,40,3,0,1,112.0,120.0,129.71428571428572,29.26154635760207,122.0,11.135528725660043,112,134,120,120,134,127.0,127.0,9.899494936611665,24,134,87.5,82.16666666666667,45.906063506542,23
2016-10-27 07:40:00,3,1,"[07:40:00,08:00:00)",86,27,7,40,3,0,1,90.0,52.0,81.0,16.103829772241554,76.0,20.8806130178211,52,90,86,86,104,95.0,95.0,12.727922061357855,24,90,50.5,54.333333333333336,28.59836825181931,23
2016-10-27 15:00:00,1,0,"[15:00:00,15:20:00)",40,27,15,0,3,0,0,42.0,36.0,66.85714285714286,30.612789110808848,40.666666666666664,4.0414518843273814,37,45,40,40,40,40.0,40.0,0.0,37,49,43.0,42.833333333333336,4.308905506815702,45
2016-10-27 15:00:00,1,1,"[15:00:00,15:20:00)",87,27,15,0,3,0,0,104.0,94.0,97.71428571428572,8.22018421760903,96.33333333333333,8.082903768654761,87,101,101,87,97,92.0,92.0,7.0710678118654755,87,109,98.5,97.83333333333333,7.600438583836244,45
2016-10-27 15:00:00,2,0,"[15:00:00,15:20:00)",58,27,15,0,3,0,0,114.0,81.0,58.714285714285715,32.99855696700632,63.666666666666664,13.428824718989127,54,79,58,58,72,65.0,65.0,9.899494936611665,54,83,65.5,67.33333333333333,12.532624093407838,45
2016-10-27 15:00:00,3,0,"[15:00:00,15:20:00)",110,27,15,0,3,0,0,134.0,112.0,127.85714285714286,16.375068156891967,102.66666666666667,8.736894948054104,93,110,105,92,110,101.0,101.0,12.727922061357855,93,126,111.5,112.0,12.489995996796795,45
2016-10-27 15:00:00,3,1,"[15:00:00,15:20:00)",100,27,15,0,3,0,0,86.0,90.0,102.71428571428572,32.993505854507625,89.66666666666667,10.016652800877814,80,100,89,100,100,100.0,100.0,0.0,80,117,103.5,100.16666666666667,13.585531519475664,45
2016-10-27 15:20:00,1,0,"[15:20:00,15:40:00)",37,27,15,20,3,0,0,40.0,42.0,62.28571428571429,35.42463495796057,40.666666666666664,4.0414518843273814,37,45,40,37,41,39.0,39.0,2.8284271247461903,37,49,43.0,42.833333333333336,4.308905506815702,46
2016-10-27 15:20:00,1,1,"[15:20:00,15:40:00)",101,27,15,20,3,0,0,87.0,104.0,103.85714285714286,17.948338562186112,96.33333333333333,8.082903768654761,87,101,101,101,115,108.0,108.0,9.899494936611665,87,109,98.5,97.83333333333333,7.600438583836244,46
2016-10-27 15:20:00,2,0,"[15:20:00,15:40:00)",54,27,15,20,3,0,0,58.0,114.0,56.28571428571429,27.79516915889214,63.666666666666664,13.428824718989127,54,79,58,54,79,66.5,66.5,17.67766952966369,54,83,65.5,67.33333333333333,12.532624093407838,46
2016-10-27 15:20:00,3,0,"[15:20:00,15:40:00)",93,27,15,20,3,0,0,110.0,134.0,119.71428571428572,22.603202470109448,102.66666666666667,8.736894948054104,93,110,105,93,107,100.0,100.0,9.899494936611665,93,126,111.5,112.0,12.489995996796795,46
2016-10-27 15:20:00,3,1,"[15:20:00,15:40:00)",89,27,15,20,3,0,0,100.0,86.0,97.57142857142857,19.415261547359613,89.66666666666667,10.016652800877814,80,100,89,89,105,97.0,97.0,11.313708498984761,80,117,103.5,100.16666666666667,13.585531519475664,46
2016-10-27 15:40:00,1,0,"[15:40:00,16:00:00)",45,27,15,40,3,0,0,37.0,40.0,69.14285714285714,39.608200209167855,40.666666666666664,4.0414518843273814,37,45,40,42,45,43.5,43.5,2.1213203435596424,37,49,43.0,42.833333333333336,4.308905506815702,47
2016-10-27 15:40:00,1,1,"[15:40:00,16:00:00)",101,27,15,40,3,0,0,101.0,87.0,102.42857142857143,13.364843718467029,96.33333333333333,8.082903768654761,87,101,101,101,120,110.5,110.5,13.435028842544403,87,109,98.5,97.83333333333333,7.600438583836244,47
2016-10-27 15:40:00,2,0,"[15:40:00,16:00:00)",79,27,15,40,3,0,0,54.0,58.0,68.57142857142857,35.40177558097496,63.666666666666664,13.428824718989127,54,79,58,70,79,74.5,74.5,6.363961030678928,54,83,65.5,67.33333333333333,12.532624093407838,47
2016-10-27 15:40:00,3,0,"[15:40:00,16:00:00)",105,27,15,40,3,0,0,93.0,110.0,122.85714285714286,27.03348893149983,102.66666666666667,8.736894948054104,93,110,105,105,108,106.5,106.5,2.1213203435596424,93,126,111.5,112.0,12.489995996796795,47
2016-10-27 15:40:00,3,1,"[15:40:00,16:00:00)",80,27,15,40,3,0,0,89.0,100.0,96.14285714285714,24.53180637070013,89.66666666666667,10.016652800877814,80,100,89,74,80,77.0,77.0,4.242640687119285,80,117,103.5,100.16666666666667,13.585531519475664,47
2016-10-27 16:00:00,1,0,"[16:00:00,16:20:00)",49,27,16,0,3,0,0,45.0,37.0,68.14285714285714,26.87891721175149,45.0,4.0,41,49,45,46,49,47.5,47.5,2.1213203435596424,37,49,43.0,42.833333333333336,4.308905506815702,48
2016-10-27 16:00:00,1,1,"[16:00:00,16:20:00)",96,27,16,0,3,0,0,101.0,101.0,108.0,13.152946437965904,99.33333333333333,8.504900548115385,93,109,96,90,96,93.0,93.0,4.242640687119285,87,109,98.5,97.83333333333333,7.600438583836244,48
2016-10-27 16:00:00,2,0,"[16:00:00,16:20:00)",57,27,16,0,3,0,0,79.0,54.0,56.714285714285715,29.227351834165464,71.0,13.114877048604,57,83,73,57,66,61.5,61.5,6.363961030678928,54,83,65.5,67.33333333333333,12.532624093407838,48
2016-10-27 16:00:00,3,0,"[16:00:00,16:20:00)",113,27,16,0,3,0,0,105.0,93.0,129.71428571428572,12.257165057144954,121.33333333333333,7.234178138070236,113,126,125,113,121,117.0,117.0,5.656854249492381,93,126,111.5,112.0,12.489995996796795,48
2016-10-27 16:00:00,3,1,"[16:00:00,16:20:00)",107,27,16,0,3,0,0,80.0,89.0,94.85714285714286,12.62838827706016,110.66666666666667,5.5075705472861,107,117,108,92,107,99.5,99.5,10.606601717798213,80,117,103.5,100.16666666666667,13.585531519475664,48
2016-10-27 16:20:00,1,0,"[16:20:00,16:40:00)",41,27,16,20,3,0,0,49.0,45.0,65.71428571428571,27.699063075095072,45.0,4.0,41,49,45,36,41,38.5,38.5,3.5355339059327378,37,49,43.0,42.833333333333336,4.308905506815702,49
2016-10-27 16:20:00,1,1,"[16:20:00,16:40:00)",93,27,16,20,3,0,0,96.0,101.0,103.57142857142857,8.303757038376117,99.33333333333333,8.504900548115385,93,109,96,73,93,83.0,83.0,14.142135623730951,87,109,98.5,97.83333333333333,7.600438583836244,49
2016-10-27 16:20:00,2,0,"[16:20:00,16:40:00)",73,27,16,20,3,0,0,57.0,79.0,63.85714285714285,31.189894578365024,71.0,13.114877048604,57,83,73,67,73,70.0,70.0,4.242640687119285,54,83,65.5,67.33333333333333,12.532624093407838,49
2016-10-27 16:20:00,3,0,"[16:20:00,16:40:00)",126,27,16,20,3,0,0,113.0,105.0,133.0,15.362291495737214,121.33333333333333,7.234178138070236,113,126,125,106,126,116.0,116.0,14.142135623730951,93,126,111.5,112.0,12.489995996796795,49
2016-10-27 16:20:00,3,1,"[16:20:00,16:40:00)",108,27,16,20,3,0,0,107.0,80.0,104.85714285714286,16.25247233939677,110.66666666666667,5.5075705472861,107,117,108,84,108,96.0,96.0,16.97056274847714,80,117,103.5,100.16666666666667,13.585531519475664,49
2016-10-27 16:40:00,1,0,"[16:40:00,17:00:00)",45,27,16,40,3,0,0,41.0,49.0,63.57142857142857,25.37621683688057,45.0,4.0,41,49,45,37,45,41.0,41.0,5.656854249492381,37,49,43.0,42.833333333333336,4.308905506815702,50
2016-10-27 16:40:00,1,1,"[16:40:00,17:00:00)",109,27,16,40,3,0,0,93.0,96.0,110.85714285714286,7.8830740921836515,99.33333333333333,8.504900548115385,93,109,96,109,119,114.0,114.0,7.0710678118654755,87,109,98.5,97.83333333333333,7.600438583836244,50
2016-10-27 16:40:00,2,0,"[16:40:00,17:00:00)",83,27,16,40,3,0,0,73.0,57.0,67.28571428571429,35.817659916649525,71.0,13.114877048604,57,83,73,75,83,79.0,79.0,5.656854249492381,54,83,65.5,67.33333333333333,12.532624093407838,50
2016-10-27 16:40:00,3,0,"[16:40:00,17:00:00)",125,27,16,40,3,0,0,126.0,113.0,118.57142857142857,15.946338585572374,121.33333333333333,7.234178138070236,113,126,125,125,147,136.0,136.0,15.556349186104045,93,126,111.5,112.0,12.489995996796795,50
2016-10-27 16:40:00,3,1,"[16:40:00,17:00:00)",117,27,16,40,3,0,0,108.0,107.0,97.57142857142857,19.552128126772143,110.66666666666667,5.5075705472861,107,117,108,88,117,102.5,102.5,20.506096654409877,80,117,103.5,100.16666666666667,13.585531519475664,50
2016-10-28 06:00:00,1,0,"[06:00:00,06:20:00)",8,28,6,0,4,0,1,45.0,41.0,14.285714285714285,6.447590912226719,14.333333333333334,6.506407098647712,8,21,14,8,8,8.0,8.0,0.0,8,46,24.5,25.666666666666668,14.264174237111192,18
2016-10-28 06:00:00,1,1,"[06:00:00,06:20:00)",35,28,6,0,4,0,1,109.0,93.0,36.57142857142857,2.992052966172382,52.333333333333336,15.534906930308058,35,65,57,33,35,34.0,34.0,1.4142135623730951,35,113,75.5,76.0,29.010342983149993,18
2016-10-28 06:00:00,2,0,"[06:00:00,06:20:00)",19,28,6,0,4,0,1,83.0,73.0,19.714285714285715,9.655987533033338,31.666666666666668,18.58314648635514,19,53,23,16,19,17.5,17.5,2.1213203435596424,19,99,59.5,59.5,34.708788512421464,18
2016-10-28 06:00:00,3,0,"[06:00:00,06:20:00)",25,28,6,0,4,0,1,125.0,126.0,24.142857142857146,4.29839394148448,49.0,22.64950330581225,25,70,52,22,25,23.5,23.5,2.1213203435596424,25,151,87.0,87.0,46.54460226492434,18
2016-10-28 06:00:00,3,1,"[06:00:00,06:20:00)",19,28,6,0,4,0,1,117.0,108.0,21.428571428571427,5.1269595556932455,29.666666666666668,18.475208614068027,19,51,19,19,21,20.0,20.0,1.4142135623730951,19,77,51.5,45.833333333333336,22.807162617622268,18
2016-10-28 06:20:00,1,0,"[06:20:00,06:40:00)",21,28,6,20,4,0,1,8.0,45.0,22.428571428571423,14.808298831591502,14.333333333333334,6.506407098647712,8,21,14,13,21,17.0,17.0,5.656854249492381,8,46,24.5,25.666666666666668,14.264174237111192,19
2016-10-28 06:20:00,1,1,"[06:20:00,06:40:00)",57,28,6,20,4,0,1,35.0,109.0,47.714285714285715,6.5246784266681335,52.333333333333336,15.534906930308058,35,65,57,39,57,48.0,48.0,12.727922061357855,35,113,75.5,76.0,29.010342983149993,19
2016-10-28 06:20:00,2,0,"[06:20:00,06:40:00)",23,28,6,20,4,0,1,19.0,83.0,24.0,13.686976778431873,31.666666666666668,18.58314648635514,19,53,23,23,24,23.5,23.5,0.7071067811865476,19,99,59.5,59.5,34.708788512421464,19
2016-10-28 06:20:00,3,0,"[06:20:00,06:40:00)",52,28,6,20,4,0,1,25.0,125.0,45.42857142857143,6.876460883747853,49.0,22.64950330581225,25,70,52,49,52,50.5,50.5,2.1213203435596424,25,151,87.0,87.0,46.54460226492434,19
2016-10-28 06:20:00,3,1,"[06:20:00,06:40:00)",19,28,6,20,4,0,1,19.0,117.0,28.857142857142854,5.698788509515902,29.666666666666668,18.475208614068027,19,51,19,19,28,23.5,23.5,6.363961030678928,19,77,51.5,45.833333333333336,22.807162617622268,19
2016-10-28 06:40:00,1,0,"[06:40:00,07:00:00)",14,28,6,40,4,0,1,21.0,8.0,28.714285714285715,14.941154414505437,14.333333333333334,6.506407098647712,8,21,14,14,21,17.5,17.5,4.949747468305833,8,46,24.5,25.666666666666668,14.264174237111192,20
2016-10-28 06:40:00,1,1,"[06:40:00,07:00:00)",65,28,6,40,4,0,1,57.0,35.0,60.42857142857143,7.2078000077957896,52.333333333333336,15.534906930308058,35,65,57,54,65,59.5,59.5,7.7781745930520225,35,113,75.5,76.0,29.010342983149993,20
2016-10-28 06:40:00,2,0,"[06:40:00,07:00:00)",53,28,6,40,4,0,1,23.0,19.0,34.57142857142857,17.77504939380988,31.666666666666668,18.58314648635514,19,53,23,39,53,46.0,46.0,9.899494936611665,19,99,59.5,59.5,34.708788512421464,20
2016-10-28 06:40:00,3,0,"[06:40:00,07:00:00)",70,28,6,40,4,0,1,52.0,25.0,70.71428571428571,12.802529511966062,49.0,22.64950330581225,25,70,52,66,70,68.0,68.0,2.8284271247461903,25,151,87.0,87.0,46.54460226492434,20
2016-10-28 06:40:00,3,1,"[06:40:00,07:00:00)",51,28,6,40,4,0,1,19.0,19.0,41.142857142857146,9.58172864411865,29.666666666666668,18.475208614068027,19,51,19,42,51,46.5,46.5,6.363961030678928,19,77,51.5,45.833333333333336,22.807162617622268,20
2016-10-28 07:00:00,1,0,"[07:00:00,07:20:00)",28,28,7,0,4,0,1,14.0,21.0,39.285714285714285,26.20886800120833,37.0,9.0,28,46,37,28,32,30.0,30.0,2.8284271247461903,8,46,24.5,25.666666666666668,14.264174237111192,21
2016-10-28 07:00:00,1,1,"[07:00:00,07:20:00)",86,28,7,0,4,0,1,65.0,57.0,70.42857142857143,11.956269524913738,99.66666666666667,13.503086067019394,86,113,100,65,86,75.5,75.5,14.849242404917497,35,113,75.5,76.0,29.010342983149993,21
2016-10-28 07:00:00,2,0,"[07:00:00,07:20:00)",66,28,7,0,4,0,1,53.0,23.0,52.85714285714285,27.7634566257432,87.33333333333333,18.502252115170556,66,99,97,66,66,66.0,66.0,0.0,19,99,59.5,59.5,34.708788512421464,21
2016-10-28 07:00:00,3,0,"[07:00:00,07:20:00)",120,28,7,0,4,0,1,70.0,52.0,111.57142857142857,31.55343162984096,125.0,23.895606290697042,104,151,120,116,120,118.0,118.0,2.8284271247461903,25,151,87.0,87.0,46.54460226492434,21
2016-10-28 07:00:00,3,1,"[07:00:00,07:20:00)",52,28,7,0,4,0,1,51.0,19.0,56.85714285714285,6.618876325292972,62.0,13.228756555322953,52,77,57,52,54,53.0,53.0,1.4142135623730951,19,77,51.5,45.833333333333336,22.807162617622268,21
