time_start,volume,direction,tollgate_id,time_window,weekday,weekend,date,hour,minute,holiday
2016-09-30 21:10:00,19,0,2,"[21:10:00,21:30:00)",5,0,2016-09-30,21,10,False
2016-09-30 21:30:00,11,0,2,"[21:30:00,21:50:00)",5,0,2016-09-30,21,30,False
2016-09-30 21:50:00,7,0,2,"[21:50:00,22:10:00)",5,0,2016-09-30,21,50,False
2016-09-30 22:10:00,9,0,2,"[22:10:00,22:30:00)",5,0,2016-09-30,22,10,False
2016-09-30 22:30:00,10,0,2,"[22:30:00,22:50:00)",5,0,2016-09-30,22,30,False
2016-09-30 22:50:00,11,0,2,"[22:50:00,23:10:00)",5,0,2016-09-30,22,50,False
2016-09-30 23:10:00,7,0,2,"[23:10:00,23:30:00)",5,0,2016-09-30,23,10,False
2016-09-30 23:30:00,11,0,2,"[23:30:00,23:50:00)",5,0,2016-09-30,23,30,False
2016-09-30 23:50:00,7,0,2,"[23:50:00,00:00:00)",5,0,2016-09-30,23,50,False
2016-10-01 00:10:00,1,0,2,"[00:10:00,00:30:00)",6,1,2016-10-01,0,10,True
2016-10-01 00:30:00,6,0,2,"[00:30:00,00:50:00)",6,1,2016-10-01,0,30,True
2016-10-01 00:50:00,1,0,2,"[00:50:00,01:10:00)",6,1,2016-10-01,0,50,True
2016-10-01 01:10:00,2,0,2,"[01:10:00,01:30:00)",6,1,2016-10-01,1,10,True
2016-10-01 01:30:00,0,0,2,"[01:30:00,01:50:00)",6,1,2016-10-01,1,30,True
2016-10-01 01:50:00,1,0,2,"[01:50:00,02:10:00)",6,1,2016-10-01,1,50,True
2016-10-01 02:10:00,0,0,2,"[02:10:00,02:30:00)",6,1,2016-10-01,2,10,True
2016-10-01 02:30:00,1,0,2,"[02:30:00,02:50:00)",6,1,2016-10-01,2,30,True
2016-10-01 02:50:00,2,0,2,"[02:50:00,03:10:00)",6,1,2016-10-01,2,50,True
2016-10-01 03:10:00,1,0,2,"[03:10:00,03:30:00)",6,1,2016-10-01,3,10,True
2016-10-01 03:30:00,2,0,2,"[03:30:00,03:50:00)",6,1,2016-10-01,3,30,True
2016-10-01 03:50:00,2,0,2,"[03:50:00,04:10:00)",6,1,2016-10-01,3,50,True
2016-10-01 04:10:00,2,0,2,"[04:10:00,04:30:00)",6,1,2016-10-01,4,10,True
2016-10-01 04:30:00,3,0,2,"[04:30:00,04:50:00)",6,1,2016-10-01,4,30,True
2016-10-01 04:50:00,5,0,2,"[04:50:00,05:10:00)",6,1,2016-10-01,4,50,True
2016-10-01 05:10:00,6,0,2,"[05:10:00,05:30:00)",6,1,2016-10-01,5,10,True
2016-10-01 05:30:00,17,0,2,"[05:30:00,05:50:00)",6,1,2016-10-01,5,30,True
2016-10-01 05:50:00,11,0,2,"[05:50:00,06:10:00)",6,1,2016-10-01,5,50,True
2016-10-01 06:10:00,12,0,2,"[06:10:00,06:30:00)",6,1,2016-10-01,6,10,True
2016-10-01 06:30:00,8,0,2,"[06:30:00,06:50:00)",6,1,2016-10-01,6,30,True
2016-10-01 06:50:00,16,0,2,"[06:50:00,07:10:00)",6,1,2016-10-01,6,50,True
2016-10-01 07:10:00,20,0,2,"[07:10:00,07:30:00)",6,1,2016-10-01,7,10,True
2016-10-01 07:30:00,13,0,2,"[07:30:00,07:50:00)",6,1,2016-10-01,7,30,True
2016-10-01 07:50:00,17,0,2,"[07:50:00,08:10:00)",6,1,2016-10-01,7,50,True
2016-10-01 08:10:00,17,0,2,"[08:10:00,08:30:00)",6,1,2016-10-01,8,10,True
2016-10-01 08:30:00,10,0,2,"[08:30:00,08:50:00)",6,1,2016-10-01,8,30,True
2016-10-01 08:50:00,11,0,2,"[08:50:00,09:10:00)",6,1,2016-10-01,8,50,True
2016-10-01 09:10:00,10,0,2,"[09:10:00,09:30:00)",6,1,2016-10-01,9,10,True
2016-10-01 09:30:00,12,0,2,"[09:30:00,09:50:00)",6,1,2016-10-01,9,30,True
2016-10-01 09:50:00,13,0,2,"[09:50:00,10:10:00)",6,1,2016-10-01,9,50,True
2016-10-01 10:10:00,11,0,2,"[10:10:00,10:30:00)",6,1,2016-10-01,10,10,True
2016-10-01 10:30:00,6,0,2,"[10:30:00,10:50:00)",6,1,2016-10-01,10,30,True
2016-10-01 10:50:00,18,0,2,"[10:50:00,11:10:00)",6,1,2016-10-01,10,50,True
2016-10-01 11:10:00,11,0,2,"[11:10:00,11:30:00)",6,1,2016-10-01,11,10,True
2016-10-01 11:30:00,14,0,2,"[11:30:00,11:50:00)",6,1,2016-10-01,11,30,True
2016-10-01 11:50:00,8,0,2,"[11:50:00,12:10:00)",6,1,2016-10-01,11,50,True
2016-10-01 12:10:00,12,0,2,"[12:10:00,12:30:00)",6,1,2016-10-01,12,10,True
2016-10-01 12:30:00,7,0,2,"[12:30:00,12:50:00)",6,1,2016-10-01,12,30,True
2016-10-01 12:50:00,13,0,2,"[12:50:00,13:10:00)",6,1,2016-10-01,12,50,True
2016-10-01 13:10:00,3,0,2,"[13:10:00,13:30:00)",6,1,2016-10-01,13,10,True
2016-10-01 13:30:00,17,0,2,"[13:30:00,13:50:00)",6,1,2016-10-01,13,30,True
2016-10-01 13:50:00,17,0,2,"[13:50:00,14:10:00)",6,1,2016-10-01,13,50,True
2016-10-01 14:10:00,13,0,2,"[14:10:00,14:30:00)",6,1,2016-10-01,14,10,True
2016-10-01 14:30:00,8,0,2,"[14:30:00,14:50:00)",6,1,2016-10-01,14,30,True
2016-10-01 14:50:00,11,0,2,"[14:50:00,15:10:00)",6,1,2016-10-01,14,50,True
2016-10-01 15:10:00,8,0,2,"[15:10:00,15:30:00)",6,1,2016-10-01,15,10,True
2016-10-01 15:30:00,6,0,2,"[15:30:00,15:50:00)",6,1,2016-10-01,15,30,True
2016-10-01 15:50:00,15,0,2,"[15:50:00,16:10:00)",6,1,2016-10-01,15,50,True
2016-10-01 16:10:00,6,0,2,"[16:10:00,16:30:00)",6,1,2016-10-01,16,10,True
2016-10-01 16:30:00,13,0,2,"[16:30:00,16:50:00)",6,1,2016-10-01,16,30,True
2016-10-01 16:50:00,12,0,2,"[16:50:00,17:10:00)",6,1,2016-10-01,16,50,True
2016-10-01 17:10:00,12,0,2,"[17:10:00,17:30:00)",6,1,2016-10-01,17,10,True
2016-10-01 17:30:00,3,0,2,"[17:30:00,17:50:00)",6,1,2016-10-01,17,30,True
2016-10-01 17:50:00,8,0,2,"[17:50:00,18:10:00)",6,1,2016-10-01,17,50,True
2016-10-01 18:10:00,7,0,2,"[18:10:00,18:30:00)",6,1,2016-10-01,18,10,True
2016-10-01 18:30:00,5,0,2,"[18:30:00,18:50:00)",6,1,2016-10-01,18,30,True
2016-10-01 18:50:00,5,0,2,"[18:50:00,19:10:00)",6,1,2016-10-01,18,50,True
2016-10-01 19:10:00,1,0,2,"[19:10:00,19:30:00)",6,1,2016-10-01,19,10,True
2016-10-01 19:30:00,2,0,2,"[19:30:00,19:50:00)",6,1,2016-10-01,19,30,True
2016-10-01 19:50:00,4,0,2,"[19:50:00,20:10:00)",6,1,2016-10-01,19,50,True
2016-10-01 20:10:00,5,0,2,"[20:10:00,20:30:00)",6,1,2016-10-01,20,10,True
2016-10-01 20:30:00,3,0,2,"[20:30:00,20:50:00)",6,1,2016-10-01,20,30,True
2016-10-01 20:50:00,2,0,2,"[20:50:00,21:10:00)",6,1,2016-10-01,20,50,True
2016-10-01 21:10:00,4,0,2,"[21:10:00,21:30:00)",6,1,2016-10-01,21,10,True
2016-10-01 21:30:00,1,0,2,"[21:30:00,21:50:00)",6,1,2016-10-01,21,30,True
2016-10-01 21:50:00,4,0,2,"[21:50:00,22:10:00)",6,1,2016-10-01,21,50,True
2016-10-01 22:10:00,2,0,2,"[22:10:00,22:30:00)",6,1,2016-10-01,22,10,True
2016-10-01 22:30:00,0,0,2,"[22:30:00,22:50:00)",6,1,2016-10-01,22,30,True
2016-10-01 22:50:00,2,0,2,"[22:50:00,23:10:00)",6,1,2016-10-01,22,50,True
2016-10-01 23:10:00,1,0,2,"[23:10:00,23:30:00)",6,1,2016-10-01,23,10,True
2016-10-01 23:30:00,2,0,2,"[23:30:00,23:50:00)",6,1,2016-10-01,23,30,True
2016-10-01 23:50:00,2,0,2,"[23:50:00,00:00:00)",6,1,2016-10-01,23,50,True
2016-10-02 00:10:00,0,0,2,"[00:10:00,00:30:00)",7,1,2016-10-02,0,10,True
2016-10-02 00:30:00,0,0,2,"[00:30:00,00:50:00)",7,1,2016-10-02,0,30,True
2016-10-02 00:50:00,0,0,2,"[00:50:00,01:10:00)",7,1,2016-10-02,0,50,True
2016-10-02 01:10:00,0,0,2,"[01:10:00,01:30:00)",7,1,2016-10-02,1,10,True
2016-10-02 01:30:00,0,0,2,"[01:30:00,01:50:00)",7,1,2016-10-02,1,30,True
2016-10-02 01:50:00,0,0,2,"[01:50:00,02:10:00)",7,1,2016-10-02,1,50,True
2016-10-02 02:10:00,0,0,2,"[02:10:00,02:30:00)",7,1,2016-10-02,2,10,True
2016-10-02 02:30:00,0,0,2,"[02:30:00,02:50:00)",7,1,2016-10-02,2,30,True
2016-10-02 02:50:00,0,0,2,"[02:50:00,03:10:00)",7,1,2016-10-02,2,50,True
2016-10-02 03:10:00,0,0,2,"[03:10:00,03:30:00)",7,1,2016-10-02,3,10,True
2016-10-02 03:30:00,0,0,2,"[03:30:00,03:50:00)",7,1,2016-10-02,3,30,True
2016-10-02 03:50:00,0,0,2,"[03:50:00,04:10:00)",7,1,2016-10-02,3,50,True
2016-10-02 04:10:00,0,0,2,"[04:10:00,04:30:00)",7,1,2016-10-02,4,10,True
2016-10-02 04:30:00,0,0,2,"[04:30:00,04:50:00)",7,1,2016-10-02,4,30,True
2016-10-02 04:50:00,0,0,2,"[04:50:00,05:10:00)",7,1,2016-10-02,4,50,True
2016-10-02 05:10:00,0,0,2,"[05:10:00,05:30:00)",7,1,2016-10-02,5,10,True
2016-10-02 05:30:00,0,0,2,"[05:30:00,05:50:00)",7,1,2016-10-02,5,30,True
2016-10-02 05:50:00,0,0,2,"[05:50:00,06:10:00)",7,1,2016-10-02,5,50,True
2016-10-02 06:10:00,0,0,2,"[06:10:00,06:30:00)",7,1,2016-10-02,6,10,True
2016-10-02 06:30:00,0,0,2,"[06:30:00,06:50:00)",7,1,2016-10-02,6,30,True
2016-10-02 06:50:00,0,0,2,"[06:50:00,07:10:00)",7,1,2016-10-02,6,50,True
2016-10-02 07:10:00,0,0,2,"[07:10:00,07:30:00)",7,1,2016-10-02,7,10,True
2016-10-02 07:30:00,0,0,2,"[07:30:00,07:50:00)",7,1,2016-10-02,7,30,True
2016-10-02 07:50:00,0,0,2,"[07:50:00,08:10:00)",7,1,2016-10-02,7,50,True
2016-10-02 08:10:00,6,0,2,"[08:10:00,08:30:00)",7,1,2016-10-02,8,10,True
2016-10-02 08:30:00,16,0,2,"[08:30:00,08:50:00)",7,1,2016-10-02,8,30,True
2016-10-02 08:50:00,19,0,2,"[08:50:00,09:10:00)",7,1,2016-10-02,8,50,True
2016-10-02 09:10:00,12,0,2,"[09:10:00,09:30:00)",7,1,2016-10-02,9,10,True
2016-10-02 09:30:00,13,0,2,"[09:30:00,09:50:00)",7,1,2016-10-02,9,30,True
2016-10-02 09:50:00,0,0,2,"[09:50:00,10:10:00)",7,1,2016-10-02,9,50,True
2016-10-02 10:10:00,0,0,2,"[10:10:00,10:30:00)",7,1,2016-10-02,10,10,True
2016-10-02 10:30:00,4,0,2,"[10:30:00,10:50:00)",7,1,2016-10-02,10,30,True
2016-10-02 10:50:00,8,0,2,"[10:50:00,11:10:00)",7,1,2016-10-02,10,50,True
2016-10-02 11:10:00,6,0,2,"[11:10:00,11:30:00)",7,1,2016-10-02,11,10,True
2016-10-02 11:30:00,11,0,2,"[11:30:00,11:50:00)",7,1,2016-10-02,11,30,True
2016-10-02 11:50:00,8,0,2,"[11:50:00,12:10:00)",7,1,2016-10-02,11,50,True
2016-10-02 12:10:00,6,0,2,"[12:10:00,12:30:00)",7,1,2016-10-02,12,10,True
2016-10-02 12:30:00,4,0,2,"[12:30:00,12:50:00)",7,1,2016-10-02,12,30,True
2016-10-02 12:50:00,7,0,2,"[12:50:00,13:10:00)",7,1,2016-10-02,12,50,True
2016-10-02 13:10:00,11,0,2,"[13:10:00,13:30:00)",7,1,2016-10-02,13,10,True
2016-10-02 13:30:00,7,0,2,"[13:30:00,13:50:00)",7,1,2016-10-02,13,30,True
2016-10-02 13:50:00,7,0,2,"[13:50:00,14:10:00)",7,1,2016-10-02,13,50,True
2016-10-02 14:10:00,3,0,2,"[14:10:00,14:30:00)",7,1,2016-10-02,14,10,True
2016-10-02 14:30:00,5,0,2,"[14:30:00,14:50:00)",7,1,2016-10-02,14,30,True
2016-10-02 14:50:00,10,0,2,"[14:50:00,15:10:00)",7,1,2016-10-02,14,50,True
2016-10-02 15:10:00,7,0,2,"[15:10:00,15:30:00)",7,1,2016-10-02,15,10,True
2016-10-02 15:30:00,8,0,2,"[15:30:00,15:50:00)",7,1,2016-10-02,15,30,True
2016-10-02 15:50:00,12,0,2,"[15:50:00,16:10:00)",7,1,2016-10-02,15,50,True
2016-10-02 16:10:00,13,0,2,"[16:10:00,16:30:00)",7,1,2016-10-02,16,10,True
2016-10-02 16:30:00,6,0,2,"[16:30:00,16:50:00)",7,1,2016-10-02,16,30,True
2016-10-02 16:50:00,12,0,2,"[16:50:00,17:10:00)",7,1,2016-10-02,16,50,True
2016-10-02 17:10:00,12,0,2,"[17:10:00,17:30:00)",7,1,2016-10-02,17,10,True
2016-10-02 17:30:00,3,0,2,"[17:30:00,17:50:00)",7,1,2016-10-02,17,30,True
2016-10-02 17:50:00,4,0,2,"[17:50:00,18:10:00)",7,1,2016-10-02,17,50,True
2016-10-02 18:10:00,4,0,2,"[18:10:00,18:30:00)",7,1,2016-10-02,18,10,True
2016-10-02 18:30:00,1,0,2,"[18:30:00,18:50:00)",7,1,2016-10-02,18,30,True
2016-10-02 18:50:00,2,0,2,"[18:50:00,19:10:00)",7,1,2016-10-02,18,50,True
2016-10-02 19:10:00,4,0,2,"[19:10:00,19:30:00)",7,1,2016-10-02,19,10,True
2016-10-02 19:30:00,7,0,2,"[19:30:00,19:50:00)",7,1,2016-10-02,19,30,True
2016-10-02 19:50:00,3,0,2,"[19:50:00,20:10:00)",7,1,2016-10-02,19,50,True
2016-10-02 20:10:00,9,0,2,"[20:10:00,20:30:00)",7,1,2016-10-02,20,10,True
2016-10-02 20:30:00,2,0,2,"[20:30:00,20:50:00)",7,1,2016-10-02,20,30,True
2016-10-02 20:50:00,0,0,2,"[20:50:00,21:10:00)",7,1,2016-10-02,20,50,True
2016-10-02 21:10:00,2,0,2,"[21:10:00,21:30:00)",7,1,2016-10-02,21,10,True
2016-10-02 21:30:00,0,0,2,"[21:30:00,21:50:00)",7,1,2016-10-02,21,30,True
2016-10-02 21:50:00,2,0,2,"[21:50:00,22:10:00)",7,1,2016-10-02,21,50,True
2016-10-02 22:10:00,1,0,2,"[22:10:00,22:30:00)",7,1,2016-10-02,22,10,True
2016-10-02 22:30:00,0,0,2,"[22:30:00,22:50:00)",7,1,2016-10-02,22,30,True
2016-10-02 22:50:00,0,0,2,"[22:50:00,23:10:00)",7,1,2016-10-02,22,50,True
2016-10-02 23:10:00,0,0,2,"[23:10:00,23:30:00)",7,1,2016-10-02,23,10,True
2016-10-02 23:30:00,0,0,2,"[23:30:00,23:50:00)",7,1,2016-10-02,23,30,True
2016-10-02 23:50:00,0,0,2,"[23:50:00,00:00:00)",7,1,2016-10-02,23,50,True
2016-10-03 00:10:00,0,0,2,"[00:10:00,00:30:00)",1,0,2016-10-03,0,10,True
2016-10-03 00:30:00,1,0,2,"[00:30:00,00:50:00)",1,0,2016-10-03,0,30,True
2016-10-03 00:50:00,0,0,2,"[00:50:00,01:10:00)",1,0,2016-10-03,0,50,True
2016-10-03 01:10:00,0,0,2,"[01:10:00,01:30:00)",1,0,2016-10-03,1,10,True
2016-10-03 01:30:00,0,0,2,"[01:30:00,01:50:00)",1,0,2016-10-03,1,30,True
2016-10-03 01:50:00,0,0,2,"[01:50:00,02:10:00)",1,0,2016-10-03,1,50,True
2016-10-03 02:10:00,0,0,2,"[02:10:00,02:30:00)",1,0,2016-10-03,2,10,True
2016-10-03 02:30:00,0,0,2,"[02:30:00,02:50:00)",1,0,2016-10-03,2,30,True
2016-10-03 02:50:00,0,0,2,"[02:50:00,03:10:00)",1,0,2016-10-03,2,50,True
2016-10-03 03:10:00,0,0,2,"[03:10:00,03:30:00)",1,0,2016-10-03,3,10,True
2016-10-03 03:30:00,0,0,2,"[03:30:00,03:50:00)",1,0,2016-10-03,3,30,True
2016-10-03 03:50:00,0,0,2,"[03:50:00,04:10:00)",1,0,2016-10-03,3,50,True
2016-10-03 04:10:00,0,0,2,"[04:10:00,04:30:00)",1,0,2016-10-03,4,10,True
2016-10-03 04:30:00,0,0,2,"[04:30:00,04:50:00)",1,0,2016-10-03,4,30,True
2016-10-03 04:50:00,0,0,2,"[04:50:00,05:10:00)",1,0,2016-10-03,4,50,True
2016-10-03 05:10:00,0,0,2,"[05:10:00,05:30:00)",1,0,2016-10-03,5,10,True
2016-10-03 05:30:00,3,0,2,"[05:30:00,05:50:00)",1,0,2016-10-03,5,30,True
2016-10-03 05:50:00,0,0,2,"[05:50:00,06:10:00)",1,0,2016-10-03,5,50,True
2016-10-03 06:10:00,0,0,2,"[06:10:00,06:30:00)",1,0,2016-10-03,6,10,True
2016-10-03 06:30:00,4,0,2,"[06:30:00,06:50:00)",1,0,2016-10-03,6,30,True
2016-10-03 06:50:00,5,0,2,"[06:50:00,07:10:00)",1,0,2016-10-03,6,50,True
2016-10-03 07:10:00,3,0,2,"[07:10:00,07:30:00)",1,0,2016-10-03,7,10,True
2016-10-03 07:30:00,3,0,2,"[07:30:00,07:50:00)",1,0,2016-10-03,7,30,True
2016-10-03 07:50:00,11,0,2,"[07:50:00,08:10:00)",1,0,2016-10-03,7,50,True
2016-10-03 08:10:00,8,0,2,"[08:10:00,08:30:00)",1,0,2016-10-03,8,10,True
2016-10-03 08:30:00,7,0,2,"[08:30:00,08:50:00)",1,0,2016-10-03,8,30,True
2016-10-03 08:50:00,0,0,2,"[08:50:00,09:10:00)",1,0,2016-10-03,8,50,True
2016-10-03 09:10:00,0,0,2,"[09:10:00,09:30:00)",1,0,2016-10-03,9,10,True
2016-10-03 09:30:00,0,0,2,"[09:30:00,09:50:00)",1,0,2016-10-03,9,30,True
2016-10-03 09:50:00,0,0,2,"[09:50:00,10:10:00)",1,0,2016-10-03,9,50,True
2016-10-03 10:10:00,0,0,2,"[10:10:00,10:30:00)",1,0,2016-10-03,10,10,True
2016-10-03 10:30:00,0,0,2,"[10:30:00,10:50:00)",1,0,2016-10-03,10,30,True
2016-10-03 10:50:00,0,0,2,"[10:50:00,11:10:00)",1,0,2016-10-03,10,50,True
2016-10-03 11:10:00,5,0,2,"[11:10:00,11:30:00)",1,0,2016-10-03,11,10,True
2016-10-03 11:30:00,7,0,2,"[11:30:00,11:50:00)",1,0,2016-10-03,11,30,True
2016-10-03 11:50:00,4,0,2,"[11:50:00,12:10:00)",1,0,2016-10-03,11,50,True
2016-10-03 12:10:00,7,0,2,"[12:10:00,12:30:00)",1,0,2016-10-03,12,10,True
2016-10-03 12:30:00,5,0,2,"[12:30:00,12:50:00)",1,0,2016-10-03,12,30,True
2016-10-03 12:50:00,8,0,2,"[12:50:00,13:10:00)",1,0,2016-10-03,12,50,True
2016-10-03 13:10:00,9,0,2,"[13:10:00,13:30:00)",1,0,2016-10-03,13,10,True
2016-10-03 13:30:00,10,0,2,"[13:30:00,13:50:00)",1,0,2016-10-03,13,30,True
2016-10-03 13:50:00,10,0,2,"[13:50:00,14:10:00)",1,0,2016-10-03,13,50,True
2016-10-03 14:10:00,11,0,2,"[14:10:00,14:30:00)",1,0,2016-10-03,14,10,True
2016-10-03 14:30:00,7,0,2,"[14:30:00,14:50:00)",1,0,2016-10-03,14,30,True
2016-10-03 14:50:00,11,0,2,"[14:50:00,15:10:00)",1,0,2016-10-03,14,50,True
2016-10-03 15:10:00,9,0,2,"[15:10:00,15:30:00)",1,0,2016-10-03,15,10,True
2016-10-03 15:30:00,2,0,2,"[15:30:00,15:50:00)",1,0,2016-10-03,15,30,True
2016-10-03 15:50:00,7,0,2,"[15:50:00,16:10:00)",1,0,2016-10-03,15,50,True
2016-10-03 16:10:00,3,0,2,"[16:10:00,16:30:00)",1,0,2016-10-03,16,10,True
2016-10-03 16:30:00,1,0,2,"[16:30:00,16:50:00)",1,0,2016-10-03,16,30,True
2016-10-03 16:50:00,9,0,2,"[16:50:00,17:10:00)",1,0,2016-10-03,16,50,True
2016-10-03 17:10:00,8,0,2,"[17:10:00,17:30:00)",1,0,2016-10-03,17,10,True
2016-10-03 17:30:00,6,0,2,"[17:30:00,17:50:00)",1,0,2016-10-03,17,30,True
2016-10-03 17:50:00,4,0,2,"[17:50:00,18:10:00)",1,0,2016-10-03,17,50,True
2016-10-03 18:10:00,4,0,2,"[18:10:00,18:30:00)",1,0,2016-10-03,18,10,True
2016-10-03 18:30:00,9,0,2,"[18:30:00,18:50:00)",1,0,2016-10-03,18,30,True
2016-10-03 18:50:00,4,0,2,"[18:50:00,19:10:00)",1,0,2016-10-03,18,50,True
2016-10-03 19:10:00,2,0,2,"[19:10:00,19:30:00)",1,0,2016-10-03,19,10,True
2016-10-03 19:30:00,2,0,2,"[19:30:00,19:50:00)",1,0,2016-10-03,19,30,True
2016-10-03 19:50:00,5,0,2,"[19:50:00,20:10:00)",1,0,2016-10-03,19,50,True
2016-10-03 20:10:00,6,0,2,"[20:10:00,20:30:00)",1,0,2016-10-03,20,10,True
2016-10-03 20:30:00,2,0,2,"[20:30:00,20:50:00)",1,0,2016-10-03,20,30,True
2016-10-03 20:50:00,3,0,2,"[20:50:00,21:10:00)",1,0,2016-10-03,20,50,True
2016-10-03 21:10:00,4,0,2,"[21:10:00,21:30:00)",1,0,2016-10-03,21,10,True
2016-10-03 21:30:00,2,0,2,"[21:30:00,21:50:00)",1,0,2016-10-03,21,30,True
2016-10-03 21:50:00,0,0,2,"[21:50:00,22:10:00)",1,0,2016-10-03,21,50,True
2016-10-03 22:10:00,1,0,2,"[22:10:00,22:30:00)",1,0,2016-10-03,22,10,True
2016-10-03 22:30:00,0,0,2,"[22:30:00,22:50:00)",1,0,2016-10-03,22,30,True
2016-10-03 22:50:00,0,0,2,"[22:50:00,23:10:00)",1,0,2016-10-03,22,50,True
2016-10-03 23:10:00,3,0,2,"[23:10:00,23:30:00)",1,0,2016-10-03,23,10,True
2016-10-03 23:30:00,1,0,2,"[23:30:00,23:50:00)",1,0,2016-10-03,23,30,True
2016-10-03 23:50:00,1,0,2,"[23:50:00,00:00:00)",1,0,2016-10-03,23,50,True
2016-10-04 00:10:00,0,0,2,"[00:10:00,00:30:00)",2,0,2016-10-04,0,10,True
2016-10-04 00:30:00,0,0,2,"[00:30:00,00:50:00)",2,0,2016-10-04,0,30,True
2016-10-04 00:50:00,0,0,2,"[00:50:00,01:10:00)",2,0,2016-10-04,0,50,True
2016-10-04 01:10:00,0,0,2,"[01:10:00,01:30:00)",2,0,2016-10-04,1,10,True
2016-10-04 01:30:00,1,0,2,"[01:30:00,01:50:00)",2,0,2016-10-04,1,30,True
2016-10-04 01:50:00,0,0,2,"[01:50:00,02:10:00)",2,0,2016-10-04,1,50,True
2016-10-04 02:10:00,0,0,2,"[02:10:00,02:30:00)",2,0,2016-10-04,2,10,True
2016-10-04 02:30:00,0,0,2,"[02:30:00,02:50:00)",2,0,2016-10-04,2,30,True
2016-10-04 02:50:00,0,0,2,"[02:50:00,03:10:00)",2,0,2016-10-04,2,50,True
2016-10-04 03:10:00,0,0,2,"[03:10:00,03:30:00)",2,0,2016-10-04,3,10,True
2016-10-04 03:30:00,1,0,2,"[03:30:00,03:50:00)",2,0,2016-10-04,3,30,True
2016-10-04 03:50:00,0,0,2,"[03:50:00,04:10:00)",2,0,2016-10-04,3,50,True
2016-10-04 04:10:00,0,0,2,"[04:10:00,04:30:00)",2,0,2016-10-04,4,10,True
2016-10-04 04:30:00,0,0,2,"[04:30:00,04:50:00)",2,0,2016-10-04,4,30,True
2016-10-04 04:50:00,0,0,2,"[04:50:00,05:10:00)",2,0,2016-10-04,4,50,True
2016-10-04 05:10:00,1,0,2,"[05:10:00,05:30:00)",2,0,2016-10-04,5,10,True
2016-10-04 05:30:00,0,0,2,"[05:30:00,05:50:00)",2,0,2016-10-04,5,30,True
2016-10-04 05:50:00,0,0,2,"[05:50:00,06:10:00)",2,0,2016-10-04,5,50,True
2016-10-04 06:10:00,2,0,2,"[06:10:00,06:30:00)",2,0,2016-10-04,6,10,True
2016-10-04 06:30:00,1,0,2,"[06:30:00,06:50:00)",2,0,2016-10-04,6,30,True
2016-10-04 06:50:00,5,0,2,"[06:50:00,07:10:00)",2,0,2016-10-04,6,50,True
2016-10-04 07:10:00,4,0,2,"[07:10:00,07:30:00)",2,0,2016-10-04,7,10,True
2016-10-04 07:30:00,7,0,2,"[07:30:00,07:50:00)",2,0,2016-10-04,7,30,True
2016-10-04 07:50:00,4,0,2,"[07:50:00,08:10:00)",2,0,2016-10-04,7,50,True
2016-10-04 08:10:00,6,0,2,"[08:10:00,08:30:00)",2,0,2016-10-04,8,10,True
2016-10-04 08:30:00,8,0,2,"[08:30:00,08:50:00)",2,0,2016-10-04,8,30,True
2016-10-04 08:50:00,10,0,2,"[08:50:00,09:10:00)",2,0,2016-10-04,8,50,True
2016-10-04 09:10:00,12,0,2,"[09:10:00,09:30:00)",2,0,2016-10-04,9,10,True
2016-10-04 09:30:00,10,0,2,"[09:30:00,09:50:00)",2,0,2016-10-04,9,30,True
2016-10-04 09:50:00,13,0,2,"[09:50:00,10:10:00)",2,0,2016-10-04,9,50,True
2016-10-04 10:10:00,6,0,2,"[10:10:00,10:30:00)",2,0,2016-10-04,10,10,True
2016-10-04 10:30:00,15,0,2,"[10:30:00,10:50:00)",2,0,2016-10-04,10,30,True
2016-10-04 10:50:00,10,0,2,"[10:50:00,11:10:00)",2,0,2016-10-04,10,50,True
2016-10-04 11:10:00,10,0,2,"[11:10:00,11:30:00)",2,0,2016-10-04,11,10,True
2016-10-04 11:30:00,10,0,2,"[11:30:00,11:50:00)",2,0,2016-10-04,11,30,True
2016-10-04 11:50:00,9,0,2,"[11:50:00,12:10:00)",2,0,2016-10-04,11,50,True
2016-10-04 12:10:00,10,0,2,"[12:10:00,12:30:00)",2,0,2016-10-04,12,10,True
2016-10-04 12:30:00,10,0,2,"[12:30:00,12:50:00)",2,0,2016-10-04,12,30,True
2016-10-04 12:50:00,8,0,2,"[12:50:00,13:10:00)",2,0,2016-10-04,12,50,True
2016-10-04 13:10:00,8,0,2,"[13:10:00,13:30:00)",2,0,2016-10-04,13,10,True
2016-10-04 13:30:00,18,0,2,"[13:30:00,13:50:00)",2,0,2016-10-04,13,30,True
2016-10-04 13:50:00,10,0,2,"[13:50:00,14:10:00)",2,0,2016-10-04,13,50,True
2016-10-04 14:10:00,10,0,2,"[14:10:00,14:30:00)",2,0,2016-10-04,14,10,True
2016-10-04 14:30:00,14,0,2,"[14:30:00,14:50:00)",2,0,2016-10-04,14,30,True
2016-10-04 14:50:00,22,0,2,"[14:50:00,15:10:00)",2,0,2016-10-04,14,50,True
2016-10-04 15:10:00,14,0,2,"[15:10:00,15:30:00)",2,0,2016-10-04,15,10,True
2016-10-04 15:30:00,14,0,2,"[15:30:00,15:50:00)",2,0,2016-10-04,15,30,True
2016-10-04 15:50:00,10,0,2,"[15:50:00,16:10:00)",2,0,2016-10-04,15,50,True
