,time,tollgate_id,direction,time_window,volume,day,hour,minute,week,weekend,am_pm,volume_anterior,volume_anterior_2,avg_vol_dia_semana,desvio_padrao,media_volume_hora_dia,desvio_padrao_hora_dia,min_volume_hora_dia,max_volume_hora_dia,mediana_volume_hora_dia,date,min_volume_weekday,max_volume_weekday,mediana_volume_weekday,media_volume_weekday,desvio_padrao_weekday
475,2016-09-20 09:20:00,1,0,"[09:20:00,09:40:00)",68,20,9,20,1,0,1,51.0,45.0,85.2,69.16068247205199,51.666666666666664,10.670832519848986,38,68,50.5,2016-09-20,65,68,66.5,66.5,2.1213203435596424
476,2016-09-20 09:20:00,1,1,"[09:20:00,09:40:00)",142,20,9,20,1,0,1,150.0,131.0,95.0,45.210618221829264,134.0,25.46369965264278,106,173,130.0,2016-09-20,97,142,119.5,119.5,31.81980515339464
477,2016-09-20 09:20:00,2,0,"[09:20:00,09:40:00)",99,20,9,20,1,0,1,105.0,112.0,76.0,37.636418533117634,99.33333333333333,18.250114154894117,72,125,102.0,2016-09-20,90,99,94.5,94.5,6.363961030678928
478,2016-09-20 09:20:00,3,0,"[09:20:00,09:40:00)",142,20,9,20,1,0,1,144.0,154.0,134.0,11.157956802210698,136.16666666666666,10.438710009702666,117,144,140.0,2016-09-20,127,142,134.5,134.5,10.606601717798213
479,2016-09-20 09:20:00,3,1,"[09:20:00,09:40:00)",222,20,9,20,1,0,1,191.0,210.0,121.4,70.3938917804663,150.5,52.62983944493846,89,222,145.5,2016-09-20,109,222,165.5,165.5,79.90306627407988
480,2016-09-20 09:40:00,1,0,"[09:40:00,10:00:00)",59,20,9,40,1,0,1,68.0,51.0,84.6,80.95245518203879,51.666666666666664,10.670832519848986,38,68,50.5,2016-09-20,45,59,52.0,52.0,9.899494936611665
481,2016-09-20 09:40:00,1,1,"[09:40:00,10:00:00)",173,20,9,40,1,0,1,142.0,150.0,101.0,56.30275304103698,134.0,25.46369965264278,106,173,130.0,2016-09-20,73,173,123.0,123.0,70.71067811865476
482,2016-09-20 09:40:00,2,0,"[09:40:00,10:00:00)",87,20,9,40,1,0,1,99.0,105.0,67.4,32.89832822500256,99.33333333333333,18.250114154894117,72,125,102.0,2016-09-20,87,94,90.5,90.5,4.949747468305833
483,2016-09-20 09:40:00,3,0,"[09:40:00,10:00:00)",144,20,9,40,1,0,1,142.0,144.0,124.8,12.911235417263525,136.16666666666666,10.438710009702666,117,144,140.0,2016-09-20,123,144,133.5,133.5,14.849242404917497
484,2016-09-20 09:40:00,3,1,"[09:40:00,10:00:00)",174,20,9,40,1,0,1,222.0,191.0,96.4,53.48177259590411,150.5,52.62983944493846,89,222,145.5,2016-09-20,94,174,134.0,134.0,56.568542494923804
485,2016-09-20 10:00:00,1,0,"[10:00:00,10:20:00)",56,20,10,0,1,0,1,59.0,68.0,84.4,87.91075019586626,50.833333333333336,10.245324136730211,38,63,51.0,2016-09-20,50,56,53.0,53.0,4.242640687119285
486,2016-09-20 10:00:00,1,1,"[10:00:00,10:20:00)",96,20,10,0,1,0,1,173.0,142.0,82.6,42.512351146460965,93.66666666666667,7.607014306984488,84,107,92.0,2016-09-20,79,96,87.5,87.5,12.020815280171307
487,2016-09-20 10:00:00,2,0,"[10:00:00,10:20:00)",85,20,10,0,1,0,1,87.0,99.0,70.0,32.76430985081175,73.0,10.99090533122727,57,85,77.0,2016-09-20,85,96,90.5,90.5,7.7781745930520225
488,2016-09-20 10:00:00,3,0,"[10:00:00,10:20:00)",123,20,10,0,1,0,1,144.0,142.0,118.2,11.777096416349831,113.83333333333333,14.048724734532552,101,137,110.0,2016-09-20,123,136,129.5,129.5,9.192388155425117
489,2016-09-20 10:00:00,3,1,"[10:00:00,10:20:00)",81,20,10,0,1,0,1,174.0,222.0,65.4,27.60978087562449,83.66666666666667,14.500574701254658,59,97,87.5,2016-09-20,80,81,80.5,80.5,0.7071067811865476
490,2016-09-20 10:20:00,1,0,"[10:20:00,10:40:00)",60,20,10,20,1,0,1,56.0,59.0,79.8,74.99799997333263,50.833333333333336,10.245324136730211,38,63,51.0,2016-09-20,35,60,47.5,47.5,17.67766952966369
491,2016-09-20 10:20:00,1,1,"[10:20:00,10:40:00)",92,20,10,20,1,0,1,96.0,173.0,78.2,33.56635219978483,93.66666666666667,7.607014306984488,84,107,92.0,2016-09-20,89,92,90.5,90.5,2.1213203435596424
492,2016-09-20 10:20:00,2,0,"[10:20:00,10:40:00)",76,20,10,20,1,0,1,85.0,87.0,54.2,25.81085043155301,73.0,10.99090533122727,57,85,77.0,2016-09-20,66,76,71.0,71.0,7.0710678118654755
493,2016-09-20 10:20:00,3,0,"[10:20:00,10:40:00)",137,20,10,20,1,0,1,123.0,144.0,121.6,17.401149387324963,113.83333333333333,14.048724734532552,101,137,110.0,2016-09-20,118,137,127.5,127.5,13.435028842544403
494,2016-09-20 10:20:00,3,1,"[10:20:00,10:40:00)",97,20,10,20,1,0,1,81.0,174.0,68.0,26.5329983228432,83.66666666666667,14.500574701254658,59,97,87.5,2016-09-20,69,97,83.0,83.0,19.79898987322333
495,2016-09-20 10:40:00,1,0,"[10:40:00,11:00:00)",63,20,10,40,1,0,1,60.0,56.0,85.6,78.03396696311165,50.833333333333336,10.245324136730211,38,63,51.0,2016-09-20,58,63,60.5,60.5,3.5355339059327378
496,2016-09-20 10:40:00,1,1,"[10:40:00,11:00:00)",92,20,10,40,1,0,1,92.0,96.0,79.0,29.334280287745262,93.66666666666667,7.607014306984488,84,107,92.0,2016-09-20,92,97,94.5,94.5,3.5355339059327378
497,2016-09-20 10:40:00,2,0,"[10:40:00,11:00:00)",80,20,10,40,1,0,1,76.0,85.0,59.0,28.96549671592048,73.0,10.99090533122727,57,85,77.0,2016-09-20,56,80,68.0,68.0,16.97056274847714
498,2016-09-20 10:40:00,3,0,"[10:40:00,11:00:00)",114,20,10,40,1,0,1,137.0,123.0,114.4,14.85934049680537,113.83333333333333,14.048724734532552,101,137,110.0,2016-09-20,99,114,106.5,106.5,10.606601717798213
499,2016-09-20 10:40:00,3,1,"[10:40:00,11:00:00)",77,20,10,40,1,0,1,97.0,81.0,69.4,28.33372548748223,83.66666666666667,14.500574701254658,59,97,87.5,2016-09-20,77,88,82.5,82.5,7.7781745930520225
500,2016-09-20 11:00:00,1,0,"[11:00:00,11:20:00)",57,20,11,0,1,0,1,63.0,60.0,68.0,61.147362984841784,46.333333333333336,13.923601066773877,25,64,47.0,2016-09-20,31,57,44.0,44.0,18.384776310850235
501,2016-09-20 11:00:00,1,1,"[11:00:00,11:20:00)",90,20,11,0,1,0,1,92.0,92.0,69.0,29.958304357890487,90.0,11.189280584559492,72,105,89.0,2016-09-20,89,90,89.5,89.5,0.7071067811865476
502,2016-09-20 11:00:00,2,0,"[11:00:00,11:20:00)",63,20,11,0,1,0,1,80.0,76.0,47.6,21.102132593650342,52.666666666666664,7.312090444371339,44,63,52.5,2016-09-20,50,63,56.5,56.5,9.192388155425117
503,2016-09-20 11:00:00,3,0,"[11:00:00,11:20:00)",120,20,11,0,1,0,1,114.0,137.0,102.8,18.363006289820852,97.16666666666667,17.882020765748667,71,120,98.5,2016-09-20,102,120,111.0,111.0,12.727922061357855
504,2016-09-20 11:00:00,3,1,"[11:00:00,11:20:00)",79,20,11,0,1,0,1,77.0,97.0,59.0,25.75849374478252,75.5,6.595452979136459,68,83,75.0,2016-09-20,55,79,67.0,67.0,16.97056274847714
505,2016-09-20 11:20:00,1,0,"[11:20:00,11:40:00)",64,20,11,20,1,0,1,57.0,63.0,70.6,53.2193573805622,46.333333333333336,13.923601066773877,25,64,47.0,2016-09-20,47,64,55.5,55.5,12.020815280171307
506,2016-09-20 11:20:00,1,1,"[11:20:00,11:40:00)",98,20,11,20,1,0,1,90.0,92.0,75.2,32.706268512320385,90.0,11.189280584559492,72,105,89.0,2016-09-20,89,98,93.5,93.5,6.363961030678928
507,2016-09-20 11:20:00,2,0,"[11:20:00,11:40:00)",46,20,11,20,1,0,1,63.0,80.0,45.4,21.77842969545784,52.666666666666664,7.312090444371339,44,63,52.5,2016-09-20,46,53,49.5,49.5,4.949747468305833
508,2016-09-20 11:20:00,3,0,"[11:20:00,11:40:00)",102,20,11,20,1,0,1,120.0,114.0,97.8,10.377861051295683,97.16666666666667,17.882020765748667,71,120,98.5,2016-09-20,99,102,100.5,100.5,2.1213203435596424
509,2016-09-20 11:20:00,3,1,"[11:20:00,11:40:00)",82,20,11,20,1,0,1,79.0,77.0,62.6,30.509015061125783,75.5,6.595452979136459,68,83,75.0,2016-09-20,51,82,66.5,66.5,21.920310216782973
510,2016-09-20 11:40:00,1,0,"[11:40:00,12:00:00)",50,20,11,40,1,0,1,64.0,57.0,62.2,50.38551379116819,46.333333333333336,13.923601066773877,25,64,47.0,2016-09-20,33,50,41.5,41.5,12.020815280171307
511,2016-09-20 11:40:00,1,1,"[11:40:00,12:00:00)",87,20,11,40,1,0,1,98.0,90.0,64.4,30.15460163888756,90.0,11.189280584559492,72,105,89.0,2016-09-20,74,87,80.5,80.5,9.192388155425117
512,2016-09-20 11:40:00,2,0,"[11:40:00,12:00:00)",55,20,11,40,1,0,1,46.0,63.0,48.8,23.19913791501745,52.666666666666664,7.312090444371339,44,63,52.5,2016-09-20,55,65,60.0,60.0,7.0710678118654755
513,2016-09-20 11:40:00,3,0,"[11:40:00,12:00:00)",111,20,11,40,1,0,1,102.0,120.0,95.4,12.817956155331473,97.16666666666667,17.882020765748667,71,120,98.5,2016-09-20,86,111,98.5,98.5,17.67766952966369
514,2016-09-20 11:40:00,3,1,"[11:40:00,12:00:00)",83,20,11,40,1,0,1,82.0,79.0,64.6,24.151604501564695,75.5,6.595452979136459,68,83,75.0,2016-09-20,79,83,81.0,81.0,2.8284271247461903
515,2016-09-20 12:00:00,1,0,"[12:00:00,12:20:00)",53,20,12,0,1,0,1,50.0,64.0,60.6,45.064398365006504,52.166666666666664,14.811031924436145,33,75,50.0,2016-09-20,34,53,43.5,43.5,13.435028842544403
516,2016-09-20 12:00:00,1,1,"[12:00:00,12:20:00)",86,20,12,0,1,0,1,87.0,98.0,75.2,33.96615962984335,82.0,10.334408546211051,70,100,79.5,2016-09-20,86,88,87.0,87.0,1.4142135623730951
517,2016-09-20 12:00:00,2,0,"[12:00:00,12:20:00)",73,20,12,0,1,0,1,55.0,46.0,54.0,24.67792535850613,66.5,16.861198059449986,47,88,68.0,2016-09-20,49,73,61.0,61.0,16.97056274847714
518,2016-09-20 12:00:00,3,0,"[12:00:00,12:20:00)",101,20,12,0,1,0,1,111.0,102.0,97.0,14.713938969562161,114.33333333333333,11.483321238503548,101,133,111.5,2016-09-20,97,101,99.0,99.0,2.8284271247461903
519,2016-09-20 12:00:00,3,1,"[12:00:00,12:20:00)",109,20,12,0,1,0,1,83.0,82.0,76.2,33.25958508460381,88.0,13.311649033834989,76,109,85.0,2016-09-20,96,109,102.5,102.5,9.192388155425117
520,2016-09-20 12:20:00,1,0,"[12:20:00,12:40:00)",62,20,12,20,1,0,1,53.0,50.0,67.4,41.87839538473269,52.166666666666664,14.811031924436145,33,75,50.0,2016-09-20,44,62,53.0,53.0,12.727922061357855
521,2016-09-20 12:20:00,1,1,"[12:20:00,12:40:00)",82,20,12,20,1,0,1,86.0,87.0,67.4,27.691153822114387,82.0,10.334408546211051,70,100,79.5,2016-09-20,80,82,81.0,81.0,1.4142135623730951
522,2016-09-20 12:20:00,2,0,"[12:20:00,12:40:00)",88,20,12,20,1,0,1,73.0,55.0,61.4,31.674911207452503,66.5,16.861198059449986,47,88,68.0,2016-09-20,62,88,75.0,75.0,18.384776310850235
523,2016-09-20 12:20:00,3,0,"[12:20:00,12:40:00)",122,20,12,20,1,0,1,101.0,111.0,106.4,10.922453936730518,114.33333333333333,11.483321238503548,101,133,111.5,2016-09-20,93,122,107.5,107.5,20.506096654409877
524,2016-09-20 12:20:00,3,1,"[12:20:00,12:40:00)",78,20,12,20,1,0,1,109.0,83.0,74.8,31.995312156626944,88.0,13.311649033834989,76,109,85.0,2016-09-20,78,90,84.0,84.0,8.48528137423857
525,2016-09-20 12:40:00,1,0,"[12:40:00,13:00:00)",75,20,12,40,1,0,1,62.0,53.0,75.0,53.34791467339656,52.166666666666664,14.811031924436145,33,75,50.0,2016-09-20,37,75,56.0,56.0,26.870057685088806
526,2016-09-20 12:40:00,1,1,"[12:40:00,13:00:00)",70,20,12,40,1,0,1,82.0,86.0,67.8,27.16983621592151,82.0,10.334408546211051,70,100,79.5,2016-09-20,70,74,72.0,72.0,2.8284271247461903
527,2016-09-20 12:40:00,2,0,"[12:40:00,13:00:00)",80,20,12,40,1,0,1,88.0,73.0,58.8,30.49098227345259,66.5,16.861198059449986,47,88,68.0,2016-09-20,66,80,73.0,73.0,9.899494936611665
528,2016-09-20 12:40:00,3,0,"[12:40:00,13:00:00)",133,20,12,40,1,0,1,122.0,101.0,115.0,18.60107523773827,114.33333333333333,11.483321238503548,101,133,111.5,2016-09-20,102,133,117.5,117.5,21.920310216782973
529,2016-09-20 12:40:00,3,1,"[12:40:00,13:00:00)",92,20,12,40,1,0,1,78.0,109.0,71.4,26.949953617770852,88.0,13.311649033834989,76,109,85.0,2016-09-20,84,92,88.0,88.0,5.656854249492381
530,2016-09-20 13:00:00,1,0,"[13:00:00,13:20:00)",98,20,13,0,1,0,0,75.0,62.0,79.2,52.75604230796696,63.0,28.085583490467133,33,98,62.0,2016-09-20,57,98,77.5,77.5,28.991378028648448
531,2016-09-20 13:00:00,1,1,"[13:00:00,13:20:00)",99,20,13,0,1,0,0,70.0,82.0,86.0,36.633318168028396,98.0,13.446189051177289,73,110,101.0,2016-09-20,89,99,94.0,94.0,7.0710678118654755
532,2016-09-20 13:00:00,2,0,"[13:00:00,13:20:00)",75,20,13,0,1,0,0,80.0,88.0,58.0,29.23183196448693,70.66666666666667,15.383974345619102,52,96,71.5,2016-09-20,68,75,71.5,71.5,4.949747468305833
533,2016-09-20 13:00:00,3,0,"[13:00:00,13:20:00)",130,20,13,0,1,0,0,133.0,122.0,116.2,25.1137412585222,131.0,18.97366596101028,94,146,136.5,2016-09-20,129,130,129.5,129.5,0.7071067811865476
534,2016-09-20 13:00:00,3,1,"[13:00:00,13:20:00)",94,20,13,0,1,0,0,92.0,78.0,81.8,42.81588490268536,89.0,7.0992957397195395,79,99,89.0,2016-09-20,94,95,94.5,94.5,0.7071067811865476
535,2016-09-20 13:20:00,1,0,"[13:20:00,13:40:00)",82,20,13,20,1,0,0,98.0,75.0,77.8,55.95265856060818,63.0,28.085583490467133,33,98,62.0,2016-09-20,54,82,68.0,68.0,19.79898987322333
536,2016-09-20 13:20:00,1,1,"[13:20:00,13:40:00)",95,20,13,20,1,0,0,99.0,70.0,89.0,36.37993952716249,98.0,13.446189051177289,73,110,101.0,2016-09-20,95,113,104.0,104.0,12.727922061357855
537,2016-09-20 13:20:00,2,0,"[13:20:00,13:40:00)",96,20,13,20,1,0,0,75.0,80.0,63.2,30.938648968563577,70.66666666666667,15.383974345619102,52,96,71.5,2016-09-20,82,96,89.0,89.0,9.899494936611665
538,2016-09-20 13:20:00,3,0,"[13:20:00,13:40:00)",143,20,13,20,1,0,0,130.0,133.0,120.0,26.095976701399774,131.0,18.97366596101028,94,146,136.5,2016-09-20,119,143,131.0,131.0,16.97056274847714
539,2016-09-20 13:20:00,3,1,"[13:20:00,13:40:00)",88,20,13,20,1,0,0,94.0,92.0,90.2,43.38432896795801,89.0,7.0992957397195395,79,99,89.0,2016-09-20,88,91,89.5,89.5,2.1213203435596424
540,2016-09-20 13:40:00,1,0,"[13:40:00,14:00:00)",84,20,13,40,1,0,0,82.0,98.0,79.0,40.311288741492746,63.0,28.085583490467133,33,98,62.0,2016-09-20,84,90,87.0,87.0,4.242640687119285
541,2016-09-20 13:40:00,1,1,"[13:40:00,14:00:00)",103,20,13,40,1,0,0,95.0,99.0,82.2,34.54272716506327,98.0,13.446189051177289,73,110,101.0,2016-09-20,101,103,102.0,102.0,1.4142135623730951
542,2016-09-20 13:40:00,2,0,"[13:40:00,14:00:00)",69,20,13,40,1,0,0,96.0,75.0,47.6,26.65145399410696,70.66666666666667,15.383974345619102,52,96,71.5,2016-09-20,32,69,50.5,50.5,26.16295090390226
543,2016-09-20 13:40:00,3,0,"[13:40:00,14:00:00)",136,20,13,40,1,0,0,143.0,130.0,121.8,27.752477366894656,131.0,18.97366596101028,94,146,136.5,2016-09-20,113,136,124.5,124.5,16.263455967290593
544,2016-09-20 13:40:00,3,1,"[13:40:00,14:00:00)",99,20,13,40,1,0,0,88.0,94.0,77.6,28.2630500831032,89.0,7.0992957397195395,79,99,89.0,2016-09-20,99,99,99.0,99.0,0.0
545,2016-09-20 14:00:00,1,0,"[14:00:00,14:20:00)",81,20,14,0,1,0,0,84.0,82.0,81.6,63.33482454384792,61.166666666666664,21.27361433011952,41,90,56.5,2016-09-20,54,81,67.5,67.5,19.091883092036785
546,2016-09-20 14:00:00,1,1,"[14:00:00,14:20:00)",105,20,14,0,1,0,0,103.0,95.0,80.2,34.86688973797347,98.0,11.523888232710346,83,116,96.5,2016-09-20,89,105,97.0,97.0,11.313708498984761
547,2016-09-20 14:00:00,2,0,"[14:00:00,14:20:00)",81,20,14,0,1,0,0,69.0,96.0,54.4,24.935917869611288,67.83333333333333,8.280499179799888,59,81,67.5,2016-09-20,51,81,66.0,66.0,21.213203435596427
548,2016-09-20 14:00:00,3,0,"[14:00:00,14:20:00)",131,20,14,0,1,0,0,136.0,143.0,118.0,31.072495876578692,120.5,14.25131572873186,101,141,119.5,2016-09-20,91,131,111.0,111.0,28.284271247461902
549,2016-09-20 14:00:00,3,1,"[14:00:00,14:20:00)",99,20,14,0,1,0,0,99.0,88.0,75.4,31.053180191407126,89.66666666666667,8.524474568362951,80,100,89.0,2016-09-20,82,99,90.5,90.5,12.020815280171307
550,2016-09-20 14:20:00,1,0,"[14:20:00,14:40:00)",90,20,14,20,1,0,0,81.0,84.0,78.6,57.151552909785394,61.166666666666664,21.27361433011952,41,90,56.5,2016-09-20,47,90,68.5,68.5,30.405591591021544
551,2016-09-20 14:20:00,1,1,"[14:20:00,14:40:00)",94,20,14,20,1,0,0,105.0,103.0,77.0,30.43846251044885,98.0,11.523888232710346,83,116,96.5,2016-09-20,93,94,93.5,93.5,0.7071067811865476
552,2016-09-20 14:20:00,2,0,"[14:20:00,14:40:00)",72,20,14,20,1,0,0,81.0,69.0,55.0,26.47640458974745,67.83333333333333,8.280499179799888,59,81,67.5,2016-09-20,55,72,63.5,63.5,12.020815280171307
553,2016-09-20 14:20:00,3,0,"[14:20:00,14:40:00)",141,20,14,20,1,0,0,131.0,136.0,129.0,28.97412638890084,120.5,14.25131572873186,101,141,119.5,2016-09-20,115,141,128.0,128.0,18.384776310850235
554,2016-09-20 14:20:00,3,1,"[14:20:00,14:40:00)",81,20,14,20,1,0,0,99.0,99.0,79.0,30.43846251044885,89.66666666666667,8.524474568362951,80,100,89.0,2016-09-20,81,86,83.5,83.5,3.5355339059327378
555,2016-09-20 14:40:00,1,0,"[14:40:00,15:00:00)",67,20,14,40,1,0,0,90.0,81.0,80.0,65.67724111136215,61.166666666666664,21.27361433011952,41,90,56.5,2016-09-20,38,67,52.5,52.5,20.506096654409877
556,2016-09-20 14:40:00,1,1,"[14:40:00,15:00:00)",99,20,14,40,1,0,0,94.0,105.0,86.6,39.715236370944595,98.0,11.523888232710346,83,116,96.5,2016-09-20,99,105,102.0,102.0,4.242640687119285
557,2016-09-20 14:40:00,2,0,"[14:40:00,15:00:00)",70,20,14,40,1,0,0,72.0,81.0,59.6,21.66333307688362,67.83333333333333,8.280499179799888,59,81,67.5,2016-09-20,66,70,68.0,68.0,2.8284271247461903
558,2016-09-20 14:40:00,3,0,"[14:40:00,15:00:00)",122,20,14,40,1,0,0,141.0,131.0,120.8,19.485892332659546,120.5,14.25131572873186,101,141,119.5,2016-09-20,108,122,115.0,115.0,9.899494936611665
559,2016-09-20 14:40:00,3,1,"[14:40:00,15:00:00)",89,20,14,40,1,0,0,81.0,99.0,86.2,36.21049571602134,89.66666666666667,8.524474568362951,80,100,89.0,2016-09-20,89,91,90.0,90.0,1.4142135623730951
560,2016-09-20 15:00:00,1,0,"[15:00:00,15:20:00)",71,20,15,0,1,0,0,67.0,90.0,81.0,67.65722430014404,55.166666666666664,15.816657885491065,40,73,53.0,2016-09-20,39,71,55.0,55.0,22.627416997969522
561,2016-09-20 15:00:00,1,1,"[15:00:00,15:20:00)",78,20,15,0,1,0,0,99.0,94.0,75.0,33.860005906674026,93.33333333333333,20.65591117977289,71,120,88.0,2016-09-20,78,117,97.5,97.5,27.577164466275352
562,2016-09-20 15:00:00,2,0,"[15:00:00,15:20:00)",62,20,15,0,1,0,0,70.0,72.0,59.8,25.302173819654307,70.16666666666667,5.4924190177613585,62,79,69.5,2016-09-20,62,68,65.0,65.0,4.242640687119285
563,2016-09-20 15:00:00,3,0,"[15:00:00,15:20:00)",124,20,15,0,1,0,0,122.0,141.0,121.8,19.879637823662684,115.66666666666667,15.908069231263317,92,132,116.0,2016-09-20,108,124,116.0,116.0,11.313708498984761
564,2016-09-20 15:00:00,3,1,"[15:00:00,15:20:00)",80,20,15,0,1,0,0,89.0,81.0,67.0,26.93510720231126,86.5,13.457340004622013,73,105,83.5,2016-09-20,75,80,77.5,77.5,3.5355339059327378
565,2016-09-20 15:20:00,1,0,"[15:20:00,15:40:00)",64,20,15,20,1,0,0,71.0,67.0,84.2,73.78143397901671,55.166666666666664,15.816657885491065,40,73,53.0,2016-09-20,47,64,55.5,55.5,12.020815280171307
566,2016-09-20 15:20:00,1,1,"[15:20:00,15:40:00)",79,20,15,20,1,0,0,78.0,99.0,77.4,33.19337283253993,93.33333333333333,20.65591117977289,71,120,88.0,2016-09-20,79,96,87.5,87.5,12.020815280171307
567,2016-09-20 15:20:00,2,0,"[15:20:00,15:40:00)",69,20,15,20,1,0,0,62.0,70.0,66.0,30.959651160825445,70.16666666666667,5.4924190177613585,62,79,69.5,2016-09-20,69,84,76.5,76.5,10.606601717798213
568,2016-09-20 15:20:00,3,0,"[15:20:00,15:40:00)",132,20,15,20,1,0,0,124.0,122.0,118.2,23.910248848558645,115.66666666666667,15.908069231263317,92,132,116.0,2016-09-20,118,132,125.0,125.0,9.899494936611665
569,2016-09-20 15:20:00,3,1,"[15:20:00,15:40:00)",73,20,15,20,1,0,0,80.0,89.0,71.8,29.89481560404747,86.5,13.457340004622013,73,105,83.5,2016-09-20,73,106,89.5,89.5,23.33452377915607
570,2016-09-20 15:40:00,1,0,"[15:40:00,16:00:00)",73,20,15,40,1,0,0,64.0,71.0,76.0,64.90762667052309,55.166666666666664,15.816657885491065,40,73,53.0,2016-09-20,44,73,58.5,58.5,20.506096654409877
571,2016-09-20 15:40:00,1,1,"[15:40:00,16:00:00)",71,20,15,40,1,0,0,79.0,78.0,82.2,36.49931506206658,93.33333333333333,20.65591117977289,71,120,88.0,2016-09-20,71,112,91.5,91.5,28.991378028648448
572,2016-09-20 15:40:00,2,0,"[15:40:00,16:00:00)",69,20,15,40,1,0,0,69.0,62.0,57.0,26.343879744638986,70.16666666666667,5.4924190177613585,62,79,69.5,2016-09-20,69,71,70.0,70.0,1.4142135623730951
573,2016-09-20 15:40:00,3,0,"[15:40:00,16:00:00)",131,20,15,40,1,0,0,132.0,124.0,117.2,14.754660280738422,115.66666666666667,15.908069231263317,92,132,116.0,2016-09-20,114,131,122.5,122.5,12.020815280171307
574,2016-09-20 15:40:00,3,1,"[15:40:00,16:00:00)",87,20,15,40,1,0,0,73.0,80.0,71.2,27.617023735370182,86.5,13.457340004622013,73,105,83.5,2016-09-20,70,87,78.5,78.5,12.020815280171307
575,2016-09-20 16:00:00,1,0,"[16:00:00,16:20:00)",48,20,16,0,1,0,0,73.0,64.0,82.8,65.0822556462205,45.333333333333336,7.840068026915754,36,57,47.0,2016-09-20,48,58,53.0,53.0,7.0710678118654755
576,2016-09-20 16:00:00,1,1,"[16:00:00,16:20:00)",95,20,16,0,1,0,0,71.0,79.0,76.4,30.29521414349138,94.66666666666667,14.733182502998687,73,119,95.0,2016-09-20,79,95,87.0,87.0,11.313708498984761
577,2016-09-20 16:00:00,2,0,"[16:00:00,16:20:00)",82,20,16,0,1,0,0,69.0,69.0,59.4,23.964557162609953,71.66666666666667,7.061633427661525,64,82,71.0,2016-09-20,71,82,76.5,76.5,7.7781745930520225
578,2016-09-20 16:00:00,3,0,"[16:00:00,16:20:00)",122,20,16,0,1,0,0,131.0,132.0,118.0,9.746794344808963,121.83333333333333,13.876839217439493,106,147,121.5,2016-09-20,115,122,118.5,118.5,4.949747468305833
579,2016-09-20 16:00:00,3,1,"[16:00:00,16:20:00)",85,20,16,0,1,0,0,87.0,73.0,68.6,29.94661917479167,90.33333333333333,5.537749241945382,84,97,90.0,2016-09-20,72,85,78.5,78.5,9.192388155425117
580,2016-09-20 16:20:00,1,0,"[16:20:00,16:40:00)",57,20,16,20,1,0,0,48.0,73.0,84.8,77.98846068489877,45.333333333333336,7.840068026915754,36,57,47.0,2016-09-20,53,57,55.0,55.0,2.8284271247461903
581,2016-09-20 16:20:00,1,1,"[16:20:00,16:40:00)",96,20,16,20,1,0,0,95.0,71.0,76.8,34.375863625514924,94.66666666666667,14.733182502998687,73,119,95.0,2016-09-20,96,97,96.5,96.5,0.7071067811865476
582,2016-09-20 16:20:00,2,0,"[16:20:00,16:40:00)",76,20,16,20,1,0,0,82.0,69.0,59.6,26.847718711279736,71.66666666666667,7.061633427661525,64,82,71.0,2016-09-20,67,76,71.5,71.5,6.363961030678928
583,2016-09-20 16:20:00,3,0,"[16:20:00,16:40:00)",113,20,16,20,1,0,0,122.0,131.0,115.0,21.13054660911544,121.83333333333333,13.876839217439493,106,147,121.5,2016-09-20,83,113,98.0,98.0,21.213203435596427
584,2016-09-20 16:20:00,3,1,"[16:20:00,16:40:00)",97,20,16,20,1,0,0,85.0,87.0,77.6,35.06850438784066,90.33333333333333,5.537749241945382,84,97,90.0,2016-09-20,91,97,94.0,94.0,4.242640687119285
585,2016-09-20 16:40:00,1,0,"[16:40:00,17:00:00)",48,20,16,40,1,0,0,57.0,48.0,81.4,75.34454193901506,45.333333333333336,7.840068026915754,36,57,47.0,2016-09-20,48,48,48.0,48.0,0.0
586,2016-09-20 16:40:00,1,1,"[16:40:00,17:00:00)",95,20,16,40,1,0,0,96.0,95.0,89.8,40.63496031744094,94.66666666666667,14.733182502998687,73,119,95.0,2016-09-20,95,119,107.0,107.0,16.97056274847714
587,2016-09-20 16:40:00,2,0,"[16:40:00,17:00:00)",64,20,16,40,1,0,0,76.0,82.0,63.2,29.676590100616345,71.66666666666667,7.061633427661525,64,82,71.0,2016-09-20,64,83,73.5,73.5,13.435028842544403
588,2016-09-20 16:40:00,3,0,"[16:40:00,17:00:00)",122,20,16,40,1,0,0,113.0,122.0,136.8,23.381616710569862,121.83333333333333,13.876839217439493,106,147,121.5,2016-09-20,122,153,137.5,137.5,21.920310216782973
589,2016-09-20 16:40:00,3,1,"[16:40:00,17:00:00)",96,20,16,40,1,0,0,97.0,85.0,74.0,30.618621784789728,90.33333333333333,5.537749241945382,84,97,90.0,2016-09-20,84,96,90.0,90.0,8.48528137423857
590,2016-09-20 17:00:00,1,0,"[17:00:00,17:20:00)",38,20,17,0,1,0,0,48.0,57.0,74.8,73.00479436311016,39.333333333333336,3.559026084010437,35,45,38.0,2016-09-20,38,52,45.0,45.0,9.899494936611665
591,2016-09-20 17:00:00,1,1,"[17:00:00,17:20:00)",111,20,17,0,1,0,0,95.0,96.0,77.0,38.503246616356904,109.16666666666667,14.811031924436145,89,133,110.5,2016-09-20,94,111,102.5,102.5,12.020815280171307
