,time,tollgate_id,direction,time_window,volume,day,hour,minute,week,weekend,am_pm,volume_anterior,volume_anterior_2,avg_vol_dia_semana,desvio_padrao,media_volume_hora_dia,desvio_padrao_hora_dia,min_volume_hora_dia,max_volume_hora_dia,mediana_volume_hora_dia,date,media_volume_weekday
1089,2016-09-22 03:20:00,3,1,"[03:20:00,03:40:00)",4,22,3,20,3,0,1,5.0,6.0,5.0,2.345207879911715,4.166666666666667,1.7224014243685084,2,7,4.0,2016-09-22,4.0
1090,2016-09-22 03:40:00,1,0,"[03:40:00,04:00:00)",6,22,3,40,3,0,1,8.0,7.0,10.4,3.6469165057620936,5.166666666666667,2.3166067138525404,2,8,5.5,2016-09-22,6.0
1091,2016-09-22 03:40:00,1,1,"[03:40:00,04:00:00)",13,22,3,40,3,0,1,15.0,9.0,12.8,3.5637059362410923,11.166666666666666,2.562550812504343,9,15,10.5,2016-09-22,13.0
1092,2016-09-22 03:40:00,3,0,"[03:40:00,04:00:00)",12,22,3,40,3,0,1,18.0,16.0,11.0,1.5811388300841898,11.333333333333334,5.046450898073483,5,18,11.0,2016-09-22,12.0
1093,2016-09-22 03:40:00,3,1,"[03:40:00,04:00:00)",2,22,3,40,3,0,1,4.0,5.0,3.2,2.16794833886788,4.166666666666667,1.7224014243685084,2,7,4.0,2016-09-22,2.0
1094,2016-09-22 04:00:00,1,0,"[04:00:00,04:20:00)",4,22,4,0,3,0,1,6.0,8.0,8.0,2.449489742783178,9.166666666666666,2.857738033247041,4,12,10.0,2016-09-22,4.0
1095,2016-09-22 04:00:00,1,1,"[04:00:00,04:20:00)",21,22,4,0,3,0,1,13.0,15.0,13.6,4.979959839195494,18.0,4.0,12,22,19.0,2016-09-22,21.0
1096,2016-09-22 04:00:00,3,0,"[04:00:00,04:20:00)",11,22,4,0,3,0,1,12.0,18.0,13.8,3.03315017762062,14.5,3.5071355833500366,10,19,15.0,2016-09-22,11.0
1097,2016-09-22 04:00:00,3,1,"[04:00:00,04:20:00)",8,22,4,0,3,0,1,2.0,4.0,2.8,2.949576240750525,6.166666666666667,1.1690451944500122,5,8,6.0,2016-09-22,8.0
1098,2016-09-22 04:20:00,1,0,"[04:20:00,04:40:00)",10,22,4,20,3,0,1,4.0,6.0,10.2,3.898717737923585,9.166666666666666,2.857738033247041,4,12,10.0,2016-09-22,10.0
1099,2016-09-22 04:20:00,1,1,"[04:20:00,04:40:00)",12,22,4,20,3,0,1,21.0,13.0,16.6,5.224940191045253,18.0,4.0,12,22,19.0,2016-09-22,12.0
1100,2016-09-22 04:20:00,3,0,"[04:20:00,04:40:00)",16,22,4,20,3,0,1,11.0,12.0,11.4,2.7928480087537877,14.5,3.5071355833500366,10,19,15.0,2016-09-22,16.0
1101,2016-09-22 04:20:00,3,1,"[04:20:00,04:40:00)",5,22,4,20,3,0,1,8.0,2.0,6.0,1.7320508075688772,6.166666666666667,1.1690451944500122,5,8,6.0,2016-09-22,5.0
1102,2016-09-22 04:40:00,1,0,"[04:40:00,05:00:00)",11,22,4,40,3,0,1,10.0,4.0,13.0,1.8708286933869709,9.166666666666666,2.857738033247041,4,12,10.0,2016-09-22,11.0
1103,2016-09-22 04:40:00,1,1,"[04:40:00,05:00:00)",22,22,4,40,3,0,1,12.0,21.0,18.6,7.987490219086344,18.0,4.0,12,22,19.0,2016-09-22,22.0
1104,2016-09-22 04:40:00,3,0,"[04:40:00,05:00:00)",10,22,4,40,3,0,1,16.0,11.0,13.2,3.2710854467592254,14.5,3.5071355833500366,10,19,15.0,2016-09-22,10.0
1105,2016-09-22 04:40:00,3,1,"[04:40:00,05:00:00)",5,22,4,40,3,0,1,5.0,8.0,6.2,2.16794833886788,6.166666666666667,1.1690451944500122,5,8,6.0,2016-09-22,5.0
1106,2016-09-22 05:00:00,1,0,"[05:00:00,05:20:00)",5,22,5,0,3,0,1,11.0,10.0,9.8,10.2810505299799,4.333333333333333,1.7511900715418265,2,7,4.5,2016-09-22,5.0
1107,2016-09-22 05:00:00,1,1,"[05:00:00,05:20:00)",27,22,5,0,3,0,1,22.0,12.0,26.8,5.848076606885378,27.666666666666668,6.562519841239847,20,39,27.0,2016-09-22,27.0
1108,2016-09-22 05:00:00,2,0,"[05:00:00,05:20:00)",18,22,5,0,3,0,1,1.0,1.0,12.2,7.190271204899019,15.166666666666666,5.076087732365022,10,21,15.0,2016-09-22,18.0
1109,2016-09-22 05:00:00,3,0,"[05:00:00,05:20:00)",16,22,5,0,3,0,1,10.0,16.0,15.2,3.5637059362410923,16.666666666666668,5.887840577551898,8,24,18.0,2016-09-22,16.0
1110,2016-09-22 05:00:00,3,1,"[05:00:00,05:20:00)",14,22,5,0,3,0,1,5.0,5.0,9.4,4.33589667773576,9.833333333333334,2.136976056643281,8,14,9.0,2016-09-22,14.0
1111,2016-09-22 05:20:00,1,0,"[05:20:00,05:40:00)",2,22,5,20,3,0,1,5.0,11.0,7.2,10.61602562167217,4.333333333333333,1.7511900715418265,2,7,4.5,2016-09-22,2.0
1112,2016-09-22 05:20:00,1,1,"[05:20:00,05:40:00)",27,22,5,20,3,0,1,27.0,22.0,29.2,6.906518659932803,27.666666666666668,6.562519841239847,20,39,27.0,2016-09-22,27.0
1113,2016-09-22 05:20:00,2,0,"[05:20:00,05:40:00)",20,22,5,20,3,0,1,18.0,1.0,16.0,5.597618541248888,15.166666666666666,5.076087732365022,10,21,15.0,2016-09-22,20.0
1114,2016-09-22 05:20:00,3,0,"[05:20:00,05:40:00)",20,22,5,20,3,0,1,16.0,10.0,19.4,3.7148351242013424,16.666666666666668,5.887840577551898,8,24,18.0,2016-09-22,20.0
1115,2016-09-22 05:20:00,3,1,"[05:20:00,05:40:00)",9,22,5,20,3,0,1,14.0,5.0,10.4,2.1908902300206643,9.833333333333334,2.136976056643281,8,14,9.0,2016-09-22,9.0
1116,2016-09-22 05:40:00,1,0,"[05:40:00,06:00:00)",3,22,5,40,3,0,1,2.0,5.0,9.4,10.573551910309043,4.333333333333333,1.7511900715418265,2,7,4.5,2016-09-22,3.0
1117,2016-09-22 05:40:00,1,1,"[05:40:00,06:00:00)",39,22,5,40,3,0,1,27.0,27.0,31.0,7.280109889280517,27.666666666666668,6.562519841239847,20,39,27.0,2016-09-22,39.0
1118,2016-09-22 05:40:00,2,0,"[05:40:00,06:00:00)",21,22,5,40,3,0,1,20.0,18.0,15.5,4.203173404306164,15.166666666666666,5.076087732365022,10,21,15.0,2016-09-22,21.0
1119,2016-09-22 05:40:00,3,0,"[05:40:00,06:00:00)",24,22,5,40,3,0,1,20.0,16.0,23.4,7.469939758793238,16.666666666666668,5.887840577551898,8,24,18.0,2016-09-22,24.0
1120,2016-09-22 05:40:00,3,1,"[05:40:00,06:00:00)",10,22,5,40,3,0,1,9.0,14.0,13.4,4.878524367060186,9.833333333333334,2.136976056643281,8,14,9.0,2016-09-22,10.0
1121,2016-09-22 06:00:00,1,0,"[06:00:00,06:20:00)",6,22,6,0,3,0,1,3.0,2.0,16.2,17.383900597967074,14.833333333333334,11.906580813426947,6,36,9.0,2016-09-22,6.0
1122,2016-09-22 06:00:00,1,1,"[06:00:00,06:20:00)",42,22,6,0,3,0,1,39.0,27.0,36.4,9.071934744033381,47.666666666666664,13.00256384974389,31,61,49.0,2016-09-22,42.0
1123,2016-09-22 06:00:00,2,0,"[06:00:00,06:20:00)",30,22,6,0,3,0,1,21.0,20.0,18.0,10.908712114635714,31.0,8.438009243891594,22,43,30.5,2016-09-22,30.0
1124,2016-09-22 06:00:00,3,0,"[06:00:00,06:20:00)",26,22,6,0,3,0,1,24.0,20.0,31.2,6.870225614927068,45.666666666666664,28.111682031971455,26,100,35.0,2016-09-22,26.0
1125,2016-09-22 06:00:00,3,1,"[06:00:00,06:20:00)",33,22,6,0,3,0,1,10.0,9.0,21.4,8.961026726887939,30.333333333333332,12.225656083281038,18,50,29.0,2016-09-22,33.0
1126,2016-09-22 06:20:00,1,0,"[06:20:00,06:40:00)",10,22,6,20,3,0,1,6.0,3.0,21.2,18.185158784019453,14.833333333333334,11.906580813426947,6,36,9.0,2016-09-22,10.0
1127,2016-09-22 06:20:00,1,1,"[06:20:00,06:40:00)",61,22,6,20,3,0,1,42.0,39.0,38.4,15.598076804529462,47.666666666666664,13.00256384974389,31,61,49.0,2016-09-22,61.0
1128,2016-09-22 06:20:00,2,0,"[06:20:00,06:40:00)",31,22,6,20,3,0,1,30.0,21.0,24.6,19.856988694160048,31.0,8.438009243891594,22,43,30.5,2016-09-22,31.0
1129,2016-09-22 06:20:00,3,0,"[06:20:00,06:40:00)",33,22,6,20,3,0,1,26.0,24.0,42.6,9.016651263079881,45.666666666666664,28.111682031971455,26,100,35.0,2016-09-22,33.0
1130,2016-09-22 06:20:00,3,1,"[06:20:00,06:40:00)",37,22,6,20,3,0,1,33.0,10.0,30.4,14.449913494550755,30.333333333333332,12.225656083281038,18,50,29.0,2016-09-22,37.0
1131,2016-09-22 06:40:00,1,0,"[06:40:00,07:00:00)",36,22,6,40,3,0,1,10.0,6.0,36.2,21.24146887576281,14.833333333333334,11.906580813426947,6,36,9.0,2016-09-22,36.0
1132,2016-09-22 06:40:00,1,1,"[06:40:00,07:00:00)",60,22,6,40,3,0,1,61.0,42.0,55.8,15.039946808416573,47.666666666666664,13.00256384974389,31,61,49.0,2016-09-22,60.0
1133,2016-09-22 06:40:00,2,0,"[06:40:00,07:00:00)",38,22,6,40,3,0,1,31.0,30.0,36.0,22.978250586152114,31.0,8.438009243891594,22,43,30.5,2016-09-22,38.0
1134,2016-09-22 06:40:00,3,0,"[06:40:00,07:00:00)",100,22,6,40,3,0,1,33.0,26.0,78.6,12.012493496356198,45.666666666666664,28.111682031971455,26,100,35.0,2016-09-22,100.0
1135,2016-09-22 06:40:00,3,1,"[06:40:00,07:00:00)",50,22,6,40,3,0,1,37.0,33.0,38.8,14.060583202698245,30.333333333333332,12.225656083281038,18,50,29.0,2016-09-22,50.0
1136,2016-09-22 07:00:00,1,0,"[07:00:00,07:20:00)",28,22,7,0,3,0,1,36.0,10.0,37.4,24.099792530227308,29.5,8.938679992034618,14,40,31.0,2016-09-22,28.0
1137,2016-09-22 07:00:00,1,1,"[07:00:00,07:20:00)",79,22,7,0,3,0,1,60.0,61.0,58.6,28.165581833152316,73.66666666666667,23.278029698981538,44,100,76.5,2016-09-22,79.0
1138,2016-09-22 07:00:00,2,0,"[07:00:00,07:20:00)",72,22,7,0,3,0,1,38.0,31.0,62.0,34.11011580162108,63.166666666666664,26.407700897023705,24,100,63.5,2016-09-22,72.0
1139,2016-09-22 07:00:00,3,0,"[07:00:00,07:20:00)",122,22,7,0,3,0,1,100.0,33.0,111.0,8.0,101.66666666666667,24.467665738003422,76,134,100.5,2016-09-22,122.0
1140,2016-09-22 07:00:00,3,1,"[07:00:00,07:20:00)",63,22,7,0,3,0,1,50.0,37.0,51.0,19.912307751739878,65.0,23.400854685246006,38,93,66.0,2016-09-22,63.0
1141,2016-09-22 07:20:00,1,0,"[07:20:00,07:40:00)",40,22,7,20,3,0,1,28.0,36.0,52.2,34.988569562072705,29.5,8.938679992034618,14,40,31.0,2016-09-22,40.0
1142,2016-09-22 07:20:00,1,1,"[07:20:00,07:40:00)",96,22,7,20,3,0,1,79.0,60.0,71.6,32.23817612707022,73.66666666666667,23.278029698981538,44,100,76.5,2016-09-22,96.0
1143,2016-09-22 07:20:00,2,0,"[07:20:00,07:40:00)",79,22,7,20,3,0,1,72.0,38.0,70.8,38.015786194684964,63.166666666666664,26.407700897023705,24,100,63.5,2016-09-22,79.0
1144,2016-09-22 07:20:00,3,0,"[07:20:00,07:40:00)",112,22,7,20,3,0,1,122.0,100.0,123.2,9.418067742376882,101.66666666666667,24.467665738003422,76,134,100.5,2016-09-22,112.0
1145,2016-09-22 07:20:00,3,1,"[07:20:00,07:40:00)",88,22,7,20,3,0,1,63.0,50.0,58.2,26.281171967779517,65.0,23.400854685246006,38,93,66.0,2016-09-22,88.0
1146,2016-09-22 07:40:00,1,0,"[07:40:00,08:00:00)",34,22,7,40,3,0,1,40.0,28.0,57.0,44.175785222223276,29.5,8.938679992034618,14,40,31.0,2016-09-22,34.0
1147,2016-09-22 07:40:00,1,1,"[07:40:00,08:00:00)",100,22,7,40,3,0,1,96.0,79.0,83.4,38.01710141502111,73.66666666666667,23.278029698981538,44,100,76.5,2016-09-22,100.0
1148,2016-09-22 07:40:00,2,0,"[07:40:00,08:00:00)",100,22,7,40,3,0,1,79.0,72.0,91.6,48.80881068004014,63.166666666666664,26.407700897023705,24,100,63.5,2016-09-22,100.0
1149,2016-09-22 07:40:00,3,0,"[07:40:00,08:00:00)",134,22,7,40,3,0,1,112.0,122.0,129.4,10.35857133006285,101.66666666666667,24.467665738003422,76,134,100.5,2016-09-22,134.0
1150,2016-09-22 07:40:00,3,1,"[07:40:00,08:00:00)",93,22,7,40,3,0,1,88.0,63.0,72.0,35.24911346402913,65.0,23.400854685246006,38,93,66.0,2016-09-22,93.0
1151,2016-09-22 08:00:00,1,0,"[08:00:00,08:20:00)",50,22,8,0,3,0,1,34.0,40.0,62.8,33.34216549656006,47.5,8.689073598491383,35,58,50.5,2016-09-22,50.0
1152,2016-09-22 08:00:00,1,1,"[08:00:00,08:20:00)",106,22,8,0,3,0,1,100.0,96.0,86.8,38.67428085950662,94.83333333333333,12.319361455313608,79,111,93.5,2016-09-22,106.0
1153,2016-09-22 08:00:00,2,0,"[08:00:00,08:20:00)",108,22,8,0,3,0,1,100.0,79.0,87.4,44.494943532945406,95.16666666666667,14.260668521028972,76,110,98.5,2016-09-22,108.0
1154,2016-09-22 08:00:00,3,0,"[08:00:00,08:20:00)",164,22,8,0,3,0,1,134.0,112.0,152.4,17.00882124075622,139.83333333333334,28.62458151076914,108,172,141.5,2016-09-22,164.0
1155,2016-09-22 08:00:00,3,1,"[08:00:00,08:20:00)",121,22,8,0,3,0,1,93.0,88.0,90.2,41.05118755894889,101.66666666666667,31.455789080337286,61,136,108.5,2016-09-22,121.0
1156,2016-09-22 08:20:00,1,0,"[08:20:00,08:40:00)",58,22,8,20,3,0,1,50.0,34.0,72.8,43.447669672837456,47.5,8.689073598491383,35,58,50.5,2016-09-22,58.0
1157,2016-09-22 08:20:00,1,1,"[08:20:00,08:40:00)",98,22,8,20,3,0,1,106.0,100.0,87.0,37.416573867739416,94.83333333333333,12.319361455313608,79,111,93.5,2016-09-22,98.0
1158,2016-09-22 08:20:00,2,0,"[08:20:00,08:40:00)",110,22,8,20,3,0,1,108.0,100.0,91.6,48.16430213342658,95.16666666666667,14.260668521028972,76,110,98.5,2016-09-22,110.0
1159,2016-09-22 08:20:00,3,0,"[08:20:00,08:40:00)",160,22,8,20,3,0,1,164.0,134.0,152.8,8.043631020876079,139.83333333333334,28.62458151076914,108,172,141.5,2016-09-22,160.0
1160,2016-09-22 08:20:00,3,1,"[08:20:00,08:40:00)",127,22,8,20,3,0,1,121.0,93.0,97.0,44.88318170540053,101.66666666666667,31.455789080337286,61,136,108.5,2016-09-22,127.0
1161,2016-09-22 08:40:00,1,0,"[08:40:00,09:00:00)",51,22,8,40,3,0,1,58.0,50.0,75.0,53.58171329847526,47.5,8.689073598491383,35,58,50.5,2016-09-22,51.0
1162,2016-09-22 08:40:00,1,1,"[08:40:00,09:00:00)",111,22,8,40,3,0,1,98.0,106.0,98.2,47.64661582945844,94.83333333333333,12.319361455313608,79,111,93.5,2016-09-22,111.0
1163,2016-09-22 08:40:00,2,0,"[08:40:00,09:00:00)",101,22,8,40,3,0,1,110.0,108.0,92.2,41.62571320710313,95.16666666666667,14.260668521028972,76,110,98.5,2016-09-22,101.0
1164,2016-09-22 08:40:00,3,0,"[08:40:00,09:00:00)",172,22,8,40,3,0,1,160.0,164.0,147.4,15.56598856481656,139.83333333333334,28.62458151076914,108,172,141.5,2016-09-22,172.0
1165,2016-09-22 08:40:00,3,1,"[08:40:00,09:00:00)",136,22,8,40,3,0,1,127.0,121.0,109.8,47.66235411726954,101.66666666666667,31.455789080337286,61,136,108.5,2016-09-22,136.0
1166,2016-09-22 09:00:00,1,0,"[09:00:00,09:20:00)",43,22,9,0,3,0,1,51.0,58.0,70.6,51.00294109166647,51.166666666666664,7.494442385305706,41,59,53.5,2016-09-22,43.0
1167,2016-09-22 09:00:00,1,1,"[09:00:00,09:20:00)",123,22,9,0,3,0,1,111.0,98.0,96.0,43.77784827969505,101.16666666666667,15.740605663908449,80,123,103.5,2016-09-22,123.0
1168,2016-09-22 09:00:00,2,0,"[09:00:00,09:20:00)",96,22,9,0,3,0,1,101.0,110.0,96.2,46.483330345404475,80.0,10.334408546211051,65,96,80.5,2016-09-22,96.0
1169,2016-09-22 09:00:00,3,0,"[09:00:00,09:20:00)",151,22,9,0,3,0,1,172.0,160.0,141.0,9.055385138137416,124.5,18.425525772688278,101,151,124.0,2016-09-22,151.0
1170,2016-09-22 09:00:00,3,1,"[09:00:00,09:20:00)",116,22,9,0,3,0,1,136.0,127.0,100.6,41.14365078599613,94.33333333333333,15.731073284002802,79,116,90.0,2016-09-22,116.0
1171,2016-09-22 09:20:00,1,0,"[09:20:00,09:40:00)",52,22,9,20,3,0,1,43.0,51.0,75.4,63.66945892655285,51.166666666666664,7.494442385305706,41,59,53.5,2016-09-22,52.0
1172,2016-09-22 09:20:00,1,1,"[09:20:00,09:40:00)",107,22,9,20,3,0,1,123.0,111.0,90.2,35.7309389745078,101.16666666666667,15.740605663908449,80,123,103.5,2016-09-22,107.0
1173,2016-09-22 09:20:00,2,0,"[09:20:00,09:40:00)",81,22,9,20,3,0,1,96.0,101.0,80.8,39.7831622674719,80.0,10.334408546211051,65,96,80.5,2016-09-22,81.0
1174,2016-09-22 09:20:00,3,0,"[09:20:00,09:40:00)",132,22,9,20,3,0,1,151.0,172.0,135.8,22.565460332109343,124.5,18.425525772688278,101,151,124.0,2016-09-22,132.0
1175,2016-09-22 09:20:00,3,1,"[09:20:00,09:40:00)",110,22,9,20,3,0,1,116.0,136.0,93.6,41.83658685887271,94.33333333333333,15.731073284002802,79,116,90.0,2016-09-22,110.0
1176,2016-09-22 09:40:00,1,0,"[09:40:00,10:00:00)",59,22,9,40,3,0,1,52.0,43.0,76.6,54.29825043221928,51.166666666666664,7.494442385305706,41,59,53.5,2016-09-22,59.0
1177,2016-09-22 09:40:00,1,1,"[09:40:00,10:00:00)",110,22,9,40,3,0,1,107.0,123.0,89.0,39.15992849840255,101.16666666666667,15.740605663908449,80,123,103.5,2016-09-22,110.0
1178,2016-09-22 09:40:00,2,0,"[09:40:00,10:00:00)",65,22,9,40,3,0,1,81.0,96.0,61.6,28.430617298961344,80.0,10.334408546211051,65,96,80.5,2016-09-22,65.0
1179,2016-09-22 09:40:00,3,0,"[09:40:00,10:00:00)",101,22,9,40,3,0,1,132.0,151.0,123.2,24.641428530018306,124.5,18.425525772688278,101,151,124.0,2016-09-22,101.0
1180,2016-09-22 09:40:00,3,1,"[09:40:00,10:00:00)",96,22,9,40,3,0,1,110.0,116.0,85.6,34.500724630071176,94.33333333333333,15.731073284002802,79,116,90.0,2016-09-22,96.0
1181,2016-09-22 10:00:00,1,0,"[10:00:00,10:20:00)",47,22,10,0,3,0,1,59.0,52.0,75.8,57.447367215565244,48.833333333333336,4.5789372857319925,43,57,48.5,2016-09-22,47.0
1182,2016-09-22 10:00:00,1,1,"[10:00:00,10:20:00)",98,22,10,0,3,0,1,110.0,107.0,82.4,34.80373543170331,95.33333333333333,14.596803303006679,71,109,100.5,2016-09-22,98.0
1183,2016-09-22 10:00:00,2,0,"[10:00:00,10:20:00)",83,22,10,0,3,0,1,65.0,81.0,65.8,27.833433133553616,65.33333333333333,15.845083359410472,44,83,70.0,2016-09-22,83.0
1184,2016-09-22 10:00:00,3,0,"[10:00:00,10:20:00)",92,22,10,0,3,0,1,101.0,132.0,124.6,26.28307440159921,104.33333333333333,10.36661307596009,92,121,100.5,2016-09-22,92.0
1185,2016-09-22 10:00:00,3,1,"[10:00:00,10:20:00)",82,22,10,0,3,0,1,96.0,110.0,73.2,25.351528553521188,88.16666666666667,7.782458908768273,82,102,86.0,2016-09-22,82.0
1186,2016-09-22 10:20:00,1,0,"[10:20:00,10:40:00)",49,22,10,20,3,0,1,47.0,59.0,64.4,37.88535337039896,48.833333333333336,4.5789372857319925,43,57,48.5,2016-09-22,49.0
1187,2016-09-22 10:20:00,1,1,"[10:20:00,10:40:00)",106,22,10,20,3,0,1,98.0,110.0,84.2,30.30181512715039,95.33333333333333,14.596803303006679,71,109,100.5,2016-09-22,106.0
1188,2016-09-22 10:20:00,2,0,"[10:20:00,10:40:00)",48,22,10,20,3,0,1,83.0,65.0,54.8,29.448259710889534,65.33333333333333,15.845083359410472,44,83,70.0,2016-09-22,48.0
1189,2016-09-22 10:20:00,3,0,"[10:20:00,10:40:00)",112,22,10,20,3,0,1,92.0,101.0,113.8,8.167006795638168,104.33333333333333,10.36661307596009,92,121,100.5,2016-09-22,112.0
1190,2016-09-22 10:20:00,3,1,"[10:20:00,10:40:00)",91,22,10,20,3,0,1,82.0,96.0,80.2,29.286515668477875,88.16666666666667,7.782458908768273,82,102,86.0,2016-09-22,91.0
1191,2016-09-22 10:40:00,1,0,"[10:40:00,11:00:00)",43,22,10,40,3,0,1,49.0,47.0,57.0,40.93897898091744,48.833333333333336,4.5789372857319925,43,57,48.5,2016-09-22,43.0
1192,2016-09-22 10:40:00,1,1,"[10:40:00,11:00:00)",85,22,10,40,3,0,1,106.0,98.0,83.4,32.82224855185884,95.33333333333333,14.596803303006679,71,109,100.5,2016-09-22,85.0
1193,2016-09-22 10:40:00,2,0,"[10:40:00,11:00:00)",44,22,10,40,3,0,1,48.0,83.0,53.8,29.718680993610736,65.33333333333333,15.845083359410472,44,83,70.0,2016-09-22,44.0
1194,2016-09-22 10:40:00,3,0,"[10:40:00,11:00:00)",100,22,10,40,3,0,1,112.0,92.0,98.0,4.301162633521313,104.33333333333333,10.36661307596009,92,121,100.5,2016-09-22,100.0
1195,2016-09-22 10:40:00,3,1,"[10:40:00,11:00:00)",102,22,10,40,3,0,1,91.0,82.0,72.2,28.71759042816789,88.16666666666667,7.782458908768273,82,102,86.0,2016-09-22,102.0
1196,2016-09-22 11:00:00,1,0,"[11:00:00,11:20:00)",27,22,11,0,3,0,1,43.0,49.0,55.8,51.28060062050756,40.0,7.9498427657407165,27,49,42.0,2016-09-22,27.0
1197,2016-09-22 11:00:00,1,1,"[11:00:00,11:20:00)",76,22,11,0,3,0,1,85.0,106.0,62.2,22.061278294786096,78.83333333333333,4.5789372857319925,74,85,77.0,2016-09-22,76.0
1198,2016-09-22 11:00:00,2,0,"[11:00:00,11:20:00)",60,22,11,0,3,0,1,44.0,48.0,50.6,21.53601634471891,55.333333333333336,6.947421584060281,45,65,55.0,2016-09-22,60.0
1199,2016-09-22 11:00:00,3,0,"[11:00:00,11:20:00)",87,22,11,0,3,0,1,100.0,112.0,96.2,6.572670690061992,93.83333333333333,8.635199283552561,83,107,94.0,2016-09-22,87.0
1200,2016-09-22 11:00:00,3,1,"[11:00:00,11:20:00)",64,22,11,0,3,0,1,102.0,91.0,62.2,24.28373941550189,76.0,18.286607121059937,62,112,72.0,2016-09-22,64.0
1201,2016-09-22 11:20:00,1,0,"[11:20:00,11:40:00)",35,22,11,20,3,0,1,27.0,43.0,54.0,45.6398948289761,40.0,7.9498427657407165,27,49,42.0,2016-09-22,35.0
1202,2016-09-22 11:20:00,1,1,"[11:20:00,11:40:00)",85,22,11,20,3,0,1,76.0,85.0,69.2,34.708788512421464,78.83333333333333,4.5789372857319925,74,85,77.0,2016-09-22,85.0
1203,2016-09-22 11:20:00,2,0,"[11:20:00,11:40:00)",52,22,11,20,3,0,1,60.0,44.0,43.6,19.552493447128423,55.333333333333336,6.947421584060281,45,65,55.0,2016-09-22,52.0
1204,2016-09-22 11:20:00,3,0,"[11:20:00,11:40:00)",107,22,11,20,3,0,1,87.0,100.0,94.8,14.498275759551547,93.83333333333333,8.635199283552561,83,107,94.0,2016-09-22,107.0
1205,2016-09-22 11:20:00,3,1,"[11:20:00,11:40:00)",72,22,11,20,3,0,1,64.0,102.0,63.0,23.88514182499237,76.0,18.286607121059937,62,112,72.0,2016-09-22,72.0
1206,2016-09-22 11:40:00,1,0,"[11:40:00,12:00:00)",49,22,11,40,3,0,1,35.0,27.0,62.2,47.756674926129435,40.0,7.9498427657407165,27,49,42.0,2016-09-22,49.0
1207,2016-09-22 11:40:00,1,1,"[11:40:00,12:00:00)",84,22,11,40,3,0,1,85.0,76.0,78.8,26.56501458685841,78.83333333333333,4.5789372857319925,74,85,77.0,2016-09-22,84.0
1208,2016-09-22 11:40:00,2,0,"[11:40:00,12:00:00)",45,22,11,40,3,0,1,52.0,60.0,46.2,23.435016535091247,55.333333333333336,6.947421584060281,45,65,55.0,2016-09-22,45.0
1209,2016-09-22 11:40:00,3,0,"[11:40:00,12:00:00)",91,22,11,40,3,0,1,107.0,87.0,95.0,9.669539802906858,93.83333333333333,8.635199283552561,83,107,94.0,2016-09-22,91.0
1210,2016-09-22 11:40:00,3,1,"[11:40:00,12:00:00)",62,22,11,40,3,0,1,72.0,64.0,58.6,24.592681838303037,76.0,18.286607121059937,62,112,72.0,2016-09-22,62.0
1211,2016-09-22 12:00:00,1,0,"[12:00:00,12:20:00)",34,22,12,0,3,0,1,49.0,35.0,55.6,32.79939023823461,54.833333333333336,17.24432273725665,34,71,56.5,2016-09-22,34.0
1212,2016-09-22 12:00:00,1,1,"[12:00:00,12:20:00)",105,22,12,0,3,0,1,84.0,85.0,85.2,31.268194703244387,89.83333333333333,13.136463248023292,68,105,93.0,2016-09-22,105.0
1213,2016-09-22 12:00:00,2,0,"[12:00:00,12:20:00)",63,22,12,0,3,0,1,45.0,52.0,51.8,26.090228055729984,44.0,21.2602916254693,9,63,49.5,2016-09-22,63.0
1214,2016-09-22 12:00:00,3,0,"[12:00:00,12:20:00)",75,22,12,0,3,0,1,91.0,107.0,92.8,12.091319200153475,92.83333333333333,11.600287352762718,75,109,92.0,2016-09-22,75.0
1215,2016-09-22 12:00:00,3,1,"[12:00:00,12:20:00)",88,22,12,0,3,0,1,62.0,72.0,81.6,24.192974186734467,92.83333333333333,8.953584012375527,84,107,90.0,2016-09-22,88.0
1216,2016-09-22 12:20:00,1,0,"[12:20:00,12:40:00)",43,22,12,20,3,0,1,34.0,49.0,59.2,44.93550934394758,54.833333333333336,17.24432273725665,34,71,56.5,2016-09-22,43.0
1217,2016-09-22 12:20:00,1,1,"[12:20:00,12:40:00)",91,22,12,20,3,0,1,105.0,84.0,71.2,32.51461209979293,89.83333333333333,13.136463248023292,68,105,93.0,2016-09-22,91.0
1218,2016-09-22 12:20:00,2,0,"[12:20:00,12:40:00)",61,22,12,20,3,0,1,63.0,45.0,52.6,26.857028875138067,44.0,21.2602916254693,9,63,49.5,2016-09-22,61.0
1219,2016-09-22 12:20:00,3,0,"[12:20:00,12:40:00)",91,22,12,20,3,0,1,75.0,91.0,98.0,11.31370849898476,92.83333333333333,11.600287352762718,75,109,92.0,2016-09-22,91.0
1220,2016-09-22 12:20:00,3,1,"[12:20:00,12:40:00)",107,22,12,20,3,0,1,88.0,62.0,80.2,34.20087718173322,92.83333333333333,8.953584012375527,84,107,90.0,2016-09-22,107.0
1221,2016-09-22 12:40:00,1,0,"[12:40:00,13:00:00)",41,22,12,40,3,0,1,43.0,34.0,61.2,44.081742252320296,54.833333333333336,17.24432273725665,34,71,56.5,2016-09-22,41.0
1222,2016-09-22 12:40:00,1,1,"[12:40:00,13:00:00)",98,22,12,40,3,0,1,91.0,105.0,77.6,32.253681960359195,89.83333333333333,13.136463248023292,68,105,93.0,2016-09-22,98.0
