,time,tollgate_id,direction,time_window,volume,day,hour,minute,week,weekend,am_pm,volume_anterior,volume_anterior_2,avg_vol_dia_semana,desvio_padrao,media_volume_hora_dia,desvio_padrao_hora_dia,min_volume_hora_dia,max_volume_hora_dia,mediana_volume_hora_dia,date,min_volume_weekday,max_volume_weekday,mediana_volume_weekday,media_volume_weekday,desvio_padrao_weekday
565,2016-09-20 15:20:00,1,0,"[15:20:00,15:40:00)",64,20,15,20,1,0,0,71.0,67.0,84.2,73.78143397901671,55.166666666666664,15.816657885491065,40,73,53.0,2016-09-20,64,64,64,64,64.0
566,2016-09-20 15:20:00,1,1,"[15:20:00,15:40:00)",79,20,15,20,1,0,0,78.0,99.0,77.4,33.19337283253993,93.33333333333333,20.65591117977289,71,120,88.0,2016-09-20,79,79,79,79,79.0
567,2016-09-20 15:20:00,2,0,"[15:20:00,15:40:00)",69,20,15,20,1,0,0,62.0,70.0,66.0,30.959651160825445,70.16666666666667,5.4924190177613585,62,79,69.5,2016-09-20,69,69,69,69,69.0
568,2016-09-20 15:20:00,3,0,"[15:20:00,15:40:00)",132,20,15,20,1,0,0,124.0,122.0,118.2,23.910248848558645,115.66666666666667,15.908069231263317,92,132,116.0,2016-09-20,132,132,132,132,132.0
569,2016-09-20 15:20:00,3,1,"[15:20:00,15:40:00)",73,20,15,20,1,0,0,80.0,89.0,71.8,29.89481560404747,86.5,13.457340004622013,73,105,83.5,2016-09-20,73,73,73,73,73.0
570,2016-09-20 15:40:00,1,0,"[15:40:00,16:00:00)",73,20,15,40,1,0,0,64.0,71.0,76.0,64.90762667052309,55.166666666666664,15.816657885491065,40,73,53.0,2016-09-20,73,73,73,73,73.0
571,2016-09-20 15:40:00,1,1,"[15:40:00,16:00:00)",71,20,15,40,1,0,0,79.0,78.0,82.2,36.49931506206658,93.33333333333333,20.65591117977289,71,120,88.0,2016-09-20,71,71,71,71,71.0
572,2016-09-20 15:40:00,2,0,"[15:40:00,16:00:00)",69,20,15,40,1,0,0,69.0,62.0,57.0,26.343879744638986,70.16666666666667,5.4924190177613585,62,79,69.5,2016-09-20,69,69,69,69,69.0
573,2016-09-20 15:40:00,3,0,"[15:40:00,16:00:00)",131,20,15,40,1,0,0,132.0,124.0,117.2,14.754660280738422,115.66666666666667,15.908069231263317,92,132,116.0,2016-09-20,131,131,131,131,131.0
574,2016-09-20 15:40:00,3,1,"[15:40:00,16:00:00)",87,20,15,40,1,0,0,73.0,80.0,71.2,27.617023735370182,86.5,13.457340004622013,73,105,83.5,2016-09-20,87,87,87,87,87.0
575,2016-09-20 16:00:00,1,0,"[16:00:00,16:20:00)",48,20,16,0,1,0,0,73.0,64.0,82.8,65.0822556462205,45.333333333333336,7.840068026915754,36,57,47.0,2016-09-20,48,48,48,48,48.0
576,2016-09-20 16:00:00,1,1,"[16:00:00,16:20:00)",95,20,16,0,1,0,0,71.0,79.0,76.4,30.29521414349138,94.66666666666667,14.733182502998687,73,119,95.0,2016-09-20,95,95,95,95,95.0
577,2016-09-20 16:00:00,2,0,"[16:00:00,16:20:00)",82,20,16,0,1,0,0,69.0,69.0,59.4,23.964557162609953,71.66666666666667,7.061633427661525,64,82,71.0,2016-09-20,82,82,82,82,82.0
578,2016-09-20 16:00:00,3,0,"[16:00:00,16:20:00)",122,20,16,0,1,0,0,131.0,132.0,118.0,9.746794344808963,121.83333333333333,13.876839217439493,106,147,121.5,2016-09-20,122,122,122,122,122.0
579,2016-09-20 16:00:00,3,1,"[16:00:00,16:20:00)",85,20,16,0,1,0,0,87.0,73.0,68.6,29.94661917479167,90.33333333333333,5.537749241945382,84,97,90.0,2016-09-20,85,85,85,85,85.0
580,2016-09-20 16:20:00,1,0,"[16:20:00,16:40:00)",57,20,16,20,1,0,0,48.0,73.0,84.8,77.98846068489877,45.333333333333336,7.840068026915754,36,57,47.0,2016-09-20,57,57,57,57,57.0
581,2016-09-20 16:20:00,1,1,"[16:20:00,16:40:00)",96,20,16,20,1,0,0,95.0,71.0,76.8,34.375863625514924,94.66666666666667,14.733182502998687,73,119,95.0,2016-09-20,96,96,96,96,96.0
582,2016-09-20 16:20:00,2,0,"[16:20:00,16:40:00)",76,20,16,20,1,0,0,82.0,69.0,59.6,26.847718711279736,71.66666666666667,7.061633427661525,64,82,71.0,2016-09-20,76,76,76,76,76.0
583,2016-09-20 16:20:00,3,0,"[16:20:00,16:40:00)",113,20,16,20,1,0,0,122.0,131.0,115.0,21.13054660911544,121.83333333333333,13.876839217439493,106,147,121.5,2016-09-20,113,113,113,113,113.0
584,2016-09-20 16:20:00,3,1,"[16:20:00,16:40:00)",97,20,16,20,1,0,0,85.0,87.0,77.6,35.06850438784066,90.33333333333333,5.537749241945382,84,97,90.0,2016-09-20,97,97,97,97,97.0
585,2016-09-20 16:40:00,1,0,"[16:40:00,17:00:00)",48,20,16,40,1,0,0,57.0,48.0,81.4,75.34454193901506,45.333333333333336,7.840068026915754,36,57,47.0,2016-09-20,48,48,48,48,48.0
586,2016-09-20 16:40:00,1,1,"[16:40:00,17:00:00)",95,20,16,40,1,0,0,96.0,95.0,89.8,40.63496031744094,94.66666666666667,14.733182502998687,73,119,95.0,2016-09-20,95,95,95,95,95.0
587,2016-09-20 16:40:00,2,0,"[16:40:00,17:00:00)",64,20,16,40,1,0,0,76.0,82.0,63.2,29.676590100616345,71.66666666666667,7.061633427661525,64,82,71.0,2016-09-20,64,64,64,64,64.0
588,2016-09-20 16:40:00,3,0,"[16:40:00,17:00:00)",122,20,16,40,1,0,0,113.0,122.0,136.8,23.381616710569862,121.83333333333333,13.876839217439493,106,147,121.5,2016-09-20,122,122,122,122,122.0
589,2016-09-20 16:40:00,3,1,"[16:40:00,17:00:00)",96,20,16,40,1,0,0,97.0,85.0,74.0,30.618621784789728,90.33333333333333,5.537749241945382,84,97,90.0,2016-09-20,96,96,96,96,96.0
590,2016-09-20 17:00:00,1,0,"[17:00:00,17:20:00)",38,20,17,0,1,0,0,48.0,57.0,74.8,73.00479436311016,39.333333333333336,3.559026084010437,35,45,38.0,2016-09-20,38,38,38,38,38.0
591,2016-09-20 17:00:00,1,1,"[17:00:00,17:20:00)",111,20,17,0,1,0,0,95.0,96.0,77.0,38.503246616356904,109.16666666666667,14.811031924436145,89,133,110.5,2016-09-20,111,111,111,111,111.0
592,2016-09-20 17:00:00,2,0,"[17:00:00,17:20:00)",82,20,17,0,1,0,0,64.0,76.0,71.6,31.17370686973238,75.5,11.640446726822818,57,86,79.5,2016-09-20,82,82,82,82,82.0
593,2016-09-20 17:00:00,3,0,"[17:00:00,17:20:00)",126,20,17,0,1,0,0,122.0,113.0,122.8,11.47606204235582,109.83333333333333,16.86910390823018,87,129,111.0,2016-09-20,126,126,126,126,126.0
594,2016-09-20 17:00:00,3,1,"[17:00:00,17:20:00)",84,20,17,0,1,0,0,96.0,97.0,68.8,35.059948659403375,86.83333333333333,9.641922353279282,80,106,84.0,2016-09-20,84,84,84,84,84.0
595,2016-09-20 17:20:00,1,0,"[17:20:00,17:40:00)",42,20,17,20,1,0,0,38.0,48.0,76.8,67.29561649914503,39.333333333333336,3.559026084010437,35,45,38.0,2016-09-20,42,42,42,42,42.0
596,2016-09-20 17:20:00,1,1,"[17:20:00,17:40:00)",110,20,17,20,1,0,0,111.0,95.0,87.0,46.303347611160895,109.16666666666667,14.811031924436145,89,133,110.5,2016-09-20,110,110,110,110,110.0
597,2016-09-20 17:20:00,2,0,"[17:20:00,17:40:00)",86,20,17,20,1,0,0,82.0,64.0,48.6,30.13801586037143,75.5,11.640446726822818,57,86,79.5,2016-09-20,86,86,86,86,86.0
598,2016-09-20 17:20:00,3,0,"[17:20:00,17:40:00)",116,20,17,20,1,0,0,126.0,122.0,113.4,18.10524785801067,109.83333333333333,16.86910390823018,87,129,111.0,2016-09-20,116,116,116,116,116.0
599,2016-09-20 17:20:00,3,1,"[17:20:00,17:40:00)",86,20,17,20,1,0,0,84.0,96.0,66.0,33.689761055846034,86.83333333333333,9.641922353279282,80,106,84.0,2016-09-20,86,86,86,86,86.0
600,2016-09-20 17:40:00,1,0,"[17:40:00,18:00:00)",38,20,17,40,1,0,0,42.0,38.0,60.6,63.524011208361216,39.333333333333336,3.559026084010437,35,45,38.0,2016-09-20,38,38,38,38,38.0
601,2016-09-20 17:40:00,1,1,"[17:40:00,18:00:00)",133,20,17,40,1,0,0,110.0,111.0,100.0,49.553001927229396,109.16666666666667,14.811031924436145,89,133,110.5,2016-09-20,133,133,133,133,133.0
602,2016-09-20 17:40:00,2,0,"[17:40:00,18:00:00)",85,20,17,40,1,0,0,86.0,82.0,59.0,30.124740662784138,75.5,11.640446726822818,57,86,79.5,2016-09-20,85,85,85,85,85.0
603,2016-09-20 17:40:00,3,0,"[17:40:00,18:00:00)",95,20,17,40,1,0,0,116.0,126.0,101.8,10.134100848126586,109.83333333333333,16.86910390823018,87,129,111.0,2016-09-20,95,95,95,95,95.0
604,2016-09-20 17:40:00,3,1,"[17:40:00,18:00:00)",106,20,17,40,1,0,0,86.0,84.0,82.0,38.67815921162743,86.83333333333333,9.641922353279282,80,106,84.0,2016-09-20,106,106,106,106,106.0
605,2016-09-20 18:00:00,1,0,"[18:00:00,18:20:00)",26,20,18,0,1,0,0,38.0,42.0,48.2,46.310905843008506,22.5,5.540758070878028,16,29,23.0,2016-09-20,26,26,26,26,26.0
606,2016-09-20 18:00:00,1,1,"[18:00:00,18:20:00)",78,20,18,0,1,0,0,133.0,110.0,61.4,26.884940022250372,66.66666666666667,8.824209124146293,53,78,69.0,2016-09-20,78,78,78,78,78.0
607,2016-09-20 18:00:00,2,0,"[18:00:00,18:20:00)",77,20,18,0,1,0,0,85.0,86.0,47.8,26.395075298244556,52.833333333333336,14.878395970892381,35,77,51.0,2016-09-20,77,77,77,77,77.0
608,2016-09-20 18:00:00,3,0,"[18:00:00,18:20:00)",81,20,18,0,1,0,0,95.0,116.0,96.8,12.029131306956458,76.33333333333333,15.055453054181617,58,100,77.5,2016-09-20,81,81,81,81,81.0
609,2016-09-20 18:00:00,3,1,"[18:00:00,18:20:00)",90,20,18,0,1,0,0,106.0,86.0,67.8,30.1778064146485,76.66666666666667,14.06650868789646,54,90,81.0,2016-09-20,90,90,90,90,90.0
610,2016-09-20 18:20:00,1,0,"[18:20:00,18:40:00)",29,20,18,20,1,0,0,26.0,38.0,42.0,36.78314831549904,22.5,5.540758070878028,16,29,23.0,2016-09-20,29,29,29,29,29.0
611,2016-09-20 18:20:00,1,1,"[18:20:00,18:40:00)",60,20,18,20,1,0,0,78.0,133.0,64.6,31.72223195174009,66.66666666666667,8.824209124146293,53,78,69.0,2016-09-20,60,60,60,60,60.0
612,2016-09-20 18:20:00,2,0,"[18:20:00,18:40:00)",60,20,18,20,1,0,0,77.0,85.0,48.4,22.412050330123744,52.833333333333336,14.878395970892381,35,77,51.0,2016-09-20,60,60,60,60,60.0
613,2016-09-20 18:20:00,3,0,"[18:20:00,18:40:00)",100,20,18,20,1,0,0,81.0,95.0,79.0,13.638181696985855,76.33333333333333,15.055453054181617,58,100,77.5,2016-09-20,100,100,100,100,100.0
614,2016-09-20 18:20:00,3,1,"[18:20:00,18:40:00)",84,20,18,20,1,0,0,90.0,106.0,63.4,30.1711782998278,76.66666666666667,14.06650868789646,54,90,81.0,2016-09-20,84,84,84,84,84.0
615,2016-09-20 18:40:00,1,0,"[18:40:00,19:00:00)",20,20,18,40,1,0,0,29.0,26.0,36.6,41.88436462452307,22.5,5.540758070878028,16,29,23.0,2016-09-20,20,20,20,20,20.0
616,2016-09-20 18:40:00,1,1,"[18:40:00,19:00:00)",53,20,18,40,1,0,0,60.0,78.0,45.8,21.810547906918803,66.66666666666667,8.824209124146293,53,78,69.0,2016-09-20,53,53,53,53,53.0
617,2016-09-20 18:40:00,2,0,"[18:40:00,19:00:00)",56,20,18,40,1,0,0,60.0,77.0,43.8,21.264994709616087,52.833333333333336,14.878395970892381,35,77,51.0,2016-09-20,56,56,56,56,56.0
618,2016-09-20 18:40:00,3,0,"[18:40:00,19:00:00)",63,20,18,40,1,0,0,100.0,81.0,68.4,16.501515081955358,76.33333333333333,15.055453054181617,58,100,77.5,2016-09-20,63,63,63,63,63.0
619,2016-09-20 18:40:00,3,1,"[18:40:00,19:00:00)",88,20,18,40,1,0,0,84.0,90.0,64.2,32.87400188598887,76.66666666666667,14.06650868789646,54,90,81.0,2016-09-20,88,88,88,88,88.0
620,2016-09-20 19:00:00,1,0,"[19:00:00,19:20:00)",17,20,19,0,1,0,0,20.0,29.0,47.2,47.03934523353828,22.833333333333332,4.915960401250875,17,29,23.0,2016-09-20,17,17,17,17,17.0
621,2016-09-20 19:00:00,1,1,"[19:00:00,19:20:00)",44,20,19,0,1,0,0,53.0,60.0,40.4,18.18790807102345,45.833333333333336,3.9707262140150976,41,52,44.5,2016-09-20,44,44,44,44,44.0
622,2016-09-20 19:00:00,2,0,"[19:00:00,19:20:00)",61,20,19,0,1,0,0,56.0,60.0,35.0,20.48169914826404,39.333333333333336,12.516655570345726,27,61,38.0,2016-09-20,61,61,61,61,61.0
623,2016-09-20 19:00:00,3,0,"[19:00:00,19:20:00)",59,20,19,0,1,0,0,63.0,100.0,61.2,25.704085278414407,51.166666666666664,5.344779384283946,44,59,50.5,2016-09-20,59,59,59,59,59.0
624,2016-09-20 19:00:00,3,1,"[19:00:00,19:20:00)",53,20,19,0,1,0,0,88.0,84.0,47.8,18.99210362229524,50.166666666666664,4.119061381755152,42,53,52.0,2016-09-20,53,53,53,53,53.0
625,2016-09-20 19:20:00,1,0,"[19:20:00,19:40:00)",29,20,19,20,1,0,0,17.0,20.0,46.6,38.507142194663054,22.833333333333332,4.915960401250875,17,29,23.0,2016-09-20,29,29,29,29,29.0
626,2016-09-20 19:20:00,1,1,"[19:20:00,19:40:00)",52,20,19,20,1,0,0,44.0,53.0,41.0,18.681541692269406,45.833333333333336,3.9707262140150976,41,52,44.5,2016-09-20,52,52,52,52,52.0
627,2016-09-20 19:20:00,2,0,"[19:20:00,19:40:00)",27,20,19,20,1,0,0,61.0,56.0,25.2,11.966620241321273,39.333333333333336,12.516655570345726,27,61,38.0,2016-09-20,27,27,27,27,27.0
628,2016-09-20 19:20:00,3,0,"[19:20:00,19:40:00)",52,20,19,20,1,0,0,59.0,63.0,60.0,15.716233645501712,51.166666666666664,5.344779384283946,44,59,50.5,2016-09-20,52,52,52,52,52.0
629,2016-09-20 19:20:00,3,1,"[19:20:00,19:40:00)",52,20,19,20,1,0,0,53.0,88.0,46.6,19.51409746824075,50.166666666666664,4.119061381755152,42,53,52.0,2016-09-20,52,52,52,52,52.0
630,2016-09-20 19:40:00,1,0,"[19:40:00,20:00:00)",21,20,19,40,1,0,0,29.0,17.0,48.2,44.381302369353705,22.833333333333332,4.915960401250875,17,29,23.0,2016-09-20,21,21,21,21,21.0
631,2016-09-20 19:40:00,1,1,"[19:40:00,20:00:00)",49,20,19,40,1,0,0,52.0,44.0,35.8,16.84339633209407,45.833333333333336,3.9707262140150976,41,52,44.5,2016-09-20,49,49,49,49,49.0
632,2016-09-20 19:40:00,2,0,"[19:40:00,20:00:00)",40,20,19,40,1,0,0,27.0,61.0,21.8,13.971399357258385,39.333333333333336,12.516655570345726,27,61,38.0,2016-09-20,40,40,40,40,40.0
633,2016-09-20 19:40:00,3,0,"[19:40:00,20:00:00)",48,20,19,40,1,0,0,52.0,59.0,65.6,19.152023391798576,51.166666666666664,5.344779384283946,44,59,50.5,2016-09-20,48,48,48,48,48.0
634,2016-09-20 19:40:00,3,1,"[19:40:00,20:00:00)",50,20,19,40,1,0,0,52.0,53.0,45.0,17.507141400011598,50.166666666666664,4.119061381755152,42,53,52.0,2016-09-20,50,50,50,50,50.0
635,2016-09-20 20:00:00,1,0,"[20:00:00,20:20:00)",12,20,20,0,1,0,0,21.0,29.0,39.8,41.336424615585706,18.0,5.513619500836088,12,28,16.0,2016-09-20,12,12,12,12,12.0
636,2016-09-20 20:00:00,1,1,"[20:00:00,20:20:00)",34,20,20,0,1,0,0,49.0,52.0,30.2,15.41752249876743,34.0,8.555699854482974,18,42,35.5,2016-09-20,34,34,34,34,34.0
637,2016-09-20 20:00:00,2,0,"[20:00:00,20:20:00)",35,20,20,0,1,0,0,40.0,27.0,27.2,16.452963258939107,29.333333333333332,3.881580434135903,24,35,30.0,2016-09-20,35,35,35,35,35.0
638,2016-09-20 20:00:00,3,0,"[20:00:00,20:20:00)",62,20,20,0,1,0,0,48.0,52.0,53.0,10.77032961426901,48.833333333333336,10.759491933482114,31,62,50.0,2016-09-20,62,62,62,62,62.0
639,2016-09-20 20:00:00,3,1,"[20:00:00,20:20:00)",62,20,20,0,1,0,0,50.0,52.0,46.2,21.8906372680194,47.0,10.198039027185569,30,62,47.5,2016-09-20,62,62,62,62,62.0
640,2016-09-20 20:20:00,1,0,"[20:20:00,20:40:00)",16,20,20,20,1,0,0,12.0,21.0,46.2,46.858297024113035,18.0,5.513619500836088,12,28,16.0,2016-09-20,16,16,16,16,16.0
641,2016-09-20 20:20:00,1,1,"[20:20:00,20:40:00)",42,20,20,20,1,0,0,34.0,49.0,33.4,15.517731793016658,34.0,8.555699854482974,18,42,35.5,2016-09-20,42,42,42,42,42.0
642,2016-09-20 20:20:00,2,0,"[20:20:00,20:40:00)",31,20,20,20,1,0,0,35.0,40.0,17.6,12.340988615179903,29.333333333333332,3.881580434135903,24,35,30.0,2016-09-20,31,31,31,31,31.0
643,2016-09-20 20:20:00,3,0,"[20:20:00,20:40:00)",55,20,20,20,1,0,0,62.0,48.0,52.0,12.569805089976535,48.833333333333336,10.759491933482114,31,62,50.0,2016-09-20,55,55,55,55,55.0
644,2016-09-20 20:20:00,3,1,"[20:20:00,20:40:00)",48,20,20,20,1,0,0,62.0,50.0,32.4,14.741099009232654,47.0,10.198039027185569,30,62,47.5,2016-09-20,48,48,48,48,48.0
645,2016-09-20 20:40:00,1,0,"[20:40:00,21:00:00)",16,20,20,40,1,0,0,16.0,12.0,35.4,30.883652633715464,18.0,5.513619500836088,12,28,16.0,2016-09-20,16,16,16,16,16.0
646,2016-09-20 20:40:00,1,1,"[20:40:00,21:00:00)",37,20,20,40,1,0,0,42.0,34.0,33.8,13.141537200799608,34.0,8.555699854482974,18,42,35.5,2016-09-20,37,37,37,37,37.0
647,2016-09-20 20:40:00,2,0,"[20:40:00,21:00:00)",30,20,20,40,1,0,0,31.0,35.0,25.0,14.31782106327635,29.333333333333332,3.881580434135903,24,35,30.0,2016-09-20,30,30,30,30,30.0
648,2016-09-20 20:40:00,3,0,"[20:40:00,21:00:00)",45,20,20,40,1,0,0,55.0,62.0,43.2,13.461054936371072,48.833333333333336,10.759491933482114,31,62,50.0,2016-09-20,45,45,45,45,45.0
649,2016-09-20 20:40:00,3,1,"[20:40:00,21:00:00)",49,20,20,40,1,0,0,48.0,62.0,36.6,16.637307474468336,47.0,10.198039027185569,30,62,47.5,2016-09-20,49,49,49,49,49.0
650,2016-09-20 21:00:00,1,0,"[21:00:00,21:20:00)",17,20,21,0,1,0,0,16.0,16.0,33.6,26.87563952727451,19.0,11.523888232710346,9,37,15.0,2016-09-20,17,17,17,17,17.0
651,2016-09-20 21:00:00,1,1,"[21:00:00,21:20:00)",41,20,21,0,1,0,0,37.0,42.0,27.4,14.293355099485915,35.333333333333336,6.055300708194982,28,42,35.5,2016-09-20,41,41,41,41,41.0
652,2016-09-20 21:00:00,2,0,"[21:00:00,21:20:00)",27,20,21,0,1,0,0,30.0,31.0,20.4,12.93445012360402,23.333333333333332,9.647106647418523,5,31,26.5,2016-09-20,27,27,27,27,27.0
653,2016-09-20 21:00:00,3,0,"[21:00:00,21:20:00)",47,20,21,0,1,0,0,45.0,55.0,44.0,14.983324063771697,36.0,7.694153624668538,25,47,35.5,2016-09-20,47,47,47,47,47.0
654,2016-09-20 21:00:00,3,1,"[21:00:00,21:20:00)",29,20,21,0,1,0,0,49.0,48.0,28.0,13.564659966250534,34.0,6.2289646009589745,27,44,33.0,2016-09-20,29,29,29,29,29.0
655,2016-09-20 21:20:00,1,0,"[21:20:00,21:40:00)",29,20,21,20,1,0,0,17.0,16.0,28.0,18.35755975068582,19.0,11.523888232710346,9,37,15.0,2016-09-20,29,29,29,29,29.0
656,2016-09-20 21:20:00,1,1,"[21:20:00,21:40:00)",42,20,21,20,1,0,0,41.0,37.0,29.6,12.033287165193059,35.333333333333336,6.055300708194982,28,42,35.5,2016-09-20,42,42,42,42,42.0
657,2016-09-20 21:20:00,2,0,"[21:20:00,21:40:00)",21,20,21,20,1,0,0,27.0,30.0,16.2,9.833615815151617,23.333333333333332,9.647106647418523,5,31,26.5,2016-09-20,21,21,21,21,21.0
658,2016-09-20 21:20:00,3,0,"[21:20:00,21:40:00)",38,20,21,20,1,0,0,47.0,45.0,40.4,9.449867723941962,36.0,7.694153624668538,25,47,35.5,2016-09-20,38,38,38,38,38.0
659,2016-09-20 21:20:00,3,1,"[21:20:00,21:40:00)",44,20,21,20,1,0,0,29.0,49.0,26.4,14.484474446799927,34.0,6.2289646009589745,27,44,33.0,2016-09-20,44,44,44,44,44.0
660,2016-09-20 21:40:00,1,0,"[21:40:00,22:00:00)",37,20,21,40,1,0,0,29.0,17.0,25.8,16.63430190900718,19.0,11.523888232710346,9,37,15.0,2016-09-20,37,37,37,37,37.0
661,2016-09-20 21:40:00,1,1,"[21:40:00,22:00:00)",39,20,21,40,1,0,0,42.0,41.0,23.6,11.781341180018511,35.333333333333336,6.055300708194982,28,42,35.5,2016-09-20,39,39,39,39,39.0
662,2016-09-20 21:40:00,2,0,"[21:40:00,22:00:00)",5,20,21,40,1,0,0,21.0,27.0,16.75,10.404326023342406,23.333333333333332,9.647106647418523,5,31,26.5,2016-09-20,5,5,5,5,5.0
663,2016-09-20 21:40:00,3,0,"[21:40:00,22:00:00)",32,20,21,40,1,0,0,38.0,47.0,37.2,6.572670690061992,36.0,7.694153624668538,25,47,35.5,2016-09-20,32,32,32,32,32.0
664,2016-09-20 21:40:00,3,1,"[21:40:00,22:00:00)",38,20,21,40,1,0,0,44.0,29.0,31.0,12.825755338380661,34.0,6.2289646009589745,27,44,33.0,2016-09-20,38,38,38,38,38.0
665,2016-09-20 22:00:00,1,0,"[22:00:00,22:20:00)",30,20,22,0,1,0,0,37.0,29.0,22.6,16.786899654194638,19.666666666666668,5.316640543300503,16,30,18.0,2016-09-20,30,30,30,30,30.0
666,2016-09-20 22:00:00,1,1,"[22:00:00,22:20:00)",32,20,22,0,1,0,0,39.0,42.0,19.2,9.364827814754523,26.333333333333332,5.853773711604051,18,32,27.0,2016-09-20,32,32,32,32,32.0
667,2016-09-20 22:00:00,2,0,"[22:00:00,22:20:00)",5,20,22,0,1,0,0,5.0,21.0,10.8,10.329569206893384,13.6,7.829431652425352,5,23,16.0,2016-09-20,5,5,5,5,5.0
668,2016-09-20 22:00:00,3,0,"[22:00:00,22:20:00)",27,20,22,0,1,0,0,32.0,38.0,27.2,4.494441010848846,22.5,5.576737397439474,13,29,22.5,2016-09-20,27,27,27,27,27.0
669,2016-09-20 22:00:00,3,1,"[22:00:00,22:20:00)",23,20,22,0,1,0,0,38.0,44.0,17.6,8.502940667792526,33.333333333333336,7.366591251499344,23,44,33.5,2016-09-20,23,23,23,23,23.0
670,2016-09-20 22:20:00,1,0,"[22:20:00,22:40:00)",17,20,22,20,1,0,0,30.0,37.0,18.2,13.026895255585652,19.666666666666668,5.316640543300503,16,30,18.0,2016-09-20,17,17,17,17,17.0
671,2016-09-20 22:20:00,1,1,"[22:20:00,22:40:00)",30,20,22,20,1,0,0,32.0,39.0,17.8,8.46758525200662,26.333333333333332,5.853773711604051,18,32,27.0,2016-09-20,30,30,30,30,30.0
672,2016-09-20 22:20:00,2,0,"[22:20:00,22:40:00)",6,20,22,20,1,0,0,5.0,5.0,9.4,7.368853370776216,13.6,7.829431652425352,5,23,16.0,2016-09-20,6,6,6,6,6.0
673,2016-09-20 22:20:00,3,0,"[22:20:00,22:40:00)",22,20,22,20,1,0,0,27.0,32.0,20.6,1.1401754250991378,22.5,5.576737397439474,13,29,22.5,2016-09-20,22,22,22,22,22.0
674,2016-09-20 22:20:00,3,1,"[22:20:00,22:40:00)",33,20,22,20,1,0,0,23.0,38.0,22.2,11.562871615649808,33.333333333333336,7.366591251499344,23,44,33.5,2016-09-20,33,33,33,33,33.0
675,2016-09-20 22:40:00,1,0,"[22:40:00,23:00:00)",19,20,22,40,1,0,0,17.0,30.0,15.6,8.049844718999243,19.666666666666668,5.316640543300503,16,30,18.0,2016-09-20,19,19,19,19,19.0
676,2016-09-20 22:40:00,1,1,"[22:40:00,23:00:00)",24,20,22,40,1,0,0,30.0,32.0,19.8,9.884331034521255,26.333333333333332,5.853773711604051,18,32,27.0,2016-09-20,24,24,24,24,24.0
677,2016-09-20 22:40:00,3,0,"[22:40:00,23:00:00)",29,20,22,40,1,0,0,22.0,27.0,22.0,5.787918451395112,22.5,5.576737397439474,13,29,22.5,2016-09-20,29,29,29,29,29.0
678,2016-09-20 22:40:00,3,1,"[22:40:00,23:00:00)",34,20,22,40,1,0,0,33.0,23.0,20.4,10.526157893552616,33.333333333333336,7.366591251499344,23,44,33.5,2016-09-20,34,34,34,34,34.0
679,2016-09-20 23:00:00,1,0,"[23:00:00,23:20:00)",20,20,23,0,1,0,0,19.0,17.0,15.2,8.927485648266257,10.333333333333334,4.926120853842978,7,20,8.0,2016-09-20,20,20,20,20,20.0
680,2016-09-20 23:00:00,1,1,"[23:00:00,23:20:00)",12,20,23,0,1,0,0,24.0,30.0,12.4,6.107372593840988,14.166666666666666,3.9707262140150976,11,22,13.0,2016-09-20,12,12,12,12,12.0
681,2016-09-20 23:00:00,2,0,"[23:00:00,23:20:00)",5,20,23,0,1,0,0,6.0,5.0,10.0,8.48528137423857,7.2,2.4899799195977463,5,11,7.0,2016-09-20,5,5,5,5,5.0
682,2016-09-20 23:00:00,3,0,"[23:00:00,23:20:00)",13,20,23,0,1,0,0,29.0,22.0,16.8,11.861703081766969,16.5,7.791020472312982,5,27,15.5,2016-09-20,13,13,13,13,13.0
683,2016-09-20 23:00:00,3,1,"[23:00:00,23:20:00)",10,20,23,0,1,0,0,34.0,33.0,12.0,5.431390245600108,16.5,4.135214625627067,10,20,18.0,2016-09-20,10,10,10,10,10.0
684,2016-09-20 23:20:00,1,0,"[23:20:00,23:40:00)",7,20,23,20,1,0,0,20.0,19.0,8.4,4.505552130427524,10.333333333333334,4.926120853842978,7,20,8.0,2016-09-20,7,7,7,7,7.0
685,2016-09-20 23:20:00,1,1,"[23:20:00,23:40:00)",22,20,23,20,1,0,0,12.0,24.0,16.0,5.958187643906492,14.166666666666666,3.9707262140150976,11,22,13.0,2016-09-20,22,22,22,22,22.0
686,2016-09-20 23:20:00,2,0,"[23:20:00,23:40:00)",7,20,23,20,1,0,0,5.0,6.0,9.0,2.160246899469287,7.2,2.4899799195977463,5,11,7.0,2016-09-20,7,7,7,7,7.0
687,2016-09-20 23:20:00,3,0,"[23:20:00,23:40:00)",27,20,23,20,1,0,0,13.0,29.0,19.4,10.597169433391164,16.5,7.791020472312982,5,27,15.5,2016-09-20,27,27,27,27,27.0
688,2016-09-20 23:20:00,3,1,"[23:20:00,23:40:00)",20,20,23,20,1,0,0,10.0,34.0,12.0,6.2449979983983965,16.5,4.135214625627067,10,20,18.0,2016-09-20,20,20,20,20,20.0
689,2016-09-20 23:40:00,1,0,"[23:40:00,00:00:00)",11,20,23,40,1,0,0,7.0,20.0,8.8,7.694153624668537,10.333333333333334,4.926120853842978,7,20,8.0,2016-09-20,11,11,11,11,11.0
