time,tollgate_id,direction,time_window,volume,day,hour,minute,week,weekend,am_pm
2016-09-30 05:40:00,2,0,"[05:40:00,06:00:00)",16,30,5,40,4,0,1
2016-09-30 05:40:00,3,0,"[05:40:00,06:00:00)",22,30,5,40,4,0,1
2016-09-30 05:40:00,3,1,"[05:40:00,06:00:00)",13,30,5,40,4,0,1
2016-09-30 06:00:00,1,0,"[06:00:00,06:20:00)",10,30,6,0,4,0,1
2016-09-30 06:00:00,1,1,"[06:00:00,06:20:00)",45,30,6,0,4,0,1
2016-09-30 06:00:00,2,0,"[06:00:00,06:20:00)",35,30,6,0,4,0,1
2016-09-30 06:00:00,3,0,"[06:00:00,06:20:00)",23,30,6,0,4,0,1
2016-09-30 06:00:00,3,1,"[06:00:00,06:20:00)",21,30,6,0,4,0,1
2016-09-30 06:20:00,1,0,"[06:20:00,06:40:00)",17,30,6,20,4,0,1
2016-09-30 06:20:00,1,1,"[06:20:00,06:40:00)",50,30,6,20,4,0,1
2016-09-30 06:20:00,2,0,"[06:20:00,06:40:00)",37,30,6,20,4,0,1
2016-09-30 06:20:00,3,0,"[06:20:00,06:40:00)",58,30,6,20,4,0,1
2016-09-30 06:20:00,3,1,"[06:20:00,06:40:00)",44,30,6,20,4,0,1
2016-09-30 06:40:00,1,0,"[06:40:00,07:00:00)",24,30,6,40,4,0,1
2016-09-30 06:40:00,1,1,"[06:40:00,07:00:00)",60,30,6,40,4,0,1
2016-09-30 06:40:00,2,0,"[06:40:00,07:00:00)",52,30,6,40,4,0,1
2016-09-30 06:40:00,3,0,"[06:40:00,07:00:00)",83,30,6,40,4,0,1
2016-09-30 06:40:00,3,1,"[06:40:00,07:00:00)",44,30,6,40,4,0,1
2016-09-30 07:00:00,1,0,"[07:00:00,07:20:00)",29,30,7,0,4,0,1
2016-09-30 07:00:00,1,1,"[07:00:00,07:20:00)",67,30,7,0,4,0,1
2016-09-30 07:00:00,2,0,"[07:00:00,07:20:00)",77,30,7,0,4,0,1
2016-09-30 07:00:00,3,0,"[07:00:00,07:20:00)",118,30,7,0,4,0,1
2016-09-30 07:00:00,3,1,"[07:00:00,07:20:00)",68,30,7,0,4,0,1
2016-09-30 07:20:00,1,0,"[07:20:00,07:40:00)",31,30,7,20,4,0,1
2016-09-30 07:20:00,1,1,"[07:20:00,07:40:00)",104,30,7,20,4,0,1
2016-09-30 07:20:00,2,0,"[07:20:00,07:40:00)",86,30,7,20,4,0,1
2016-09-30 07:20:00,3,0,"[07:20:00,07:40:00)",116,30,7,20,4,0,1
2016-09-30 07:20:00,3,1,"[07:20:00,07:40:00)",70,30,7,20,4,0,1
2016-09-30 07:40:00,1,0,"[07:40:00,08:00:00)",44,30,7,40,4,0,1
2016-09-30 07:40:00,1,1,"[07:40:00,08:00:00)",95,30,7,40,4,0,1
2016-09-30 07:40:00,2,0,"[07:40:00,08:00:00)",104,30,7,40,4,0,1
2016-09-30 07:40:00,3,0,"[07:40:00,08:00:00)",134,30,7,40,4,0,1
2016-09-30 07:40:00,3,1,"[07:40:00,08:00:00)",84,30,7,40,4,0,1
2016-09-30 08:00:00,1,0,"[08:00:00,08:20:00)",46,30,8,0,4,0,1
2016-09-30 08:00:00,1,1,"[08:00:00,08:20:00)",126,30,8,0,4,0,1
2016-09-30 08:00:00,2,0,"[08:00:00,08:20:00)",114,30,8,0,4,0,1
2016-09-30 08:00:00,3,0,"[08:00:00,08:20:00)",148,30,8,0,4,0,1
2016-09-30 08:00:00,3,1,"[08:00:00,08:20:00)",113,30,8,0,4,0,1
2016-09-30 08:20:00,1,0,"[08:20:00,08:40:00)",48,30,8,20,4,0,1
2016-09-30 08:20:00,1,1,"[08:20:00,08:40:00)",112,30,8,20,4,0,1
2016-09-30 08:20:00,2,0,"[08:20:00,08:40:00)",104,30,8,20,4,0,1
2016-09-30 08:20:00,3,0,"[08:20:00,08:40:00)",177,30,8,20,4,0,1
2016-09-30 08:20:00,3,1,"[08:20:00,08:40:00)",121,30,8,20,4,0,1
2016-09-30 08:40:00,1,0,"[08:40:00,09:00:00)",47,30,8,40,4,0,1
2016-09-30 08:40:00,1,1,"[08:40:00,09:00:00)",141,30,8,40,4,0,1
2016-09-30 08:40:00,2,0,"[08:40:00,09:00:00)",107,30,8,40,4,0,1
2016-09-30 08:40:00,3,0,"[08:40:00,09:00:00)",119,30,8,40,4,0,1
2016-09-30 08:40:00,3,1,"[08:40:00,09:00:00)",147,30,8,40,4,0,1
2016-09-30 09:00:00,1,0,"[09:00:00,09:20:00)",60,30,9,0,4,0,1
2016-09-30 09:00:00,1,1,"[09:00:00,09:20:00)",132,30,9,0,4,0,1
2016-09-30 09:00:00,2,0,"[09:00:00,09:20:00)",91,30,9,0,4,0,1
2016-09-30 09:00:00,3,0,"[09:00:00,09:20:00)",179,30,9,0,4,0,1
2016-09-30 09:00:00,3,1,"[09:00:00,09:20:00)",116,30,9,0,4,0,1
2016-09-30 09:20:00,1,0,"[09:20:00,09:40:00)",61,30,9,20,4,0,1
2016-09-30 09:20:00,1,1,"[09:20:00,09:40:00)",134,30,9,20,4,0,1
2016-09-30 09:20:00,2,0,"[09:20:00,09:40:00)",92,30,9,20,4,0,1
2016-09-30 09:20:00,3,0,"[09:20:00,09:40:00)",144,30,9,20,4,0,1
2016-09-30 09:20:00,3,1,"[09:20:00,09:40:00)",131,30,9,20,4,0,1
2016-09-30 09:40:00,1,0,"[09:40:00,10:00:00)",63,30,9,40,4,0,1
2016-09-30 09:40:00,1,1,"[09:40:00,10:00:00)",97,30,9,40,4,0,1
2016-09-30 09:40:00,2,0,"[09:40:00,10:00:00)",75,30,9,40,4,0,1
2016-09-30 09:40:00,3,0,"[09:40:00,10:00:00)",105,30,9,40,4,0,1
2016-09-30 09:40:00,3,1,"[09:40:00,10:00:00)",120,30,9,40,4,0,1
2016-09-30 10:00:00,1,0,"[10:00:00,10:20:00)",80,30,10,0,4,0,1
2016-09-30 10:00:00,1,1,"[10:00:00,10:20:00)",106,30,10,0,4,0,1
2016-09-30 10:00:00,2,0,"[10:00:00,10:20:00)",80,30,10,0,4,0,1
2016-09-30 10:00:00,3,0,"[10:00:00,10:20:00)",147,30,10,0,4,0,1
2016-09-30 10:00:00,3,1,"[10:00:00,10:20:00)",102,30,10,0,4,0,1
2016-09-30 10:20:00,1,0,"[10:20:00,10:40:00)",82,30,10,20,4,0,1
2016-09-30 10:20:00,1,1,"[10:20:00,10:40:00)",133,30,10,20,4,0,1
2016-09-30 10:20:00,2,0,"[10:20:00,10:40:00)",73,30,10,20,4,0,1
2016-09-30 10:20:00,3,0,"[10:20:00,10:40:00)",119,30,10,20,4,0,1
2016-09-30 10:20:00,3,1,"[10:20:00,10:40:00)",103,30,10,20,4,0,1
2016-09-30 10:40:00,1,0,"[10:40:00,11:00:00)",71,30,10,40,4,0,1
2016-09-30 10:40:00,1,1,"[10:40:00,11:00:00)",137,30,10,40,4,0,1
2016-09-30 10:40:00,2,0,"[10:40:00,11:00:00)",77,30,10,40,4,0,1
2016-09-30 10:40:00,3,0,"[10:40:00,11:00:00)",130,30,10,40,4,0,1
2016-09-30 10:40:00,3,1,"[10:40:00,11:00:00)",105,30,10,40,4,0,1
2016-09-30 11:00:00,1,0,"[11:00:00,11:20:00)",55,30,11,0,4,0,1
2016-09-30 11:00:00,1,1,"[11:00:00,11:20:00)",99,30,11,0,4,0,1
2016-09-30 11:00:00,2,0,"[11:00:00,11:20:00)",84,30,11,0,4,0,1
2016-09-30 11:00:00,3,0,"[11:00:00,11:20:00)",117,30,11,0,4,0,1
2016-09-30 11:00:00,3,1,"[11:00:00,11:20:00)",108,30,11,0,4,0,1
2016-09-30 11:20:00,1,0,"[11:20:00,11:40:00)",48,30,11,20,4,0,1
2016-09-30 11:20:00,1,1,"[11:20:00,11:40:00)",107,30,11,20,4,0,1
2016-09-30 11:20:00,2,0,"[11:20:00,11:40:00)",58,30,11,20,4,0,1
2016-09-30 11:20:00,3,0,"[11:20:00,11:40:00)",108,30,11,20,4,0,1
2016-09-30 11:20:00,3,1,"[11:20:00,11:40:00)",97,30,11,20,4,0,1
2016-09-30 11:40:00,1,0,"[11:40:00,12:00:00)",55,30,11,40,4,0,1
2016-09-30 11:40:00,1,1,"[11:40:00,12:00:00)",121,30,11,40,4,0,1
2016-09-30 11:40:00,2,0,"[11:40:00,12:00:00)",70,30,11,40,4,0,1
2016-09-30 11:40:00,3,0,"[11:40:00,12:00:00)",113,30,11,40,4,0,1
2016-09-30 11:40:00,3,1,"[11:40:00,12:00:00)",95,30,11,40,4,0,1
2016-09-30 12:00:00,1,0,"[12:00:00,12:20:00)",74,30,12,0,4,0,1
2016-09-30 12:00:00,1,1,"[12:00:00,12:20:00)",146,30,12,0,4,0,1
2016-09-30 12:00:00,2,0,"[12:00:00,12:20:00)",69,30,12,0,4,0,1
2016-09-30 12:00:00,3,0,"[12:00:00,12:20:00)",121,30,12,0,4,0,1
2016-09-30 12:00:00,3,1,"[12:00:00,12:20:00)",107,30,12,0,4,0,1
2016-09-30 12:20:00,1,0,"[12:20:00,12:40:00)",86,30,12,20,4,0,1
2016-09-30 12:20:00,1,1,"[12:20:00,12:40:00)",150,30,12,20,4,0,1
2016-09-30 12:20:00,2,0,"[12:20:00,12:40:00)",100,30,12,20,4,0,1
2016-09-30 12:20:00,3,0,"[12:20:00,12:40:00)",145,30,12,20,4,0,1
2016-09-30 12:20:00,3,1,"[12:20:00,12:40:00)",119,30,12,20,4,0,1
2016-09-30 12:40:00,1,0,"[12:40:00,13:00:00)",99,30,12,40,4,0,1
2016-09-30 12:40:00,1,1,"[12:40:00,13:00:00)",127,30,12,40,4,0,1
2016-09-30 12:40:00,2,0,"[12:40:00,13:00:00)",117,30,12,40,4,0,1
2016-09-30 12:40:00,3,0,"[12:40:00,13:00:00)",152,30,12,40,4,0,1
2016-09-30 12:40:00,3,1,"[12:40:00,13:00:00)",112,30,12,40,4,0,1
2016-09-30 13:00:00,1,0,"[13:00:00,13:20:00)",108,30,13,0,4,0,0
2016-09-30 13:00:00,1,1,"[13:00:00,13:20:00)",150,30,13,0,4,0,0
2016-09-30 13:00:00,2,0,"[13:00:00,13:20:00)",109,30,13,0,4,0,0
2016-09-30 13:00:00,3,0,"[13:00:00,13:20:00)",155,30,13,0,4,0,0
2016-09-30 13:00:00,3,1,"[13:00:00,13:20:00)",150,30,13,0,4,0,0
2016-09-30 13:20:00,1,0,"[13:20:00,13:40:00)",98,30,13,20,4,0,0
2016-09-30 13:20:00,1,1,"[13:20:00,13:40:00)",124,30,13,20,4,0,0
2016-09-30 13:20:00,2,0,"[13:20:00,13:40:00)",106,30,13,20,4,0,0
2016-09-30 13:20:00,3,0,"[13:20:00,13:40:00)",153,30,13,20,4,0,0
2016-09-30 13:20:00,3,1,"[13:20:00,13:40:00)",108,30,13,20,4,0,0
2016-09-30 13:40:00,1,0,"[13:40:00,14:00:00)",95,30,13,40,4,0,0
2016-09-30 13:40:00,1,1,"[13:40:00,14:00:00)",142,30,13,40,4,0,0
2016-09-30 13:40:00,2,0,"[13:40:00,14:00:00)",123,30,13,40,4,0,0
2016-09-30 13:40:00,3,0,"[13:40:00,14:00:00)",146,30,13,40,4,0,0
2016-09-30 13:40:00,3,1,"[13:40:00,14:00:00)",130,30,13,40,4,0,0
2016-09-30 14:00:00,1,0,"[14:00:00,14:20:00)",88,30,14,0,4,0,0
2016-09-30 14:00:00,1,1,"[14:00:00,14:20:00)",123,30,14,0,4,0,0
2016-09-30 14:00:00,2,0,"[14:00:00,14:20:00)",109,30,14,0,4,0,0
2016-09-30 14:00:00,3,0,"[14:00:00,14:20:00)",162,30,14,0,4,0,0
2016-09-30 14:00:00,3,1,"[14:00:00,14:20:00)",134,30,14,0,4,0,0
2016-09-30 14:20:00,1,0,"[14:20:00,14:40:00)",71,30,14,20,4,0,0
2016-09-30 14:20:00,1,1,"[14:20:00,14:40:00)",116,30,14,20,4,0,0
2016-09-30 14:20:00,2,0,"[14:20:00,14:40:00)",111,30,14,20,4,0,0
2016-09-30 14:20:00,3,0,"[14:20:00,14:40:00)",166,30,14,20,4,0,0
2016-09-30 14:20:00,3,1,"[14:20:00,14:40:00)",131,30,14,20,4,0,0
2016-09-30 14:40:00,1,0,"[14:40:00,15:00:00)",84,30,14,40,4,0,0
2016-09-30 14:40:00,1,1,"[14:40:00,15:00:00)",122,30,14,40,4,0,0
2016-09-30 14:40:00,2,0,"[14:40:00,15:00:00)",69,30,14,40,4,0,0
2016-09-30 14:40:00,3,0,"[14:40:00,15:00:00)",125,30,14,40,4,0,0
2016-09-30 14:40:00,3,1,"[14:40:00,15:00:00)",138,30,14,40,4,0,0
2016-09-30 15:00:00,1,0,"[15:00:00,15:20:00)",75,30,15,0,4,0,0
2016-09-30 15:00:00,1,1,"[15:00:00,15:20:00)",114,30,15,0,4,0,0
2016-09-30 15:00:00,2,0,"[15:00:00,15:20:00)",138,30,15,0,4,0,0
2016-09-30 15:00:00,3,0,"[15:00:00,15:20:00)",143,30,15,0,4,0,0
2016-09-30 15:00:00,3,1,"[15:00:00,15:20:00)",91,30,15,0,4,0,0
2016-09-30 15:20:00,1,0,"[15:20:00,15:40:00)",80,30,15,20,4,0,0
2016-09-30 15:20:00,1,1,"[15:20:00,15:40:00)",96,30,15,20,4,0,0
2016-09-30 15:20:00,2,0,"[15:20:00,15:40:00)",133,30,15,20,4,0,0
2016-09-30 15:20:00,3,0,"[15:20:00,15:40:00)",169,30,15,20,4,0,0
2016-09-30 15:20:00,3,1,"[15:20:00,15:40:00)",119,30,15,20,4,0,0
2016-09-30 15:40:00,1,0,"[15:40:00,16:00:00)",124,30,15,40,4,0,0
2016-09-30 15:40:00,1,1,"[15:40:00,16:00:00)",77,30,15,40,4,0,0
2016-09-30 15:40:00,2,0,"[15:40:00,16:00:00)",135,30,15,40,4,0,0
2016-09-30 15:40:00,3,0,"[15:40:00,16:00:00)",206,30,15,40,4,0,0
2016-09-30 15:40:00,3,1,"[15:40:00,16:00:00)",114,30,15,40,4,0,0
2016-09-30 16:00:00,1,0,"[16:00:00,16:20:00)",130,30,16,0,4,0,0
2016-09-30 16:00:00,1,1,"[16:00:00,16:20:00)",63,30,16,0,4,0,0
2016-09-30 16:00:00,2,0,"[16:00:00,16:20:00)",129,30,16,0,4,0,0
2016-09-30 16:00:00,3,0,"[16:00:00,16:20:00)",233,30,16,0,4,0,0
2016-09-30 16:00:00,3,1,"[16:00:00,16:20:00)",88,30,16,0,4,0,0
2016-09-30 16:20:00,1,0,"[16:20:00,16:40:00)",132,30,16,20,4,0,0
2016-09-30 16:20:00,1,1,"[16:20:00,16:40:00)",110,30,16,20,4,0,0
2016-09-30 16:20:00,2,0,"[16:20:00,16:40:00)",148,30,16,20,4,0,0
2016-09-30 16:20:00,3,0,"[16:20:00,16:40:00)",206,30,16,20,4,0,0
2016-09-30 16:20:00,3,1,"[16:20:00,16:40:00)",110,30,16,20,4,0,0
2016-09-30 16:40:00,1,0,"[16:40:00,17:00:00)",117,30,16,40,4,0,0
2016-09-30 16:40:00,1,1,"[16:40:00,17:00:00)",102,30,16,40,4,0,0
2016-09-30 16:40:00,2,0,"[16:40:00,17:00:00)",143,30,16,40,4,0,0
2016-09-30 16:40:00,3,0,"[16:40:00,17:00:00)",205,30,16,40,4,0,0
2016-09-30 16:40:00,3,1,"[16:40:00,17:00:00)",106,30,16,40,4,0,0
2016-09-30 17:00:00,1,0,"[17:00:00,17:20:00)",87,30,17,0,4,0,0
2016-09-30 17:00:00,1,1,"[17:00:00,17:20:00)",67,30,17,0,4,0,0
2016-09-30 17:00:00,2,0,"[17:00:00,17:20:00)",131,30,17,0,4,0,0
2016-09-30 17:00:00,3,0,"[17:00:00,17:20:00)",216,30,17,0,4,0,0
2016-09-30 17:00:00,3,1,"[17:00:00,17:20:00)",73,30,17,0,4,0,0
2016-09-30 17:20:00,1,0,"[17:20:00,17:40:00)",98,30,17,20,4,0,0
2016-09-30 17:20:00,1,1,"[17:20:00,17:40:00)",86,30,17,20,4,0,0
2016-09-30 17:20:00,2,0,"[17:20:00,17:40:00)",133,30,17,20,4,0,0
2016-09-30 17:20:00,3,0,"[17:20:00,17:40:00)",208,30,17,20,4,0,0
2016-09-30 17:20:00,3,1,"[17:20:00,17:40:00)",111,30,17,20,4,0,0
2016-09-30 17:40:00,1,0,"[17:40:00,18:00:00)",133,30,17,40,4,0,0
2016-09-30 17:40:00,1,1,"[17:40:00,18:00:00)",93,30,17,40,4,0,0
2016-09-30 17:40:00,2,0,"[17:40:00,18:00:00)",52,30,17,40,4,0,0
2016-09-30 17:40:00,3,0,"[17:40:00,18:00:00)",141,30,17,40,4,0,0
2016-09-30 17:40:00,3,1,"[17:40:00,18:00:00)",116,30,17,40,4,0,0
2016-09-30 18:00:00,1,0,"[18:00:00,18:20:00)",137,30,18,0,4,0,0
2016-09-30 18:00:00,1,1,"[18:00:00,18:20:00)",17,30,18,0,4,0,0
2016-09-30 18:00:00,2,0,"[18:00:00,18:20:00)",25,30,18,0,4,0,0
2016-09-30 18:00:00,3,0,"[18:00:00,18:20:00)",152,30,18,0,4,0,0
2016-09-30 18:00:00,3,1,"[18:00:00,18:20:00)",32,30,18,0,4,0,0
2016-09-30 18:20:00,1,0,"[18:20:00,18:40:00)",172,30,18,20,4,0,0
2016-09-30 18:20:00,1,1,"[18:20:00,18:40:00)",19,30,18,20,4,0,0
2016-09-30 18:20:00,2,0,"[18:20:00,18:40:00)",32,30,18,20,4,0,0
2016-09-30 18:20:00,3,0,"[18:20:00,18:40:00)",140,30,18,20,4,0,0
2016-09-30 18:20:00,3,1,"[18:20:00,18:40:00)",45,30,18,20,4,0,0
2016-09-30 18:40:00,1,0,"[18:40:00,19:00:00)",156,30,18,40,4,0,0
2016-09-30 18:40:00,1,1,"[18:40:00,19:00:00)",39,30,18,40,4,0,0
2016-09-30 18:40:00,2,0,"[18:40:00,19:00:00)",27,30,18,40,4,0,0
2016-09-30 18:40:00,3,0,"[18:40:00,19:00:00)",116,30,18,40,4,0,0
2016-09-30 18:40:00,3,1,"[18:40:00,19:00:00)",26,30,18,40,4,0,0
2016-09-30 19:00:00,1,0,"[19:00:00,19:20:00)",156,30,19,0,4,0,0
2016-09-30 19:00:00,1,1,"[19:00:00,19:20:00)",19,30,19,0,4,0,0
2016-09-30 19:00:00,2,0,"[19:00:00,19:20:00)",20,30,19,0,4,0,0
2016-09-30 19:00:00,3,0,"[19:00:00,19:20:00)",91,30,19,0,4,0,0
2016-09-30 19:00:00,3,1,"[19:00:00,19:20:00)",24,30,19,0,4,0,0
2016-09-30 19:20:00,1,0,"[19:20:00,19:40:00)",154,30,19,20,4,0,0
2016-09-30 19:20:00,1,1,"[19:20:00,19:40:00)",16,30,19,20,4,0,0
2016-09-30 19:20:00,2,0,"[19:20:00,19:40:00)",23,30,19,20,4,0,0
2016-09-30 19:20:00,3,0,"[19:20:00,19:40:00)",89,30,19,20,4,0,0
2016-09-30 19:20:00,3,1,"[19:20:00,19:40:00)",20,30,19,20,4,0,0
2016-09-30 19:40:00,1,0,"[19:40:00,20:00:00)",166,30,19,40,4,0,0
2016-09-30 19:40:00,1,1,"[19:40:00,20:00:00)",23,30,19,40,4,0,0
2016-09-30 19:40:00,2,0,"[19:40:00,20:00:00)",21,30,19,40,4,0,0
2016-09-30 19:40:00,3,0,"[19:40:00,20:00:00)",69,30,19,40,4,0,0
2016-09-30 19:40:00,3,1,"[19:40:00,20:00:00)",26,30,19,40,4,0,0
2016-09-30 20:00:00,1,0,"[20:00:00,20:20:00)",159,30,20,0,4,0,0
2016-09-30 20:00:00,1,1,"[20:00:00,20:20:00)",12,30,20,0,4,0,0
2016-09-30 20:00:00,2,0,"[20:00:00,20:20:00)",17,30,20,0,4,0,0
2016-09-30 20:00:00,3,0,"[20:00:00,20:20:00)",81,30,20,0,4,0,0
2016-09-30 20:00:00,3,1,"[20:00:00,20:20:00)",14,30,20,0,4,0,0
2016-09-30 20:20:00,1,0,"[20:20:00,20:40:00)",149,30,20,20,4,0,0
2016-09-30 20:20:00,1,1,"[20:20:00,20:40:00)",12,30,20,20,4,0,0
2016-09-30 20:20:00,2,0,"[20:20:00,20:40:00)",15,30,20,20,4,0,0
2016-09-30 20:20:00,3,0,"[20:20:00,20:40:00)",72,30,20,20,4,0,0
2016-09-30 20:20:00,3,1,"[20:20:00,20:40:00)",14,30,20,20,4,0,0
2016-09-30 20:40:00,1,0,"[20:40:00,21:00:00)",182,30,20,40,4,0,0
2016-09-30 20:40:00,1,1,"[20:40:00,21:00:00)",21,30,20,40,4,0,0
2016-09-30 20:40:00,2,0,"[20:40:00,21:00:00)",16,30,20,40,4,0,0
2016-09-30 20:40:00,3,0,"[20:40:00,21:00:00)",80,30,20,40,4,0,0
2016-09-30 20:40:00,3,1,"[20:40:00,21:00:00)",22,30,20,40,4,0,0
2016-09-30 21:00:00,1,0,"[21:00:00,21:20:00)",151,30,21,0,4,0,0
2016-09-30 21:00:00,1,1,"[21:00:00,21:20:00)",7,30,21,0,4,0,0
2016-09-30 21:00:00,2,0,"[21:00:00,21:20:00)",14,30,21,0,4,0,0
2016-09-30 21:00:00,3,0,"[21:00:00,21:20:00)",95,30,21,0,4,0,0
2016-09-30 21:00:00,3,1,"[21:00:00,21:20:00)",9,30,21,0,4,0,0
2016-09-30 21:20:00,1,0,"[21:20:00,21:40:00)",162,30,21,20,4,0,0
2016-09-30 21:20:00,1,1,"[21:20:00,21:40:00)",6,30,21,20,4,0,0
2016-09-30 21:20:00,2,0,"[21:20:00,21:40:00)",13,30,21,20,4,0,0
2016-09-30 21:20:00,3,0,"[21:20:00,21:40:00)",63,30,21,20,4,0,0
2016-09-30 21:20:00,3,1,"[21:20:00,21:40:00)",13,30,21,20,4,0,0
2016-09-30 21:40:00,1,0,"[21:40:00,22:00:00)",137,30,21,40,4,0,0
2016-09-30 21:40:00,1,1,"[21:40:00,22:00:00)",2,30,21,40,4,0,0
2016-09-30 21:40:00,2,0,"[21:40:00,22:00:00)",11,30,21,40,4,0,0
2016-09-30 21:40:00,3,0,"[21:40:00,22:00:00)",56,30,21,40,4,0,0
2016-09-30 21:40:00,3,1,"[21:40:00,22:00:00)",15,30,21,40,4,0,0
2016-09-30 22:00:00,1,0,"[22:00:00,22:20:00)",123,30,22,0,4,0,0
2016-09-30 22:00:00,1,1,"[22:00:00,22:20:00)",3,30,22,0,4,0,0
2016-09-30 22:00:00,2,0,"[22:00:00,22:20:00)",10,30,22,0,4,0,0
2016-09-30 22:00:00,3,0,"[22:00:00,22:20:00)",72,30,22,0,4,0,0
2016-09-30 22:00:00,3,1,"[22:00:00,22:20:00)",7,30,22,0,4,0,0
2016-09-30 22:20:00,1,0,"[22:20:00,22:40:00)",107,30,22,20,4,0,0
2016-09-30 22:20:00,1,1,"[22:20:00,22:40:00)",15,30,22,20,4,0,0
2016-09-30 22:20:00,2,0,"[22:20:00,22:40:00)",9,30,22,20,4,0,0
2016-09-30 22:20:00,3,0,"[22:20:00,22:40:00)",55,30,22,20,4,0,0
2016-09-30 22:20:00,3,1,"[22:20:00,22:40:00)",20,30,22,20,4,0,0
2016-09-30 22:40:00,1,0,"[22:40:00,23:00:00)",117,30,22,40,4,0,0
2016-09-30 22:40:00,1,1,"[22:40:00,23:00:00)",11,30,22,40,4,0,0
2016-09-30 22:40:00,2,0,"[22:40:00,23:00:00)",9,30,22,40,4,0,0
2016-09-30 22:40:00,3,0,"[22:40:00,23:00:00)",38,30,22,40,4,0,0
2016-09-30 22:40:00,3,1,"[22:40:00,23:00:00)",10,30,22,40,4,0,0
2016-09-30 23:00:00,1,0,"[23:00:00,23:20:00)",101,30,23,0,4,0,0
2016-09-30 23:00:00,1,1,"[23:00:00,23:20:00)",16,30,23,0,4,0,0
2016-09-30 23:00:00,2,0,"[23:00:00,23:20:00)",11,30,23,0,4,0,0
2016-09-30 23:00:00,3,0,"[23:00:00,23:20:00)",36,30,23,0,4,0,0
2016-09-30 23:00:00,3,1,"[23:00:00,23:20:00)",12,30,23,0,4,0,0
2016-09-30 23:20:00,1,0,"[23:20:00,23:40:00)",70,30,23,20,4,0,0
2016-09-30 23:20:00,1,1,"[23:20:00,23:40:00)",14,30,23,20,4,0,0
2016-09-30 23:20:00,2,0,"[23:20:00,23:40:00)",7,30,23,20,4,0,0
2016-09-30 23:20:00,3,0,"[23:20:00,23:40:00)",48,30,23,20,4,0,0
2016-09-30 23:20:00,3,1,"[23:20:00,23:40:00)",13,30,23,20,4,0,0
2016-09-30 23:40:00,1,0,"[23:40:00,00:00:00)",45,30,23,40,4,0,0
2016-09-30 23:40:00,1,1,"[23:40:00,00:00:00)",17,30,23,40,4,0,0
2016-09-30 23:40:00,2,0,"[23:40:00,00:00:00)",13,30,23,40,4,0,0
2016-09-30 23:40:00,3,0,"[23:40:00,00:00:00)",45,30,23,40,4,0,0
2016-09-30 23:40:00,3,1,"[23:40:00,00:00:00)",12,30,23,40,4,0,0
2016-10-01 00:00:00,1,0,"[00:00:00,00:20:00)",86,1,0,0,5,1,1
2016-10-01 00:00:00,1,1,"[00:00:00,00:20:00)",23,1,0,0,5,1,1
2016-10-01 00:00:00,2,0,"[00:00:00,00:20:00)",1,1,0,0,5,1,1
2016-10-01 00:00:00,3,0,"[00:00:00,00:20:00)",62,1,0,0,5,1,1
2016-10-01 00:00:00,3,1,"[00:00:00,00:20:00)",27,1,0,0,5,1,1
2016-10-01 00:20:00,1,0,"[00:20:00,00:40:00)",63,1,0,20,5,1,1
2016-10-01 00:20:00,1,1,"[00:20:00,00:40:00)",9,1,0,20,5,1,1
2016-10-01 00:20:00,2,0,"[00:20:00,00:40:00)",4,1,0,20,5,1,1
2016-10-01 00:20:00,3,0,"[00:20:00,00:40:00)",49,1,0,20,5,1,1
2016-10-01 00:20:00,3,1,"[00:20:00,00:40:00)",18,1,0,20,5,1,1
2016-10-01 00:40:00,1,0,"[00:40:00,01:00:00)",56,1,0,40,5,1,1
2016-10-01 00:40:00,1,1,"[00:40:00,01:00:00)",14,1,0,40,5,1,1
2016-10-01 00:40:00,2,0,"[00:40:00,01:00:00)",4,1,0,40,5,1,1
2016-10-01 00:40:00,3,0,"[00:40:00,01:00:00)",40,1,0,40,5,1,1
2016-10-01 00:40:00,3,1,"[00:40:00,01:00:00)",18,1,0,40,5,1,1
2016-10-01 01:00:00,1,0,"[01:00:00,01:20:00)",65,1,1,0,5,1,1
2016-10-01 01:00:00,3,0,"[01:00:00,01:20:00)",47,1,1,0,5,1,1
2016-10-01 01:00:00,3,1,"[01:00:00,01:20:00)",1,1,1,0,5,1,1
2016-10-01 01:20:00,1,0,"[01:20:00,01:40:00)",56,1,1,20,5,1,1
2016-10-01 01:20:00,1,1,"[01:20:00,01:40:00)",2,1,1,20,5,1,1
2016-10-01 01:20:00,2,0,"[01:20:00,01:40:00)",2,1,1,20,5,1,1
2016-10-01 01:20:00,3,0,"[01:20:00,01:40:00)",35,1,1,20,5,1,1
2016-10-01 01:20:00,3,1,"[01:20:00,01:40:00)",5,1,1,20,5,1,1
2016-10-01 01:40:00,1,0,"[01:40:00,02:00:00)",43,1,1,40,5,1,1
2016-10-01 01:40:00,2,0,"[01:40:00,02:00:00)",1,1,1,40,5,1,1
2016-10-01 01:40:00,3,0,"[01:40:00,02:00:00)",36,1,1,40,5,1,1
2016-10-01 01:40:00,3,1,"[01:40:00,02:00:00)",6,1,1,40,5,1,1
2016-10-01 02:00:00,1,0,"[02:00:00,02:20:00)",31,1,2,0,5,1,1
2016-10-01 02:00:00,1,1,"[02:00:00,02:20:00)",1,1,2,0,5,1,1
2016-10-01 02:00:00,3,0,"[02:00:00,02:20:00)",26,1,2,0,5,1,1
