time,tollgate_id,direction,time_window,volume,day,hour,minute,week,weekend,am_pm,volume_anterior,volume_anterior_2,avg_vol_dia_semana,desvio_padrao,media_volume_hora_dia,desvio_padrao_hora_dia,min_volume_hora_dia,max_volume_hora_dia,mediana_volume_hora_dia,date,min_volume_weekday,max_volume_weekday,mediana_volume_weekday,media_volume_weekday,desvio_padrao_weekday,min_volume_dia_am_pm,max_volume_dia_am_pm,mediana_volume_dia_am_pm,media_volume_dia_am_pm,desvio_padrao_am_pm
2016-09-21 11:20:00,1,1,"[11:20:00,11:40:00)",79,21,11,20,2,0,1,77.0,89.0,68.4,30.81071242279217,80.83333333333333,8.134289561274953,70,91,78.5,2016-09-21,77,79,78.0,78.0,1.4142135623730951,7,137,71.0,60.94871794871795,40.76442967576574
2016-09-21 11:20:00,2,0,"[11:20:00,11:40:00)",58,21,11,20,2,0,1,45.0,74.0,35.8,22.70902904133068,55.666666666666664,7.284687135812124,45,66,57.5,2016-09-21,13,58,35.5,35.5,31.81980515339464,1,104,42.0,38.44827586206897,31.378321141999564
2016-09-21 11:20:00,3,0,"[11:20:00,11:40:00)",101,21,11,20,2,0,1,76.0,118.0,100.4,23.35165946993918,84.33333333333333,12.323419438884109,69,101,81.5,2016-09-21,91,101,96.0,96.0,7.0710678118654755,9,163,47.0,64.48717948717949,52.03507029988581
2016-09-21 11:20:00,3,1,"[11:20:00,11:40:00)",72,21,11,20,2,0,1,70.0,80.0,63.8,21.568495543268657,78.16666666666667,7.8591772258084776,70,89,77.0,2016-09-21,72,86,79.0,79.0,9.899494936611665,3,149,66.0,55.23076923076923,46.03772527548592
2016-09-21 11:40:00,1,0,"[11:40:00,12:00:00)",32,21,11,40,2,0,1,27.0,32.0,65.8,46.33788946423865,36.5,7.259476565152615,27,46,36.0,2016-09-21,32,78,55.0,55.0,32.526911934581186,4,126,32.0,36.282051282051285,32.40046991832652
2016-09-21 11:40:00,1,1,"[11:40:00,12:00:00)",78,21,11,40,2,0,1,79.0,77.0,68.8,30.078231330980888,80.83333333333333,8.134289561274953,70,91,78.5,2016-09-21,78,91,84.5,84.5,9.192388155425117,7,137,71.0,60.94871794871795,40.76442967576574
2016-09-21 11:40:00,2,0,"[11:40:00,12:00:00)",50,21,11,40,2,0,1,58.0,45.0,33.2,21.393924371185385,55.666666666666664,7.284687135812124,45,66,57.5,2016-09-21,9,50,29.5,29.5,28.991378028648448,1,104,42.0,38.44827586206897,31.378321141999564
2016-09-21 11:40:00,3,0,"[11:40:00,12:00:00)",97,21,11,40,2,0,1,101.0,76.0,90.4,12.054044964243332,84.33333333333333,12.323419438884109,69,101,81.5,2016-09-21,75,97,86.0,86.0,15.556349186104045,9,163,47.0,64.48717948717949,52.03507029988581
2016-09-21 11:40:00,3,1,"[11:40:00,12:00:00)",82,21,11,40,2,0,1,72.0,70.0,60.2,27.508180601413827,78.16666666666667,7.8591772258084776,70,89,77.0,2016-09-21,63,82,72.5,72.5,13.435028842544403,3,149,66.0,55.23076923076923,46.03772527548592
2016-09-21 12:00:00,1,0,"[12:00:00,12:20:00)",45,21,12,0,2,0,1,32.0,27.0,76.0,58.12916651733448,42.0,3.949683531626299,38,48,41.5,2016-09-21,45,87,66.0,66.0,29.698484809834994,4,126,32.0,36.282051282051285,32.40046991832652
2016-09-21 12:00:00,1,1,"[12:00:00,12:20:00)",84,21,12,0,2,0,1,78.0,79.0,76.4,31.004838332105518,100.0,11.644741302407708,84,112,102.5,2016-09-21,84,87,85.5,85.5,2.1213203435596424,7,137,71.0,60.94871794871795,40.76442967576574
2016-09-21 12:00:00,2,0,"[12:00:00,12:20:00)",63,21,12,0,2,0,1,50.0,58.0,43.0,26.66458325194677,62.5,12.942179105544785,42,80,64.5,2016-09-21,18,63,40.5,40.5,31.81980515339464,1,104,42.0,38.44827586206897,31.378321141999564
2016-09-21 12:00:00,3,0,"[12:00:00,12:20:00)",68,21,12,0,2,0,1,97.0,101.0,85.0,12.668859459319926,99.66666666666667,22.703891002792155,68,131,105.0,2016-09-21,68,82,75.0,75.0,9.899494936611665,9,163,47.0,64.48717948717949,52.03507029988581
2016-09-21 12:00:00,3,1,"[12:00:00,12:20:00)",88,21,12,0,2,0,1,82.0,72.0,77.6,28.884251764586182,97.0,8.318653737234166,85,105,101.0,2016-09-21,88,106,97.0,97.0,12.727922061357855,3,149,66.0,55.23076923076923,46.03772527548592
2016-09-21 12:20:00,1,0,"[12:20:00,12:40:00)",42,21,12,20,2,0,1,45.0,32.0,68.2,41.30012106519785,42.0,3.949683531626299,38,48,41.5,2016-09-21,42,89,65.5,65.5,33.23401871576773,4,126,32.0,36.282051282051285,32.40046991832652
2016-09-21 12:20:00,1,1,"[12:20:00,12:40:00)",96,21,12,20,2,0,1,84.0,78.0,77.2,32.57606483294138,100.0,11.644741302407708,84,112,102.5,2016-09-21,75,96,85.5,85.5,14.849242404917497,7,137,71.0,60.94871794871795,40.76442967576574
2016-09-21 12:20:00,2,0,"[12:20:00,12:40:00)",42,21,12,20,2,0,1,63.0,50.0,35.4,27.889065957826553,62.5,12.942179105544785,42,80,64.5,2016-09-21,10,42,26.0,26.0,22.627416997969522,1,104,42.0,38.44827586206897,31.378321141999564
2016-09-21 12:20:00,3,0,"[12:20:00,12:40:00)",79,21,12,20,2,0,1,68.0,97.0,92.8,17.697457444503147,99.66666666666667,22.703891002792155,68,131,105.0,2016-09-21,79,97,88.0,88.0,12.727922061357855,9,163,47.0,64.48717948717949,52.03507029988581
2016-09-21 12:20:00,3,1,"[12:20:00,12:40:00)",85,21,12,20,2,0,1,88.0,82.0,61.4,26.425366601052108,97.0,8.318653737234166,85,105,101.0,2016-09-21,77,85,81.0,81.0,5.656854249492381,3,149,66.0,55.23076923076923,46.03772527548592
2016-09-21 12:40:00,1,0,"[12:40:00,13:00:00)",38,21,12,40,2,0,1,42.0,45.0,78.4,56.252111071496685,42.0,3.949683531626299,38,48,41.5,2016-09-21,38,102,70.0,70.0,45.254833995939045,4,126,32.0,36.282051282051285,32.40046991832652
2016-09-21 12:40:00,1,1,"[12:40:00,13:00:00)",90,21,12,40,2,0,1,96.0,84.0,77.8,26.023066690918654,100.0,11.644741302407708,84,112,102.5,2016-09-21,90,96,93.0,93.0,4.242640687119285,7,137,71.0,60.94871794871795,40.76442967576574
2016-09-21 12:40:00,2,0,"[12:40:00,13:00:00)",55,21,12,40,2,0,1,42.0,63.0,39.2,25.46958971008367,62.5,12.942179105544785,42,80,64.5,2016-09-21,15,55,35.0,35.0,28.284271247461902,1,104,42.0,38.44827586206897,31.378321141999564
2016-09-21 12:40:00,3,0,"[12:40:00,13:00:00)",110,21,12,40,2,0,1,79.0,68.0,111.0,22.83637449333847,99.66666666666667,22.703891002792155,68,131,105.0,2016-09-21,103,110,106.5,106.5,4.949747468305833,9,163,47.0,64.48717948717949,52.03507029988581
2016-09-21 12:40:00,3,1,"[12:40:00,13:00:00)",102,21,12,40,2,0,1,85.0,88.0,68.6,30.038308873836428,97.0,8.318653737234166,85,105,101.0,2016-09-21,57,102,79.5,79.5,31.81980515339464,3,149,66.0,55.23076923076923,46.03772527548592
2016-09-21 13:00:00,1,0,"[13:00:00,13:20:00)",44,21,13,0,2,0,0,38.0,42.0,78.6,53.79405171577989,55.333333333333336,17.761381327663305,41,89,49.0,2016-09-21,44,104,74.0,74.0,42.42640687119285,7,54,24.0,29.575757575757574,15.37297583097738
2016-09-21 13:00:00,1,1,"[13:00:00,13:20:00)",87,21,13,0,2,0,0,90.0,96.0,77.0,34.90701935141412,105.66666666666667,15.435888917281916,87,121,110.5,2016-09-21,87,96,91.5,91.5,6.363961030678928,13,109,78.0,65.45454545454545,33.35898518230615
2016-09-21 13:00:00,2,0,"[13:00:00,13:20:00)",82,21,13,0,2,0,0,55.0,42.0,53.2,36.914766693018656,71.33333333333333,11.290113669342158,54,82,74.0,2016-09-21,18,82,50.0,50.0,45.254833995939045,1,99,58.0,51.15151515151515,28.077285334635235
2016-09-21 13:00:00,3,0,"[13:00:00,13:20:00)",99,21,13,0,2,0,0,110.0,79.0,109.0,16.416455159382,112.33333333333333,16.848343143070974,95,142,110.0,2016-09-21,96,99,97.5,97.5,2.1213203435596424,17,124,72.0,72.27272727272727,35.92106373754966
2016-09-21 13:00:00,3,1,"[13:00:00,13:20:00)",100,21,13,0,2,0,0,102.0,85.0,78.0,27.018512172212592,107.16666666666667,6.645800679125628,99,116,108.0,2016-09-21,86,100,93.0,93.0,9.899494936611665,10,108,68.0,64.60606060606061,31.970910943664364
2016-09-21 13:20:00,1,0,"[13:20:00,13:40:00)",41,21,13,20,2,0,0,44.0,38.0,81.6,58.913495907134894,55.333333333333336,17.761381327663305,41,89,49.0,2016-09-21,41,101,71.0,71.0,42.42640687119285,7,54,24.0,29.575757575757574,15.37297583097738
2016-09-21 13:20:00,1,1,"[13:20:00,13:40:00)",87,21,13,20,2,0,0,87.0,90.0,73.0,28.521921393903323,105.66666666666667,15.435888917281916,87,121,110.5,2016-09-21,87,88,87.5,87.5,0.7071067811865476,13,109,78.0,65.45454545454545,33.35898518230615
2016-09-21 13:20:00,2,0,"[13:20:00,13:40:00)",72,21,13,20,2,0,0,82.0,55.0,47.0,30.240701050074886,71.33333333333333,11.290113669342158,54,82,74.0,2016-09-21,15,72,43.5,43.5,40.30508652763321,1,99,58.0,51.15151515151515,28.077285334635235
2016-09-21 13:20:00,3,0,"[13:20:00,13:40:00)",113,21,13,20,2,0,0,99.0,110.0,111.6,19.359752064528102,112.33333333333333,16.848343143070974,95,142,110.0,2016-09-21,113,115,114.0,114.0,1.4142135623730951,17,124,72.0,72.27272727272727,35.92106373754966
2016-09-21 13:20:00,3,1,"[13:20:00,13:40:00)",108,21,13,20,2,0,0,100.0,102.0,81.4,28.58845920996793,107.16666666666667,6.645800679125628,99,116,108.0,2016-09-21,101,108,104.5,104.5,4.949747468305833,10,108,68.0,64.60606060606061,31.970910943664364
2016-09-21 13:40:00,1,0,"[13:40:00,14:00:00)",51,21,13,40,2,0,0,41.0,44.0,82.4,57.73040793204219,55.333333333333336,17.761381327663305,41,89,49.0,2016-09-21,51,95,73.0,73.0,31.11269837220809,7,54,24.0,29.575757575757574,15.37297583097738
2016-09-21 13:40:00,1,1,"[13:40:00,14:00:00)",105,21,13,40,2,0,0,87.0,87.0,82.6,35.28880842420158,105.66666666666667,15.435888917281916,87,121,110.5,2016-09-21,93,105,99.0,99.0,8.48528137423857,13,109,78.0,65.45454545454545,33.35898518230615
2016-09-21 13:40:00,2,0,"[13:40:00,14:00:00)",62,21,13,40,2,0,0,72.0,82.0,46.4,29.82113344593059,71.33333333333333,11.290113669342158,54,82,74.0,2016-09-21,15,62,38.5,38.5,33.23401871576773,1,99,58.0,51.15151515151515,28.077285334635235
2016-09-21 13:40:00,3,0,"[13:40:00,14:00:00)",95,21,13,40,2,0,0,113.0,99.0,117.4,19.217179813906103,112.33333333333333,16.848343143070974,95,142,110.0,2016-09-21,95,121,108.0,108.0,18.384776310850235,17,124,72.0,72.27272727272727,35.92106373754966
2016-09-21 13:40:00,3,1,"[13:40:00,14:00:00)",99,21,13,40,2,0,0,108.0,100.0,79.8,27.56265589525073,107.16666666666667,6.645800679125628,99,116,108.0,2016-09-21,89,99,94.0,94.0,7.0710678118654755,10,108,68.0,64.60606060606061,31.970910943664364
2016-09-21 14:00:00,1,0,"[14:00:00,14:20:00)",53,21,14,0,2,0,0,51.0,41.0,93.2,76.06707566352213,51.833333333333336,4.750438576243952,43,57,53.0,2016-09-21,53,103,78.0,78.0,35.35533905932738,7,54,24.0,29.575757575757574,15.37297583097738
2016-09-21 14:00:00,1,1,"[14:00:00,14:20:00)",104,21,14,0,2,0,0,105.0,87.0,75.0,36.762752889303606,109.33333333333333,12.404300329590006,93,125,106.0,2016-09-21,75,104,89.5,89.5,20.506096654409877,13,109,78.0,65.45454545454545,33.35898518230615
2016-09-21 14:00:00,2,0,"[14:00:00,14:20:00)",78,21,14,0,2,0,0,62.0,72.0,51.4,31.84022612985027,71.0,9.121403400793103,56,79,73.5,2016-09-21,12,78,45.0,45.0,46.66904755831214,1,99,58.0,51.15151515151515,28.077285334635235
2016-09-21 14:00:00,3,0,"[14:00:00,14:20:00)",108,21,14,0,2,0,0,95.0,113.0,106.8,16.783920876839236,110.83333333333333,12.67149030961499,93,129,111.5,2016-09-21,98,108,103.0,103.0,7.0710678118654755,17,124,72.0,72.27272727272727,35.92106373754966
2016-09-21 14:00:00,3,1,"[14:00:00,14:20:00)",74,21,14,0,2,0,0,99.0,108.0,77.8,29.01206645518378,97.5,16.318700928689147,74,117,99.0,2016-09-21,74,111,92.5,92.5,26.16295090390226,10,108,68.0,64.60606060606061,31.970910943664364
2016-09-21 14:20:00,1,0,"[14:20:00,14:40:00)",43,21,14,20,2,0,0,53.0,51.0,83.6,63.689088547411316,51.833333333333336,4.750438576243952,43,57,53.0,2016-09-21,43,110,76.5,76.5,47.37615433949868,7,54,24.0,29.575757575757574,15.37297583097738
2016-09-21 14:20:00,1,1,"[14:20:00,14:40:00)",93,21,14,20,2,0,0,104.0,105.0,76.2,34.142349069740355,109.33333333333333,12.404300329590006,93,125,106.0,2016-09-21,83,93,88.0,88.0,7.0710678118654755,13,109,78.0,65.45454545454545,33.35898518230615
2016-09-21 14:20:00,2,0,"[14:20:00,14:40:00)",79,21,14,20,2,0,0,78.0,62.0,50.6,33.79792893063124,71.0,9.121403400793103,56,79,73.5,2016-09-21,16,79,47.5,47.5,44.54772721475249,1,99,58.0,51.15151515151515,28.077285334635235
2016-09-21 14:20:00,3,0,"[14:20:00,14:40:00)",93,21,14,20,2,0,0,108.0,95.0,109.6,25.967287112827172,110.83333333333333,12.67149030961499,93,129,111.5,2016-09-21,80,93,86.5,86.5,9.192388155425117,17,124,72.0,72.27272727272727,35.92106373754966
2016-09-21 14:20:00,3,1,"[14:20:00,14:40:00)",98,21,14,20,2,0,0,74.0,99.0,79.4,27.09797040370367,97.5,16.318700928689147,74,117,99.0,2016-09-21,89,98,93.5,93.5,6.363961030678928,10,108,68.0,64.60606060606061,31.970910943664364
2016-09-21 14:40:00,1,0,"[14:40:00,15:00:00)",54,21,14,40,2,0,0,43.0,53.0,86.2,65.21272881884333,51.833333333333336,4.750438576243952,43,57,53.0,2016-09-21,54,89,71.5,71.5,24.748737341529164,7,54,24.0,29.575757575757574,15.37297583097738
2016-09-21 14:40:00,1,1,"[14:40:00,15:00:00)",103,21,14,40,2,0,0,93.0,104.0,85.6,36.45956664580642,109.33333333333333,12.404300329590006,93,125,106.0,2016-09-21,103,114,108.5,108.5,7.7781745930520225,13,109,78.0,65.45454545454545,33.35898518230615
2016-09-21 14:40:00,2,0,"[14:40:00,15:00:00)",66,21,14,40,2,0,0,79.0,78.0,41.4,27.781288667014714,71.0,9.121403400793103,56,79,73.5,2016-09-21,7,66,36.5,36.5,41.71930009000631,1,99,58.0,51.15151515151515,28.077285334635235
2016-09-21 14:40:00,3,0,"[14:40:00,15:00:00)",102,21,14,40,2,0,0,93.0,108.0,120.2,35.94718347798615,110.83333333333333,12.67149030961499,93,129,111.5,2016-09-21,102,102,102.0,102.0,0.0,17,124,72.0,72.27272727272727,35.92106373754966
2016-09-21 14:40:00,3,1,"[14:40:00,15:00:00)",100,21,14,40,2,0,0,98.0,74.0,80.6,28.218788067526933,97.5,16.318700928689147,74,117,99.0,2016-09-21,99,100,99.5,99.5,0.7071067811865476,10,108,68.0,64.60606060606061,31.970910943664364
2016-09-21 15:00:00,1,0,"[15:00:00,15:20:00)",48,21,15,0,2,0,0,54.0,43.0,91.8,84.92761623877124,49.0,3.16227766016838,46,55,48.5,2016-09-21,48,91,69.5,69.5,30.405591591021544,7,54,24.0,29.575757575757574,15.37297583097738
2016-09-21 15:00:00,1,1,"[15:00:00,15:20:00)",98,21,15,0,2,0,0,103.0,93.0,77.0,30.099833886584825,105.33333333333333,14.109098719148104,90,129,102.0,2016-09-21,90,98,94.0,94.0,5.656854249492381,13,109,78.0,65.45454545454545,33.35898518230615
2016-09-21 15:00:00,2,0,"[15:00:00,15:20:00)",63,21,15,0,2,0,0,66.0,79.0,44.0,28.939592256975562,80.33333333333333,11.201190412927845,63,93,79.0,2016-09-21,11,63,37.0,37.0,36.76955262170047,1,99,58.0,51.15151515151515,28.077285334635235
2016-09-21 15:00:00,3,0,"[15:00:00,15:20:00)",113,21,15,0,2,0,0,102.0,93.0,116.2,17.991664736760747,128.0,29.610808837314796,89,168,120.5,2016-09-21,106,113,109.5,109.5,4.949747468305833,17,124,72.0,72.27272727272727,35.92106373754966
2016-09-21 15:00:00,3,1,"[15:00:00,15:20:00)",98,21,15,0,2,0,0,100.0,98.0,79.4,34.41366007852115,102.33333333333333,6.653319973266477,96,113,99.5,2016-09-21,83,98,90.5,90.5,10.606601717798213,10,108,68.0,64.60606060606061,31.970910943664364
2016-09-21 15:20:00,1,0,"[15:20:00,15:40:00)",46,21,15,20,2,0,0,48.0,54.0,87.4,76.52646601013274,49.0,3.16227766016838,46,55,48.5,2016-09-21,46,97,71.5,71.5,36.062445840513924,7,54,24.0,29.575757575757574,15.37297583097738
2016-09-21 15:20:00,1,1,"[15:20:00,15:40:00)",96,21,15,20,2,0,0,98.0,103.0,82.4,36.65787773453341,105.33333333333333,14.109098719148104,90,129,102.0,2016-09-21,96,97,96.5,96.5,0.7071067811865476,13,109,78.0,65.45454545454545,33.35898518230615
2016-09-21 15:20:00,2,0,"[15:20:00,15:40:00)",81,21,15,20,2,0,0,63.0,66.0,51.0,35.014282800023196,80.33333333333333,11.201190412927845,63,93,79.0,2016-09-21,15,81,48.0,48.0,46.66904755831214,1,99,58.0,51.15151515151515,28.077285334635235
2016-09-21 15:20:00,3,0,"[15:20:00,15:40:00)",114,21,15,20,2,0,0,113.0,102.0,123.2,38.49285648013148,128.0,29.610808837314796,89,168,120.5,2016-09-21,105,114,109.5,109.5,6.363961030678928,17,124,72.0,72.27272727272727,35.92106373754966
2016-09-21 15:20:00,3,1,"[15:20:00,15:40:00)",108,21,15,20,2,0,0,98.0,100.0,83.2,37.592552453910336,102.33333333333333,6.653319973266477,96,113,99.5,2016-09-21,86,108,97.0,97.0,15.556349186104045,10,108,68.0,64.60606060606061,31.970910943664364
2016-09-21 15:40:00,1,0,"[15:40:00,16:00:00)",49,21,15,40,2,0,0,46.0,48.0,86.0,60.93028803476971,49.0,3.16227766016838,46,55,48.5,2016-09-21,49,88,68.5,68.5,27.577164466275352,7,54,24.0,29.575757575757574,15.37297583097738
2016-09-21 15:40:00,1,1,"[15:40:00,16:00:00)",90,21,15,40,2,0,0,96.0,98.0,74.8,30.260535355475785,105.33333333333333,14.109098719148104,90,129,102.0,2016-09-21,83,90,86.5,86.5,4.949747468305833,13,109,78.0,65.45454545454545,33.35898518230615
2016-09-21 15:40:00,2,0,"[15:40:00,16:00:00)",77,21,15,40,2,0,0,81.0,63.0,46.0,32.27227912620985,80.33333333333333,11.201190412927845,63,93,79.0,2016-09-21,10,77,43.5,43.5,47.37615433949868,1,99,58.0,51.15151515151515,28.077285334635235
2016-09-21 15:40:00,3,0,"[15:40:00,16:00:00)",89,21,15,40,2,0,0,114.0,113.0,114.0,31.921779399024736,128.0,29.610808837314796,89,168,120.5,2016-09-21,89,107,98.0,98.0,12.727922061357855,17,124,72.0,72.27272727272727,35.92106373754966
2016-09-21 15:40:00,3,1,"[15:40:00,16:00:00)",99,21,15,40,2,0,0,108.0,98.0,73.0,30.14133374620307,102.33333333333333,6.653319973266477,96,113,99.5,2016-09-21,86,99,92.5,92.5,9.192388155425117,10,108,68.0,64.60606060606061,31.970910943664364
2016-09-21 16:00:00,1,0,"[16:00:00,16:20:00)",46,21,16,0,2,0,0,49.0,46.0,96.8,91.51611879882142,54.833333333333336,10.457851914550456,45,68,52.5,2016-09-21,46,105,75.5,75.5,41.71930009000631,7,54,24.0,29.575757575757574,15.37297583097738
2016-09-21 16:00:00,1,1,"[16:00:00,16:20:00)",105,21,16,0,2,0,0,90.0,96.0,83.4,38.20732913983913,103.83333333333333,5.076087732365022,97,109,106.0,2016-09-21,100,105,102.5,102.5,3.5355339059327378,13,109,78.0,65.45454545454545,33.35898518230615
2016-09-21 16:00:00,2,0,"[16:00:00,16:20:00)",66,21,16,0,2,0,0,77.0,81.0,46.0,25.32785028382788,83.5,12.469963913339926,66,99,80.5,2016-09-21,18,66,42.0,42.0,33.94112549695428,1,99,58.0,51.15151515151515,28.077285334635235
2016-09-21 16:00:00,3,0,"[16:00:00,16:20:00)",109,21,16,0,2,0,0,89.0,114.0,125.4,28.33372548748223,137.16666666666666,23.007969633730543,109,165,138.0,2016-09-21,109,123,116.0,116.0,9.899494936611665,17,124,72.0,72.27272727272727,35.92106373754966
2016-09-21 16:00:00,3,1,"[16:00:00,16:20:00)",87,21,16,0,2,0,0,99.0,108.0,72.8,24.600812994695932,91.5,9.418067742376884,78,104,90.0,2016-09-21,81,87,84.0,84.0,4.242640687119285,10,108,68.0,64.60606060606061,31.970910943664364
2016-09-21 16:20:00,1,0,"[16:20:00,16:40:00)",45,21,16,20,2,0,0,46.0,49.0,94.0,88.224146354612,54.833333333333336,10.457851914550456,45,68,52.5,2016-09-21,45,97,71.0,71.0,36.76955262170047,7,54,24.0,29.575757575757574,15.37297583097738
2016-09-21 16:20:00,1,1,"[16:20:00,16:40:00)",97,21,16,20,2,0,0,105.0,90.0,72.4,34.36277055186325,103.83333333333333,5.076087732365022,97,109,106.0,2016-09-21,65,97,81.0,81.0,22.627416997969522,13,109,78.0,65.45454545454545,33.35898518230615
2016-09-21 16:20:00,2,0,"[16:20:00,16:40:00)",81,21,16,20,2,0,0,66.0,77.0,51.4,25.832150510555643,83.5,12.469963913339926,66,99,80.5,2016-09-21,29,81,55.0,55.0,36.76955262170047,1,99,58.0,51.15151515151515,28.077285334635235
2016-09-21 16:20:00,3,0,"[16:20:00,16:40:00)",118,21,16,20,2,0,0,109.0,89.0,115.0,20.260799589354807,137.16666666666666,23.007969633730543,109,165,138.0,2016-09-21,99,118,108.5,108.5,13.435028842544403,17,124,72.0,72.27272727272727,35.92106373754966
2016-09-21 16:20:00,3,1,"[16:20:00,16:40:00)",88,21,16,20,2,0,0,87.0,99.0,76.8,28.420063335608525,91.5,9.418067742376884,78,104,90.0,2016-09-21,88,91,89.5,89.5,2.1213203435596424,10,108,68.0,64.60606060606061,31.970910943664364
2016-09-21 16:40:00,1,0,"[16:40:00,17:00:00)",46,21,16,40,2,0,0,45.0,46.0,76.0,72.25994741210377,54.833333333333336,10.457851914550456,45,68,52.5,2016-09-21,45,46,45.5,45.5,0.7071067811865476,7,54,24.0,29.575757575757574,15.37297583097738
2016-09-21 16:40:00,1,1,"[16:40:00,17:00:00)",98,21,16,40,2,0,0,97.0,105.0,79.0,36.37993952716249,103.83333333333333,5.076087732365022,97,109,106.0,2016-09-21,78,98,88.0,88.0,14.142135623730951,13,109,78.0,65.45454545454545,33.35898518230615
2016-09-21 16:40:00,2,0,"[16:40:00,17:00:00)",99,21,16,40,2,0,0,81.0,66.0,68.0,30.157917700000443,83.5,12.469963913339926,66,99,80.5,2016-09-21,76,99,87.5,87.5,16.263455967290593,1,99,58.0,51.15151515151515,28.077285334635235
2016-09-21 16:40:00,3,0,"[16:40:00,17:00:00)",124,21,16,40,2,0,0,118.0,109.0,127.6,30.02165884823821,137.16666666666666,23.007969633730543,109,165,138.0,2016-09-21,124,129,126.5,126.5,3.5355339059327378,17,124,72.0,72.27272727272727,35.92106373754966
2016-09-21 16:40:00,3,1,"[16:40:00,17:00:00)",100,21,16,40,2,0,0,88.0,87.0,70.8,33.282127335853986,91.5,9.418067742376884,78,104,90.0,2016-09-21,88,100,94.0,94.0,8.48528137423857,10,108,68.0,64.60606060606061,31.970910943664364
2016-09-21 17:00:00,1,0,"[17:00:00,17:20:00)",47,21,17,0,2,0,0,46.0,45.0,63.0,56.307193146169176,42.0,13.431306712304652,20,56,43.5,2016-09-21,31,47,39.0,39.0,11.313708498984761,7,54,24.0,29.575757575757574,15.37297583097738
2016-09-21 17:00:00,1,1,"[17:00:00,17:20:00)",94,21,17,0,2,0,0,98.0,97.0,73.8,35.77988261579403,117.66666666666667,23.972206128486935,94,149,112.5,2016-09-21,86,94,90.0,90.0,5.656854249492381,13,109,78.0,65.45454545454545,33.35898518230615
2016-09-21 17:00:00,2,0,"[17:00:00,17:20:00)",88,21,17,0,2,0,0,99.0,81.0,67.2,27.994642344563,81.0,7.071067811865474,73,90,80.0,2016-09-21,56,88,72.0,72.0,22.627416997969522,1,99,58.0,51.15151515151515,28.077285334635235
2016-09-21 17:00:00,3,0,"[17:00:00,17:20:00)",118,21,17,0,2,0,0,124.0,118.0,123.6,17.329166165744965,114.5,7.943550843294199,100,123,117.0,2016-09-21,115,118,116.5,116.5,2.1213203435596424,17,124,72.0,72.27272727272727,35.92106373754966
2016-09-21 17:00:00,3,1,"[17:00:00,17:20:00)",77,21,17,0,2,0,0,100.0,88.0,67.8,35.23776383370545,85.16666666666667,10.22578440349036,70,95,87.5,2016-09-21,77,86,81.5,81.5,6.363961030678928,10,108,68.0,64.60606060606061,31.970910943664364
2016-09-21 17:20:00,1,0,"[17:20:00,17:40:00)",35,21,17,20,2,0,0,47.0,46.0,61.2,66.001515134124,42.0,13.431306712304652,20,56,43.5,2016-09-21,35,37,36.0,36.0,1.4142135623730951,7,54,24.0,29.575757575757574,15.37297583097738
2016-09-21 17:20:00,1,1,"[17:20:00,17:40:00)",109,21,17,20,2,0,0,94.0,98.0,95.6,45.54448374940702,117.66666666666667,23.972206128486935,94,149,112.5,2016-09-21,109,113,111.0,111.0,2.8284271247461903,13,109,78.0,65.45454545454545,33.35898518230615
2016-09-21 17:20:00,2,0,"[17:20:00,17:40:00)",77,21,17,20,2,0,0,88.0,99.0,62.0,27.685736399814253,81.0,7.071067811865474,73,90,80.0,2016-09-21,77,79,78.0,78.0,1.4142135623730951,1,99,58.0,51.15151515151515,28.077285334635235
2016-09-21 17:20:00,3,0,"[17:20:00,17:40:00)",116,21,17,20,2,0,0,118.0,124.0,120.6,13.390294993016395,114.5,7.943550843294199,100,123,117.0,2016-09-21,114,116,115.0,115.0,1.4142135623730951,17,124,72.0,72.27272727272727,35.92106373754966
2016-09-21 17:20:00,3,1,"[17:20:00,17:40:00)",94,21,17,20,2,0,0,77.0,100.0,69.2,31.01128826733904,85.16666666666667,10.22578440349036,70,95,87.5,2016-09-21,73,94,83.5,83.5,14.849242404917497,10,108,68.0,64.60606060606061,31.970910943664364
2016-09-21 17:40:00,1,0,"[17:40:00,18:00:00)",20,21,17,40,2,0,0,35.0,47.0,65.2,83.90887914875279,42.0,13.431306712304652,20,56,43.5,2016-09-21,20,31,25.5,25.5,7.7781745930520225,7,54,24.0,29.575757575757574,15.37297583097738
2016-09-21 17:40:00,1,1,"[17:40:00,18:00:00)",94,21,17,40,2,0,0,109.0,94.0,92.8,44.14408227611035,117.66666666666667,23.972206128486935,94,149,112.5,2016-09-21,94,112,103.0,103.0,12.727922061357855,13,109,78.0,65.45454545454545,33.35898518230615
2016-09-21 17:40:00,2,0,"[17:40:00,18:00:00)",83,21,17,40,2,0,0,77.0,88.0,60.8,28.20815484926301,81.0,7.071067811865474,73,90,80.0,2016-09-21,69,83,76.0,76.0,9.899494936611665,1,99,58.0,51.15151515151515,28.077285334635235
2016-09-21 17:40:00,3,0,"[17:40:00,18:00:00)",100,21,17,40,2,0,0,116.0,118.0,105.6,11.717508267545623,114.5,7.943550843294199,100,123,117.0,2016-09-21,100,125,112.5,112.5,17.67766952966369,17,124,72.0,72.27272727272727,35.92106373754966
